"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","VEHICYC","VEHICYC_","VEHDISP","VEHDISP_","VDISPMO","VDISPMO_","SALEX","SALEX_","REIMBURX","REIM_URX","EXREIMBX","EXRE_MBX","LOANSTAT","LOAN_TAT","FINPAYMX","FINP_YMX","VEHICIC","VEHICIC_"
"20161","03259902",35,0,"1","100","D","4","D","11","D",.,"A",16000,"D",.,"A","2","D",.,"A","02","D"
"20161","03270402",29,0,"1","110","D","2","D","01","D",.,"A",.,"A",.,"A","1","D",4000,"D","01","D"
"20161","03271582",28,0,"1","110","D","2","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03272462",15,0,"1","110","D","4","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03272592",52,0,"1","110","D","6","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20161","03272592",53,0,"1","110","D","6","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","05","D"
"20161","03272702",18,0,"1","100","D","3","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03272772",27,0,"1","110","D","2","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03273373",39,0,"1","100","D","3","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03273902",32,0,"1","100","D","4","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03274462",12,0,"1","100","D","1","D","12","D",2000,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03274502",5,0,"1","100","D","6","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03275752",42,0,"1","200","D","1","D","12","D",100,"D",.,"A",.,"A","2","D",.,"A","06","D"
"20161","03276152",17,0,"1","100","D","1","D","01","D",2000,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03276322",31,0,"1","110","D","6","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03277292",26,0,"1","100","D","2","D","12","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20161","03277332",34,0,"1","110","D","2","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03278032",25,0,"1","100","D","3","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03278242",60,0,"1","100","D","2","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20161","03278642",38,0,"1","110","D","3","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20161","03278832",25,0,"1","100","D","2","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03279292",23,0,"1","100","D","3","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20161","03280074",5,0,"1","100","D","6","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03280372",25,0,"1","110","D","2","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03280482",51,0,"1","150","D","3","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20161","03280942",38,0,"1","100","D","1","D","11","D",3000,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03292432",11,0,"1","110","D","3","D","01","D",.,"A",.,"A",.,"A","1","D",200,"D","01","D"
"20161","03292922",30,0,"1","100","D","6","D","02","D",.,"A",.,"A",.,"A",,"C",.,"A","02","D"
"20161","03293662",17,0,"1","100","D","4","D","01","D",.,"A",3600,"D",.,"A","2","D",.,"A","02","D"
"20161","03293752",12,0,"1","100","D","2","D","01","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20161","03294352",36,0,"1","110","D","2","D","02","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20161","03294482",36,0,"1","100","D","2","D","02","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20161","03294482",37,0,"1","110","D","2","D","02","D",.,"A",.,"A",.,"A","1","D",.,"A","02","D"
"20161","03294602",12,0,"1","100","D","3","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03294822",24,0,"1","110","D","1","D","01","D",20000,"D",.,"A",.,"A","2","D",.,"A","04","D"
"20161","03295092",26,0,"1","110","D","1","D","01","D",15000,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03295102",43,0,"1","100","D","1","D","01","D",1100,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03295102",44,0,"1","100","D","1","D","01","D",600,"D",.,"A",.,"A","2","D",.,"A","04","D"
"20161","03295512",37,0,"1","100","D","6","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03295512",38,0,"1","150","D","6","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20161","03296352",33,0,"1","100","D","2","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03297642",77,0,"1","160","D","1","D","02","D",600,"D",.,"A",.,"A","2","D",.,"A","05","D"
"20161","03297642",78,0,"1","180","D","1","D","02","D",1,"D",.,"A",.,"A","2","D",.,"A","08","D"
"20161","03299932",34,0,"1","100","D","1","D","01","D",1,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03299952",32,0,"1","100","D","2","D","02","D",.,"A",.,"A",.,"A","1","D",15500,"D","01","D"
"20161","03300272",41,0,"1","200","D","6","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","05","D"
"20161","03300582",14,0,"1","100","D","2","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03300712",58,0,"1","110","D","6","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03300712",59,0,"1","100","D","6","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03300792",34,0,"1","100","D","2","D","12","D",.,"A",.,"A",.,"A","1","D",2962,"D","02","D"
"20161","03301062",9,0,"1","100","D","1","D","02","D",4800,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20161","03301232",28,0,"1","100","D","3","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03301232",29,0,"1","200","D","6","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20161","03301644",47,0,"1","100","D","4","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20161","03302452",78,0,"1","110","D","1","D","01","D",675,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03302492",36,0,"1","100","D","1","D","12","D",2000,"D",.,"A",.,"A","2","D",.,"A","04","D"
"20161","03302492",37,0,"1","110","D","1","D","01","D",2500,"D",.,"A",.,"A","2","D",.,"A","05","D"
"20161","03302722",55,0,"1","100","D","1","D","01","D",500,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20161","03303172",40,0,"1","200","D","6","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","05","D"
"20161","03325491",32,0,"1","100","D","1","D","11","D",3500,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03325491",33,0,"1","150","D","1","D","10","D",2800,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20161","03327221",18,0,"1","100","D","1","D","12","D",2300,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20161","03331511",22,0,"1","110","D","1","D","10","D",3000,"D",.,"A",.,"A","2","D",.,"A","04","D"
"20161","03332561",17,0,"1","100","D","4","D","12","D",.,"A",4400,"D",.,"A","2","D",.,"A","02","D"
"20161","03332821",29,0,"1","100","D","1","D","12","D",2500,"D",.,"A",.,"A","2","D",.,"A","04","D"
"20161","03333291",16,0,"1","100","D","6","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20161","03334601",6,0,"1","100","D","3","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03335231",24,0,"1","100","D","2","D","12","D",.,"A",.,"A",.,"A","1","D",2500,"F","04","D"
"20161","03335231",25,0,"1","110","D","1","D","11","D",10000,"D",.,"A",.,"A","2","D",.,"A","05","D"
"20161","03336824",38,0,"1","100","D","2","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03337441",45,0,"1","110","D","1","D","01","D",150,"D",.,"A",.,"A","2","D",.,"A","08","D"
"20161","03338421",46,0,"1","110","D","4","D","12","D",.,"A",4400,"D",.,"A","2","D",.,"A","06","D"
"20161","03339611",20,0,"1","110","D","3","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","05","D"
"20161","03340281",31,0,"1","110","D","6","D","11","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20161","03341071",29,0,"1","100","D","1","D","11","D",2400,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03341391",14,0,"1","110","D","1","D","12","D",3500,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03342671",10,0,"1","110","D","1","D","01","D",400,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03343824",15,0,"1","110","D","4","D","12","D",.,"A",6500,"D",.,"A","2","D",.,"A","04","D"
"20161","03344081",25,0,"1","170","D","1","D","12","D",500,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03347571",14,0,"1","100","D","4","D","01","D",.,"A",10400,"D",.,"A","1","D",8600,"D","02","D"
"20161","03347583",15,0,"1","110","D","1","D","01","D",7000,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20161","03347821",20,0,"1","110","D","1","D","01","D",4300,"D",.,"A",.,"A","2","D",.,"A","04","D"
"20161","03350191",10,0,"1","100","D","1","D","02","D",300,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20161","03352701",17,0,"1","100","D","4","D","12","D",.,"A",1300,"D",.,"A","2","D",.,"A","03","D"
"20161","03354831",30,0,"1","110","D","2","D","12","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20161","03355381",47,0,"1","110","D","1","D","01","D",5000,"D",.,"A",.,"A","2","D",.,"A","09","D"
"20161","03355381",48,0,"1","100","D","1","D","01","D",14000,"D",.,"A",.,"A","2","D",.,"A","10","D"
"20162","03186214",34,0,"1","110","D","2","D","03","D",.,"A",.,"A",.,"A",,"C",.,"A","02","D"
"20162","03186214",35,0,"1","150","D","1","D","02","D",5500,"F",.,"A",.,"A","1","D",.,"A","03","D"
"20162","03186524",20,0,"1","100","D","6","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03186714",41,0,"1","130","D","1","D","02","D",2500,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20162","03186834",26,0,"1","100","D","1","D","01","D",300,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03187304",15,0,"1","110","D","2","D","03","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20162","03187644",25,0,"1","110","D","1","D","01","D",2500,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03187804",13,0,"1","110","D","3","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03187904",37,0,"1","110","D","1","D","01","D",1000,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03187954",42,0,"1","100","D","3","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20162","03188004",27,0,"1","100","D","3","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","05","D"
"20162","03188294",40,0,"1","110","D","2","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","05","D"
"20162","03188614",44,0,"1","110","D","4","D","03","D",.,"A",.,"A",4600,"D","2","D",.,"A","02","D"
"20162","03188634",12,0,"1","100","D","1","D","03","D",1500,"F",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03188784",29,0,"1","110","D","1","D","03","D",3500,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20162","03188874",24,0,"1","110","D","1","D","03","D",2500,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20162","03190164",26,0,"1","100","D","1","D","01","D",200,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20162","03190184",35,0,"1","100","D","1","D","01","D",900,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20162","03190524",11,0,"1","110","D","1","D","03","D",500,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03191104",17,0,"1","110","D","6","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03191104",18,0,"1","100","D","6","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20162","03191114",29,0,"1","110","D","6","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20162","03191114",30,0,"1","110","D","6","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20162","03191114",31,0,"1","110","D","6","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20162","03191894",25,0,"1","100","D","3","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03192124",12,0,"1","100","D","1","D","02","D",300,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03192144",23,0,"1","110","D","6","D","02","D",.,"A",.,"A",.,"A","1","D",.,"A","02","D"
"20162","03192404",24,0,"1","100","D","6","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03192524",24,0,"1","100","D","2","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20162","03192904",27,0,"1","100","D","2","D","01","D",.,"A",.,"A",.,"A","1","D",.,"A","02","D"
"20162","03193094",21,0,"1","100","D","4","D","01","D",.,"A",6800,"D",.,"A","2","D",.,"A","02","D"
"20162","03193104",24,0,"1","100","D","6","D","02","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20162","03193264",34,0,"1","110","D","2","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20162","03193404",39,0,"1","150","D","6","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20162","03193914",30,0,"1","110","D","2","D","03","D",.,"A",.,"A",.,"A","1","D",10000,"D","01","D"
"20162","03194524",50,0,"1","170","D","1","D","03","D",6000,"D",.,"A",.,"A","2","D",.,"A","05","D"
"20162","03195074",30,0,"2","110","D","2","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03206004",45,0,"1","110","D","1","D","03","D",9750,"D",.,"A",.,"A","2","D",.,"A","08","D"
"20162","03206024",30,0,"1","100","D","1","D","04","D",150,"D",.,"A",.,"A","2","D",.,"A","05","D"
"20162","03206404",28,0,"1","100","D","6","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20162","03207144",14,0,"1","100","D","1","D","03","D",600,"F",.,"A",.,"A","2","D",.,"A","02","D"
"20162","03208224",44,0,"1","100","D","6","D","04","D",.,"A",.,"A",.,"A","1","D",.,"A","03","D"
"20162","03208244",42,0,"1","110","D","2","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03208754",59,0,"1","100","D","1","D","03","D",125,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20162","03208754",60,0,"1","100","D","3","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","05","D"
"20162","03208944",17,0,"1","110","D","1","D","03","D",12750,"F",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03209024",16,0,"1","150","D","6","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20162","03209244",43,0,"1","110","D","4","D","02","D",.,"A",3600,"D",.,"A","2","D",.,"A","03","D"
"20162","03209924",25,0,"1","110","D","1","D","03","D",1000,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03209984",41,0,"1","120","D","1","D","04","D",60000,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20162","03210424",18,0,"1","100","D","1","D","04","D",5000,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03210714",35,0,"2","110","D","1","D","02","D",6250,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03210714",36,0,"1","200","D","1","D","02","D",6200,"D",.,"A",.,"A","2","D",.,"A","04","D"
"20162","03210754",12,0,"1","110","D","1","D","02","D",300,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03210784",29,0,"1","110","D","2","D","03","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20162","03211354",30,0,"1","110","D","4","D","04","D",.,"A",8000,"D",.,"A","2","D",.,"A","02","D"
"20162","03211404",13,0,"1","100","D","6","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03211514",40,0,"1","100","D","4","D","02","D",.,"A",6000,"D",.,"A","2","D",.,"A","03","D"
"20162","03212014",51,0,"2","110","D","1","D","02","D",5000,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20162","03212014",52,0,"2","130","D","1","D","02","D",15000,"D",.,"A",.,"A","2","D",.,"A","05","D"
"20162","03212154",32,0,"1","100","D","1","D","04","D",16000,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20162","03212154",33,0,"1","100","D","2","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20162","03212174",31,0,"1","100","D","2","D","04","D",.,"A",.,"A",.,"A","1","D",.,"A","02","D"
"20162","03212584",38,0,"1","150","D","1","D","04","D",1200,"D",.,"A",.,"A","2","D",.,"A","05","D"
"20162","03212684",32,0,"1","110","D","1","D","04","D",3000,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03212774",16,0,"1","100","D","4","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20162","03213204",33,0,"1","110","D","2","D","03","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20162","03213454",26,0,"1","100","D","6","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20162","03213504",17,0,"1","110","D","6","D","03","D",.,"A",.,"A",.,"A","1","D",.,"A","02","D"
"20162","03215004",27,0,"1","110","D","1","D","04","D",1000,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20162","03215814",24,0,"1","110","D","5","D","02","D",.,"A",.,"A",.,"A","1","D",183,"D","01","D"
"20162","03216134",48,0,"1","100","D","1","D","02","D",50,"D",.,"A",.,"A","2","D",.,"A","04","D"
"20162","03216604",24,0,"1","110","D","4","D","03","D",.,"A",11500,"D",.,"A","2","D",.,"A","02","D"
"20162","03227814",25,0,"1","100","D","1","D","03","D",350,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20162","03227814",26,0,"1","110","D","4","D","03","D",.,"A",7000,"D",.,"A","2","D",.,"A","03","D"
"20162","03227824",56,0,"2","200","D","6","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","08","D"
"20162","03227924",33,0,"1","110","D","2","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20162","03227954",42,0,"1","100","D","4","D","05","D",.,"A",2000,"F",.,"A","2","D",.,"A","02","D"
"20162","03228144",20,0,"1","100","D","2","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03229314",36,0,"1","100","D","2","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","05","D"
"20162","03229524",67,0,"1","110","D","1","D","04","D",7500,"D",.,"A",.,"A","2","D",.,"A","05","D"
"20162","03230234",32,0,"1","110","D","2","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20162","03230634",17,0,"1","100","D","2","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03230694",37,0,"2","110","D","1","D","03","D",500,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03231034",24,0,"1","200","D","6","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20162","03231214",35,0,"1","100","D","6","D","03","D",.,"A",.,"A",.,"A","1","D",.,"A","03","D"
"20162","03232244",18,0,"1","100","D","4","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20162","03232404",22,0,"1","200","D","6","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20162","03233464",15,0,"1","100","D","4","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03233774",11,0,"1","100","D","6","D","05","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20162","03233794",22,0,"1","110","D","2","D","03","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20162","03234344",29,0,"1","100","D","3","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03234404",34,0,"1","110","D","1","D","03","D",12750,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03234404",35,0,"1","130","D","1","D","03","D",10000,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20162","03234744",18,0,"1","100","D","2","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03234804",30,0,"1","110","D","1","D","04","D",2300,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03235234",21,0,"1","100","D","2","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03235394",19,0,"1","110","D","2","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03235394",20,0,"1","110","D","2","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20162","03235464",16,0,"1","100","D","3","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03235574",30,0,"1","110","D","2","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03235834",21,0,"1","110","D","1","D","04","D",5000,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03235834",22,0,"1","100","D","1","D","05","D",500,"D",.,"A",.,"A","2","D",.,"A","04","D"
"20162","03236204",15,0,"1","100","D","4","D","03","D",.,"A",6000,"F",.,"A","2","D",.,"A","01","D"
"20162","03236504",31,0,"1","100","D","1","D","04","D",250,"D",.,"A",.,"A","2","D",.,"A","04","D"
"20162","03236704",23,0,"1","110","D","1","D","04","D",1000,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20162","03237164",23,0,"1","100","D","6","D","04","D",.,"A",.,"A",.,"A","1","D",350,"D","01","D"
"20162","03249353",33,0,"2","100","D","1","D","01","D",10500,"D",.,"A",.,"A","1","D",5300,"D","01","D"
"20162","03249543",30,0,"1","110","D","1","D","03","D",3500,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03249993",28,0,"1","100","D","1","D","03","D",200,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20162","03250613",21,0,"1","110","D","1","D","01","D",4000,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20162","03250623",28,0,"1","110","D","2","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20162","03250623",29,0,"2","100","D","4","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20162","03250903",18,0,"1","110","D","2","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03250903",19,0,"1","100","D","2","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20162","03251004",35,0,"1","100","D","4","D","01","D",.,"A",2200,"D",.,"A","2","D",.,"A","01","D"
"20162","03251004",36,0,"1","100","D","1","D","03","D",600,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20162","03251023",16,0,"1","100","D","3","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20162","03251293",22,0,"1","100","D","2","D","01","D",.,"A",.,"A",.,"A","1","D",3000,"D","01","D"
"20162","03251373",32,0,"1","170","D","3","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20162","03251373",33,0,"1","170","D","3","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","05","D"
"20162","03251373",34,0,"1","180","D","3","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","06","D"
"20162","03251933",11,0,"1","100","D","2","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03251963",18,0,"1","110","D","1","D","02","D",1000,"F",.,"A",.,"A","2","D",.,"A","03","D"
"20162","03251993",74,0,"1","110","D","4","D","02","D",.,"A",20600,"D",.,"A","1","D",790,"D","02","D"
"20162","03252393",41,0,"1","110","D","3","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20162","03253153",21,0,"1","110","D","2","D","01","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20162","03254173",34,0,"1","110","D","1","D","03","D",800,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20162","03254283",36,0,"1","110","D","1","D","01","D",500,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03254283",37,0,"1","100","D","5","D","03","D",.,"A",.,"A",4000,"D","2","D",.,"A","03","D"
"20162","03254843",21,0,"1","110","D","2","D","03","D",.,"A",.,"A",.,"A","1","D",10000,"D","01","D"
"20162","03255553",24,0,"1","100","D","4","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03255863",40,0,"1","110","D","1","D","02","D",2500,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20162","03255863",41,0,"1","100","D","6","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","04","D"
"20162","03255863",42,0,"1","110","D","6","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","05","D"
"20162","03255863",43,0,"1","100","D","6","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","06","D"
"20162","03255863",44,0,"1","110","D","6","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","07","D"
"20162","03255933",43,0,"1","100","D","4","D","02","D",.,"A",6000,"D",.,"A","2","D",.,"A","02","D"
"20162","03256163",15,0,"1","110","D","4","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03256163",16,0,"1","110","D","4","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20162","03256423",72,0,"1","110","D","1","D","02","D",2000,"D",.,"A",.,"A","2","D",.,"A","03","D"
"20162","03256423",73,0,"1","110","D","1","D","02","D",500,"D",.,"A",.,"A","2","D",.,"A","04","D"
"20162","03256423",74,0,"1","110","D","2","D","01","D",.,"A",.,"A",.,"A","2","D",.,"A","06","D"
"20162","03256673",17,0,"1","110","D","1","D","02","D",1800,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03257633",21,0,"1","110","D","2","D","01","D",.,"A",.,"A",.,"A","1","D",.,"A","01","D"
"20162","03258193",34,0,"1","110","D","2","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","02","D"
"20162","03258433",14,0,"1","110","D","6","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03258503",42,0,"1","100","D","4","D","02","D",.,"A",3500,"D",.,"A","2","D",.,"A","02","D"
"20162","03258503",43,0,"1","110","D","4","D","03","D",.,"A",3000,"D",.,"A","2","D",.,"A","03","D"
"20162","03259063",20,0,"1","110","D","1","D","03","D",2200,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20162","03259103",15,0,"1","100","D","6","D","02","D",.,"A",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03259553",48,0,"1","100","D","1","D","02","D",400,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20162","03271313",20,0,"1","100","D","1","D","03","D",750,"D",.,"A",.,"A","2","D",.,"A","01","D"
"20162","03271333",23,0,"1","110","D","3","D","04","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
"20162","03271643",34,0,"1","110","D","1","D","03","D",800,"D",.,"A",.,"A","2","D",.,"A","02","D"
"20162","03272343",36,0,"1","160","D","1","D","04","D",1500,"D",.,"A",.,"A","2","D",.,"A","06","D"
"20162","03272343",37,0,"1","100","D","1","D","03","D",1200,"D",.,"A",.,"A","2","D",.,"A","07","D"
"20162","03272653",27,0,"1","100","D","2","D","03","D",.,"A",.,"A",.,"A","2","D",.,"A","03","D"
