"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","VOPMOA","VOPMOA_","VOPEXPX","VOPEXPX_","VOPRMBXA","VOPR_BXA","QVOPEQPX","QVOP_QPX","VOPSERVY","VOPS_RVY","VOPLABOR","VOPL_BOR","VOPREIMB","VOPR_IMB","VPSRVY1","VPSRVY1_","VPSRVY2","VPSRVY2_","VPSRVY3","VPSRVY3_","VPSRVY4","VPSRVY4_","VPSRVY5","VPSRVY5_","VPSRVY6","VPSRVY6_","VPSRVY7","VPSRVY7_","VPSRVY8","VPSRVY8_","VPSRVY9","VPSRVY9_"
"20161","03088894",46,0,"1","12","D",25,"D",.,"A",25,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03088894",47,0,"1","10","D",42,"D",.,"A",42,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03088894",48,0,"1","12","D",450,"D",.,"A",450,"D","140","D","1","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03088914",19,0,"1","12","D",20,"D",.,"A",20,"D","367","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03089104",30,0,"1","11","D",2,"D",.,"A",2,"D","367","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03089104",31,0,"1","11","D",21,"D",.,"A",21,"D","367","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03089104",32,0,"1","11","D",65,"D",.,"A",65,"D","100","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03089134",73,0,"1","12","D",13,"D",.,"A",13,"D","367","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03089164",87,0,"2","10","D",164,"D",.,"A",164,"D","360","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03089164",88,0,"2","10","D",42,"D",.,"A",42,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03089164",89,0,"2","10","D",42,"D",.,"A",42,"D","370","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03089514",38,0,"2","10","D",1800,"D",.,"A",.,"H","500","D","1","D","2","D","140","D","380","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03089514",38,1,"2","10","D",.,"B",.,"A",1800,"E","380","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03089614",26,0,"1","11","D",200,"D",.,"A",.,"H","500","D","1","D","2","D","140","D","100","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03089614",26,1,"1","11","D",.,"B",.,"A",200,"E","100","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03089654",55,0,"1","12","D",15,"D",.,"A",15,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03089794",47,0,"1","12","D",40,"D",.,"A",40,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03089794",48,0,"1","11","D",150,"D",.,"A",150,"D","110","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03089794",49,0,"1","12","D",150,"D",.,"A",150,"D","110","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03090094",35,0,"1","12","D",150,"D",.,"A",150,"D","380","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03090094",36,0,"1","11","D",80,"D",.,"A",80,"D","100","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03090134",18,0,"1","12","D",400,"D",.,"A",400,"D","140","D","2","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03090224",43,0,"1","11","D",35,"D",.,"A",35,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03090234",20,0,"1","12","D",120,"D",.,"A",120,"D","380","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03090244",70,0,"1","11","D",427,"D",.,"A",.,"H","500","D","1","D","2","D","100","D","380","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03090244",70,1,"1","11","D",.,"B",.,"A",49,"E","100","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03090244",70,2,"1","11","D",.,"B",.,"A",378,"E","380","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03090284",25,0,"1","10","D",284,"D",.,"A",284,"D","110","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03090314",44,0,"1","12","D",86,"D",.,"A",86,"D","370","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03090494",29,0,"1","12","D",38,"D",.,"A",38,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03090674",24,0,"1","12","D",13,"D",.,"A",13,"D","367","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03090694",20,0,"1","11","D",65,"D",.,"A",65,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03090724",43,0,"1","11","D",225,"D",.,"A",225,"D","380","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03090834",40,0,"1","10","D",211,"D",.,"A",.,"H","500","D","1","D","2","D","100","D","370","D","110","D",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03090834",40,1,"1","10","D",.,"B",.,"A",21,"E","100","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03090834",40,2,"1","10","D",.,"B",.,"A",86,"E","370","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03090834",40,3,"1","10","D",.,"B",.,"A",104,"E","110","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03090854",33,0,"1","12","D",60,"D",.,"A",60,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03090864",20,0,"1","11","D",.,"C",.,"A",25,"F","100","D","1","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03090934",39,0,"1","10","D",35,"D",.,"A",35,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03090934",40,0,"1","10","D",180,"D",.,"A",180,"D","140","D","2","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03090934",41,0,"1","10","D",10,"D",.,"A",10,"D","367","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03090934",42,0,"1","11","D",10,"D",.,"A",10,"D","367","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03090934",43,0,"1","10","D",35,"D",.,"A",35,"D","367","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03090934",44,0,"1","11","D",35,"D",.,"A",35,"D","367","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03090934",45,0,"1","12","D",35,"D",.,"A",35,"D","367","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03091004",19,0,"1","12","D",59,"D",.,"A",59,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03091004",20,0,"1","11","D",237,"D",.,"A",237,"D","380","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03091114",24,0,"1","12","D",135,"D",.,"A",135,"D","130","D","1","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03091114",25,0,"1","12","D",740,"D",.,"A",740,"D","380","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03091144",85,0,"1","12","D",34,"D",.,"A",34,"D","150","D","2","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03091144",86,0,"1","12","D",521,"D",.,"A",521,"D","140","D","2","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03091144",87,0,"2","10","D",32,"D",.,"A",32,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03091244",60,0,"1","10","D",150,"D",.,"A",150,"D","130","D","1","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03091244",61,0,"1","11","D",39,"D",.,"A",39,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03091264",31,0,"1","11","D",50,"D",.,"A",50,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03091434",65,0,"1","10","D",30,"D",.,"A",30,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03091474",52,0,"1","12","D",280,"D",.,"A",.,"H","500","D","1","D","2","D","380","D","100","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03091474",52,1,"1","12","D",.,"B",.,"A",249,"E","380","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03091474",52,2,"1","12","D",.,"B",.,"A",31,"E","100","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03091534",23,0,"1","11","D",428,"D",.,"A",428,"D","380","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03091824",43,0,"1","11","D",75,"D",.,"A",75,"D","130","D","1","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03091824",44,0,"1","11","D",500,"D",.,"A",500,"D","380","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03091824",45,0,"1","11","D",324,"D",.,"A",324,"D","370","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03091824",46,0,"1","11","D",40,"D",.,"A",40,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03091864",48,0,"1","10","D",32,"D",.,"A",32,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03092344",37,0,"1","12","D",88,"D",.,"A",88,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03092344",38,0,"1","12","D",150,"D",.,"A",150,"D","160","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03092344",39,0,"1","10","D",80,"D",.,"A",80,"D","367","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03092344",40,0,"1","11","D",80,"D",.,"A",80,"D","367","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03092344",41,0,"1","12","D",80,"D",.,"A",80,"D","367","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03092394",37,0,"1","11","D",40,"D",.,"A",40,"D","367","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03092444",53,0,"1","11","D",13,"D",.,"A",13,"D","367","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03092444",54,0,"1","12","D",26,"D",.,"A",26,"D","367","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03092444",55,0,"2","10","D",13,"D",.,"A",13,"D","367","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03092454",27,0,"1","11","D",30,"D",.,"A",30,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03092474",16,0,"1","12","D",1000,"D",.,"A",1000,"D","110","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03092854",43,0,"1","10","D",20,"D",.,"A",20,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03092854",44,0,"1","10","D",300,"D",.,"A",300,"D","140","D","1","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03092854",45,0,"1","10","D",20,"D",.,"A",20,"D","360","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03092854",46,0,"1","11","D",115,"D",.,"A",.,"H","500","D","1","D","2","D","100","D","360","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03092854",46,1,"1","11","D",.,"B",.,"A",36,"E","100","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03092854",46,2,"1","11","D",.,"B",.,"A",79,"E","360","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03092854",47,0,"1","12","D",55,"D",.,"A",55,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03092854",48,0,"1","11","D",230,"D",.,"A",.,"H","500","D","1","D","2","D","500","D","360","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03092854",48,1,"1","11","D",.,"B",.,"A",30,"E","100","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03092854",48,2,"1","11","D",.,"B",.,"A",67,"E","360","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03092854",48,3,"1","11","D",.,"B",.,"A",13,"E","367","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03092854",48,4,"1","11","D",.,"B",.,"A",120,"E","370","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03092854",49,0,"1","11","D",250,"D",.,"A",250,"D","320","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03092854",50,0,"1","11","D",540,"D",.,"A",540,"D","150","D","1","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03092954",44,0,"1","11","D",360,"D",.,"A",360,"D","380","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03092954",45,0,"2","10","D",168,"D",.,"A",.,"H","500","D","1","D","2","D","380","D","100","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03092954",45,1,"2","10","D",.,"B",.,"A",149,"E","380","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03092954",45,2,"2","10","D",.,"B",.,"A",19,"E","100","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03092984",83,0,"1","11","D",31,"D",.,"A",31,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03092994",46,0,"1","10","D",55,"D",.,"A",55,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03092994",47,0,"1","12","D",49,"D",.,"A",49,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03093284",25,0,"1","10","D",1100,"D",.,"A",.,"H","500","D","1","D","2","D","500","D","370","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03093284",25,1,"1","10","D",.,"B",.,"A",45,"E","100","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03093284",25,2,"1","10","D",.,"B",.,"A",502,"E","320","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03093284",25,3,"1","10","D",.,"B",.,"A",20,"E","367","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03093284",25,4,"1","10","D",.,"B",.,"A",180,"E","370","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03093284",25,5,"1","10","D",.,"B",.,"A",353,"E","380","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03093294",48,0,"1","11","D",40,"D",.,"A",40,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03093294",49,0,"1","10","D",300,"D",.,"A",300,"D","380","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03093384",39,0,"1","10","D",80,"D",.,"A",80,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03093404",50,0,"1","10","D",200,"D",.,"A",200,"D","380","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03093424",21,0,"1","10","D",33,"D",.,"A",33,"D","370","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03093474",63,0,"1","11","D",19,"D",.,"A",19,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03093484",70,0,"1","11","D",70,"D",.,"A",70,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03093484",71,0,"1","10","D",30,"D",.,"A",30,"D","367","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03093484",72,0,"1","11","D",20,"D",.,"A",20,"D","367","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03093484",73,0,"1","12","D",20,"D",.,"A",20,"D","367","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03093664",16,0,"1","10","D",20,"D",.,"A",20,"D","370","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03093674",54,0,"1","10","D",43,"D",.,"A",43,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03093684",40,0,"1","10","D",27,"D",.,"A",27,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03093804",62,0,"1","12","D",35,"D",.,"A",35,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03093824",42,0,"1","11","D",50,"D",.,"A",50,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03093834",47,0,"1","11","D",1000,"D",.,"A",1000,"D","380","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03093834",48,0,"2","10","D",300,"D",.,"A",300,"D","140","D","2","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03093874",40,0,"1","12","D",30,"D",.,"A",30,"D","367","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03093894",28,0,"1","11","D",100,"D",.,"A",100,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03093904",32,0,"2","10","D",35,"D",.,"A",35,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03093964",37,0,"1","11","D",1180,"D",.,"A",1180,"D","370","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03093984",36,0,"1","11","D",20,"D",.,"A",20,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03093984",37,0,"1","11","D",20,"D",.,"A",20,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03093984",38,0,"1","11","D",500,"D",.,"A",500,"D","370","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03094014",38,0,"1","11","D",480,"D",.,"A",480,"D","140","D","1","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03094014",39,0,"1","11","D",35,"D",.,"A",35,"D","100","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03094304",30,0,"1","11","D",43,"D",.,"A",43,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03094374",29,0,"1","12","D",.,"C",.,"A",50,"F","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03094524",29,0,"1","12","D",51,"D",.,"A",51,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03094544",39,0,"1","12","D",.,"C",.,"A",107,"F","360","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03095064",35,0,"1","12","D",250,"D",.,"A",250,"D","140","D","1","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03095074",80,0,"1","10","D",70,"D",.,"A",70,"D","140","D","2","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03095074",81,0,"1","10","D",424,"D",.,"A",424,"D","380","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03095074",82,0,"2","10","D",150,"D",.,"A",150,"D","110","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03095264",18,0,"1","11","D",29,"D",.,"A",29,"D","360","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03095284",31,0,"1","12","D",50,"D",.,"A",50,"D","100","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03095344",12,0,"1","11","D",35,"D",.,"A",35,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03095564",51,0,"1","10","D",230,"D",.,"A",230,"D","380","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03095564",52,0,"1","11","D",170,"D",.,"A",170,"D","380","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03095564",53,0,"1","11","D",45,"D",.,"A",45,"D","100","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03095614",48,0,"1","12","D",77,"D",.,"A",77,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03095614",49,0,"1","10","D",77,"D",.,"A",77,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03095734",32,0,"1","12","D",150,"D",.,"A",150,"D","130","D","2","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03095974",38,0,"2","10","D",640,"D",.,"A",640,"D","140","D","2","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03096624",32,0,"2","10","D",12,"D",.,"A",12,"D","100","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03096734",18,0,"1","10","D",43,"D",.,"A",43,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03096784",39,0,"1","11","D",100,"D",.,"A",.,"H","500","D","1","F","2","D","100","D","140","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03096784",39,1,"1","11","D",.,"B",.,"A",100,"E","100","D","1","F",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03096784",40,0,"1","12","D",12,"D",.,"A",12,"D","367","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03097174",53,0,"1","12","D",800,"D",.,"A",800,"D","140","D","2","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03097224",27,0,"1","11","D",36,"D",.,"A",36,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03097394",22,0,"1","12","D",26,"D",.,"A",.,"H","500","D","1","D","2","D","380","D","100","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03097394",22,1,"1","12","D",.,"B",.,"A",23,"E","380","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03097394",22,2,"1","12","D",.,"B",.,"A",3,"E","100","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03097394",23,0,"1","12","D",340,"D",.,"A",.,"H","500","D","1","D","2","D","500","D","380","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03097394",23,1,"1","12","D",.,"B",.,"A",22,"E","100","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03097394",23,2,"1","12","D",.,"B",.,"A",50,"E","360","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03097394",23,3,"1","12","D",.,"B",.,"A",9,"E","367","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03097394",23,4,"1","12","D",.,"B",.,"A",88,"E","370","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03097394",23,5,"1","12","D",.,"B",.,"A",171,"E","380","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
