"NEWID","REFMO","REFYR","UCC","PUBFLAG","VALUE","VALUE_"
"03088724","10","2015","005100","2",41.6667,
"03088724","11","2015","005100","2",41.6667,
"03088724","12","2015","005100","2",41.6667,
"03088724","10","2015","005110","2",41.6667,
"03088724","11","2015","005110","2",41.6667,
"03088724","12","2015","005110","2",41.6667,
"03088724","10","2015","005200","2",266.6667,
"03088724","11","2015","005200","2",266.6667,
"03088724","12","2015","005200","2",266.6667,
"03088724","10","2015","005210","2",250,
"03088724","11","2015","005210","2",250,
"03088724","12","2015","005210","2",250,
"03088724","10","2015","005500","2",5500,
"03088724","11","2015","005500","2",5500,
"03088724","12","2015","005500","2",5500,
"03088724","10","2015","005510","2",5500,
"03088724","11","2015","005510","2",5500,
"03088724","12","2015","005510","2",5500,
"03088724","10","2015","800910","2",144.3333,
"03088724","11","2015","800910","2",144.3333,
"03088724","12","2015","800910","2",144.3333,
"03088724","10","2015","800940","2",486.5667,
"03088724","11","2015","800940","2",486.5667,
"03088724","12","2015","800940","2",486.5667,
"03088724","10","2015","900000","2",6359.8,
"03088724","11","2015","900000","2",6359.8,
"03088724","12","2015","900000","2",6359.8,
"03088724","10","2015","980000","2",6359.8,
"03088724","11","2015","980000","2",6359.8,
"03088724","12","2015","980000","2",6359.8,
"03088724","10","2015","980010","2",0.3333,
"03088724","11","2015","980010","2",0.3333,
"03088724","12","2015","980010","2",0.3333,
"03088724","10","2015","980020","2",2.9167,
"03088724","11","2015","980020","2",2.9167,
"03088724","12","2015","980020","2",2.9167,
"03088724","10","2015","980030","2",0.1667,
"03088724","11","2015","980030","2",0.1667,
"03088724","12","2015","980030","2",0.1667,
"03088724","10","2015","980040","2",0.1667,
"03088724","11","2015","980040","2",0.1667,
"03088724","12","2015","980040","2",0.1667,
"03088724","10","2015","980050","2",0.1667,
"03088724","11","2015","980050","2",0.1667,
"03088724","12","2015","980050","2",0.1667,
"03088724","10","2015","980071","2",5807.2167,
"03088724","11","2015","980071","2",5807.2167,
"03088724","12","2015","980071","2",5807.2167,
"03088724","10","2015","980220","2",8.3333,
"03088724","11","2015","980220","2",8.3333,
"03088724","12","2015","980220","2",8.3333,
"03088724","10","2015","980260","2",8.3333,
"03088724","11","2015","980260","2",8.3333,
"03088724","12","2015","980260","2",8.3333,
"03088724","10","2015","980281","2",8.3333,
"03088724","11","2015","980281","2",8.3333,
"03088724","12","2015","980281","2",8.3333,
"03088724","10","2015","980286","2",8.3333,
"03088724","11","2015","980286","2",8.3333,
"03088724","12","2015","980286","2",8.3333,
"03088724","10","2015","980310","2",8.3333,
"03088724","11","2015","980310","2",8.3333,
"03088724","12","2015","980310","2",8.3333,
"03088724","10","2015","980330","2",8.3333,
"03088724","11","2015","980330","2",8.3333,
"03088724","12","2015","980330","2",8.3333,
"03088724","10","2015","980350","2",8.3333,
"03088724","11","2015","980350","2",8.3333,
"03088724","12","2015","980350","2",8.3333,
"03088744","10","2015","005100","2",166.6667,
"03088744","11","2015","005100","2",166.6667,
"03088744","12","2015","005100","2",166.6667,
"03088744","10","2015","005110","2",83.3333,
"03088744","11","2015","005110","2",83.3333,
"03088744","12","2015","005110","2",83.3333,
"03088744","10","2015","005200","2",5583.3333,
"03088744","11","2015","005200","2",5583.3333,
"03088744","12","2015","005200","2",5583.3333,
"03088744","10","2015","005210","2",4916.6667,
"03088744","11","2015","005210","2",4916.6667,
"03088744","12","2015","005210","2",4916.6667,
"03088744","10","2015","005400","2",375,
"03088744","11","2015","005400","2",375,
"03088744","12","2015","005400","2",375,
"03088744","10","2015","005410","2",225,
"03088744","11","2015","005410","2",225,
"03088744","12","2015","005410","2",225,
"03088744","10","2015","005420","2",40,
"03088744","11","2015","005420","2",40,
"03088744","12","2015","005420","2",40,
"03088744","10","2015","005500","2",550,
"03088744","11","2015","005500","2",550,
"03088744","12","2015","005500","2",550,
"03088744","10","2015","005510","2",625,
"03088744","11","2015","005510","2",625,
"03088744","12","2015","005510","2",625,
"03088744","10","2015","005520","2",60,
"03088744","11","2015","005520","2",60,
"03088744","12","2015","005520","2",60,
"03088744","10","2015","800940","2",372.0667,
"03088744","11","2015","800940","2",372.0667,
"03088744","12","2015","800940","2",372.0667,
"03088744","10","2015","900000","2",4863.7667,
"03088744","11","2015","900000","2",4863.7667,
"03088744","12","2015","900000","2",4863.7667,
"03088744","10","2015","900180","2",0.1667,
"03088744","11","2015","900180","2",0.1667,
"03088744","12","2015","900180","2",0.1667,
"03088744","10","2015","980000","2",4863.9333,
"03088744","11","2015","980000","2",4863.9333,
"03088744","12","2015","980000","2",4863.9333,
"03088744","10","2015","980010","2",0.0833,
"03088744","11","2015","980010","2",0.0833,
"03088744","12","2015","980010","2",0.0833,
"03088744","10","2015","980020","2",2.5833,
"03088744","11","2015","980020","2",2.5833,
"03088744","12","2015","980020","2",2.5833,
"03088744","10","2015","980030","2",0.0833,
"03088744","11","2015","980030","2",0.0833,
"03088744","12","2015","980030","2",0.0833,
"03088744","10","2015","980040","2",0.1667,
"03088744","11","2015","980040","2",0.1667,
"03088744","12","2015","980040","2",0.1667,
"03088744","10","2015","980071","2",4097.1833,
"03088744","11","2015","980071","2",4097.1833,
"03088744","12","2015","980071","2",4097.1833,
"03088744","10","2015","980090","1",8.3333,
"03088744","11","2015","980090","1",8.3333,
"03088744","12","2015","980090","1",8.3333,
"03088744","10","2015","980210","2",8.3333,
"03088744","11","2015","980210","2",8.3333,
"03088744","12","2015","980210","2",8.3333,
"03088744","10","2015","980230","2",8.3333,
"03088744","11","2015","980230","2",8.3333,
"03088744","12","2015","980230","2",8.3333,
"03088744","10","2015","980281","2",8.3333,
"03088744","11","2015","980281","2",8.3333,
"03088744","12","2015","980281","2",8.3333,
"03088744","10","2015","980286","2",8.3333,
"03088744","11","2015","980286","2",8.3333,
"03088744","12","2015","980286","2",8.3333,
"03088744","10","2015","980310","2",8.3333,
"03088744","11","2015","980310","2",8.3333,
"03088744","12","2015","980310","2",8.3333,
"03088744","10","2015","980330","2",8.3333,
"03088744","11","2015","980330","2",8.3333,
"03088744","12","2015","980330","2",8.3333,
"03088744","10","2015","980350","2",8.3333,
"03088744","11","2015","980350","2",8.3333,
"03088744","12","2015","980350","2",8.3333,
"03088784","10","2015","005100","2",20.8333,
"03088784","11","2015","005100","2",20.8333,
"03088784","12","2015","005100","2",20.8333,
"03088784","10","2015","005110","2",20.8333,
"03088784","11","2015","005110","2",20.8333,
"03088784","12","2015","005110","2",20.8333,
"03088784","10","2015","900090","2",151.4167,
"03088784","11","2015","900090","2",151.4167,
"03088784","12","2015","900090","2",151.4167,
"03088784","10","2015","900150","2",310,
"03088784","11","2015","900150","2",310,
"03088784","12","2015","900150","2",310,
"03088784","10","2015","980000","2",461.4167,
"03088784","11","2015","980000","2",461.4167,
"03088784","12","2015","980000","2",461.4167,
"03088784","10","2015","980010","2",0.25,
"03088784","11","2015","980010","2",0.25,
"03088784","12","2015","980010","2",0.25,
"03088784","10","2015","980020","2",4.9167,
"03088784","11","2015","980020","2",4.9167,
"03088784","12","2015","980020","2",4.9167,
"03088784","10","2015","980050","2",0.0833,
"03088784","11","2015","980050","2",0.0833,
"03088784","12","2015","980050","2",0.0833,
"03088784","10","2015","980071","2",495.1667,
"03088784","11","2015","980071","2",495.1667,
"03088784","12","2015","980071","2",495.1667,
"03088784","10","2015","980220","2",8.3333,
"03088784","11","2015","980220","2",8.3333,
"03088784","12","2015","980220","2",8.3333,
"03088784","10","2015","980260","2",8.3333,
"03088784","11","2015","980260","2",8.3333,
"03088784","12","2015","980260","2",8.3333,
"03088784","10","2015","980282","2",8.3333,
"03088784","11","2015","980282","2",8.3333,
"03088784","12","2015","980282","2",8.3333,
"03088784","10","2015","980286","2",8.3333,
"03088784","11","2015","980286","2",8.3333,
"03088784","12","2015","980286","2",8.3333,
"03088784","10","2015","980300","2",8.3333,
"03088784","11","2015","980300","2",8.3333,
"03088784","12","2015","980300","2",8.3333,
"03088894","10","2015","005200","2",58.3333,
"03088894","11","2015","005200","2",58.3333,
"03088894","12","2015","005200","2",58.3333,
"03088894","10","2015","005210","2",58.3333,
"03088894","11","2015","005210","2",58.3333,
"03088894","12","2015","005210","2",58.3333,
"03088894","10","2015","005400","2",541.6667,
"03088894","11","2015","005400","2",541.6667,
"03088894","12","2015","005400","2",541.6667,
"03088894","10","2015","005410","2",344.1667,
