"NEWID","REFMO","REFYR","UCC","PUBFLAG","VALUE","VALUE_"
"02900555","04","2015","900030","2",2803.4333,
"02900555","05","2015","900030","2",2803.4333,
"02900555","06","2015","900030","2",2803.4333,
"02900555","04","2015","980000","2",2803.4333,
"02900555","05","2015","980000","2",2803.4333,
"02900555","06","2015","980000","2",2803.4333,
"02900555","04","2015","980010","2",0.1667,
"02900555","05","2015","980010","2",0.1667,
"02900555","06","2015","980010","2",0.1667,
"02900555","04","2015","980020","2",6.1667,
"02900555","05","2015","980020","2",6.1667,
"02900555","06","2015","980020","2",6.1667,
"02900555","04","2015","980040","2",0.1667,
"02900555","05","2015","980040","2",0.1667,
"02900555","06","2015","980040","2",0.1667,
"02900555","04","2015","980060","2",0.1667,
"02900555","05","2015","980060","2",0.1667,
"02900555","06","2015","980060","2",0.1667,
"02900555","04","2015","980071","2",2803.4333,
"02900555","05","2015","980071","2",2803.4333,
"02900555","06","2015","980071","2",2803.4333,
"02900555","04","2015","980090","1",8.3333,
"02900555","05","2015","980090","1",8.3333,
"02900555","06","2015","980090","1",8.3333,
"02900555","04","2015","980210","2",8.3333,
"02900555","05","2015","980210","2",8.3333,
"02900555","06","2015","980210","2",8.3333,
"02900555","04","2015","980230","2",8.3333,
"02900555","05","2015","980230","2",8.3333,
"02900555","06","2015","980230","2",8.3333,
"02900555","04","2015","980281","2",8.3333,
"02900555","05","2015","980281","2",8.3333,
"02900555","06","2015","980281","2",8.3333,
"02900555","04","2015","980286","2",8.3333,
"02900555","05","2015","980286","2",8.3333,
"02900555","06","2015","980286","2",8.3333,
"02900555","04","2015","980310","2",8.3333,
"02900555","05","2015","980310","2",8.3333,
"02900555","06","2015","980310","2",8.3333,
"02900555","04","2015","980330","2",8.3333,
"02900555","05","2015","980330","2",8.3333,
"02900555","06","2015","980330","2",8.3333,
"02900555","04","2015","980350","2",8.3333,
"02900555","05","2015","980350","2",8.3333,
"02900555","06","2015","980350","2",8.3333,
"02900575","04","2015","005100","2",1250,
"02900575","05","2015","005100","2",1250,
"02900575","06","2015","005100","2",1250,
"02900575","04","2015","005110","2",833.3333,
"02900575","05","2015","005110","2",833.3333,
"02900575","06","2015","005110","2",833.3333,
"02900575","04","2015","005200","2",2500,
"02900575","05","2015","005200","2",2500,
"02900575","06","2015","005200","2",2500,
"02900575","04","2015","005210","2",2500,
"02900575","05","2015","005210","2",2500,
"02900575","06","2015","005210","2",2500,
"02900575","04","2015","005400","2",333.3333,
"02900575","05","2015","005400","2",333.3333,
"02900575","06","2015","005400","2",333.3333,
"02900575","04","2015","005410","2",250,
"02900575","05","2015","005410","2",250,
"02900575","06","2015","005410","2",250,
"02900575","04","2015","005420","2",30,
"02900575","05","2015","005420","2",30,
"02900575","06","2015","005420","2",30,
"02900575","04","2015","800931","2",24.6667,
"02900575","05","2015","800931","2",24.6667,
"02900575","06","2015","800931","2",24.6667,
"02900575","04","2015","800940","2",63.75,
"02900575","05","2015","800940","2",63.75,
"02900575","06","2015","800940","2",63.75,
"02900575","04","2015","900000","2",833.3333,
"02900575","05","2015","900000","2",833.3333,
"02900575","06","2015","900000","2",833.3333,
"02900575","04","2015","900030","2",2067,
"02900575","05","2015","900030","2",2067,
"02900575","06","2015","900030","2",2067,
"02900575","04","2015","900170","2",1729.1667,
"02900575","05","2015","900170","2",1729.1667,
"02900575","06","2015","900170","2",1729.1667,
"02900575","04","2015","900210","2",940.3333,
"02900575","05","2015","900210","2",940.3333,
"02900575","06","2015","900210","2",940.3333,
"02900575","04","2015","980000","2",5569.8333,
"02900575","05","2015","980000","2",5569.8333,
"02900575","06","2015","980000","2",5569.8333,
"02900575","04","2015","980010","2",0.1667,
"02900575","05","2015","980010","2",0.1667,
"02900575","06","2015","980010","2",0.1667,
"02900575","04","2015","980020","2",4.75,
"02900575","05","2015","980020","2",4.75,
"02900575","06","2015","980020","2",4.75,
"02900575","04","2015","980030","2",0.0833,
"02900575","05","2015","980030","2",0.0833,
"02900575","06","2015","980030","2",0.0833,
"02900575","04","2015","980040","2",0.1667,
"02900575","05","2015","980040","2",0.1667,
"02900575","06","2015","980040","2",0.1667,
"02900575","04","2015","980071","2",5308.9167,
"02900575","05","2015","980071","2",5308.9167,
"02900575","06","2015","980071","2",5308.9167,
"02900575","04","2015","980090","1",8.3333,
"02900575","05","2015","980090","1",8.3333,
"02900575","06","2015","980090","1",8.3333,
"02900575","04","2015","980210","2",8.3333,
"02900575","05","2015","980210","2",8.3333,
"02900575","06","2015","980210","2",8.3333,
"02900575","04","2015","980230","2",8.3333,
"02900575","05","2015","980230","2",8.3333,
"02900575","06","2015","980230","2",8.3333,
"02900575","04","2015","980270","2",8.3333,
"02900575","05","2015","980270","2",8.3333,
"02900575","06","2015","980270","2",8.3333,
"02900575","04","2015","980286","2",8.3333,
"02900575","05","2015","980286","2",8.3333,
"02900575","06","2015","980286","2",8.3333,
"02900575","04","2015","980310","2",8.3333,
"02900575","05","2015","980310","2",8.3333,
"02900575","06","2015","980310","2",8.3333,
"02900575","04","2015","980330","2",8.3333,
"02900575","05","2015","980330","2",8.3333,
"02900575","06","2015","980330","2",8.3333,
"02900575","04","2015","980350","2",8.3333,
"02900575","05","2015","980350","2",8.3333,
"02900575","06","2015","980350","2",8.3333,
"02900595","04","2015","800940","2",510,
"02900595","05","2015","800940","2",510,
"02900595","06","2015","800940","2",510,
"02900595","04","2015","900000","2",6666.6667,
"02900595","05","2015","900000","2",6666.6667,
"02900595","06","2015","900000","2",6666.6667,
"02900595","04","2015","980000","2",6666.6667,
"02900595","05","2015","980000","2",6666.6667,
"02900595","06","2015","980000","2",6666.6667,
"02900595","04","2015","980010","2",0.0833,
"02900595","05","2015","980010","2",0.0833,
"02900595","06","2015","980010","2",0.0833,
"02900595","04","2015","980020","2",2.8333,
"02900595","05","2015","980020","2",2.8333,
"02900595","06","2015","980020","2",2.8333,
"02900595","04","2015","980030","2",0.0833,
"02900595","05","2015","980030","2",0.0833,
"02900595","06","2015","980030","2",0.0833,
"02900595","04","2015","980040","2",0.0833,
"02900595","05","2015","980040","2",0.0833,
"02900595","06","2015","980040","2",0.0833,
"02900595","04","2015","980071","2",5177.0833,
"02900595","05","2015","980071","2",5177.0833,
"02900595","06","2015","980071","2",5177.0833,
"02900595","04","2015","980210","2",8.3333,
"02900595","05","2015","980210","2",8.3333,
"02900595","06","2015","980210","2",8.3333,
"02900595","04","2015","980260","2",8.3333,
"02900595","05","2015","980260","2",8.3333,
"02900595","06","2015","980260","2",8.3333,
"02900595","04","2015","980282","2",8.3333,
"02900595","05","2015","980282","2",8.3333,
"02900595","06","2015","980282","2",8.3333,
"02900595","04","2015","980286","2",8.3333,
"02900595","05","2015","980286","2",8.3333,
"02900595","06","2015","980286","2",8.3333,
"02900595","04","2015","980310","2",8.3333,
"02900595","05","2015","980310","2",8.3333,
"02900595","06","2015","980310","2",8.3333,
"02900595","04","2015","980330","2",8.3333,
"02900595","05","2015","980330","2",8.3333,
"02900595","06","2015","980330","2",8.3333,
"02900595","04","2015","980350","2",8.3333,
"02900595","05","2015","980350","2",8.3333,
"02900595","06","2015","980350","2",8.3333,
"02900655","04","2015","800940","2",178.5,
"02900655","05","2015","800940","2",178.5,
"02900655","06","2015","800940","2",178.5,
"02900655","04","2015","900000","2",2333.3333,
"02900655","05","2015","900000","2",2333.3333,
"02900655","06","2015","900000","2",2333.3333,
"02900655","04","2015","980000","2",2333.3333,
"02900655","05","2015","980000","2",2333.3333,
"02900655","06","2015","980000","2",2333.3333,
"02900655","04","2015","980010","2",0.3333,
"02900655","05","2015","980010","2",0.3333,
"02900655","06","2015","980010","2",0.3333,
"02900655","04","2015","980020","2",3.0833,
"02900655","05","2015","980020","2",3.0833,
"02900655","06","2015","980020","2",3.0833,
"02900655","04","2015","980030","2",0.0833,
"02900655","05","2015","980030","2",0.0833,
"02900655","06","2015","980030","2",0.0833,
"02900655","04","2015","980040","2",0.0833,
"02900655","05","2015","980040","2",0.0833,
"02900655","06","2015","980040","2",0.0833,
"02900655","04","2015","980050","2",0.0833,
"02900655","05","2015","980050","2",0.0833,
"02900655","06","2015","980050","2",0.0833,
"02900655","04","2015","980071","2",2652.25,
"02900655","05","2015","980071","2",2652.25,
"02900655","06","2015","980071","2",2652.25,
"02900655","04","2015","980220","2",8.3333,
"02900655","05","2015","980220","2",8.3333,
"02900655","06","2015","980220","2",8.3333,
"02900655","04","2015","980260","2",8.3333,
"02900655","05","2015","980260","2",8.3333,
"02900655","06","2015","980260","2",8.3333,
"02900655","04","2015","980281","2",8.3333,
"02900655","05","2015","980281","2",8.3333,
"02900655","06","2015","980281","2",8.3333,
"02900655","04","2015","980285","2",8.3333,
"02900655","05","2015","980285","2",8.3333,
"02900655","06","2015","980285","2",8.3333,
"02900655","04","2015","980300","2",8.3333,
"02900655","05","2015","980300","2",8.3333,
"02900655","06","2015","980300","2",8.3333,
"02900655","04","2015","980330","2",8.3333,
"02900655","05","2015","980330","2",8.3333,
"02900655","06","2015","980330","2",8.3333,
"02900655","04","2015","980350","2",8.3333,
"02900655","05","2015","980350","2",8.3333,
"02900655","06","2015","980350","2",8.3333,
"02900675","04","2015","005100","2",833.3333,
"02900675","05","2015","005100","2",833.3333,
"02900675","06","2015","005100","2",833.3333,
"02900675","04","2015","005110","2",666.6667,
"02900675","05","2015","005110","2",666.6667,
"02900675","06","2015","005110","2",666.6667,
"02900675","04","2015","005200","2",83.3333,
"02900675","05","2015","005200","2",83.3333,
"02900675","06","2015","005200","2",83.3333,
"02900675","04","2015","800940","2",314,
"02900675","05","2015","800940","2",314,
"02900675","06","2015","800940","2",314,
"02900675","04","2015","900000","2",2222.1667,
"02900675","05","2015","900000","2",2222.1667,
"02900675","06","2015","900000","2",2222.1667,
"02900675","04","2015","900160","2",941.2667,
"02900675","05","2015","900160","2",941.2667,
"02900675","06","2015","900160","2",941.2667,
"02900675","04","2015","980000","2",3163.4333,
"02900675","05","2015","980000","2",3163.4333,
"02900675","06","2015","980000","2",3163.4333,
"02900675","04","2015","980010","2",0.0833,
"02900675","05","2015","980010","2",0.0833,
"02900675","06","2015","980010","2",0.0833,
"02900675","04","2015","980020","2",2,
"02900675","05","2015","980020","2",2,
"02900675","06","2015","980020","2",2,
"02900675","04","2015","980030","2",0.0833,
"02900675","05","2015","980030","2",0.0833,
"02900675","06","2015","980030","2",0.0833,
"02900675","04","2015","980071","2",2726.1,
"02900675","05","2015","980071","2",2726.1,
"02900675","06","2015","980071","2",2726.1,
"02900675","04","2015","980210","2",8.3333,
"02900675","05","2015","980210","2",8.3333,
"02900675","06","2015","980210","2",8.3333,
"02900675","04","2015","980260","2",8.3333,
"02900675","05","2015","980260","2",8.3333,
"02900675","06","2015","980260","2",8.3333,
"02900675","04","2015","980281","2",8.3333,
"02900675","05","2015","980281","2",8.3333,
"02900675","06","2015","980281","2",8.3333,
"02900675","04","2015","980286","2",8.3333,
"02900675","05","2015","980286","2",8.3333,
"02900675","06","2015","980286","2",8.3333,
"02900675","04","2015","980310","2",8.3333,
"02900675","05","2015","980310","2",8.3333,
"02900675","06","2015","980310","2",8.3333,
"02900735","04","2015","800940","2",116.9833,
"02900735","05","2015","800940","2",116.9833,
"02900735","06","2015","800940","2",116.9833,
"02900735","04","2015","900000","2",1529.3,
"02900735","05","2015","900000","2",1529.3,
"02900735","06","2015","900000","2",1529.3,
"02900735","04","2015","980000","2",1529.3,
"02900735","05","2015","980000","2",1529.3,
"02900735","06","2015","980000","2",1529.3,
"02900735","04","2015","980010","2",0.1667,
"02900735","05","2015","980010","2",0.1667,
"02900735","06","2015","980010","2",0.1667,
"02900735","04","2015","980020","2",3.6667,
"02900735","05","2015","980020","2",3.6667,
"02900735","06","2015","980020","2",3.6667,
"02900735","04","2015","980030","2",0.0833,
"02900735","05","2015","980030","2",0.0833,
"02900735","06","2015","980030","2",0.0833,
"02900735","04","2015","980040","2",0.1667,
"02900735","05","2015","980040","2",0.1667,
"02900735","06","2015","980040","2",0.1667,
"02900735","04","2015","980050","2",0.0833,
"02900735","05","2015","980050","2",0.0833,
"02900735","06","2015","980050","2",0.0833,
"02900735","04","2015","980071","2",1834.8,
"02900735","05","2015","980071","2",1834.8,
"02900735","06","2015","980071","2",1834.8,
"02900735","04","2015","980220","2",8.3333,
"02900735","05","2015","980220","2",8.3333,
"02900735","06","2015","980220","2",8.3333,
"02900735","04","2015","980260","2",8.3333,
"02900735","05","2015","980260","2",8.3333,
"02900735","06","2015","980260","2",8.3333,
"02900735","04","2015","980270","2",8.3333,
"02900735","05","2015","980270","2",8.3333,
"02900735","06","2015","980270","2",8.3333,
"02900735","04","2015","980286","2",8.3333,
"02900735","05","2015","980286","2",8.3333,
"02900735","06","2015","980286","2",8.3333,
"02900735","04","2015","980300","2",8.3333,
"02900735","05","2015","980300","2",8.3333,
"02900735","06","2015","980300","2",8.3333,
"02900735","04","2015","980330","2",8.3333,
"02900735","05","2015","980330","2",8.3333,
"02900735","06","2015","980330","2",8.3333,
"02900735","04","2015","980350","2",8.3333,
"02900735","05","2015","980350","2",8.3333,
"02900735","06","2015","980350","2",8.3333,
"02900745","04","2015","005100","2",666.6667,
"02900745","05","2015","005100","2",666.6667,
"02900745","06","2015","005100","2",666.6667,
"02900745","04","2015","005110","2",666.6667,
"02900745","05","2015","005110","2",666.6667,
"02900745","06","2015","005110","2",666.6667,
"02900745","04","2015","005200","2",4166.6667,
"02900745","05","2015","005200","2",4166.6667,
"02900745","06","2015","005200","2",4166.6667,
"02900745","04","2015","005210","2",3166.6667,
"02900745","05","2015","005210","2",3166.6667,
"02900745","06","2015","005210","2",3166.6667,
"02900745","04","2015","005300","2",115530.303,"T"
"02900745","05","2015","005300","2",115530.303,"T"
"02900745","06","2015","005300","2",115530.303,"T"
"02900745","04","2015","005310","2",107083.3333,"T"
"02900745","05","2015","005310","2",107083.3333,"T"
"02900745","06","2015","005310","2",107083.3333,"T"
"02900745","04","2015","005500","2",333.3333,
"02900745","05","2015","005500","2",333.3333,
"02900745","06","2015","005500","2",333.3333,
"02900745","04","2015","005510","2",416.6667,
"02900745","05","2015","005510","2",416.6667,
"02900745","06","2015","005510","2",416.6667,
"02900745","04","2015","800932","2",800,
"02900745","05","2015","800932","2",800,
"02900745","06","2015","800932","2",800,
"02900745","04","2015","800940","2",1076,
"02900745","05","2015","800940","2",1076,
"02900745","06","2015","800940","2",1076,
"02900745","04","2015","900000","2",2500,
"02900745","05","2015","900000","2",2500,
"02900745","06","2015","900000","2",2500,
"02900745","04","2015","900160","2",5782.6833,
"02900745","05","2015","900160","2",5782.6833,
"02900745","06","2015","900160","2",5782.6833,
"02900745","04","2015","980000","2",8282.6833,
"02900745","05","2015","980000","2",8282.6833,
