"NEWID","REFMO","REFYR","UCC","PUBFLAG","VALUE","VALUE_"
"03248824","04","2016","005100","2",333.3333,
"03248824","05","2016","005100","2",333.3333,
"03248824","06","2016","005100","2",333.3333,
"03248824","04","2016","005110","2",333.3333,
"03248824","05","2016","005110","2",333.3333,
"03248824","06","2016","005110","2",333.3333,
"03248824","04","2016","005400","2",1500,
"03248824","05","2016","005400","2",1500,
"03248824","06","2016","005400","2",1500,
"03248824","04","2016","005410","2",1750,
"03248824","05","2016","005410","2",1750,
"03248824","06","2016","005410","2",1750,
"03248824","04","2016","800940","2",769.3333,
"03248824","05","2016","800940","2",769.3333,
"03248824","06","2016","800940","2",769.3333,
"03248824","04","2016","900000","2",10833.3333,
"03248824","05","2016","900000","2",10833.3333,
"03248824","06","2016","900000","2",10833.3333,
"03248824","04","2016","980000","2",10833.3333,
"03248824","05","2016","980000","2",10833.3333,
"03248824","06","2016","980000","2",10833.3333,
"03248824","04","2016","980010","2",0.3333,
"03248824","05","2016","980010","2",0.3333,
"03248824","06","2016","980010","2",0.3333,
"03248824","04","2016","980020","2",3.9167,
"03248824","05","2016","980020","2",3.9167,
"03248824","06","2016","980020","2",3.9167,
"03248824","04","2016","980030","2",0.0833,
"03248824","05","2016","980030","2",0.0833,
"03248824","06","2016","980030","2",0.0833,
"03248824","04","2016","980040","2",0.3333,
"03248824","05","2016","980040","2",0.3333,
"03248824","06","2016","980040","2",0.3333,
"03248824","04","2016","980050","2",0.1667,
"03248824","05","2016","980050","2",0.1667,
"03248824","06","2016","980050","2",0.1667,
"03248824","04","2016","980210","2",8.3333,
"03248824","05","2016","980210","2",8.3333,
"03248824","06","2016","980210","2",8.3333,
"03248824","04","2016","980260","2",8.3333,
"03248824","05","2016","980260","2",8.3333,
"03248824","06","2016","980260","2",8.3333,
"03248824","04","2016","980281","2",8.3333,
"03248824","05","2016","980281","2",8.3333,
"03248824","06","2016","980281","2",8.3333,
"03248824","04","2016","980286","2",8.3333,
"03248824","05","2016","980286","2",8.3333,
"03248824","06","2016","980286","2",8.3333,
"03248824","04","2016","980310","2",8.3333,
"03248824","05","2016","980310","2",8.3333,
"03248824","06","2016","980310","2",8.3333,
"03248824","04","2016","980330","2",8.3333,
"03248824","05","2016","980330","2",8.3333,
"03248824","06","2016","980330","2",8.3333,
"03248824","04","2016","980350","2",8.3333,
"03248824","05","2016","980350","2",8.3333,
"03248824","06","2016","980350","2",8.3333,
"03248844","04","2016","005200","2",16666.6667,
"03248844","05","2016","005200","2",16666.6667,
"03248844","06","2016","005200","2",16666.6667,
"03248844","04","2016","005210","2",16666.6667,
"03248844","05","2016","005210","2",16666.6667,
"03248844","06","2016","005210","2",16666.6667,
"03248844","04","2016","005800","2",2583.3333,
"03248844","05","2016","005800","2",2583.3333,
"03248844","06","2016","005800","2",2583.3333,
"03248844","04","2016","005810","2",2583.3333,
"03248844","05","2016","005810","2",2583.3333,
"03248844","06","2016","005810","2",2583.3333,
"03248844","04","2016","900030","2",601.8333,
"03248844","05","2016","900030","2",601.8333,
"03248844","06","2016","900030","2",601.8333,
"03248844","04","2016","900170","2",566.6667,
"03248844","05","2016","900170","2",566.6667,
"03248844","06","2016","900170","2",566.6667,
"03248844","04","2016","900180","2",33.3333,
"03248844","05","2016","900180","2",33.3333,
"03248844","06","2016","900180","2",33.3333,
"03248844","04","2016","980000","2",1201.8333,
"03248844","05","2016","980000","2",1201.8333,
"03248844","06","2016","980000","2",1201.8333,
"03248844","04","2016","980010","2",0.1667,
"03248844","05","2016","980010","2",0.1667,
"03248844","06","2016","980010","2",0.1667,
"03248844","04","2016","980020","2",6.3333,
"03248844","05","2016","980020","2",6.3333,
"03248844","06","2016","980020","2",6.3333,
"03248844","04","2016","980040","2",0.0833,
"03248844","05","2016","980040","2",0.0833,
"03248844","06","2016","980040","2",0.0833,
"03248844","04","2016","980060","2",0.1667,
"03248844","05","2016","980060","2",0.1667,
"03248844","06","2016","980060","2",0.1667,
"03248844","04","2016","980090","1",8.3333,
"03248844","05","2016","980090","1",8.3333,
"03248844","06","2016","980090","1",8.3333,
"03248844","04","2016","980220","2",8.3333,
"03248844","05","2016","980220","2",8.3333,
"03248844","06","2016","980220","2",8.3333,
"03248844","04","2016","980240","2",8.3333,
"03248844","05","2016","980240","2",8.3333,
"03248844","06","2016","980240","2",8.3333,
"03248844","04","2016","980281","2",8.3333,
"03248844","05","2016","980281","2",8.3333,
"03248844","06","2016","980281","2",8.3333,
"03248844","04","2016","980286","2",8.3333,
"03248844","05","2016","980286","2",8.3333,
"03248844","06","2016","980286","2",8.3333,
"03248844","04","2016","980310","2",8.3333,
"03248844","05","2016","980310","2",8.3333,
"03248844","06","2016","980310","2",8.3333,
"03248844","04","2016","980330","2",8.3333,
"03248844","05","2016","980330","2",8.3333,
"03248844","06","2016","980330","2",8.3333,
"03248844","04","2016","980350","2",8.3333,
"03248844","05","2016","980350","2",8.3333,
"03248844","06","2016","980350","2",8.3333,
"03248864","04","2016","005100","2",300,
"03248864","05","2016","005100","2",300,
"03248864","06","2016","005100","2",300,
"03248864","04","2016","005110","2",125,
"03248864","05","2016","005110","2",125,
"03248864","06","2016","005110","2",125,
"03248864","04","2016","005200","2",10000,
"03248864","05","2016","005200","2",10000,
"03248864","06","2016","005200","2",10000,
"03248864","04","2016","005210","2",7083.3333,
"03248864","05","2016","005210","2",7083.3333,
"03248864","06","2016","005210","2",7083.3333,
"03248864","04","2016","005300","2",520.8333,
"03248864","05","2016","005300","2",520.8333,
"03248864","06","2016","005300","2",520.8333,
"03248864","04","2016","005310","2",520.8333,
"03248864","05","2016","005310","2",520.8333,
"03248864","06","2016","005310","2",520.8333,
"03248864","04","2016","005400","2",458.3333,
"03248864","05","2016","005400","2",458.3333,
"03248864","06","2016","005400","2",458.3333,
"03248864","04","2016","005410","2",458.3333,
"03248864","05","2016","005410","2",458.3333,
"03248864","06","2016","005410","2",458.3333,
"03248864","04","2016","005500","2",2833.3333,
"03248864","05","2016","005500","2",2833.3333,
"03248864","06","2016","005500","2",2833.3333,
"03248864","04","2016","005510","2",2833.3333,
"03248864","05","2016","005510","2",2833.3333,
"03248864","06","2016","005510","2",2833.3333,
"03248864","04","2016","800932","2",1750,
"03248864","05","2016","800932","2",1750,
"03248864","06","2016","800932","2",1750,
"03248864","04","2016","800940","2",573.75,
"03248864","05","2016","800940","2",573.75,
"03248864","06","2016","800940","2",573.75,
"03248864","04","2016","900000","2",7500,
"03248864","05","2016","900000","2",7500,
"03248864","06","2016","900000","2",7500,
"03248864","04","2016","900220","2",833.3333,
"03248864","05","2016","900220","2",833.3333,
"03248864","06","2016","900220","2",833.3333,
"03248864","04","2016","980000","2",7500,
"03248864","05","2016","980000","2",7500,
"03248864","06","2016","980000","2",7500,
"03248864","04","2016","980010","2",0.1667,
"03248864","05","2016","980010","2",0.1667,
"03248864","06","2016","980010","2",0.1667,
"03248864","04","2016","980020","2",5,
"03248864","05","2016","980020","2",5,
"03248864","06","2016","980020","2",5,
"03248864","04","2016","980030","2",0.0833,
"03248864","05","2016","980030","2",0.0833,
"03248864","06","2016","980030","2",0.0833,
"03248864","04","2016","980040","2",0.1667,
"03248864","05","2016","980040","2",0.1667,
"03248864","06","2016","980040","2",0.1667,
"03248864","04","2016","980090","1",8.3333,
"03248864","05","2016","980090","1",8.3333,
"03248864","06","2016","980090","1",8.3333,
"03248864","04","2016","980210","2",8.3333,
"03248864","05","2016","980210","2",8.3333,
"03248864","06","2016","980210","2",8.3333,
"03248864","04","2016","980230","2",8.3333,
"03248864","05","2016","980230","2",8.3333,
"03248864","06","2016","980230","2",8.3333,
"03248864","04","2016","980281","2",8.3333,
"03248864","05","2016","980281","2",8.3333,
"03248864","06","2016","980281","2",8.3333,
"03248864","04","2016","980286","2",8.3333,
"03248864","05","2016","980286","2",8.3333,
"03248864","06","2016","980286","2",8.3333,
"03248864","04","2016","980300","2",8.3333,
"03248864","05","2016","980300","2",8.3333,
"03248864","06","2016","980300","2",8.3333,
"03248864","04","2016","980330","2",8.3333,
"03248864","05","2016","980330","2",8.3333,
"03248864","06","2016","980330","2",8.3333,
"03248864","04","2016","980350","2",8.3333,
"03248864","05","2016","980350","2",8.3333,
"03248864","06","2016","980350","2",8.3333,
"03248884","04","2016","005100","2",1250,
"03248884","05","2016","005100","2",1250,
"03248884","06","2016","005100","2",1250,
"03248884","04","2016","005110","2",1250,
"03248884","05","2016","005110","2",1250,
"03248884","06","2016","005110","2",1250,
"03248884","04","2016","005200","2",30416.6667,
"03248884","05","2016","005200","2",30416.6667,
"03248884","06","2016","005200","2",30416.6667,
"03248884","04","2016","005210","2",29166.6667,
"03248884","05","2016","005210","2",29166.6667,
"03248884","06","2016","005210","2",29166.6667,
"03248884","04","2016","005400","2",416.6667,
"03248884","05","2016","005400","2",416.6667,
"03248884","06","2016","005400","2",416.6667,
"03248884","04","2016","005410","2",83.3333,
"03248884","05","2016","005410","2",83.3333,
"03248884","06","2016","005410","2",83.3333,
"03248884","04","2016","005420","2",80,
"03248884","05","2016","005420","2",80,
"03248884","06","2016","005420","2",80,
"03248884","04","2016","005700","2",2500,
"03248884","05","2016","005700","2",2500,
"03248884","06","2016","005700","2",2500,
"03248884","04","2016","005710","2",2500,
"03248884","05","2016","005710","2",2500,
"03248884","06","2016","005710","2",2500,
"03248884","04","2016","900030","2",1821.8333,
"03248884","05","2016","900030","2",1821.8333,
"03248884","06","2016","900030","2",1821.8333,
"03248884","04","2016","900170","2",341.6667,
"03248884","05","2016","900170","2",341.6667,
"03248884","06","2016","900170","2",341.6667,
"03248884","04","2016","900180","2",31.4167,
"03248884","05","2016","900180","2",31.4167,
"03248884","06","2016","900180","2",31.4167,
"03248884","04","2016","980000","2",2194.9167,
"03248884","05","2016","980000","2",2194.9167,
"03248884","06","2016","980000","2",2194.9167,
"03248884","04","2016","980010","2",0.0833,
"03248884","05","2016","980010","2",0.0833,
"03248884","06","2016","980010","2",0.0833,
"03248884","04","2016","980020","2",5.8333,
"03248884","05","2016","980020","2",5.8333,
"03248884","06","2016","980020","2",5.8333,
"03248884","04","2016","980060","2",0.0833,
"03248884","05","2016","980060","2",0.0833,
"03248884","06","2016","980060","2",0.0833,
"03248884","04","2016","980090","1",8.3333,
"03248884","05","2016","980090","1",8.3333,
"03248884","06","2016","980090","1",8.3333,
"03248884","04","2016","980220","2",8.3333,
"03248884","05","2016","980220","2",8.3333,
"03248884","06","2016","980220","2",8.3333,
"03248884","04","2016","980240","2",8.3333,
"03248884","05","2016","980240","2",8.3333,
"03248884","06","2016","980240","2",8.3333,
"03248884","04","2016","980281","2",8.3333,
"03248884","05","2016","980281","2",8.3333,
"03248884","06","2016","980281","2",8.3333,
"03248884","04","2016","980286","2",8.3333,
"03248884","05","2016","980286","2",8.3333,
"03248884","06","2016","980286","2",8.3333,
"03248884","04","2016","980310","2",8.3333,
"03248884","05","2016","980310","2",8.3333,
"03248884","06","2016","980310","2",8.3333,
"03248884","04","2016","980340","2",8.3333,
"03248884","05","2016","980340","2",8.3333,
"03248884","06","2016","980340","2",8.3333,
"03248884","04","2016","980350","2",8.3333,
"03248884","05","2016","980350","2",8.3333,
"03248884","06","2016","980350","2",8.3333,
"03248884","04","2016","980360","2",0.1667,
"03248884","05","2016","980360","2",0.1667,
"03248884","06","2016","980360","2",0.1667,
"03248894","04","2016","005100","2",450,
"03248894","05","2016","005100","2",450,
"03248894","06","2016","005100","2",450,
"03248894","04","2016","005110","2",450,
"03248894","05","2016","005110","2",450,
"03248894","06","2016","005110","2",450,
"03248894","04","2016","005400","2",233.3333,
"03248894","05","2016","005400","2",233.3333,
"03248894","06","2016","005400","2",233.3333,
"03248894","04","2016","005410","2",233.3333,
"03248894","05","2016","005410","2",233.3333,
"03248894","06","2016","005410","2",233.3333,
"03248894","04","2016","005420","2",31,
"03248894","05","2016","005420","2",31,
"03248894","06","2016","005420","2",31,
"03248894","04","2016","800910","2",138.3333,
"03248894","05","2016","800910","2",138.3333,
"03248894","06","2016","800910","2",138.3333,
"03248894","04","2016","800940","2",105.8333,
"03248894","05","2016","800940","2",105.8333,
"03248894","06","2016","800940","2",105.8333,
"03248894","04","2016","900000","2",1383.3333,
"03248894","05","2016","900000","2",1383.3333,
"03248894","06","2016","900000","2",1383.3333,
"03248894","04","2016","900030","2",1188.8333,
"03248894","05","2016","900030","2",1188.8333,
"03248894","06","2016","900030","2",1188.8333,
"03248894","04","2016","980000","2",2572.1667,
"03248894","05","2016","980000","2",2572.1667,
"03248894","06","2016","980000","2",2572.1667,
"03248894","04","2016","980010","2",0.1667,
"03248894","05","2016","980010","2",0.1667,
"03248894","06","2016","980010","2",0.1667,
"03248894","04","2016","980020","2",5.75,
"03248894","05","2016","980020","2",5.75,
"03248894","06","2016","980020","2",5.75,
"03248894","04","2016","980030","2",0.0833,
"03248894","05","2016","980030","2",0.0833,
"03248894","06","2016","980030","2",0.0833,
"03248894","04","2016","980040","2",0.0833,
"03248894","05","2016","980040","2",0.0833,
"03248894","06","2016","980040","2",0.0833,
"03248894","04","2016","980060","2",0.0833,
"03248894","05","2016","980060","2",0.0833,
"03248894","06","2016","980060","2",0.0833,
"03248894","04","2016","980090","1",8.3333,
"03248894","05","2016","980090","1",8.3333,
"03248894","06","2016","980090","1",8.3333,
"03248894","04","2016","980210","2",8.3333,
"03248894","05","2016","980210","2",8.3333,
"03248894","06","2016","980210","2",8.3333,
