"NEWID","TAX_UNIT","TAXYR_CY","TAXYR_PY","DEPCNT","FICAR_CY","FICAR_PY","FILESTAT","FRATE_CY","FRATE_PY","SOI_ST","SOI_ST_","SRATE_CY","SRATE_PY","T65CT_CY","T65C__CY","T65CT_PY","T65C__PY","WAGE_HD","WAGE_HD_","WAGE_SP","WAGE_SP_","OTHTXINC","OTHT_INC","TAXPENS","TAXPENS_","SOSSECB","SOSSECB_","NONTXINC","NONT_INC","RNTPAID","RNTPAID_","PROPTXPD","PROP_XPD","AMTDEDCT","AMTD_DCT","CHLDCARE","CHLD_ARE","DEPUND17","DEPU_D17","OTHDEDCT","OTHD_DCT","FTAXOWE","STAXOWE","FTAXO_PY","FTAXO_CY","STAXO_PY","STAXO_CY","FICA_PY","FICA_CY","FDAGI_PY","FDAGI_CY","STAGI_PY","STAGI_CY","CHDTX_PY","CHDTX_CY","ADDTX_PY","ADDTX_CY","DPCAR_PY","DPCAR_CY","EITCR_PY","EITCR_CY","AMTIN_PY","AMTIN_CY","AMTOW_PY","AMTOW_CY","FRGTX_PY","FRGTX_CY","FTXBC_PY","FTXBC_CY","SSTDD_PY","SSTDD_CY","SITDD_PY","SITDD_CY","SPRCR_PY","SPRCR_CY","SDCAR_PY","SDCAR_CY","SEITC_PY","SEITC_CY","DIVINC"
2660304,1,"2012","2011",0,0.133,0.133,"2",0.25,0.25,"06","D",0.0463,0.0463,0,"D",0,"D",91000,"D",575,"D",0,"D",0,"D",0,"D",0,"D",33952,"D",0,"D",0,"D",0,"D",0,"D",0,"D",10131,3341,10393.75,10078.75,3360.22,3337.07,12179.48,12179.48,91575,91575,0,0,0,0,0,0,0,0,0,0,91575,91575,0,0,10393.75,10078.75,10393.75,10078.75,0,0,0,0,0,0,0,0,0,0,0
2660314,1,"2012","2011",0,0.133,0.133,"1",0,-0.0765,"14","D",0,-0.0038,1,"D",0,"D",875,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",2792,"D",88,"D",0,"D",0,"D",5926,"D",-11,-1,-66.94,0,-3.35,0,116.38,116.38,875,875,875.01,875.01,0,0,0,0,0,0,66.94,0,875,875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35,0,0
2660324,1,"2012","2011",0,0.133,0.133,"2",0.2325,0.2325,"41","D",0.07,0.07,0,"D",0,"D",63444,"D",46555,"D",0,"D",0,"D",0,"D",0,"D",0,"D",3800,"D",30,"D",0,"D",0,"D",12672,"D",12242,5330,12437.35,12202.59,5347.59,5326.65,14629.87,14629.87,109999,109999,80749.42,80570.36,0,0,0,0,0,0,0,0,97327,97327,0,0,12437.35,12202.59,12437.35,12202.59,0,0,0,0,0,0,0,0,0,0,0
2660354,1,"2012","2011",0,0,0,"1",0,0,"01","D",0,0,1,"D",1,"D",0,"D",0,"D",0,"D",0,"D",14459,"D",0,"D",0,"D",480,"D",30,"D",0,"D",0,"D",3000,"D",0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,2500,3510,3510,0,0,0,0,0,0,0
2660364,1,"2012","2011",1,0.133,0.133,"2",0.2598,0.3098,"05","D",0,0,0,"D",0,"D",16905,"D",23000,"D",0,"D",0,"D",0,"D",0,"D",15000,"D",0,"D",7,"D",0,"D",1,"D",0,"D",345,0,547.51,304.78,0,0,5307.37,5307.37,39905,39905,39905.01,39905.01,1000,1000,0,0,0,0,183.24,355.72,39905,39905,0,0,1730.75,1660.5,1730.75,1660.5,7538,7682,7,7,0,0,0,0,0,0,0
2660364,2,"2012","2011",0,0.133,0.133,"1",0.1,0.1,"05","D",0.02,0.02,0,"D",0,"D",14400,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",469,33,490,465,37.44,32.63,1915.2,1915.2,14400,14400,14400.01,14400.01,0,0,0,0,0,0,0,0,14400,14400,0,0,490,465,490,465,3769,3841,0,0,0,0,0,0,0,0,0
2660404,1,"2012","2011",5,0,0,"3",-0.45,-0.45,"02","D",0,0,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",4800,"D",0,"D",0,"D",0,"D",2,"D",0,"D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2660404,2,"2012","2011",5,0,0,"3",-0.45,-0.45,"02","D",0,0,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",2,"D",0,"D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2660414,1,"2012","2011",0,0,0,"2",-0.0765,-0.0765,"05","D",0,0,1,"D",1,"D",0,"D",0,"D",0,"D",16105,"D",40786,"D",0,"D",0,"D",4500,"D",0,"D",0,"D",0,"D",400,"D",0,0,0,0,0,0,0,0,18354,18354,16105.01,16105.01,0,0,0,0,0,0,0,0,18354,18354,0,0,0,0,0,0,7538,7682,4900,4900,0,0,0,0,0,0,0
2660474,1,"2012","2011",0,0,0,"1",-0.0765,-0.0765,"33","D",-0.0055,-0.0055,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",2300,"D",624,"D",0,"D",0,"D",0,"D",0,"D",73,"D",0,-38,0,0,-37.73,-37.73,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500,7500,0,0,37.73,37.73,0,0,0,0,0
2660484,1,"2012","2011",1,0.133,0.133,"3",0.3098,0.3098,"36","D",0.0352,0.0352,0,"D",0,"D",29000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",7800,"D",0,"D",0,"D",0,"D",0,"D",0,"D",53,496,230.64,17.62,505.27,494.56,3857,3857,29000,29000,29000.01,29000.01,0,0,0,0,0,0,1126.86,1267.38,29000,29000,0,0,1357.5,1285,1357.5,1285,0,0,0,0,0,0,0,0,0,0,0
2660504,1,"2012","2011",0,0.133,0.133,"1",0.25,0.25,"05","D",0.08,0.08,0,"D",0,"D",50794,"D",0,"D",0,"D",0,"D",0,"D",0,"D",13200,"D",0,"D",0,"D",0,"D",0,"D",0,"D",6317,1899,6448.5,6291,1932.62,1891.71,6755.6,6755.6,50794,50794,50794.01,50794.01,0,0,0,0,0,0,0,0,50794,50794,0,0,6448.5,6291,6448.5,6291,3769,3841,0,0,0,0,0,0,0,0,0
2660514,1,"2012","2011",0,0,0,"2",0.2775,0.2775,"26","D",-0.0038,0.0357,2,"D",2,"D",0,"D",0,"D",0,"D",30000,"D",38398,"D",0,"D",0,"D",4007,"D",1198,"D",0,"D",0,"D",7796,"D",1939,196,2017.87,1922.87,328.64,169.68,0,0,40419.15,40419.15,40419.17,40419.17,0,0,0,0,0,0,0,0,40419.15,40419.15,0,0,2017.87,1922.87,2017.87,1922.87,13900,14200,0,0,0,0,0,0,0,0,0
2660554,1,"2012","2011",0,0,0,"1",-0.0765,-0.0765,"05","D",0,0,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",16826,"D",0,"D",0,"D",1000,"D",100,"D",0,"D",0,"D",300,"D",0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3769,3841,1400,1400,0,0,0,0,0,0,0
2660584,1,"2012","2011",3,0.133,0.133,"2",0.15,0.15,"05","D",0,0,1,"D",1,"D",0,"D",58494,"D",0,"D",0,"D",0,"D",0,"D",0,"D",1000,"D",0,"D",0,"D",0,"D",240,"D",3120,0,3236.6,3096.6,0,0,7779.7,7779.7,58494,58494,58494.01,58494.01,0,0,0,0,0,0,0,0,58494,58494,0,0,3236.6,3096.6,3236.6,3096.6,7538,7682,1240,1240,0,0,0,0,0,0,0
2660594,1,"2012","2011",0,0.133,0.133,"1",0,0,"44","D",0,0,0,"D",0,"D",6281,"D",0,"D",0,"D",0,"D",0,"D",0,"D",4560,"D",0,"D",0,"D",0,"D",0,"D",24,"D",-473,0,-464,-475,0,0,835.37,835.37,6281,6281,0,0,0,0,0,0,0,0,464,475,6281,6281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2660594,2,"2012","2011",0,0.133,0.133,"1",0.0765,0.0765,"44","D",0,0,0,"D",0,"D",8320,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",-428,0,-408.15,-431.39,0,0,1106.56,1106.56,8320,8320,0,0,0,0,0,0,0,0,408.15,431.39,8320,8320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2660604,1,"2012","2011",2,0.0654,0.0654,"2",0.2783,0.2783,"48","D",0,0,0,"D",0,"D",130000,"D",70000,"D",-1000,"D",0,"D",0,"D",0,"D",0,"D",2600,"D",85,"D",560,"D",2,"D",19916,"D",32324,0,32661.63,32256.02,0,0,24187.2,24530.4,199000,199000,0,0,0,0,0,0,112,112,0,0,179084,179084,0,0,32773.63,32368.02,32773.63,32368.02,0,0,0,0,0,0,0,0,0,0,0
2660614,1,"2012","2011",1,0.133,0.133,"3",0.3098,0.3098,"01","D",0.0317,0.0317,0,"D",0,"D",32478,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",5,"D",0,"D",0,"D",1200,"D",1131,1200,1308.12,1095.1,1191.49,1202.14,4319.57,4319.57,32478,32478,32478.01,32478.01,0,0,0,0,0,0,571.08,711.6,32478,32478,0,0,1879.2,1806.7,1879.2,1806.7,2000,2000,3040.01,3040.01,0,0,0,0,0,0,0
2660634,1,"2012","2011",0,0.133,0.133,"2",0.15,0.15,"39","D",0,0,2,"D",1,"D",475,"D",0,"D",400,"D",23000,"D",29446,"D",0,"D",0,"D",3300,"D",3181,"D",0,"D",0,"D",1560,"D",565,0,702.4,537.4,0,0,63.18,63.18,27174,27174,875.01,875.01,0,0,0,0,0,0,0,0,27174,27174,0,0,702.4,537.4,702.4,537.4,0,0,0,0,0,0,0,0,0,0,0
2660674,1,"2012","2011",2,0,0,"3",-0.4,-0.4,"10","D",0,0,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",2880,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2660684,1,"2012","2011",0,0.133,0.133,"1",0.1,0.1,"44","D",0,0,0,"D",0,"D",16800,"D",0,"D",0,"D",0,"D",0,"D",0,"D",9000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",709,0,730,705,0,0,2234.4,2234.4,16800,16800,0,0,0,0,0,0,0,0,0,0,16800,16800,0,0,730,705,730,705,0,0,0,0,0,0,0,0,0,0,0
2660704,1,"2012","2011",0,0.133,0.133,"2",0,0,"0","T",0,0,2,"D",2,"D",0,"D",13369,"D",0,"D",0,"D",21011,"D",0,"D",0,"D",1200,"D",500,"D",0,"D",0,"D",0,"D",0,0,0,0,0,0,1778.08,1778.08,13369,13369,0,0,0,0,0,0,0,0,0,0,13369,13369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2660724,1,"2012","2011",0,0,0,"2",0.15,0.15,"45","D",0,0,2,"D",2,"D",0,"D",0,"D",0,"D",20000,"D",42238,"D",0,"D",0,"D",2700,"D",45,"D",0,"D",0,"D",780,"D",284,0,325.95,275.95,0,0,0,0,24559.5,24559.5,24559.52,24559.52,0,0,0,0,0,0,0,0,24559.5,24559.5,0,0,325.95,275.95,325.95,275.95,0,0,0,0,0,0,0,0,0,0,0
2660744,1,"2012","2011",2,0.133,0.133,"2",0.15,0.15,"12","D",0.0707,0.0707,0,"D",0,"D",41465,"D",24442,"D",0,"D",0,"D",0,"D",0,"D",0,"D",3000,"D",0,"D",0,"D",0,"D",0,"D",4972,3276,5076.05,4951.05,3276.07,3276.07,8765.63,8765.63,65907,65907,65907.01,65907.01,0,0,0,0,0,0,0,0,65907,65907,0,0,5076.05,4951.05,5076.05,4951.05,4000,4000,6261.93,6261.93,0,0,0,0,0,0,0
2660774,1,"2012","2011",0,0.133,0.133,"1",0.1765,0.1765,"33","D",0.063,0.063,0,"D",0,"D",10000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",14400,"D",0,"D",0,"D",0,"D",0,"D",0,"D",-270,10,-229.63,-277.87,16.11,9.14,1330,1330,10000,10000,10000.01,10000.01,0,0,0,0,0,0,279.63,302.87,10000,10000,0,0,50,25,50,25,7500,7500,0,0,0,0,0,0,35.04,42.02,0
2660774,2,"2012","2011",2,0.133,0.133,"3",0.3606,0.3606,"33","D",0.1222,0.1222,0,"D",0,"D",33707,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",-268,235,-19.67,-317.52,314.75,219.14,4483.03,4483.03,33707,33707,33707.01,33707.01,0,0,0,0,0,0,1528.22,1738.57,33707,33707,0,0,1508.55,1421.05,1508.55,1421.05,10500,10500,0,0,0,0,0,0,458.47,521.57,0
2660794,1,"2012","2011",4,0,0,"3",-0.45,-0.45,"03","D",0,0,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",6840,"D",0,"D",3000,"D",0,"D",0,"D",4,"D",6292,"D",0,-100,0,0,-100,-100,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9406,9666,9489.12,9490.2,0,0,0,0,0,0,0
2660814,1,"2012","2011",5,0.133,0.133,"2",0,0,"03","D",0,0,1,"D",1,"D",0,"D",17000,"D",0,"D",0,"D",1410,"D",0,"D",0,"D",1200,"D",0,"D",0,"D",2,"D",1836,"D",-7868,-100,-7751,-7891,-100,-100,2261,2261,17000,17000,17000.01,17000.01,0,0,2000,2000,0,0,5751,5891,17000,17000,0,0,0,0,0,0,9406,9666,3419.52,3421.62,0,0,0,0,0,0,0
2660814,3,"2012","2011",5,0,0,"3",-0.45,-0.45,"03","D",0,0,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",2,"D",0,"D",0,-100,0,0,-100,-100,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9406,9666,0.04,0.04,0,0,0,0,0,0,0
2660824,1,"2012","2011",0,0,0,"1",0,0,"0","T",0,0,1,"D",1,"D",0,"D",0,"D",1100,"D",0,"D",30059,"D",0,"D",12060,"D",7400,"D",15,"D",0,"D",0,"D",2316,"D",0,0,0,0,0,0,0,0,1100,1100,0,0,0,0,0,0,0,0,0,0,1100,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2660834,1,"2012","2011",1,0.133,0.133,"3",0.3098,0.15,"10","D",0,0,0,"D",0,"D",36289,"D",0,"D",0,"D",0,"D",0,"D",0,"D",7800,"D",0,"D",49,"D",0,"D",1,"D",0,"D",1305,0,1450.85,1275.75,0,0,4826.44,4826.44,36289,36289,0,0,1000,1000,0,0,0,0,0,102.6,36289,36289,0,0,2450.85,2378.35,2450.85,2378.35,0,0,0,0,0,0,0,0,0,0,0
2660844,1,"2012","2011",0,0.133,0.133,"2",0.1488,0.1488,"10","D",0,0,0,"D",0,"D",56692,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",3192,"D",0,"D",0,"D",0,"D",12736,"D",4005,0,4047.22,3996.63,0,0,7540.04,7540.04,56692,56692,0,0,0,0,0,0,0,0,0,0,43956,43956,0,0,4047.22,3996.63,4047.22,3996.63,0,0,0,0,0,0,0,0,0,0,0
2660864,1,"2012","2011",1,0.133,0.133,"3",0.2598,0.2598,"33","D",0.0879,0.0879,0,"D",0,"D",18872,"D",0,"D",0,"D",0,"D",0,"D",0,"D",7056,"D",0,"D",0,"D",0,"D",0,"D",0,"D",-2599,-664,-2448.12,-2628.63,-628.71,-670.87,2509.98,2509.98,18872,18872,18872.01,18872.01,0,0,0,0,0,0,2745.32,2885.83,18872,18872,0,0,297.2,257.2,297.2,257.2,10500,10500,0,0,0,0,0,0,748.16,790.32,0
2660874,1,"2012","2011",0,0.133,0.029,"1",0.2287,0.2287,"09","D",0.085,0.085,0,"D",0,"D",110000,"D",0,"D",-2043,"D",0,"D",0,"D",0,"D",0,"D",1900,"D",0,"D",0,"D",0,"D",16212,"D",15988,6294,16087.64,15967.64,6294.45,6294.45,14297.2,14630,107957,107957,107957.01,107957.01,0,0,0,0,0,0,0,0,91745,91745,0,0,16087.64,15967.64,16087.64,15967.64,4000,4000,18112,18112,0,0,0,0,0,0,0
2660884,1,"2012","2011",0,0,0,"1",0,0,"33","D",0,0,1,"D",1,"D",0,"D",0,"D",312,"D",0,"D",21059,"D",0,"D",0,"D",15480,"D",464,"D",0,"D",0,"D",0,"D",0,0,0,0,0,0,0,0,312,312,312.01,312.01,0,0,0,0,0,0,0,0,312,312,0,0,0,0,0,0,7500,7500,0,0,0,0,0,0,0,0,0
2660894,1,"2012","2011",3,0.133,0.133,"2",0.3096,0.3096,"10","D",0,0,0,"D",0,"D",20000,"D",20000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",3900,"D",0,"D",0,"D",3,"D",10740,"D",-4543,0,-4294.55,-4592.32,0,0,5320,5320,40000,40000,0,0,621.42,571.06,2378.58,2428.94,0,0,1915.97,2163.38,29260,29260,0,0,621.42,571.06,621.42,571.06,0,0,0,0,0,0,0,0,0,0,0
2660964,1,"2012","2011",0,0.133,0.133,"1",0.1765,0.1765,"44","D",0,0,0,"D",0,"D",10000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",4000,"D",0,"D",0,"D",0,"D",120,"D",-270,0,-229.63,-277.87,0,0,1330,1330,10000,10000,0,0,0,0,0,0,0,0,279.63,302.87,10000,10000,0,0,50,25,50,25,0,0,0,0,0,0,0,0,0,0,0
2660994,1,"2012","2011",0,0.133,0.133,"2",0.1487,0.1488,"44","D",0,0,0,"D",0,"D",66000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",1160,"D",0,"D",0,"D",0,"D",26712,"D",3585,0,3627.68,3576.94,0,0,8778,8778,66000,66000,0,0,0,0,0,0,0,0,0,0,39288,39288,0,0,3627.68,3576.94,3627.68,3576.94,0,0,0,0,0,0,0,0,0,0,0
2661004,1,"2012","2011",0,0.133,0.133,"1",0.25,0.25,"21","D",0.0475,0.0475,0,"D",0,"D",100000,"D",0,"D",-7648,"D",0,"D",0,"D",0,"D",17520,"D",0,"D",382,"D",0,"D",0,"D",0,"D",16707,4087,16838,16680.5,4087.22,4087.22,13300,13300,92352,92352,92352.01,92352.01,0,0,0,0,0,0,0,0,92352,92352,0,0,16838,16680.5,16838,16680.5,2000,2000,0,0,0,0,0,0,0,0,0
2661014,1,"2012","2011",0,0,0,"1",0,0,"03","D",0,0,1,"D",1,"D",0,"D",0,"D",0,"D",9600,"D",9659,"D",0,"D",0,"D",500,"D",50,"D",0,"D",0,"D",240,"D",0,-25,0,0,-25,-25,0,0,9600,9600,9600.01,9600.01,0,0,0,0,0,0,0,0,9600,9600,0,0,0,0,0,0,4703,4833,1107.92,1109.67,0,0,0,0,0,0,0
2661054,1,"2012","2011",0,0.133,0.133,"1",0.2355,0.2355,"18","D",0.058,0.058,0,"D",0,"D",100856,"D",0,"D",-18612,"D",0,"D",0,"D",0,"D",0,"D",1240,"D",175,"D",0,"D",0,"D",7548,"D",12409,4046,12508.68,12388.68,4046.3,4046.3,13413.85,13413.85,82244,82244,82244.01,82244.01,0,0,0,0,0,0,0,0,74696,74696,0,0,12508.68,12388.68,12508.68,12388.68,2240,2290,8963,8963,0,0,0,0,0,0,0
2661064,1,"2012","2011",3,0.133,0.133,"2",0.3096,0.3096,"45","D",0.063,0.063,0,"D",0,"D",39000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",1285,"D",25,"D",0,"D",3,"D",11676,"D",-4698,489,-4449.74,-4747.66,514.62,484.1,5187,5187,39000,39000,39000.01,39000.01,676.83,626.32,2323.17,2373.68,0,0,2126.57,2373.98,27324,27324,0,0,676.83,626.32,676.83,626.32,0,0,0,0,0,0,0,0,0,0,0
2661074,1,"2012","2011",0,0.133,0.133,"2",0.2423,0.2423,"39","D",0.0307,0.0307,0,"D",0,"D",25000,"D",70000,"D",3551,"D",0,"D",0,"D",0,"D",0,"D",4337,"D",118,"D",0,"D",0,"D",7464,"D",11102,3026,11301.62,11061.62,3025.52,3025.52,12635,12635,98551,98551,98551.01,98551.01,0,0,0,0,0,0,0,0,91087,91087,0,0,11301.62,11061.62,11301.62,11061.62,0,0,0,0,0,0,0,0,0,0,0
2661104,1,"2012","2011",0,0.133,0.133,"1",0.2381,0.2381,"21","D",0.0475,0.0475,0,"D",0,"D",70000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",8500,"D",0,"D",0,"D",0,"D",3264,"D",9019,2562,9118.57,8998.57,2561.71,2561.71,9310,9310,70000,70000,70000.01,70000.01,0,0,0,0,0,0,0,0,66736,66736,0,0,9118.57,8998.57,9118.57,8998.57,2000,2000,11764,11764,0,0,0,0,0,0,0
2661144,1,"2012","2011",3,0.029,0.029,"2",0.2698,0.2698,"01","D",0.0365,0.0365,0,"D",0,"D",214931,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",2500,"D",0,"D",0,"D",3,"D",31044,"D",31383,6916,31744.72,31310.76,6905.4,6917.78,17340.2,17683.4,214931,214931,214931.01,214931.01,0,0,0,0,0,0,0,0,183887,183887,0,0,31744.72,31310.76,31744.72,31310.76,4000,4000,39578.2,39764.65,0,0,0,0,0,0,0
2661154,1,"2012","2011",3,0,0,"3",-0.45,-0.45,"05","D",0,0,0,"D",0,"D",0,"D",0,"D",0,"D",20400,"D",0,"D",0,"D",0,"D",560,"D",998,"D",0,"D",0,"D",400,"D",0,0,0,0,0,0,0,0,20400,20400,20400.01,20400.01,0,0,0,0,0,0,0,0,20400,20400,0,0,0,0,0,0,7538,7682,1958,1958,0,0,0,0,0,0,0
2661164,1,"2012","2011",2,0,0,"3",-0.4,-0.4,"33","D",-0.12,-0.12,0,"D",0,"D",0,"D",0,"D",0,"D",950,"D",0,"D",0,"D",17172,"D",6000,"D",3799,"D",0,"D",0,"D",1795,"D",0,-200,0,0,-200,-200,0,0,950,950,950.01,950.01,0,0,0,0,0,0,0,0,950,950,0,0,0,0,0,0,10500,10500,0,0,0,0,0,0,0,0,0
2661184,1,"2012","2011",5,0,0,"3",-0.45,-0.45,"09","D",-0.18,-0.18,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",8496,"D",0,"D",0,"D",0,"D",0,"D",5,"D",120,"D",0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,4000,0,0,0,0,0,0,0,0,0
2661194,1,"2012","2011",1,0.133,0.133,"3",0.15,0.15,"05","D",0.02,0.02,0,"D",0,"D",38480,"D",0,"D",0,"D",0,"D",0,"D",0,"D",10200,"D",0,"D",0,"D",0,"D",0,"D",0,"D",2719,44,2779.5,2707,55.47,41.76,5117.84,5117.84,38480,38480,38480.01,38480.01,0,0,0,0,0,0,0,0,38480,38480,0,0,2779.5,2707,2779.5,2707,7538,7682,0,0,0,0,0,0,0,0,0
2661244,1,"2012","2011",0,0,0,"1",0,0,"41","D",0,0,1,"D",1,"D",0,"D",0,"D",0,"D",0,"D",10163,"D",0,"D",0,"D",300,"D",0,"D",0,"D",0,"D",0,"D",0,0,0,0,0,0,0,0,0,0,-15000,-15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2661254,1,"2012","2011",0,0.133,0.133,"1",0,0,"05","D",0,0,0,"D",0,"D",57000,"D",0,"D",-384645,"D",0,"D",0,"D",0,"D",0,"D",1158,"D",0,"D",0,"D",0,"D",15241,"D",0,0,0,0,0,0,7581,7581,-327645,-327645,-327644.99,-327644.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3769,3841,16399,16399,0,0,0,0,0,0,0
2661304,1,"2012","2011",0,0,0,"2",0.225,0.225,"15","D",0.034,0.034,0,"D",0,"D",0,"D",0,"D",0,"D",37161,"D",12659,"D",0,"D",0,"D",1700,"D",200,"D",0,"D",0,"D",240,"D",2657,953,2735.94,2640.94,1137.67,915.67,0,0,42906.25,42906.25,37161.01,37161.01,0,0,0,0,0,0,0,0,42906.25,42906.25,0,0,2735.94,2640.94,2735.94,2640.94,0,0,0,0,0,0,0,0,0,0,0
2661314,1,"2012","2011",0,0.133,0.133,"1",-0.0765,-0.0765,"22","D",-0.0115,-0.0115,0,"D",0,"D",800,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",-61,-9,-61.2,-61.2,-9.18,-9.18,106.4,106.4,800,800,800.01,800.01,0,0,0,0,0,0,61.2,61.2,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.18,9.18,0
2661334,1,"2012","2011",0,0,0,"1",-0.0765,-0.0765,"10","D",0,0,0,"D",0,"D",0,"D",0,"D",0,"D",7255,"D",0,"D",0,"D",8400,"D",0,"D",10,"D",0,"D",0,"D",180,"D",0,0,0,0,0,0,0,0,7255,7255,0,0,0,0,0,0,0,0,0,0,7255,7255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2661384,1,"2012","2011",0,0.133,0.133,"2",0.23,0.23,"05","D",0.08,0.08,1,"D",1,"D",80000,"D",8400,"D",72671,"D",0,"D",12869,"D",0,"D",0,"D",9000,"D",2955,"D",0,"D",0,"D",57524,"D",14956,3506,15141.01,14919.09,3566.59,3494.3,11757.2,11757.2,172009.65,172009.65,161071.01,161071.01,0,0,0,0,0,0,0,0,114485.65,114485.65,0,0,15141.01,14919.09,15141.01,14919.09,7538,7682,69479,69479,0,0,0,0,0,0,0
2661394,1,"2012","2011",1,0.133,0.133,"2",0.15,0.15,"0","T",0,0,0,"D",0,"D",34000,"D",34000,"D",0,"D",0,"D",0,"D",0,"D",12000,"D",0,"D",150,"D",800,"D",1,"D",0,"D",4693,0,4785,4675,0,0,9044,9044,68000,68000,0,0,1000,1000,0,0,160,160,0,0,68000,68000,0,0,5945,5835,5945,5835,0,0,0,0,0,0,0,0,0,0,0
2661434,1,"2012","2011",0,0.133,0.133,"1",-0.0765,-0.0765,"03","D",0,0,0,"D",0,"D",259,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",-20,-25,-19.81,-19.81,-25,-25,34.45,34.45,259,259,259.01,259.01,0,0,0,0,0,0,19.81,19.81,259,259,0,0,0,0,0,0,4703,4833,20.65,20.77,0,0,0,0,0,0,0
2661454,1,"2012","2011",0,0,0,"1",-0.0765,-0.0765,"14","D",-0.0057,-0.0038,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",7200,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2661504,1,"2012","2011",2,0.133,0.133,"2",-0.15,-0.15,"0","T",0,0,0,"D",0,"D",8000,"D",6000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",498,"D",0,"D",0,"D",2,"D",96,"D",-6865,0,-6762,-6886,0,0,1862,1862,14000,14000,0,0,0,0,1650,1650,0,0,5112,5236,14000,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
