"NEWID","REFMO","REFYR","UCC","PUBFLAG","VALUE","VALUE_"
2647065,"10","2013","005100","2",45.8333,
2647065,"11","2013","005100","2",45.8333,
2647065,"12","2013","005100","2",45.8333,
2647065,"10","2013","005400","2",125.5833,
2647065,"11","2013","005400","2",125.5833,
2647065,"12","2013","005400","2",125.5833,
2647065,"10","2013","800931","2",0.5,
2647065,"11","2013","800931","2",0.5,
2647065,"12","2013","800931","2",0.5,
2647065,"10","2013","800940","2",103.0333,
2647065,"11","2013","800940","2",103.0333,
2647065,"12","2013","800940","2",103.0333,
2647065,"10","2013","900000","2",1346.8333,
2647065,"11","2013","900000","2",1346.8333,
2647065,"12","2013","900000","2",1346.8333,
2647065,"10","2013","900120","2",388,
2647065,"11","2013","900120","2",388,
2647065,"12","2013","900120","2",388,
2647065,"10","2013","900150","2",50,
2647065,"11","2013","900150","2",50,
2647065,"12","2013","900150","2",50,
2647065,"10","2013","980000","2",1784.8333,
2647065,"11","2013","980000","2",1784.8333,
2647065,"12","2013","980000","2",1784.8333,
2647065,"10","2013","980010","2",0.3333,
2647065,"11","2013","980010","2",0.3333,
2647065,"12","2013","980010","2",0.3333,
2647065,"10","2013","980020","2",3.5,
2647065,"11","2013","980020","2",3.5,
2647065,"12","2013","980020","2",3.5,
2647065,"10","2013","980030","2",0.25,
2647065,"11","2013","980030","2",0.25,
2647065,"12","2013","980030","2",0.25,
2647065,"10","2013","980050","2",0.1667,
2647065,"11","2013","980050","2",0.1667,
2647065,"12","2013","980050","2",0.1667,
2647065,"10","2013","980070","1",1784.8333,
2647065,"11","2013","980070","1",1784.8333,
2647065,"12","2013","980070","1",1784.8333,
2647065,"10","2013","980071","2",2419.3333,
2647065,"11","2013","980071","2",2419.3333,
2647065,"12","2013","980071","2",2419.3333,
2647065,"10","2013","980220","2",8.3333,
2647065,"11","2013","980220","2",8.3333,
2647065,"12","2013","980220","2",8.3333,
2647065,"10","2013","980260","2",8.3333,
2647065,"11","2013","980260","2",8.3333,
2647065,"12","2013","980260","2",8.3333,
2647065,"10","2013","980281","2",8.3333,
2647065,"11","2013","980281","2",8.3333,
2647065,"12","2013","980281","2",8.3333,
2647065,"10","2013","980286","2",8.3333,
2647065,"11","2013","980286","2",8.3333,
2647065,"12","2013","980286","2",8.3333,
2647065,"10","2013","980310","2",8.3333,
2647065,"11","2013","980310","2",8.3333,
2647065,"12","2013","980310","2",8.3333,
2647085,"10","2013","900090","2",724,
2647085,"11","2013","900090","2",724,
2647085,"12","2013","900090","2",724,
2647085,"10","2013","900150","2",200,
2647085,"11","2013","900150","2",200,
