QYEAR,NEWID,SEQNO,ALCNO,REC_ORIG,UTILY,UTILY_,WHATPROP,WHAT_ROP,BLPERIOD,BLPE_IOD,QFUELADZ,QFUE_ADZ,UTLPTYPE,UTLP_YPE,UTIL1,UTIL1_,UTIL2,UTIL2_,UTIL3,UTIL3_,UTIL4,UTIL4_,UTIL5,UTIL5_,UTIL6,UTIL6_,UTIL7,UTIL7_,UTIL8,UTIL8_,UTIL9,UTIL9_,QADFUL1X,QADF_L1X,QADFUL2X,QADF_L2X,QADFUL3X,QADF_L3X
20171,03534502,47,0,1,230,D,01,D,,A,1.00,D,1,D,210,D,205,D,,A,,A,,A,,A,,A,,A,,A,,H,,H,,H
20171,03534502,47,7,1,205,D,01,D,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,43,E,53,E,53,E
20171,03534502,47,8,1,210,D,01,D,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,29,E,32,E,32,E
20171,03534512,23,0,1,900,D,01,D,,A,1.00,D,1,D,205,D,210,D,100,D,,A,,A,,A,,A,,A,,A,,H,,H,,H
20171,03534512,23,11,1,100,D,01,D,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,52,E,55,E,56,E
20171,03534512,23,12,1,205,D,01,D,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,24,E,26,E,24,E
20171,03534512,23,13,1,210,D,01,D,,A,,A,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,16,E,14,E,15,E
20171,03534512,24,0,1,110,D,01,D,,A,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,70,D,73,D,107,D
20171,03534522,19,0,1,100,D,01,D,,A,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,82,D,84,D,84,D
20171,03534522,20,0,1,150,D,01,D,3,D,1.00,D,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,200,D,0,D,0,D
