"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","CLOTHYA","CLOTHYA_","CLOTHMOA","CLOT_MOA","CLOTHXA","CLOTHXA_","AGE_SEXA","AGE__EXA","CLOGFTA","CLOGFTA_","CLOTHA1","CLOTHA1_","CLOTHA2","CLOTHA2_","CLOTHA3","CLOTHA3_","CLOTHA4","CLOTHA4_","CLOTHA5","CLOTHA5_","CLOTHA6","CLOTHA6_","CLOTHA7","CLOTHA7_","CLOTHA8","CLOTHA8_","CLOTHA9","CLOTHA9_"
"20141",2647065,3,0,"1","380","D","12","D",20,"D",,"B","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647065,4,0,"2","280","D","10","D",140,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647105,1,0,"1","900","D","12","D",.,"H",,"B","2","D","100","D","150","D","280","D","145","D",,"A",,"A",,"A",,"A",,"A"
"20141",2647105,1,101,"1","100","D","12","D",113,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647105,1,102,"1","150","D","12","D",45,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647105,1,103,"1","280","D","12","D",79,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647105,1,104,"1","145","D","12","D",37,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647105,1,201,"1","100","D","12","D",72,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647105,1,202,"1","150","D","12","D",20,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647105,1,203,"1","280","D","12","D",13,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647105,1,204,"1","145","D","12","D",23,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647105,1,401,"1","100","D","12","D",15,"E","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647105,1,402,"1","150","D","12","D",20,"E","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647105,1,403,"1","280","D","12","D",41,"E","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647105,1,404,"1","145","D","12","D",22,"E","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647115,1,0,"1","150","D","11","D",50,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647125,1,0,"1","900","D","12","D",.,"H","5","D","2","D","280","D","145","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647125,1,401,"1","280","D","12","D",86,"E","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647125,1,402,"1","145","D","12","D",107,"E","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647125,1,501,"1","230","D","12","D",46,"E","5","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647125,1,502,"1","310","D","12","D",61,"E","5","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647125,2,0,"1","310","D","13","D",100,"D","5","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647125,3,0,"1","380","D","12","D",500,"D",,"B","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647125,4,0,"1","370","D","12","D",300,"D",,"B","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647135,1,0,"1","145","D","11","D",6,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647165,2,0,"2","280","D","10","D",11,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647205,3,0,"1","900","D","11","D",.,"H","1","D","2","D","150","D","280","D","145","D",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647205,3,1,"1","150","D","11","D",63,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647205,3,2,"1","280","D","11","D",91,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647205,3,3,"1","145","D","11","D",76,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647205,4,0,"1","275","D","12","D",.,"H","2","D","2","D","145","D","150","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647205,4,1,"1","145","D","12","D",200,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647205,4,2,"1","150","D","12","D",200,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647205,5,0,"1","270","D","12","D",.,"H","2","D","1","D","145","D","210","D","150","D",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647205,5,1,"1","145","D","12","D",150,"E","2","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647205,5,2,"1","210","D","12","D",98,"E","2","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647205,5,3,"1","150","D","12","D",152,"E","2","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647295,4,0,"1","100","D","11","D",108,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647295,5,0,"1","230","D","12","D",217,"D","2","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647295,6,0,"1","280","D","12","D",87,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647355,3,0,"1","270","D","11","D",.,"H","1","D","2","D","150","D","100","D","145","D",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647355,3,1,"1","150","D","11","D",130,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647355,3,2,"1","100","D","11","D",163,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647355,3,3,"1","145","D","11","D",132,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647355,4,0,"1","270","D","11","D",.,"H","2","D","2","D","150","D","170","D","145","D",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647355,4,1,"1","150","D","11","D",369,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647355,4,2,"1","170","D","11","D",551,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647355,4,3,"1","145","D","11","D",461,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647395,8,0,"1","270","D","12","D",.,"H","4","D","2","D","150","D","170","D","180","D","145","D",,"A",,"A",,"A",,"A",,"A"
"20141",2647395,8,1,"1","150","D","12","D",214,"E","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647395,8,2,"1","170","D","12","D",194,"E","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647395,8,3,"1","145","D","12","D",485,"E","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647395,9,0,"1","270","D","11","D",.,"H",,"B","2","D","145","D","150","D","100","D",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647395,9,101,"1","145","D","11","D",55,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647395,9,102,"1","150","D","11","D",229,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647395,9,201,"1","145","D","11","D",202,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647395,9,202,"1","100","D","11","D",65,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647395,10,0,"1","280","D","10","D",242,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647395,11,0,"1","280","D","11","D",105,"D","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647395,12,0,"1","380","D","12","D",1208,"D",,"B","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647395,13,0,"1","370","D","12","D",105,"D",,"B","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647435,2,0,"1","150","D","12","D",75,"D","4","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647435,3,0,"1","280","D","12","D",60,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647485,1,0,"1","100","D","10","D",.,"H",,"B","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647485,1,100,"1","100","D","10","D",68,"E","1","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647485,1,200,"1","100","D","10","D",66,"E","2","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647485,1,300,"1","100","D","10","D",53,"E","3","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647485,1,400,"1","100","D","10","D",48,"E","4","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647485,2,0,"1","280","D","12","D",136,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647505,2,0,"1","100","D","12","D",500,"D","2","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647585,2,0,"1","145","D","12","D",60,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647625,3,0,"1","100","D","12","D",100,"D","1","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647625,4,0,"1","900","D","11","D",.,"H","2","D","2","D","150","D","220","D","230","D","280","D","210","D","145","D",,"A",,"A",,"A"
"20141",2647625,4,1,"1","150","D","11","D",12,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647625,4,2,"1","220","D","11","D",13,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647625,4,3,"1","230","D","11","D",14,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647625,4,4,"1","280","D","11","D",29,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647625,4,5,"1","210","D","11","D",4,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647625,4,6,"1","145","D","11","D",28,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647625,5,0,"1","145","D","12","D",100,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647625,6,0,"1","145","D","11","D",25,"D","1","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647625,7,0,"1","230","D","12","D",54,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647625,8,0,"1","230","D","12","D",54,"D","2","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647625,9,0,"1","230","D","12","D",54,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647625,10,0,"1","380","D","11","D",22,"D",,"B","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647645,1,0,"1","150","D","12","D",119,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647645,2,0,"1","330","D","10","D",.,"H","5","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647645,2,1,"1","230","D","10","D",37,"E","5","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647645,2,2,"1","310","D","10","D",180,"E","5","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647685,2,0,"1","150","D","11","D",40,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647685,3,0,"1","100","D","11","D",8,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647685,4,0,"1","200","D","11","D",25,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647685,5,0,"1","100","D","11","D",25,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647685,6,0,"1","150","D","11","D",30,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647685,7,0,"1","280","D","11","D",45,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647685,8,0,"1","370","D","12","D",10,"D",,"B","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647745,8,0,"1","145","D","10","D",20,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647745,9,0,"1","145","D","12","D",69,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647745,10,0,"1","145","D","12","D",39,"D","2","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647745,11,0,"1","100","D","10","D",59,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647745,12,0,"1","145","D","12","D",12,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647745,13,0,"1","210","D","12","D",10,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647745,14,0,"1","210","D","12","D",10,"D","2","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647745,15,0,"1","230","D","12","D",40,"D","2","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647745,16,0,"1","380","D","12","D",40,"D",,"B","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647745,17,0,"1","280","D","12","D",79,"D","1","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647745,18,0,"1","280","D","12","D",50,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647745,19,0,"2","100","D","10","D",112,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647745,20,0,"2","150","D","10","D",50,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647745,21,0,"2","220","D","10","D",12,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647745,22,0,"2","310","D","10","D",25,"D","5","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647755,1,0,"1","150","D","12","D",150,"D","2","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647755,2,0,"1","145","D","12","D",100,"D","1","F","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647755,3,0,"1","180","D","12","D",45,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647775,4,0,"1","270","D","12","D",.,"H",,"B","1","D","180","D","150","D","220","D","210","D","145","D",,"A",,"A",,"A",,"A"
"20141",2647775,4,101,"1","150","D","12","D",667,"E","1","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647775,4,102,"1","210","D","12","D",106,"E","1","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647775,4,103,"1","145","D","12","D",414,"E","1","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647775,4,201,"1","180","D","12","D",367,"E","2","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647775,4,202,"1","150","D","12","D",197,"E","2","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647775,4,203,"1","220","D","12","D",182,"E","2","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647775,4,204,"1","210","D","12","D",76,"E","2","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647775,4,205,"1","145","D","12","D",291,"E","2","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647775,5,0,"1","380","D","12","D",625,"D",,"B","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647775,6,0,"1","370","D","12","D",159,"D",,"B","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647845,1,0,"1","275","D","12","D",.,"H",,"B","2","D","145","D","150","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647845,1,101,"1","145","D","12","D",22,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647845,1,102,"1","150","D","12","D",17,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647845,1,201,"1","145","D","12","D",17,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647845,1,202,"1","150","D","12","D",18,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647845,1,501,"1","145","D","12","D",14,"E","5","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647845,1,502,"1","150","D","12","D",15,"E","5","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647845,2,0,"1","310","D","13","D",36,"D","5","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647845,3,0,"1","250","D","11","D",82,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647865,1,0,"1","100","D","11","D",20,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647865,2,0,"1","900","D","12","D",.,"H","1","D","2","D","145","D","200","D","230","D","280","D","150","D",,"A",,"A",,"A",,"A"
"20141",2647865,2,1,"1","145","D","12","D",18,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647865,2,2,"1","200","D","12","D",8,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647865,2,3,"1","230","D","12","D",8,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647865,2,4,"1","280","D","12","D",21,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647865,2,5,"1","150","D","12","D",45,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647935,2,0,"1","100","D","12","D",40,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647935,3,0,"1","145","D","12","D",10,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647935,4,0,"1","280","D","12","D",60,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647965,2,0,"1","270","D","11","D",.,"H",,"B","2","D","150","D","170","D","145","D",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647965,2,101,"1","150","D","11","D",85,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647965,2,102,"1","145","D","11","D",44,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647965,2,201,"1","150","D","11","D",35,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647965,2,202,"1","170","D","11","D",43,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647965,2,203,"1","145","D","11","D",43,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647985,4,0,"1","900","D","12","D",.,"H",,"B","2","D","900","D","150","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647985,4,101,"1","145","D","12","D",23,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647985,4,102,"1","150","D","12","D",39,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647985,4,103,"1","210","D","12","D",8,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647985,4,104,"1","230","D","12","D",13,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647985,4,201,"1","145","D","12","D",22,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647985,4,202,"1","150","D","12","D",32,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647985,4,203,"1","210","D","12","D",10,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647985,4,204,"1","220","D","12","D",14,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647985,5,0,"1","900","D","11","D",.,"H",,"B","2","D","900","D","145","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647985,5,101,"1","145","D","11","D",26,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647985,5,102,"1","210","D","11","D",7,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647985,5,103,"1","280","D","11","D",50,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647985,5,201,"1","145","D","11","D",38,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647985,5,202,"1","230","D","11","D",40,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647985,6,0,"1","230","D","12","D",17,"D","2","D","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647985,7,0,"2","900","D","10","D",.,"H","2","D","2","D","900","D","145","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647985,7,1,"2","145","D","10","D",39,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647985,7,2,"2","170","D","10","D",30,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647985,7,3,"2","180","D","10","D",9,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647985,7,4,"2","210","D","10","D",20,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647985,7,5,"2","220","D","10","D",27,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647985,7,6,"2","230","D","10","D",40,"E","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647995,3,0,"1","100","D","12","D",200,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647995,4,0,"1","145","D","12","D",400,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647995,5,0,"1","150","D","12","D",150,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647995,6,0,"1","150","D","12","D",500,"D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2647995,7,0,"1","280","D","12","D",150,"D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2648015,4,0,"1","275","D","11","D",.,"H",,"B","2","D","150","D","145","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2648015,4,301,"1","150","D","11","D",29,"E","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2648015,4,302,"1","145","D","11","D",24,"E","3","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2648015,4,401,"1","150","D","11","D",65,"E","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2648015,4,402,"1","145","D","11","D",32,"E","4","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2648015,5,0,"1","380","D","11","D",30,"D",,"B","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2648065,1,0,"1","270","D","12","D",.,"H",,"B","2","D","170","D","230","D","100","D","145","D",,"A",,"A",,"A",,"A",,"A"
"20141",2648065,1,101,"1","230","D","12","D",38,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2648065,1,102,"1","100","D","12","D",78,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20141",2648065,1,103,"1","145","D","12","D",39,"E","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
