"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","MEDPCARY","MEDP_ARY","MEDPGFTC","MEDP_FTC","MEDPMTMO","MEDP_TMO","MEDPMTX","MEDPMTX_","MEDPCY1","MEDPCY1_","MEDPCY2","MEDPCY2_","MEDPCY3","MEDPCY3_","MEDPCY4","MEDPCY4_","MEDPCY5","MEDPCY5_","MEDPCY6","MEDPCY6_","MEDPCY7","MEDPCY7_","MEDPCY8","MEDPCY8_","MEDPCY9","MEDPCY9_","MEDPPRNT","MEDP_RNT"
"20131",2511505,39,0,"1","200","D","1","D","10","D",700,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511555,38,0,"1","620","D","1","D","11","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511565,39,0,"1","200","D","1","D","11","D",500,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511575,41,0,"1","330","D","1","D","11","D",400,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511575,42,0,"1","620","D","1","D","11","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511585,41,0,"1","110","D","1","D","11","D",109,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511585,42,0,"1","430","D","1","D","10","D",.,"H","410","D","420","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511585,42,1,"1","410","D","1","D","10","D",133,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511585,42,2,"1","420","D","1","D","10","D",59,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511585,43,0,"1","900","D","1","D","11","D",.,"H","200","D","410","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511585,43,1,"1","200","D","1","D","11","D",104,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511585,43,2,"1","410","D","1","D","11","D",63,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511585,44,0,"1","900","D","1","D","12","D",.,"H","420","D","510","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511585,44,1,"1","420","D","1","D","12","D",23,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511585,44,2,"1","510","D","1","D","12","D",28,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511595,45,0,"1","110","D","1","D","10","D",45,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511595,46,0,"1","120","D","1","D","10","D",85,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511595,47,0,"1","120","D","1","D","10","D",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511595,48,0,"1","420","D","1","D","12","D",15,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511595,49,0,"2","110","D","1","D","10","D",45,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511625,26,0,"1","200","D","1","D","11","D",190,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511675,31,0,"1","620","D","1","D","11","D",250,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511695,87,0,"1","130","D","1","D","11","D",.,"H","110","D","120","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511695,87,1,"1","110","D","1","D","11","D",115,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511695,87,2,"1","120","D","1","D","11","D",368,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511695,88,0,"1","200","D","1","D","11","D",76,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511695,89,0,"1","200","D","1","D","10","D",130,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511695,90,0,"1","420","D","1","D","10","D",1446,"T",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511695,91,0,"1","420","D","1","D","11","D",190,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511695,92,0,"1","420","D","1","D","12","D",70,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511695,93,0,"1","620","D","1","D","10","D",75,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511695,94,0,"1","620","D","1","D","12","D",55,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511695,95,0,"1","660","D","1","D","12","D",15,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511695,96,0,"2","660","D","1","D","10","D",60,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511735,48,0,"1","420","D","1","D","10","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511735,49,0,"1","420","D","1","D","10","D",75,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511735,50,0,"1","620","D","1","D","13","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511765,31,0,"1","620","D","1","D","13","D",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511815,28,0,"1","900","D","1","D","12","D",.,"H","510","D","900","D","640","D","620","D","630","D","420","D",,"A",,"A",,"A",,"A"
"20131",2511815,28,1,"1","110","D","1","D","12","D",76,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511815,28,2,"1","120","D","1","D","12","D",199,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511815,28,3,"1","200","D","1","D","12","D",251,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511815,28,4,"1","330","D","1","D","12","D",173,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511815,28,5,"1","410","D","1","D","12","D",138,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511815,28,6,"1","420","D","1","D","12","D",62,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511815,28,7,"1","510","D","1","D","12","D",104,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511815,28,8,"1","520","D","1","D","12","D",130,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511815,28,9,"1","530","D","1","D","12","D",133,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511815,28,10,"1","610","D","1","D","12","D",953,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511815,28,11,"1","620","D","1","D","12","D",67,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511815,28,12,"1","630","D","1","D","12","D",10,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511815,28,13,"1","640","D","1","D","12","D",81,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511815,28,14,"1","650","D","1","D","12","D",43,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511815,28,15,"1","660","D","1","D","12","D",180,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511905,46,0,"1","620","D","1","D","11","D",113,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511905,47,0,"1","620","D","1","D","12","D",70,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511955,26,0,"1","120","D","1","D","12","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511975,37,0,"1","200","D","1","D","11","D",850,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511975,38,0,"1","420","D","1","D","11","D",15,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511975,39,0,"1","620","D","1","D","12","D",21,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511975,40,0,"1","620","D","1","D","11","D",123,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511975,41,0,"1","620","D","1","D","10","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511985,35,0,"1","420","D","1","D","12","D",250,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511985,36,0,"2","420","D","1","D","10","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511995,56,0,"1","120","D","1","D","11","D",367,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511995,57,0,"1","200","D","1","D","11","D",169,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511995,58,0,"1","620","D","1","D","12","D",16,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511995,59,0,"2","110","D","1","D","10","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511995,60,0,"2","120","D","1","D","10","D",297,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511995,61,0,"2","200","D","1","D","10","D",168,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512005,21,0,"1","530","D","1","D","11","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512005,22,0,"1","620","D","1","D","13","D",48,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512005,23,0,"2","130","D","1","D","10","D",.,"H","120","D","110","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512005,23,1,"2","120","D","1","D","10","D",205,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512005,23,2,"2","110","D","1","D","10","D",75,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512045,37,0,"1","620","D","1","D","11","D",450,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512105,34,0,"1","200","D","1","D","10","D",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512165,39,0,"1","900","D","1","D","12","D",.,"H","620","D","420","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512165,39,1,"1","620","D","1","D","12","D",47,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512165,39,2,"1","420","D","1","D","12","D",53,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512195,30,0,"2","620","D","1","D","10","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512205,44,0,"1","420","D","1","D","10","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512205,45,0,"1","510","D","1","D","10","D",429,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512205,46,0,"1","420","D","1","D","11","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512205,47,0,"1","510","D","1","D","11","D",129,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512205,48,0,"1","420","D","1","D","12","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512205,49,0,"1","510","D","1","D","12","D",170,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512205,50,0,"1","620","D","1","D","10","D",159,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512205,51,0,"1","620","D","1","D","11","D",113,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512205,52,0,"1","620","D","1","D","12","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512205,53,0,"2","410","D","1","D","10","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512225,42,0,"1","330","D","1","D","10","D",2000,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512225,43,0,"1","620","D","1","D","10","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512265,22,0,"1","420","D","1","D","12","D",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512285,27,0,"1","200","D","1","D","12","D",5,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512285,28,0,"1","620","D","1","D","10","D",107,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512285,29,0,"1","620","D","1","D","11","D",107,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512285,30,0,"1","620","D","1","D","12","D",107,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512295,30,0,"2","420","D","1","D","10","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512305,45,0,"1","620","D","1","D","12","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512335,32,0,"1","620","D","1","D","13","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512345,21,0,"1","420","D","1","D","12","D",12,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512345,22,0,"1","620","D","1","D","12","D",18,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512355,20,0,"1","330","D","1","D","11","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512355,21,0,"1","330","D","1","D","12","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512355,22,0,"1","420","D","1","D","11","D",2,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512355,23,0,"1","420","D","1","D","12","D",2,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512355,24,0,"1","620","D","1","D","13","D",16,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512355,25,0,"2","330","D","1","D","10","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512355,26,0,"2","620","D","1","D","10","D",16,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512375,50,0,"1","420","D","1","D","12","D",26,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512375,51,0,"1","420","D","1","D","11","D",26,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512375,52,0,"1","420","D","1","D","10","D",26,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512375,53,0,"1","620","D","1","D","12","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512375,54,0,"1","620","D","1","D","11","D",24,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512375,55,0,"1","620","D","1","D","10","D",82,"F",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512395,46,0,"1","410","D","1","D","12","D",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512405,33,0,"1","110","D","1","D","10","D",350,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512475,20,0,"1","620","D","1","D","13","D",92,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512485,29,0,"1","120","D","1","D","12","D",300,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512485,30,0,"1","620","D","1","D","13","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512505,31,0,"2","620","D","1","D","10","D",150,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512525,35,0,"1","330","D","1","D","12","D",300,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512525,36,0,"1","620","D","1","D","13","D",2,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512545,56,0,"1","120","D","1","D","12","D",179,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512545,57,0,"1","120","D","1","D","10","D",2,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512545,58,0,"1","110","D","1","D","11","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512545,59,0,"1","200","D","1","D","12","D",147,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512555,24,0,"1","620","D","1","D","13","D",12,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512585,41,0,"1","420","D","1","D","11","D",132,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512585,42,0,"1","620","D","1","D","13","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512645,29,0,"1","330","D","1","D","12","D",548,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512645,30,0,"1","620","D","1","D","12","D",3,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512675,26,0,"1","620","D","1","D","13","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512735,41,0,"1","200","D","1","D","10","D",1400,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512735,42,0,"1","420","D","1","D","11","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512735,43,0,"1","420","D","1","D","12","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512735,44,0,"1","620","D","1","D","13","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512795,29,0,"1","610","D","1","D","12","D",500,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512935,34,0,"1","420","D","1","D","10","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512935,35,0,"1","420","D","1","D","11","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512935,36,0,"1","420","D","1","D","12","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512935,37,0,"1","620","D","1","D","13","D",70,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512935,38,0,"2","900","D","1","D","10","D",.,"H","620","D","420","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512935,38,1,"2","620","D","1","D","10","D",46,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512935,38,2,"2","420","D","1","D","10","D",54,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513015,42,0,"1","200","D","1","D","12","D",55,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513095,29,0,"1","200","D","1","D","11","D",150,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513095,30,0,"1","410","D","1","D","11","D",1752,"T",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513095,31,0,"1","620","D","1","D","13","D",120,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513105,39,0,"2","420","D","1","D","10","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513105,40,0,"2","420","D","1","D","10","D",17,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513115,34,0,"1","620","D","1","D","12","D",75,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513165,25,0,"1","620","D","1","D","11","D",420,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513245,49,0,"1","200","D","1","D","12","D",120,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513255,21,0,"1","620","D","1","D","12","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513265,35,0,"1","620","D","1","D","13","D",80,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513275,28,0,"1","900","D","1","D","10","D",.,"H","510","D","420","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513275,28,1,"1","510","D","1","D","10","D",14,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513275,28,2,"1","420","D","1","D","10","D",11,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513275,29,0,"1","900","D","1","D","11","D",.,"H","510","D","420","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513275,29,1,"1","510","D","1","D","11","D",14,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513275,29,2,"1","420","D","1","D","11","D",11,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513275,30,0,"1","900","D","1","D","12","D",.,"H","510","D","420","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513275,30,1,"1","510","D","1","D","12","D",13,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513275,30,2,"1","420","D","1","D","12","D",12,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513275,31,0,"1","620","D","1","D","13","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513355,30,0,"1","110","D","1","D","11","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513355,31,0,"1","120","D","1","D","11","D",400,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513405,41,0,"1","120","D","1","D","11","D",150,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513435,48,0,"1","420","D","1","D","12","D",150,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513435,49,0,"1","620","D","1","D","10","D",45,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513435,50,0,"1","620","D","1","D","11","D",18,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513435,51,0,"1","620","D","1","D","10","D",6,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513435,52,0,"1","620","D","1","D","12","D",45,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513505,35,0,"1","420","D","1","D","10","D",15,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513505,36,0,"1","420","D","1","D","12","D",15,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513505,37,0,"1","620","D","1","D","12","D",16,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513525,27,0,"1","620","D","1","D","13","D",18,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513525,28,0,"2","620","D","1","D","10","D",14,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513565,45,0,"1","110","D","1","D","12","D",195,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513565,46,0,"2","200","D","1","D","10","D",268,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513595,50,0,"1","120","D","1","D","11","D",110,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513605,30,0,"1","620","D","1","D","13","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513615,37,0,"1","330","D","1","D","11","D",1000,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513615,38,0,"1","410","D","1","D","12","D",500,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513615,39,0,"1","620","D","1","D","13","D",15,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
