"NEWID","REFMO","REFYR","UCC","PUBFLAG","VALUE","VALUE_"
2747205,"07","2014","005100","2",166.6667,
2747205,"08","2014","005100","2",166.6667,
2747205,"09","2014","005100","2",166.6667,
2747205,"07","2014","005110","2",166.6667,
2747205,"08","2014","005110","2",166.6667,
2747205,"09","2014","005110","2",166.6667,
2747205,"07","2014","800940","2",133.9167,
2747205,"08","2014","800940","2",133.9167,
2747205,"09","2014","800940","2",133.9167,
2747205,"07","2014","900000","2",583.3333,
2747205,"08","2014","900000","2",583.3333,
2747205,"09","2014","900000","2",583.3333,
2747205,"07","2014","900030","2",2435.8333,
2747205,"08","2014","900030","2",2435.8333,
2747205,"09","2014","900030","2",2435.8333,
2747205,"07","2014","900160","2",583.3333,
2747205,"08","2014","900160","2",583.3333,
2747205,"09","2014","900160","2",583.3333,
2747205,"07","2014","900210","2",10.9167,
2747205,"08","2014","900210","2",10.9167,
2747205,"09","2014","900210","2",10.9167,
2747205,"07","2014","980000","2",3613.4167,
2747205,"08","2014","980000","2",3613.4167,
2747205,"09","2014","980000","2",3613.4167,
2747205,"07","2014","980010","2",0.1667,
2747205,"08","2014","980010","2",0.1667,
2747205,"09","2014","980010","2",0.1667,
2747205,"07","2014","980020","2",7.2869,"T"
2747205,"08","2014","980020","2",7.2869,"T"
2747205,"09","2014","980020","2",7.2869,"T"
2747205,"07","2014","980030","2",0.0833,
2747205,"08","2014","980030","2",0.0833,
2747205,"09","2014","980030","2",0.0833,
2747205,"07","2014","980040","2",0.0833,
2747205,"08","2014","980040","2",0.0833,
2747205,"09","2014","980040","2",0.0833,
2747205,"07","2014","980060","2",0.1667,
2747205,"08","2014","980060","2",0.1667,
2747205,"09","2014","980060","2",0.1667,
2747205,"07","2014","980070","1",3613.4167,
2747205,"08","2014","980070","1",3613.4167,
2747205,"09","2014","980070","1",3613.4167,
2747205,"07","2014","980071","2",3613.4167,
2747205,"08","2014","980071","2",3613.4167,
2747205,"09","2014","980071","2",3613.4167,
2747205,"07","2014","980090","1",8.3333,
2747205,"08","2014","980090","1",8.3333,
2747205,"09","2014","980090","1",8.3333,
2747205,"07","2014","980210","2",8.3333,
2747205,"08","2014","980210","2",8.3333,
2747205,"09","2014","980210","2",8.3333,
2747205,"07","2014","980230","2",8.3333,
2747205,"08","2014","980230","2",8.3333,
2747205,"09","2014","980230","2",8.3333,
2747205,"07","2014","980281","2",8.3333,
2747205,"08","2014","980281","2",8.3333,
2747205,"09","2014","980281","2",8.3333,
2747205,"07","2014","980286","2",8.3333,
2747205,"08","2014","980286","2",8.3333,
2747205,"09","2014","980286","2",8.3333,
2747205,"07","2014","980310","2",8.3333,
2747205,"08","2014","980310","2",8.3333,
2747205,"09","2014","980310","2",8.3333,
2747205,"07","2014","980330","2",8.3333,
2747205,"08","2014","980330","2",8.3333,
2747205,"09","2014","980330","2",8.3333,
2747205,"07","2014","980350","2",8.3333,
2747205,"08","2014","980350","2",8.3333,
2747205,"09","2014","980350","2",8.3333,
2747235,"07","2014","005100","2",0.1667,
2747235,"08","2014","005100","2",0.1667,
2747235,"09","2014","005100","2",0.1667,
2747235,"07","2014","005110","2",0.1667,
2747235,"08","2014","005110","2",0.1667,
2747235,"09","2014","005110","2",0.1667,
2747235,"07","2014","800940","2",12.75,
2747235,"08","2014","800940","2",12.75,
2747235,"09","2014","800940","2",12.75,
2747235,"07","2014","900000","2",166.6667,
2747235,"08","2014","900000","2",166.6667,
2747235,"09","2014","900000","2",166.6667,
2747235,"07","2014","900090","2",120.1667,
2747235,"08","2014","900090","2",120.1667,
2747235,"09","2014","900090","2",120.1667,
2747235,"07","2014","900150","2",374,
2747235,"08","2014","900150","2",374,
2747235,"09","2014","900150","2",374,
2747235,"07","2014","980000","2",660.8333,
2747235,"08","2014","980000","2",660.8333,
2747235,"09","2014","980000","2",660.8333,
2747235,"07","2014","980010","2",0.25,
2747235,"08","2014","980010","2",0.25,
2747235,"09","2014","980010","2",0.25,
2747235,"07","2014","980020","2",3.75,
2747235,"08","2014","980020","2",3.75,
2747235,"09","2014","980020","2",3.75,
2747235,"07","2014","980030","2",0.0833,
2747235,"08","2014","980030","2",0.0833,
2747235,"09","2014","980030","2",0.0833,
2747235,"07","2014","980050","2",0.1667,
2747235,"08","2014","980050","2",0.1667,
2747235,"09","2014","980050","2",0.1667,
2747235,"07","2014","980070","1",660.8333,
2747235,"08","2014","980070","1",660.8333,
2747235,"09","2014","980070","1",660.8333,
2747235,"07","2014","980071","2",733.75,
2747235,"08","2014","980071","2",733.75,
2747235,"09","2014","980071","2",733.75,
2747235,"07","2014","980220","2",8.3333,
2747235,"08","2014","980220","2",8.3333,
2747235,"09","2014","980220","2",8.3333,
2747235,"07","2014","980260","2",8.3333,
2747235,"08","2014","980260","2",8.3333,
2747235,"09","2014","980260","2",8.3333,
2747235,"07","2014","980281","2",8.3333,
2747235,"08","2014","980281","2",8.3333,
2747235,"09","2014","980281","2",8.3333,
2747235,"07","2014","980285","2",8.3333,
2747235,"08","2014","980285","2",8.3333,
2747235,"09","2014","980285","2",8.3333,
2747235,"07","2014","980310","2",8.3333,
2747235,"08","2014","980310","2",8.3333,
2747235,"09","2014","980310","2",8.3333,
2747255,"07","2014","005500","2",833.3333,
2747255,"08","2014","005500","2",833.3333,
2747255,"09","2014","005500","2",833.3333,
2747255,"07","2014","005510","2",833.3333,
2747255,"08","2014","005510","2",833.3333,
2747255,"09","2014","005510","2",833.3333,
2747255,"07","2014","005520","2",200,
2747255,"08","2014","005520","2",200,
2747255,"09","2014","005520","2",200,
2747255,"07","2014","800940","2",562.2,
2747255,"08","2014","800940","2",562.2,
2747255,"09","2014","800940","2",562.2,
2747255,"07","2014","900000","2",7349.0167,
2747255,"08","2014","900000","2",7349.0167,
2747255,"09","2014","900000","2",7349.0167,
2747255,"07","2014","980000","2",7349.0167,
2747255,"08","2014","980000","2",7349.0167,
2747255,"09","2014","980000","2",7349.0167,
2747255,"07","2014","980010","2",0.25,
2747255,"08","2014","980010","2",0.25,
2747255,"09","2014","980010","2",0.25,
2747255,"07","2014","980020","2",4.4167,
2747255,"08","2014","980020","2",4.4167,
2747255,"09","2014","980020","2",4.4167,
2747255,"07","2014","980030","2",0.1667,
2747255,"08","2014","980030","2",0.1667,
2747255,"09","2014","980030","2",0.1667,
2747255,"07","2014","980040","2",0.0833,
2747255,"08","2014","980040","2",0.0833,
2747255,"09","2014","980040","2",0.0833,
2747255,"07","2014","980050","2",0.0833,
2747255,"08","2014","980050","2",0.0833,
2747255,"09","2014","980050","2",0.0833,
