"NEWID","TAX_UNIT","TAXYR_CY","TAXYR_PY","DEPCNT","FICAR_CY","FICAR_PY","FILESTAT","FRATE_CY","FRATE_PY","SOI_ST","SOI_ST_","SRATE_CY","SRATE_PY","T65CT_CY","T65C__CY","T65CT_PY","T65C__PY","WAGE_HD","WAGE_HD_","WAGE_SP","WAGE_SP_","OTHTXINC","OTHT_INC","TAXPENS","TAXPENS_","SOSSECB","SOSSECB_","NONTXINC","NONT_INC","RNTPAID","RNTPAID_","PROPTXPD","PROP_XPD","AMTDEDCT","AMTD_DCT","CHLDCARE","CHLD_ARE","DEPUND17","DEPU_D17","OTHDEDCT","OTHD_DCT","FTAXOWE","STAXOWE","FTAXO_PY","FTAXO_CY","STAXO_PY","STAXO_CY","FICA_PY","FICA_CY","FDAGI_PY","FDAGI_CY","STAGI_PY","STAGI_CY","CHDTX_PY","CHDTX_CY","ADDTX_PY","ADDTX_CY","DPCAR_PY","DPCAR_CY","EITCR_PY","EITCR_CY","AMTIN_PY","AMTIN_CY","AMTOW_PY","AMTOW_CY","FRGTX_PY","FRGTX_CY","FTXBC_PY","FTXBC_CY","SSTDD_PY","SSTDD_CY","SITDD_PY","SITDD_CY","SPRCR_PY","SPRCR_CY","SDCAR_PY","SDCAR_CY","SEITC_PY","SEITC_CY","DIVINC"
"03184924",1,"2015","2014",1,0.029,0.029,"2",0.3,0.2875,"14","D",0.0375,0.05,0,"D",0,"D",0,"D",130000,"D",-10000,"D",0,"D",0,"D",0,"D",0,"D",6200,"D",662,"D",0,"D",1,"D",480,"D",15038,5015,15071.69,14937.5,5371.25,3948.13,18278,18464,120000,120000,120000.01,120000.01,500,500,0,0,0,0,0,0,119520,120000,0,0,15571.69,15437.5,15571.69,15437.5,0,0,0,0,310,310,0,0,0,0,0
"03184944",1,"2015","2014",3,0,0,"3",-0.45,-0.45,"39","D",0,0,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",1000,"D",0,"D",0,"D",0,"D",0,"D",0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"03184984",1,"2015","2014",1,0.153,0.153,"2",0.2356,0.2355,"34","D",0.0575,0.058,0,"D",0,"D",90000,"D",52500,"D",-650,"D",0,"D",0,"D",0,"D",0,"D",1800,"D",10,"D",0,"D",1,"D",12268,"D",18817,7341,18853.68,18707.03,7357.3,7293.88,21802.5,21802.5,141850,141850,141850.01,141850.01,0,0,0,0,0,0,0,0,129582,129582,0,0,18853.68,18707.03,18853.68,18707.03,15000,15000,14068,14068,0,0,0,0,0,0,0
"03184984",2,"2015","2014",0,0.153,0.153,"1",0.0765,0.0765,"34","D",0.0575,0.058,0,"D",0,"D",9000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",-432,87,-427.91,-445.62,87,86.25,1377,1377,9000,9000,9000.01,9000.01,0,0,0,0,0,0,427.91,445.62,9000,9000,0,0,0,0,0,0,7500,7500,0,0,0,0,0,0,0,0,0
"03185004",1,"2015","2014",0,0.153,0.153,"2",0.15,0.15,"47","D",0.0575,0.0575,0,"D",0,"D",0,"D",54000,"D",-5400,"D",0,"D",8784,"D",0,"D",0,"D",1200,"D",1504,"D",0,"D",0,"D",6260,"D",4442,2085,4457.46,4397.46,2085.05,2085.05,8262,8262,56066.4,56066.4,48600.01,48600.01,0,0,0,0,0,0,0,0,56066.4,56066.4,0,0,4457.46,4397.46,4457.46,4397.46,6000,6000,0,0,0,0,0,0,0,0,0
"03185014",1,"2015","2014",0,0,0,"2",0.15,0.15,"05","D",0,0,2,"D",2,"D",0,"D",0,"D",3290,"D",26000,"D",24548,"D",0,"D",0,"D",2900,"D",479,"D",0,"D",0,"D",1824,"D",1127,0,1137.2,1097.2,0,0,0,0,34072,34072,29290.01,29290.01,0,0,0,0,0,0,0,0,34072,34072,0,0,1137.2,1097.2,1137.2,1097.2,7984,8088,5203,5203,0,0,0,0,0,0,0
"03185034",1,"2015","2014",0,0,0,"1",0,0,"0","T",0,0,1,"D",1,"D",0,"D",0,"D",197,"D",4800,"D",12550,"D",0,"D",0,"D",1000,"D",130,"D",0,"D",0,"D",200,"D",0,0,0,0,0,0,0,0,4997,4997,0,0,0,0,0,0,0,0,0,0,4997,4997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"03185054",1,"2015","2014",2,0.153,0.153,"3",0.3106,0.3106,"03","D",0.0259,0.0259,0,"D",0,"D",24028,"D",0,"D",5874,"D",0,"D",0,"D",0,"D",0,"D",2600,"D",227,"D",0,"D",0,"D",3420,"D",443,286,501.56,266.17,287.08,282.83,3676.28,3676.28,29902,29902,29902.01,29902.01,0,0,0,0,0,0,393.64,599.03,29902,29902,0,0,895.2,865.2,895.2,865.2,10018,10182,6665.23,6665.23,0,0,0,0,0,0,0
"03185094",1,"2015","2014",3,0,0,"3",0.1414,0.1413,"34","D",0.0575,0.058,0,"D",0,"D",0,"D",0,"D",0,"D",96696,"D",0,"D",0,"D",0,"D",5700,"D",100,"D",0,"D",1,"D",26156,"D",6018,4439,6026.24,5992,4448.37,4410.02,0,0,96696,96696,96696.01,96696.01,0,0,0,0,0,0,0,0,70540,70540,0,0,6026.24,5992,6026.24,5992,12000,12000,20000,20000,0,0,0,0,0,0,0
"03185134",1,"2015","2014",0,0.153,0.153,"1",0.0765,0.0765,"23","D",0.0856,0.0856,0,"D",0,"D",9801,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",1800,"D",153,"D",0,"D",0,"D",0,"D",-371,-703,-366.64,-384.35,-703.08,-704.14,1499.55,1499.55,9801,9801,9801.01,9801.01,0,0,0,0,0,0,366.64,384.35,9801,9801,0,0,0,0,0,0,0,0,0,0,874.16,874.16,0,0,22,23.06,0
"03185164",1,"2015","2014",1,0.153,0.153,"3",0.15,0.15,"14","D",0.0375,0.05,0,"D",0,"D",50197,"D",0,"D",0,"D",0,"D",0,"D",0,"D",7200,"D",0,"D",0,"D",0,"D",1,"D",0,"D",3320,2153,3332.05,3284.55,2297.35,1721.14,7680.14,7680.14,50197,50197,50197.01,50197.01,1000,1000,0,0,0,0,0,0,50197,50197,0,0,4332.05,4284.55,4332.05,4284.55,0,0,0,0,0,0,0,0,0,0,0
"03185204",1,"2015","2014",0,0,0,"1",0,0,"10","D",0,0,0,"D",0,"D",0,"D",0,"D",9202,"D",0,"D",0,"D",0,"D",11136,"D",0,"D",0,"D",0,"D",0,"D",200,"D",0,0,0,0,0,0,0,0,9202,9202,0,0,0,0,0,0,0,0,0,0,9202,9202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"03185204",3,"2015","2014",0,0.153,0.153,"1",-0.0765,-0.0765,"10","D",0,0,0,"D",0,"D",850,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",-65,0,-65.03,-65.03,0,0,130.05,130.05,850,850,0,0,0,0,0,0,0,0,65.03,65.03,850,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"03185214",1,"2015","2014",2,0.153,0.153,"3",0.0965,0.0963,"36","D",0.0346,0.037,0,"D",0,"D",33058,"D",0,"D",14700,"D",0,"D",0,"D",0,"D",0,"D",7800,"D",370,"D",0,"D",0,"D",18524,"D",819,983,821.51,812.81,998.9,935.92,5057.87,5057.87,47758,47758,47758.01,47758.01,0,0,0,0,0,0,0,0,29234,29234,0,0,821.51,812.81,821.51,812.81,0,0,0,0,0,0,0,0,0,0,0
"03185224",1,"2015","2014",0,0,0,"1",0.25,0.25,"03","D",0.0424,0.0424,0,"D",0,"D",0,"D",0,"D",67951,"D",0,"D",0,"D",0,"D",8400,"D",0,"D",0,"D",0,"D",0,"D",0,"D",10282,1987,10306.5,10206.5,1990.7,1977.62,0,0,67951,67951,67951.01,67951.01,0,0,0,0,0,0,0,0,67951,67951,0,0,10306.5,10206.5,10306.5,10206.5,5009,5091,1990.7,1977.62,0,0,0,0,0,0,0
"03185234",1,"2015","2014",2,0.153,0.153,"3",-0.15,-0.15,"31","D",0,0,0,"D",0,"D",14000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",16180,"D",415,"D",0,"D",2,"D",600,"D",-7132,-1235,-7110,-7198,-1092,-1664.4,2142,2142,14000,14000,14000.01,14000.01,0,0,1650,1650,0,0,5460,5548,14000,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1092,1664.4,0
"03185234",2,"2015","2014",0,0.153,0.153,"1",0.15,0.15,"31","D",0.0175,0.0175,0,"D",0,"D",31000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",2666,455,2673.75,2643.75,455,455,4743,4743,31000,31000,31000.01,31000.01,0,0,0,0,0,0,0,0,31000,31000,0,0,2673.75,2643.75,2673.75,2643.75,0,0,0,0,0,0,0,0,0,0,0
"03185284",1,"2015","2014",0,0,0,"1",0,0,"05","D",0,0,1,"D",1,"D",0,"D",0,"D",8010,"D",0,"D",16954,"D",0,"D",0,"D",800,"D",80,"D",0,"D",0,"D",180,"D",0,0,0,0,0,0,0,0,8010,8010,8010.01,8010.01,0,0,0,0,0,0,0,0,8010,8010,0,0,0,0,0,0,3992,4044,1060,1060,0,0,0,0,0,0,0
"03185294",1,"2015","2014",3,0.153,0.153,"2",0.3106,0.3106,"0","T",0,0,0,"D",0,"D",7325,"D",33000,"D",-55,"D",0,"D",0,"D",0,"D",9000,"D",0,"D",0,"D",0,"D",3,"D",0,"D",-4794,0,-4737.11,-4963.24,0,0,6169.72,6169.72,40270,40270,0,0,812,767,2188,2233,0,0,2549.11,2730.24,40270,40270,0,0,812,767,812,767,0,0,0,0,0,0,0,0,0,0,0
"03185354",1,"2015","2014",1,0.153,0.153,"2",0.2598,0.2598,"34","D",0.0575,0.058,0,"D",0,"D",0,"D",35360,"D",1100,"D",0,"D",0,"D",0,"D",9000,"D",0,"D",439,"D",0,"D",1,"D",480,"D",-1012,1117,-974.64,-1125.96,1119.68,1108.95,5410.08,5410.08,36460,36460,36460.01,36460.01,1000,1000,0,0,0,0,1195.64,1311.96,36460,36460,0,0,1221,1186,1221,1186,15000,15000,480,480,0,0,0,0,0,0,0
"03185384",1,"2015","2014",0,0.153,0.153,"1",0.25,0.25,"33","D",0.0645,0.0645,0,"D",0,"D",54000,"D",0,"D",2000,"D",0,"D",0,"D",0,"D",16800,"D",0,"D",0,"D",0,"D",0,"D",0,"D",7294,2776,7318.75,7218.75,2780.01,2765.8,8262,8262,56000,56000,56000.01,56000.01,0,0,0,0,0,0,0,0,56000,56000,0,0,7318.75,7218.75,7318.75,7218.75,7800,7900,0,0,0,0,0,0,0,0,0
"03185424",1,"2015","2014",0,0.153,0.153,"1",0.2775,0.2775,"0","T",0,0,1,"D",1,"D",30000,"D",0,"D",450,"D",0,"D",21130,"D",0,"D",0,"D",1300,"D",770,"D",0,"D",0,"D",19200,"D",1896,0,1900.16,1885.16,0,0,4590,4590,40912.75,40912.75,0,0,0,0,0,0,0,0,0,0,21712.75,21712.75,0,0,1900.16,1885.16,1900.16,1885.16,0,0,0,0,0,0,0,0,0,0,0
"03185454",1,"2015","2014",2,0,0,"3",-0.4,-0.4,"10","D",0,0,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",9060,"D",0,"D",0,"D",0,"D",0,"D",680,"D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"03185474",1,"2015","2014",2,0.153,0.153,"2",0.15,0.15,"19","D",0.034,0.034,1,"D",1,"D",0,"D",65387,"D",131,"D",22363,"D",0,"D",0,"D",12000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",7844,2212,7864.65,7782.15,2220.65,2187.95,10004.21,10004.21,87881,87881,81881.01,81881.01,0,0,0,0,0,0,0,0,87881,87881,0,0,7864.65,7782.15,7864.65,7782.15,0,0,0,0,0,0,0,0,0,0,0
"03185484",1,"2015","2014",2,0.153,0.153,"2",0.1453,0.1451,"36","D",0.0316,0.0324,0,"D",0,"D",64000,"D",2400,"D",-3430,"D",0,"D",0,"D",0,"D",0,"D",4900,"D",1650,"D",0,"D",2,"D",10144,"D",1455,1319,1462.84,1430.51,1340.4,1255.9,10159.2,10159.2,62970,62970,62970.01,62970.01,2000,2000,0,0,0,0,0,0,52826,52826,0,0,3462.84,3430.51,3462.84,3430.51,0,0,0,0,0,0,0,0,0,0,0
"03185494",1,"2015","2014",2,0,0,"3",-0.4,-0.4,"10","D",0,0,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",900,"D",0,"D",0,"D",0,"D",0,"D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"03185504",1,"2015","2014",0,0.153,0.153,"1",0.15,0.15,"28","D",0.0684,0.0684,0,"D",0,"D",38000,"D",0,"D",-267,"D",0,"D",0,"D",0,"D",7800,"D",0,"D",42,"D",0,"D",0,"D",360,"D",3676,1191,3683.7,3653.7,1196.66,1174.5,5814,5814,37733,37733,37733.01,37733.01,0,0,0,0,0,0,0,0,37733,37733,0,0,3683.7,3653.7,3683.7,3653.7,6200,6300,0,0,0,0,0,0,0,0,0
"03185514",1,"2015","2014",3,0,0,"3",-0.45,-0.45,"23","D",0.0115,0.0115,0,"D",0,"D",0,"D",0,"D",0,"D",14500,"D",0,"D",0,"D",0,"D",2000,"D",150,"D",0,"D",0,"D",5108,"D",0,-1101,0,0,-1100.71,-1100.71,0,0,14500,14500,14500.01,14500.01,0,0,0,0,0,0,0,0,14500,14500,0,0,0,0,0,0,0,0,0,0,895.48,895.48,0,0,0,0,0
"03185544",1,"2015","2014",1,0.153,0.153,"2",0.25,0.25,"44","D",0,0,0,"D",0,"D",68000,"D",40000,"D",-3109,"D",0,"D",0,"D",0,"D",0,"D",1600,"D",900,"D",0,"D",1,"D",4120,"D",10820,0,10872.75,10660.25,0,0,16524,16524,104891,104891,0,0,1000,1000,0,0,0,0,0,0,104891,104891,0,0,11872.75,11660.25,11872.75,11660.25,0,0,0,0,0,0,0,0,0,0,0
"03185554",1,"2015","2014",0,0,0,"1",0,0,"0","T",0,0,1,"D",1,"D",0,"D",0,"D",0,"D",0,"D",12958,"D",0,"D",0,"D",1700,"D",0,"D",0,"D",0,"D",0,"D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"03185574",1,"2015","2014",1,0,0,"3",-0.34,-0.34,"33","D",-0.102,-0.102,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",3000,"D",0,"D",0,"D",0,"D",1,"D",0,"D",0,-100,0,0,-100,-100,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10950,11100,0,0,0,0,0,0,0,0,0
"03185604",1,"2015","2014",1,0.153,0.153,"3",0.3098,0.3098,"34","D",0.0575,0.058,0,"D",0,"D",35000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",12000,"D",0,"D",0,"D",0,"D",1,"D",0,"D",453,1231,491.27,338.63,1234,1222.5,5355,5355,35000,35000,35000.01,35000.01,1000,1000,0,0,0,0,561.23,666.37,35000,35000,0,0,2052.5,2005,2052.5,2005,12000,12000,0,0,0,0,0,0,0,0,0
"03185614",1,"2015","2014",1,0.153,0.153,"2",0.138,0.138,"05","D",0.08,0.08,0,"D",0,"D",90000,"D",9300,"D",-3000,"D",0,"D",0,"D",0,"D",0,"D",2600,"D",250,"D",0,"D",1,"D",7900,"D",8745,2622,8752.22,8722.75,2635.21,2581.68,15192.9,15192.9,96300,96300,96300.01,96300.01,1000,1000,0,0,0,0,0,0,88400,88400,0,0,9752.22,9722.75,9752.22,9722.75,7984,8088,10750,10750,0,0,0,0,0,0,0
"03185624",1,"2015","2014",0,0,0,"1",0.1,0.1,"36","D",0,0,1,"D",1,"D",0,"D",0,"D",0,"D",14000,"D",14400,"D",0,"D",0,"D",1600,"D",80,"D",0,"D",0,"D",1200,"D",226,0,230,215,0,0,0,0,14000,14000,14000.01,14000.01,0,0,0,0,0,0,0,0,14000,14000,0,0,230,215,230,215,0,0,0,0,0,0,0,0,0,0,0
"03185634",1,"2015","2014",0,0.153,0.153,"1",0.25,0.25,"05","D",0.08,0.08,0,"D",0,"D",57096,"D",0,"D",-6344,"D",0,"D",0,"D",0,"D",12960,"D",0,"D",0,"D",0,"D",0,"D",0,"D",5982,1796,6006.75,5906.75,1802.91,1773.98,8735.69,8735.69,50752,50752,50752.01,50752.01,0,0,0,0,0,0,0,0,50752,50752,0,0,6006.75,5906.75,6006.75,5906.75,3992,4044,0,0,0,0,0,0,0,0,0
"03185644",1,"2015","2014",0,0,0,"1",-0.0765,-0.0765,"22","D",-0.0115,-0.0115,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",19020,"D",0,"D",0,"D",7900,"D",20,"D",0,"D",0,"D",576,"D",0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"03185654",1,"2015","2014",0,0.153,0.153,"1",0.1,0.1,"28","D",0.0351,0.0351,0,"D",0,"D",5000,"D",0,"D",11049,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",586,185,589.9,574.9,186.2,180.19,765,765,16049,16049,16049.01,16049.01,0,0,0,0,0,0,0,0,16049,16049,0,0,589.9,574.9,589.9,574.9,6200,6300,0,0,0,0,0,0,0,0,0
