NEWID,REFMO,REFYR,UCC,PUBFLAG,VALUE,VALUE_
03502884,04,2017,005100,2,41.6667,
03502884,05,2017,005100,2,41.6667,
03502884,06,2017,005100,2,41.6667,
03502884,04,2017,005110,2,250.0000,
03502884,05,2017,005110,2,250.0000,
03502884,06,2017,005110,2,250.0000,
03502884,04,2017,005400,2,250.0000,
03502884,05,2017,005400,2,250.0000,
03502884,06,2017,005400,2,250.0000,
03502884,04,2017,005410,2,41.6667,
03502884,05,2017,005410,2,41.6667,
03502884,06,2017,005410,2,41.6667,
03502884,04,2017,005420,2,250.0000,
03502884,05,2017,005420,2,250.0000,
03502884,06,2017,005420,2,250.0000,
03502884,04,2017,800940,2,248.6667,
03502884,05,2017,800940,2,248.6667,
03502884,06,2017,800940,2,248.6667,
03502884,04,2017,900000,2,3250.0000,
03502884,05,2017,900000,2,3250.0000,
03502884,06,2017,900000,2,3250.0000,
03502884,04,2017,900150,2,194.0000,
03502884,05,2017,900150,2,194.0000,
03502884,06,2017,900150,2,194.0000,
03502884,04,2017,980000,2,3444.0000,
03502884,05,2017,980000,2,3444.0000,
03502884,06,2017,980000,2,3444.0000,
03502884,04,2017,980010,2,0.2500,
03502884,05,2017,980010,2,0.2500,
03502884,06,2017,980010,2,0.2500,
03502884,04,2017,980020,2,4.0833,
03502884,05,2017,980020,2,4.0833,
03502884,06,2017,980020,2,4.0833,
03502884,04,2017,980030,2,0.1667,
03502884,05,2017,980030,2,0.1667,
03502884,06,2017,980030,2,0.1667,
03502884,04,2017,980220,2,8.3333,
03502884,05,2017,980220,2,8.3333,
03502884,06,2017,980220,2,8.3333,
03502884,04,2017,980260,2,8.3333,
03502884,05,2017,980260,2,8.3333,
03502884,06,2017,980260,2,8.3333,
03502884,04,2017,980281,2,8.3333,
03502884,05,2017,980281,2,8.3333,
03502884,06,2017,980281,2,8.3333,
03502884,04,2017,980285,2,8.3333,
03502884,05,2017,980285,2,8.3333,
03502884,06,2017,980285,2,8.3333,
03502884,04,2017,980290,2,8.3333,
03502884,05,2017,980290,2,8.3333,
03502884,06,2017,980290,2,8.3333,
03502924,04,2017,005100,2,1875.0000,
03502924,05,2017,005100,2,1875.0000,
03502924,06,2017,005100,2,1875.0000,
03502924,04,2017,005110,2,1875.0000,
03502924,05,2017,005110,2,1875.0000,
03502924,06,2017,005110,2,1875.0000,
03502924,04,2017,005700,2,10416.6667,
03502924,05,2017,005700,2,10416.6667,
03502924,06,2017,005700,2,10416.6667,
03502924,04,2017,005710,2,2500.0000,
03502924,05,2017,005710,2,2500.0000,
03502924,06,2017,005710,2,2500.0000,
03502924,04,2017,800940,2,839.1667,
03502924,05,2017,800940,2,839.1667,
03502924,06,2017,800940,2,839.1667,
03502924,04,2017,900000,2,12510.0000,
03502924,05,2017,900000,2,12510.0000,
03502924,06,2017,900000,2,12510.0000,
03502924,04,2017,980000,2,12510.0000,
03502924,05,2017,980000,2,12510.0000,
03502924,06,2017,980000,2,12510.0000,
03502924,04,2017,980010,2,0.3333,
03502924,05,2017,980010,2,0.3333,
03502924,06,2017,980010,2,0.3333,
03502924,04,2017,980020,2,4.0000,
03502924,05,2017,980020,2,4.0000,
03502924,06,2017,980020,2,4.0000,
03502924,04,2017,980030,2,0.1667,
03502924,05,2017,980030,2,0.1667,
03502924,06,2017,980030,2,0.1667,
03502924,04,2017,980040,2,0.3333,
03502924,05,2017,980040,2,0.3333,
03502924,06,2017,980040,2,0.3333,
03502924,04,2017,980050,2,0.0833,
03502924,05,2017,980050,2,0.0833,
03502924,06,2017,980050,2,0.0833,
03502924,04,2017,980090,1,8.3333,
03502924,05,2017,980090,1,8.3333,
03502924,06,2017,980090,1,8.3333,
03502924,04,2017,980210,2,8.3333,
03502924,05,2017,980210,2,8.3333,
03502924,06,2017,980210,2,8.3333,
03502924,04,2017,980230,2,8.3333,
03502924,05,2017,980230,2,8.3333,
03502924,06,2017,980230,2,8.3333,
03502924,04,2017,980281,2,8.3333,
03502924,05,2017,980281,2,8.3333,
03502924,06,2017,980281,2,8.3333,
03502924,04,2017,980286,2,8.3333,
03502924,05,2017,980286,2,8.3333,
03502924,06,2017,980286,2,8.3333,
03502924,04,2017,980310,2,8.3333,
03502924,05,2017,980310,2,8.3333,
03502924,06,2017,980310,2,8.3333,
03502924,04,2017,980330,2,8.3333,
03502924,05,2017,980330,2,8.3333,
03502924,06,2017,980330,2,8.3333,
03502924,04,2017,980350,2,8.3333,
03502924,05,2017,980350,2,8.3333,
03502924,06,2017,980350,2,8.3333,
03502944,04,2017,005200,2,2916.6667,
03502944,05,2017,005200,2,2916.6667,
03502944,06,2017,005200,2,2916.6667,
03502944,04,2017,005210,2,2666.6667,
03502944,05,2017,005210,2,2666.6667,
03502944,06,2017,005210,2,2666.6667,
03502944,04,2017,800931,2,178.4167,
03502944,05,2017,800931,2,178.4167,
03502944,06,2017,800931,2,178.4167,
03502944,04,2017,800940,2,414.4167,
03502944,05,2017,800940,2,414.4167,
03502944,06,2017,800940,2,414.4167,
03502944,04,2017,900000,2,5416.6667,
03502944,05,2017,900000,2,5416.6667,
03502944,06,2017,900000,2,5416.6667,
03502944,04,2017,980000,2,5416.6667,
03502944,05,2017,980000,2,5416.6667,
03502944,06,2017,980000,2,5416.6667,
03502944,04,2017,980010,2,0.1667,
03502944,05,2017,980010,2,0.1667,
03502944,06,2017,980010,2,0.1667,
03502944,04,2017,980020,2,4.9167,
03502944,05,2017,980020,2,4.9167,
03502944,06,2017,980020,2,4.9167,
03502944,04,2017,980030,2,0.0833,
03502944,05,2017,980030,2,0.0833,
03502944,06,2017,980030,2,0.0833,
03502944,04,2017,980040,2,0.0833,
03502944,05,2017,980040,2,0.0833,
03502944,06,2017,980040,2,0.0833,
03502944,04,2017,980090,1,8.3333,
03502944,05,2017,980090,1,8.3333,
03502944,06,2017,980090,1,8.3333,
03502944,04,2017,980210,2,8.3333,
03502944,05,2017,980210,2,8.3333,
03502944,06,2017,980210,2,8.3333,
03502944,04,2017,980230,2,8.3333,
03502944,05,2017,980230,2,8.3333,
03502944,06,2017,980230,2,8.3333,
03502944,04,2017,980281,2,8.3333,
03502944,05,2017,980281,2,8.3333,
03502944,06,2017,980281,2,8.3333,
03502944,04,2017,980285,2,8.3333,
03502944,05,2017,980285,2,8.3333,
03502944,06,2017,980285,2,8.3333,
03502944,04,2017,980310,2,8.3333,
03502944,05,2017,980310,2,8.3333,
03502944,06,2017,980310,2,8.3333,
03502944,04,2017,980330,2,8.3333,
03502944,05,2017,980330,2,8.3333,
03502944,06,2017,980330,2,8.3333,
03502944,04,2017,980350,2,8.3333,
03502944,05,2017,980350,2,8.3333,
03502944,06,2017,980350,2,8.3333,
03502954,04,2017,005100,2,1666.6667,
03502954,05,2017,005100,2,1666.6667,
03502954,06,2017,005100,2,1666.6667,
03502954,04,2017,005110,2,1875.0000,
03502954,05,2017,005110,2,1875.0000,
03502954,06,2017,005110,2,1875.0000,
03502954,04,2017,005200,2,20833.3333,
03502954,05,2017,005200,2,20833.3333,
03502954,06,2017,005200,2,20833.3333,
03502954,04,2017,005210,2,27083.3333,
03502954,05,2017,005210,2,27083.3333,
03502954,06,2017,005210,2,27083.3333,
03502954,04,2017,005300,2,1875.0000,
03502954,05,2017,005300,2,1875.0000,
03502954,06,2017,005300,2,1875.0000,
03502954,04,2017,005310,2,1875.0000,
03502954,05,2017,005310,2,1875.0000,
03502954,06,2017,005310,2,1875.0000,
03502954,04,2017,900030,2,2134.0000,
03502954,05,2017,900030,2,2134.0000,
03502954,06,2017,900030,2,2134.0000,
03502954,04,2017,900170,2,1000.0000,
03502954,05,2017,900170,2,1000.0000,
03502954,06,2017,900170,2,1000.0000,
03502954,04,2017,980000,2,3134.0000,
03502954,05,2017,980000,2,3134.0000,
03502954,06,2017,980000,2,3134.0000,
03502954,04,2017,980010,2,0.1667,
03502954,05,2017,980010,2,0.1667,
03502954,06,2017,980010,2,0.1667,
03502954,04,2017,980020,2,5.6667,
03502954,05,2017,980020,2,5.6667,
03502954,06,2017,980020,2,5.6667,
03502954,04,2017,980040,2,0.3333,
03502954,05,2017,980040,2,0.3333,
03502954,06,2017,980040,2,0.3333,
03502954,04,2017,980060,2,0.0833,
03502954,05,2017,980060,2,0.0833,
03502954,06,2017,980060,2,0.0833,
03502954,04,2017,980090,1,8.3333,
03502954,05,2017,980090,1,8.3333,
03502954,06,2017,980090,1,8.3333,
03502954,04,2017,980210,2,8.3333,
03502954,05,2017,980210,2,8.3333,
03502954,06,2017,980210,2,8.3333,
03502954,04,2017,980240,2,8.3333,
03502954,05,2017,980240,2,8.3333,
03502954,06,2017,980240,2,8.3333,
03502954,04,2017,980281,2,8.3333,
03502954,05,2017,980281,2,8.3333,
03502954,06,2017,980281,2,8.3333,
03502954,04,2017,980286,2,8.3333,
03502954,05,2017,980286,2,8.3333,
03502954,06,2017,980286,2,8.3333,
03502954,04,2017,980310,2,8.3333,
03502954,05,2017,980310,2,8.3333,
03502954,06,2017,980310,2,8.3333,
03502954,04,2017,980330,2,8.3333,
03502954,05,2017,980330,2,8.3333,
03502954,06,2017,980330,2,8.3333,
03502954,04,2017,980350,2,8.3333,
03502954,05,2017,980350,2,8.3333,
03502954,06,2017,980350,2,8.3333,
03502964,04,2017,900030,2,1730.0000,
03502964,05,2017,900030,2,1730.0000,
03502964,06,2017,900030,2,1730.0000,
03502964,04,2017,980000,2,1730.0000,
03502964,05,2017,980000,2,1730.0000,
03502964,06,2017,980000,2,1730.0000,
03502964,04,2017,980010,2,0.0833,
03502964,05,2017,980010,2,0.0833,
03502964,06,2017,980010,2,0.0833,
03502964,04,2017,980020,2,5.3333,
03502964,05,2017,980020,2,5.3333,
03502964,06,2017,980020,2,5.3333,
03502964,04,2017,980040,2,0.0833,
03502964,05,2017,980040,2,0.0833,
03502964,06,2017,980040,2,0.0833,
03502964,04,2017,980220,2,8.3333,
03502964,05,2017,980220,2,8.3333,
03502964,06,2017,980220,2,8.3333,
03502964,04,2017,980260,2,8.3333,
03502964,05,2017,980260,2,8.3333,
03502964,06,2017,980260,2,8.3333,
03502964,04,2017,980281,2,8.3333,
03502964,05,2017,980281,2,8.3333,
03502964,06,2017,980281,2,8.3333,
03502964,04,2017,980286,2,8.3333,
03502964,05,2017,980286,2,8.3333,
03502964,06,2017,980286,2,8.3333,
03502964,04,2017,980310,2,8.3333,
03502964,05,2017,980310,2,8.3333,
03502964,06,2017,980310,2,8.3333,
03502964,04,2017,980330,2,8.3333,
03502964,05,2017,980330,2,8.3333,
03502964,06,2017,980330,2,8.3333,
03502964,04,2017,980350,2,8.3333,
03502964,05,2017,980350,2,8.3333,
03502964,06,2017,980350,2,8.3333,
03502984,04,2017,005100,2,8.3333,
03502984,05,2017,005100,2,8.3333,
03502984,06,2017,005100,2,8.3333,
03502984,04,2017,005110,2,8.3333,
03502984,05,2017,005110,2,8.3333,
03502984,06,2017,005110,2,8.3333,
03502984,04,2017,800940,2,223.1667,
03502984,05,2017,800940,2,223.1667,
03502984,06,2017,800940,2,223.1667,
03502984,04,2017,900000,2,2916.6667,
03502984,05,2017,900000,2,2916.6667,
03502984,06,2017,900000,2,2916.6667,
03502984,04,2017,980000,2,2916.6667,
03502984,05,2017,980000,2,2916.6667,
03502984,06,2017,980000,2,2916.6667,
03502984,04,2017,980010,2,0.1667,
03502984,05,2017,980010,2,0.1667,
03502984,06,2017,980010,2,0.1667,
03502984,04,2017,980020,2,4.1667,
03502984,05,2017,980020,2,4.1667,
03502984,06,2017,980020,2,4.1667,
03502984,04,2017,980030,2,0.0833,
03502984,05,2017,980030,2,0.0833,
03502984,06,2017,980030,2,0.0833,
03502984,04,2017,980040,2,0.2500,
03502984,05,2017,980040,2,0.2500,
03502984,06,2017,980040,2,0.2500,
03502984,04,2017,980090,1,8.3333,
03502984,05,2017,980090,1,8.3333,
03502984,06,2017,980090,1,8.3333,
03502984,04,2017,980220,2,8.3333,
03502984,05,2017,980220,2,8.3333,
03502984,06,2017,980220,2,8.3333,
03502984,04,2017,980240,2,8.3333,
03502984,05,2017,980240,2,8.3333,
03502984,06,2017,980240,2,8.3333,
03502984,04,2017,980270,2,8.3333,
03502984,05,2017,980270,2,8.3333,
03502984,06,2017,980270,2,8.3333,
03502984,04,2017,980286,2,8.3333,
03502984,05,2017,980286,2,8.3333,
03502984,06,2017,980286,2,8.3333,
03502984,04,2017,980310,2,8.3333,
03502984,05,2017,980310,2,8.3333,
03502984,06,2017,980310,2,8.3333,
03502984,04,2017,980330,2,8.3333,
