"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","RENTCODE","RENT_ODE","BSNSPCTZ","BSNS_CTZ","QADRENTX","QADR_NTX","ANYVACAT","ANYV_CAT"
"20133",2620294,49,0,"1","105","D",1,"D",0,"D","2","D"
"20133",2621194,56,0,"1","200","D",.,"A",30,"D","1","D"
"20133",2621224,14,0,"1","105","D",.,"A",150,"D","1","D"
"20133",2621554,23,0,"1","105","D",.,"A",555,"D","1","D"
"20133",2621814,20,0,"1","170","D",.,"A",35,"D","2","D"
"20133",2621924,32,0,"1","105","D",.,"A",131,"D","1","D"
"20133",2623244,87,0,"1","105","D",1,"D",0,"D","2","D"
"20133",2623434,15,0,"1","105","D",.,"A",150,"D","1","D"
"20133",2624034,15,0,"1","105","D",.,"A",60,"D","1","D"
"20133",2624384,17,0,"1","105","D",1,"D",0,"D","2","D"
"20133",2624734,31,0,"1","105","D",.,"A",104,"D","2","D"
"20133",2624944,24,0,"1","105","D",.,"A",400,"D","1","D"
"20133",2625334,22,0,"1","105","D",.,"A",150,"D","1","D"
"20133",2628804,78,0,"1","170","D",.,"A",21,"D","1","D"
"20133",2628854,57,0,"1","105","D",.,"A",52,"D","1","D"
"20133",2628874,40,0,"1","180","D",.,"A",40,"D","2","D"
"20133",2629954,61,0,"1","105","D",.,"A",75,"D","1","D"
"20133",2629954,62,0,"1","105","D",.,"A",40,"D","2","D"
"20133",2630604,53,0,"1","180","D",.,"A",25,"D","2","D"
"20133",2630654,20,0,"1","105","D",.,"A",97,"D","1","D"
"20133",2631124,53,0,"1","105","D",.,"A",60,"D","1","D"
"20133",2631454,76,0,"1","105","D",.,"A",262,"D","1","D"
"20133",2631784,12,0,"1","105","D",.,"A",900,"D","1","D"
"20133",2632604,25,0,"1","105","D",.,"A",165,"D","1","D"
"20133",2633664,34,0,"1","105","D",.,"A",100,"D","1","D"
"20133",2633884,20,0,"1","105","D",.,"A",300,"D","1","D"
"20133",2635314,24,0,"1","105","D",.,"A",1050,"D","1","D"
"20133",2639194,50,0,"1","105","D",.,"A",17,"D","2","D"
"20133",2639194,51,0,"1","105","D",.,"A",61,"D","2","D"
"20133",2639974,25,0,"1","105","D",.,"A",70,"D","2","D"
"20133",2640304,46,0,"1","105","D",.,"A",185,"D","1","D"
"20133",2643204,73,0,"1","105","D",.,"A",220,"D","1","D"
"20133",2643834,34,0,"1","105","D",1,"D",0,"D","1","D"
"20133",2643954,28,0,"1","105","D",.,"A",45,"D","1","D"
"20133",2644124,46,0,"1","105","D",.,"A",422,"D","1","D"
"20133",2644834,24,0,"1","105","D",.,"A",550,"D","1","D"
"20133",2644994,46,0,"1","170","D",.,"A",65,"D","2","D"
"20133",2645484,40,0,"1","105","D",.,"A",24,"D","1","D"
"20133",2648943,17,0,"1","105","D",.,"A",125,"D","1","D"
"20133",2648943,18,0,"1","160","D",.,"A",190,"D","2","D"
"20133",2650823,42,0,"1","105","D",.,"A",200,"D","1","D"
"20133",2650863,38,0,"1","105","D",.,"A",1446,"D","2","D"
"20133",2651933,30,0,"1","105","D",.,"A",80,"D","2","D"
"20133",2654153,11,0,"1","105","D",.,"A",85,"D","1","D"
"20133",2654313,28,0,"1","105","D",.,"A",548,"D","1","D"
"20133",2655083,54,0,"1","105","D",.,"A",1000,"D","1","D"
"20133",2655623,36,0,"1","105","D",.,"A",300,"D","1","D"
"20133",2655653,43,0,"1","105","D",.,"A",251,"D","1","D"
"20133",2655823,30,0,"1","105","D",.,"A",50,"D","1","D"
"20133",2656383,54,0,"1","105","D",.,"A",900,"D","1","D"
"20133",2656723,33,0,"1","105","D",.,"A",382,"D","2","D"
"20133",2657393,15,0,"1","105","D",.,"A",120,"D","1","D"
"20133",2658173,39,0,"1","105","D",.,"A",250,"D","1","D"
"20133",2659343,43,0,"1","105","D",.,"A",200,"D","1","D"
"20133",2659553,37,0,"1","105","D",.,"A",206,"D","1","D"
"20133",2659553,38,0,"1","105","D",0.99,"D",10,"D","1","D"
"20133",2659553,39,0,"1","105","D",0.99,"D",7,"D","1","D"
"20133",2660963,10,0,"1","105","D",.,"A",1100,"D","1","D"
"20133",2661003,38,0,"1","105","D",.,"A",178,"D","2","D"
"20133",2662373,26,0,"1","105","D",.,"A",225,"D","1","D"
"20133",2662823,21,0,"1","105","D",.,"A",80,"D","1","D"
"20133",2662953,20,0,"1","105","D",.,"A",450,"D","2","D"
"20133",2662953,21,0,"1","160","D",.,"A",112,"D","2","D"
"20133",2664123,26,0,"1","105","D",1,"D",0,"D","2","D"
"20133",2664143,57,0,"1","105","D",0.75,"D",50,"D","2","D"
"20133",2664393,42,0,"1","105","D",.,"A",73,"D","1","D"
"20133",2664463,17,0,"1","105","D",.,"A",275,"D","1","D"
"20133",2664463,18,0,"1","160","D",.,"A",150,"D","1","D"
"20133",2666833,17,0,"1","105","D",.,"A",178,"D","1","D"
"20133",2667095,28,0,"1","105","D",.,"A",197,"D","1","D"
"20133",2667203,26,0,"1","105","D",.,"A",508,"D","1","D"
"20133",2667323,51,0,"1","105","D",.,"A",85,"D","1","D"
"20133",2667823,48,0,"1","170","D",.,"A",8,"D","2","D"
"20133",2668483,16,0,"1","105","D",.,"A",120,"D","2","D"
"20133",2669183,21,0,"1","105","D",.,"A",169,"D","1","D"
"20133",2672073,39,0,"1","105","D",.,"A",413,"D","1","D"
"20133",2673523,58,0,"1","105","D",0.35,"D",111,"D","1","D"
"20133",2675123,27,0,"1","105","D",1,"D",0,"D","1","D"
"20133",2675123,28,0,"1","105","D",1,"D",0,"D","1","D"
"20133",2675363,34,0,"1","105","D",.,"A",210,"D","1","D"
"20133",2675643,46,0,"1","105","D",.,"A",1,"D","2","D"
"20133",2676343,13,0,"1","105","D",.,"A",200,"D","2","D"
"20133",2677265,23,0,"1","105","D",.,"A",120,"D","1","D"
"20133",2677473,48,0,"1","105","D",1,"D",0,"D","2","D"
"20133",2677753,44,0,"1","105","D",.,"A",238,"D","1","D"
"20133",2677973,75,0,"1","105","D",.,"A",75,"D","1","D"
"20133",2677973,76,0,"1","150","D",.,"A",1100,"D","1","D"
"20133",2678243,46,0,"1","105","D",.,"A",105,"D","2","D"
"20133",2678353,50,0,"1","105","D",.,"A",400,"D","1","D"
"20133",2678903,40,0,"1","105","D",.,"A",350,"D","1","D"
"20133",2678903,41,0,"1","160","D",.,"A",100,"D","2","D"
"20133",2679723,75,0,"1","180","D",.,"A",100,"D","1","D"
"20133",2679723,76,0,"1","160","D",.,"A",200,"D","2","D"
"20133",2679723,77,0,"1","160","D",.,"A",200,"D","2","D"
"20133",2680572,11,0,"1","105","D",1,"D",0,"D","2","D"
"20133",2681552,43,0,"1","105","D",.,"A",381,"D","1","D"
"20133",2682162,35,0,"1","105","D",.,"A",389,"D","2","D"
"20133",2683312,37,0,"1","105","D",.,"A",500,"D","1","D"
"20133",2683632,53,0,"1","105","D",.,"A",200,"D","1","D"
"20133",2684472,19,0,"1","105","D",.,"A",150,"D","1","D"
"20133",2685172,32,0,"1","105","D",.,"A",968,"D","2","D"
"20133",2686432,20,0,"1","105","D",.,"A",174,"D","1","D"
"20133",2686432,21,0,"1","105","D",.,"A",174,"D","1","D"
"20133",2687472,42,0,"1","105","D",.,"A",100,"D","1","D"
"20133",2687472,43,0,"1","180","D",.,"A",75,"D","1","D"
"20133",2688352,32,0,"1","105","D",.,"A",15,"D","2","D"
"20133",2689052,29,0,"1","105","D",.,"A",70,"D","1","D"
"20133",2689542,26,0,"1","105","D",.,"A",460,"D","1","D"
"20133",2689762,22,0,"1","105","D",.,"A",60,"D","2","D"
"20133",2690072,49,0,"1","105","D",.,"A",300,"D","1","D"
"20133",2690672,40,0,"1","105","D",.,"A",130,"D","1","D"
"20133",2690982,53,0,"1","105","D",.,"A",600,"D","1","D"
"20133",2694352,50,0,"1","180","D",.,"A",45,"D","2","D"
"20133",2694502,17,0,"1","105","D",.,"A",415,"D","1","D"
"20133",2694852,22,0,"1","105","D",.,"A",1089,"D","2","D"
"20133",2695092,41,0,"1","105","D",.,"A",1500,"D","1","D"
"20133",2695302,24,0,"1","105","D",.,"A",132,"D","1","D"
"20133",2697802,80,0,"1","140","D",.,"A",1400,"D","1","D"
"20133",2697982,58,0,"1","105","D",.,"A",410,"D","1","D"
"20133",2698392,63,0,"1","170","D",.,"A",70,"D","1","D"
"20133",2698842,10,0,"1","105","D",.,"A",50,"D","2","D"
"20133",2700072,16,0,"1","105","D",.,"A",49,"D","2","D"
"20133",2700412,35,0,"1","105","D",.,"A",150,"D","1","D"
"20133",2700972,10,0,"1","105","D",.,"A",250,"D","1","D"
"20133",2701042,24,0,"1","105","D",.,"A",200,"D","1","D"
"20133",2701712,32,0,"1","105","D",.,"A",294,"D","1","D"
"20133",2702002,71,0,"1","105","D",.,"A",500,"D","1","D"
"20133",2702042,52,0,"1","105","D",.,"A",650,"D","1","D"
"20133",2702722,44,0,"1","105","D",.,"A",750,"D","1","D"
"20133",2702822,35,0,"1","105","D",.,"A",600,"D","1","D"
"20133",2705032,23,0,"1","105","D",.,"A",269,"F","1","D"
"20133",2705712,43,0,"1","105","D",.,"A",340,"D","1","D"
"20133",2706212,29,0,"1","105","D",.,"A",17,"D","1","D"
"20133",2706412,42,0,"1","105","D",.,"A",450,"D","2","D"
"20133",2708232,54,0,"1","105","D",.,"A",250,"D","1","D"
"20133",2708592,22,0,"1","105","D",.,"A",160,"D","2","D"
"20133",2709022,64,0,"1","105","D",.,"A",550,"D","1","D"
"20133",2711182,45,0,"1","105","D",0.5,"D",180,"D","1","D"
"20133",2711182,46,0,"1","170","D",.,"A",125,"D","2","D"
"20133",2711352,40,0,"1","105","D",.,"A",350,"D","1","D"
"20133",2711352,41,0,"1","105","D",.,"A",110,"D","1","D"
"20133",2711752,20,0,"1","105","D",.,"A",1,"D","1","D"
"20133",2712802,27,0,"1","105","D",.,"A",300,"D","2","D"
"20133",2712802,28,0,"1","105","D",.,"A",300,"D","2","D"
"20133",2712962,36,0,"1","170","D",.,"A",15,"D","2","D"
"20133",2721814,24,0,"1","160","D",.,"A",35,"D","2","D"
"20133",2723423,13,0,"1","105","D",.,"A",200,"D","1","D"
"20133",2727304,34,0,"1","105","D",.,"A",175,"D","1","D"
"20133",2731903,28,0,"1","105","D",.,"A",150,"D","2","D"
"20133",2738655,16,0,"1","105","D",.,"A",700,"D","2","D"
"20133",2740655,20,0,"1","105","D",.,"A",98,"D","1","D"
"20133",2746184,17,0,"1","200","D",.,"A",100,"D","2","D"
"20134",2613065,57,0,"1","105","D",.,"A",2191,"D","2","D"
"20134",2613065,58,0,"1","105","D",.,"A",966,"D","2","D"
"20134",2613555,15,0,"1","105","D",.,"A",1,"D","2","D"
"20134",2613555,16,0,"1","105","D",.,"A",1,"D","2","D"
"20134",2613895,20,0,"1","105","D",.,"A",140,"D","1","D"
"20134",2614575,37,0,"1","160","D",.,"A",140,"D","1","D"
"20134",2614685,71,0,"1","105","D",.,"A",70,"D","2","D"
"20134",2614715,67,0,"1","105","D",.,"A",800,"D","1","D"
"20134",2615255,47,0,"1","105","D",.,"A",150,"D","1","D"
"20134",2615735,31,0,"1","105","D",.,"A",600,"D","1","D"
"20134",2616245,32,0,"1","105","D",.,"A",286,"D","1","D"
"20134",2617015,38,0,"1","105","D",.,"A",169,"D","1","D"
"20134",2617785,43,0,"1","105","D",.,"A",20,"D","2","D"
"20134",2617785,44,0,"1","105","D",.,"A",50,"D","2","D"
"20134",2623045,30,0,"1","105","D",.,"A",955,"D","1","D"
"20134",2624735,50,0,"1","105","D",.,"A",227,"D","2","D"
"20134",2625465,32,0,"1","105","D",.,"A",342,"D","1","D"
"20134",2628855,52,0,"1","105","D",.,"A",265,"D","1","D"
"20134",2629665,33,0,"1","105","D",.,"A",52,"D","1","D"
"20134",2629815,70,0,"1","170","D",.,"A",120,"D","1","D"
"20134",2629955,61,0,"1","105","D",.,"A",145,"D","2","D"
"20134",2632745,25,0,"1","105","D",1,"D",0,"D","1","D"
"20134",2633665,37,0,"1","105","D",.,"A",100,"D","1","D"
"20134",2636045,31,0,"1","105","D",.,"A",194,"D","2","D"
"20134",2636135,97,0,"1","105","D",.,"A",160,"D","2","D"
"20134",2638505,24,0,"1","105","D",.,"A",64,"D","1","D"
"20134",2642405,42,0,"1","105","D",.,"A",70,"D","1","D"
"20134",2646115,52,0,"1","105","D",.,"A",400,"D","1","D"
"20134",2646565,31,0,"1","105","D",.,"A",800,"D","2","D"
"20134",2647754,14,0,"1","105","D",.,"A",67,"D","1","D"
"20134",2647984,49,0,"1","150","D",.,"A",34,"D","1","D"
"20134",2649024,23,0,"1","105","D",.,"A",65,"D","2","D"
"20134",2649104,33,0,"1","105","D",.,"A",175,"D","1","D"
"20134",2649694,21,0,"1","105","D",.,"A",1050,"D","2","D"
"20134",2651384,48,0,"1","200","D",.,"A",1000,"D","1","D"
"20134",2651894,30,0,"1","105","D",.,"A",2,"D","2","D"
"20134",2653474,42,0,"1","105","D",0.8,"D",16,"D","2","D"
"20134",2654254,10,0,"1","105","D",.,"A",363,"F",,"C"
"20134",2655824,25,0,"1","105","D",.,"A",70,"D","2","D"
"20134",2657194,46,0,"1","170","D",.,"A",30,"D","1","D"
"20134",2657694,20,0,"1","105","D",.,"A",150,"D","1","D"
"20134",2658234,49,0,"1","105","D",.,"A",150,"D","1","D"
"20134",2658364,61,0,"1","105","D",.,"A",433,"D","2","D"
"20134",2658804,22,0,"1","105","D",.,"A",125,"D","1","D"
"20134",2659024,58,0,"1","105","D",.,"A",287,"D","1","D"
"20134",2659024,59,0,"1","160","D",.,"A",265,"D","1","D"
"20134",2659344,51,0,"1","105","D",.,"A",240,"D","1","D"
"20134",2659774,11,0,"1","105","D",.,"A",65,"D","2","D"
"20134",2660314,44,0,"1","105","D",.,"A",250,"D","2","D"
"20134",2660404,15,0,"1","105","D",.,"A",1200,"D","2","D"
"20134",2660604,47,0,"1","105","D",.,"A",110,"D","2","D"
"20134",2660994,12,0,"1","105","D",.,"A",307,"F","2","D"
"20134",2661004,43,0,"1","105","D",.,"A",235,"D","2","D"
"20134",2661254,36,0,"1","105","D",.,"A",80,"D","1","D"
"20134",2661954,40,0,"1","105","D",.,"A",550,"D","1","D"
"20134",2661954,41,0,"1","105","D",1,"D",0,"D","1","D"
"20134",2662954,14,0,"1","105","D",0.7,"D",144,"D","2","D"
"20134",2663704,25,0,"1","105","D",.,"A",1500,"D","1","D"
"20134",2664394,45,0,"1","105","D",.,"A",72,"D","1","D"
"20134",2665584,26,0,"1","105","D",.,"A",400,"D","1","D"
"20134",2666834,29,0,"1","105","D",.,"A",250,"D","2","D"
"20134",2666834,30,0,"1","105","D",.,"A",311,"D","1","D"
"20134",2667524,54,0,"1","105","D",.,"A",45,"D","2","D"
"20134",2667824,52,0,"1","105","D",.,"A",4,"D","1","D"
"20134",2667834,17,0,"1","105","D",.,"A",180,"D","1","D"
"20134",2667834,18,0,"1","105","D",.,"A",180,"D","2","D"
"20134",2669804,57,0,"1","105","D",.,"A",900,"D","1","D"
"20134",2669804,58,0,"1","105","D",.,"A",900,"D","1","D"
"20134",2669804,59,0,"1","105","D",.,"A",65,"D","1","D"
"20134",2672534,29,0,"1","105","D",.,"A",85,"D","1","D"
"20134",2674754,37,0,"1","105","D",.,"A",200,"D","1","D"
"20134",2675084,13,0,"1","105","D",.,"A",190,"D","1","D"
"20134",2675954,17,0,"1","105","D",.,"A",64,"D","1","D"
"20134",2678144,31,0,"1","105","D",.,"A",1000,"D","2","D"
"20134",2678664,21,0,"1","105","D",.,"A",490,"D","1","D"
"20134",2679904,24,0,"1","105","D",.,"A",250,"D","1","D"
"20134",2681653,34,0,"1","105","D",.,"A",630,"D","1","D"
"20134",2682233,30,0,"1","105","D",.,"A",150,"D","1","D"
"20134",2685013,75,0,"1","180","D",.,"A",16,"D","2","D"
"20134",2685143,41,0,"1","105","D",0.75,"D",45,"D","1","D"
"20134",2685803,9,0,"1","105","D",.,"A",130,"D","1","D"
"20134",2688653,57,0,"1","105","D",.,"A",151,"D","2","D"
"20134",2693333,53,0,"1","160","D",.,"A",191,"D","1","D"
"20134",2694403,24,0,"1","105","D",.,"A",24,"D","2","D"
"20134",2695273,41,0,"1","105","D",.,"A",38,"D","2","D"
"20134",2695603,22,0,"1","105","D",.,"A",63,"D","2","D"
"20134",2698265,17,0,"1","105","D",.,"A",28,"D","2","D"
"20134",2699793,22,0,"1","200","D",.,"A",48,"D","2","D"
"20134",2701713,40,0,"1","105","D",.,"A",500,"D","1","D"
"20134",2703033,72,0,"1","105","D",.,"A",60,"D","1","D"
"20134",2703053,26,0,"1","105","D",.,"A",675,"D","1","D"
"20134",2705003,57,0,"1","105","D",.,"A",125,"D","1","D"
"20134",2705263,28,0,"1","105","D",.,"A",450,"D","1","D"
"20134",2708783,50,0,"1","105","D",.,"A",248,"D","2","D"
"20134",2709043,15,0,"1","105","D",.,"A",300,"D","1","D"
"20134",2711753,14,0,"1","105","D",.,"A",80,"D","1","D"
"20134",2711843,30,0,"1","105","D",.,"A",110,"D","2","D"
"20134",2712743,29,0,"1","105","D",.,"A",363,"F","2","D"
"20134",2712743,30,0,"1","105","D",.,"A",363,"F","2","D"
"20134",2712803,30,0,"1","105","D",.,"A",260,"D","1","D"
"20134",2712803,31,0,"1","105","D",.,"A",124,"D","1","D"
"20134",2712803,32,0,"1","105","D",.,"A",22,"D","2","D"
"20134",2714692,32,0,"1","105","D",.,"A",198,"D","1","D"
"20134",2715062,45,0,"1","105","D",.,"A",108,"D","2","D"
"20134",2715662,55,0,"1","105","D",.,"A",150,"D","1","D"
"20134",2716792,21,0,"1","105","D",.,"A",300,"D","1","D"
"20134",2716932,41,0,"1","105","D",.,"A",150,"D","1","D"
"20134",2717092,48,0,"1","105","D",.,"A",120,"D","1","D"
"20134",2717752,29,0,"1","105","D",.,"A",250,"D","1","D"
"20134",2717802,33,0,"1","105","D",.,"A",350,"D","1","D"
"20134",2717972,22,0,"1","105","D",.,"A",250,"D","1","D"
"20134",2719092,46,0,"1","105","D",0.3,"D",454,"D","1","D"
"20134",2719732,21,0,"1","105","D",.,"A",380,"D","1","D"
"20134",2720462,22,0,"1","105","D",0.5,"D",75,"D","2","D"
"20134",2720532,32,0,"1","105","D",.,"A",75,"D","2","D"
"20134",2722042,38,0,"1","105","D",.,"A",700,"D","2","D"
"20134",2723712,30,0,"1","105","D",.,"A",638,"D","1","D"
"20134",2723892,50,0,"1","200","D",.,"A",250,"D","2","D"
"20134",2724492,36,0,"1","105","D",.,"A",190,"D","1","D"
"20134",2725412,42,0,"1","105","D",.,"A",200,"D","1","D"
"20134",2725632,12,0,"1","105","D",.,"A",70,"D","1","D"
"20134",2726652,38,0,"1","105","D",.,"A",300,"D","2","D"
"20134",2726665,34,0,"1","105","D",.,"A",350,"D","1","D"
"20134",2727292,28,0,"1","105","D",.,"A",1800,"D","1","D"
"20134",2731122,31,0,"1","160","D",.,"A",50,"D","1","D"
"20134",2731532,50,0,"1","105","D",.,"A",1950,"D","2","D"
"20134",2731632,51,0,"1","105","D",.,"A",50,"D","1","D"
"20134",2731852,52,0,"1","105","D",.,"A",100,"D","1","D"
"20134",2732352,24,0,"1","105","D",.,"A",120,"D","2","D"
"20134",2733022,61,0,"1","130","D",.,"A",900,"D","1","D"
"20134",2733022,62,0,"1","160","D",.,"A",120,"D","1","D"
"20134",2733022,63,0,"1","170","D",.,"A",20,"D","1","D"
"20134",2733802,43,0,"1","105","D",.,"A",400,"D","1","D"
"20134",2734482,24,0,"1","105","D",.,"A",400,"D","2","D"
"20134",2735252,40,0,"1","105","D",.,"A",368,"D","1","D"
"20134",2735922,37,0,"1","105","D",.,"A",400,"D","1","D"
"20134",2736422,11,0,"1","105","D",.,"A",300,"D","1","D"
"20134",2736562,27,0,"1","105","D",.,"A",150,"D","1","D"
"20134",2736612,44,0,"1","105","D",.,"A",400,"D","2","D"
"20134",2736992,37,0,"1","105","D",.,"A",30,"D","1","D"
"20134",2736992,38,0,"1","105","D",.,"A",40,"D","1","D"
"20134",2736992,39,0,"1","105","D",.,"A",210,"D","1","D"
"20134",2737942,32,0,"1","170","D",.,"A",25,"D","1","D"
"20134",2738142,24,0,"1","105","D",.,"A",108,"D","2","D"
"20134",2739822,59,0,"1","105","D",.,"A",208,"D","2","D"
"20134",2740292,58,0,"1","105","D",.,"A",365,"D","1","D"
"20134",2740322,42,0,"1","105","D",.,"A",175,"D","1","D"
"20134",2740642,37,0,"1","105","D",.,"A",300,"D","1","D"
"20134",2742442,19,0,"1","105","D",.,"A",180,"D","1","D"
"20134",2742813,34,0,"1","105","D",.,"A",650,"D","1","D"
"20134",2743552,43,0,"1","105","D",.,"A",400,"D","1","D"
"20134",2744782,52,0,"1","105","D",.,"A",200,"D","1","D"
"20134",2745202,32,0,"1","105","D",.,"A",260,"D","1","D"
"20134",2745542,32,0,"1","105","D",.,"A",600,"D","1","D"
"20134",2745672,24,0,"1","105","D",.,"A",80,"D","1","D"
"20134",2745902,13,0,"1","105","D",.,"A",100,"D","2","D"
"20134",2760324,11,0,"1","105","D",.,"A",3000,"D","2","D"
"20134",2760434,36,0,"1","105","D",.,"A",250,"D","1","D"
"20134",2762984,14,0,"1","105","D",.,"A",500,"D","1","D"
"20134",2762984,15,0,"1","105","D",.,"A",200,"D","1","D"
"20134",2766965,16,0,"1","105","D",.,"A",140,"D","2","D"
"20134",2770184,6,0,"1","200","D",.,"A",53,"D","2","D"
"20134",2770215,18,0,"1","180","D",.,"A",101,"D","1","D"
"20134",2770865,4,0,"1","200","D",.,"A",300,"D","1","D"
"20134",2771973,50,0,"1","105","D",.,"A",35,"D","2","D"
"20134",2772284,25,0,"1","105","D",.,"A",67,"D","2","D"
"20134",2779905,21,0,"1","105","D",.,"A",300,"D","2","D"
"20141",2649475,27,0,"1","200","D",.,"A",170,"D","1","D"
"20141",2655195,46,0,"1","160","D",.,"A",600,"D","1","D"
"20141",2656925,66,0,"1","105","D",.,"A",51,"D","1","D"
"20141",2657545,50,0,"1","105","D",.,"A",300,"D","2","D"
"20141",2659625,29,0,"1","105","D",.,"A",285,"D","1","D"
"20141",2659735,50,0,"1","105","D",.,"A",150,"D","1","D"
"20141",2659775,11,0,"1","105","D",.,"A",65,"D","1","D"
"20141",2662415,54,0,"1","105","D",.,"A",32,"D","1","D"
"20141",2663065,26,0,"1","105","D",.,"A",88,"D","2","D"
"20141",2663225,36,0,"1","105","D",.,"A",276,"D","1","D"
"20141",2663435,30,0,"1","105","D",.,"A",71,"D","2","D"
"20141",2664995,30,0,"1","105","D",.,"A",280,"D","1","D"
"20141",2665095,35,0,"1","105","D",.,"A",200,"D","1","D"
"20141",2665615,32,0,"1","105","D",.,"A",80,"D","1","D"
"20141",2666595,28,0,"1","105","D",.,"A",150,"D","1","D"
"20141",2666595,29,0,"1","105","D",.,"A",400,"D","1","D"
"20141",2667535,58,0,"1","105","D",.,"A",288,"D","1","D"
"20141",2668485,29,0,"1","105","D",.,"A",375,"D","1","D"
"20141",2670975,50,0,"1","105","D",.,"A",239,"D","1","D"
"20141",2673125,47,0,"1","105","D",.,"A",108,"D","1","D"
"20141",2674485,28,0,"1","105","D",.,"A",175,"D","2","D"
"20141",2675085,15,0,"1","105","D",.,"A",200,"D","1","D"
"20141",2675185,37,0,"1","105","D",.,"A",400,"D","1","D"
"20141",2675995,16,0,"1","105","D",.,"A",300,"D","1","D"
"20141",2682234,31,0,"1","105","D",.,"A",160,"D","1","D"
"20141",2682294,42,0,"1","105","D",.,"A",170,"D","2","D"
"20141",2683314,45,0,"1","105","D",.,"A",300,"D","1","D"
"20141",2683314,46,0,"1","105","D",.,"A",250,"D","1","D"
"20141",2683344,26,0,"1","105","D",.,"A",300,"D","2","D"
"20141",2684224,24,0,"1","105","D",.,"A",1,"D","2","D"
"20141",2684344,32,0,"1","105","D",.,"A",188,"D","1","D"
"20141",2685094,41,0,"1","105","D",.,"A",175,"D","2","D"
"20141",2686744,21,0,"1","105","D",.,"A",355,"D","2","D"
"20141",2687264,29,0,"1","105","D",.,"A",945,"D","2","D"
"20141",2687984,19,0,"1","200","D",.,"A",65,"D","2","D"
"20141",2688494,24,0,"1","105","D",.,"A",65,"D","1","D"
"20141",2690074,30,0,"1","105","D",.,"A",1800,"D","1","D"
"20141",2691664,29,0,"1","105","D",.,"A",49,"D","1","D"
"20141",2692464,39,0,"1","105","D",.,"A",168,"D","2","D"
"20141",2692954,39,0,"1","105","D",.,"A",500,"D","1","D"
"20141",2693974,46,0,"1","105","D",.,"A",250,"D","1","D"
"20141",2693974,47,0,"1","180","D",.,"A",550,"D","2","D"
"20141",2695274,53,0,"1","105","D",.,"A",15,"D","2","D"
"20141",2695724,37,0,"1","105","D",.,"A",75,"D","1","D"
"20141",2697594,27,0,"1","105","D",.,"A",580,"D","1","D"
"20141",2697984,43,0,"1","105","D",.,"A",500,"D","1","D"
"20141",2698084,29,0,"1","105","D",.,"A",210,"D","1","D"
"20141",2701044,44,0,"1","105","D",.,"A",40,"D","2","D"
"20141",2702224,10,0,"1","105","D",.,"A",1,"D","2","D"
"20141",2704004,55,0,"1","105","D",.,"A",195,"D","2","D"
"20141",2704664,21,0,"1","105","D",.,"A",350,"D","1","D"
"20141",2705264,31,0,"1","105","D",.,"A",45,"D","1","D"
"20141",2706514,34,0,"1","105","D",.,"A",260,"D","1","D"
"20141",2706954,45,0,"1","105","D",.,"A",60,"D","2","D"
"20141",2708344,46,0,"1","105","D",.,"A",210,"D","2","D"
"20141",2709564,79,0,"1","105","D",.,"A",241,"D","1","D"
"20141",2709924,26,0,"1","105","D",.,"A",425,"D","1","D"
"20141",2710534,24,0,"1","105","D",.,"A",350,"D","2","D"
"20141",2710564,59,0,"1","105","D",.,"A",600,"D","1","D"
"20141",2711704,17,0,"1","105","D",1,"D",0,"D","2","D"
"20141",2712724,30,0,"1","105","D",.,"A",147,"D","1","D"
"20141",2713444,24,0,"1","105","D",.,"A",200,"D","1","D"
"20141",2713773,38,0,"1","105","D",.,"A",54,"D","1","D"
"20141",2714693,39,0,"1","105","D",.,"A",200,"D","1","D"
"20141",2714813,31,0,"1","105","D",.,"A",50,"D","2","D"
"20141",2715663,68,0,"1","130","D",.,"A",300,"D","1","D"
"20141",2715913,37,0,"1","105","D",.,"A",200,"D","1","D"
"20141",2717753,39,0,"1","105","D",.,"A",200,"D","1","D"
"20141",2717973,30,0,"1","105","D",.,"A",30,"D","2","D"
"20141",2719223,56,0,"1","105","D",.,"A",160,"D","1","D"
"20141",2719403,33,0,"1","105","D",.,"A",592,"D","1","D"
"20141",2719644,43,0,"1","105","D",.,"A",112,"D","1","D"
"20141",2722383,22,0,"1","105","D",.,"A",103,"D","1","D"
"20141",2722653,28,0,"1","200","D",.,"A",250,"D","2","D"
"20141",2723603,23,0,"1","105","D",.,"A",560,"D","2","D"
"20141",2724103,17,0,"1","105","D",.,"A",450,"D","1","D"
"20141",2724273,19,0,"1","105","D",.,"A",2400,"D","1","D"
"20141",2724793,29,0,"1","105","D",.,"A",300,"D","1","D"
"20141",2726253,12,0,"1","105","D",.,"A",213,"D","1","D"
"20141",2726653,34,0,"1","105","D",.,"A",300,"D","2","D"
"20141",2728093,40,0,"1","105","D",.,"A",700,"D","1","D"
"20141",2728203,27,0,"1","105","D",.,"A",150,"D","1","D"
"20141",2730093,13,0,"1","105","D",.,"A",1,"D","2","D"
"20141",2731333,46,0,"1","105","D",.,"A",900,"D","2","D"
"20141",2731913,29,0,"1","105","D",.,"A",470,"D","2","D"
"20141",2733473,35,0,"1","105","D",.,"A",1900,"D","1","D"
"20141",2733803,43,0,"1","105","D",.,"A",635,"D","1","D"
"20141",2734483,28,0,"1","105","D",.,"A",1100,"D","2","D"
