"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","PROP_NOH","PROP0NOH","OWNYH","OWNYH_","PAIDLOAN","PAID_OAN","PRIMPLUS","PRIM_LUS","JINTPDX","JINTPDX_","JLCPRINX","JLCP_INX","LOAN_NOH","LOAN0NOH","TOTOWED","TOTOWED_"
"20134",2711713,49,0,"5","01","D","100","D","1","D",0.0475,"D",6,"D",494,"D","01","D",500,"D"
"20134",2712063,18,0,"5","01","D","100","D","1","D",0.0475,"D",42,"D",258,"D","01","D",3500,"D"
"20134",2712263,14,0,"5","01","D","100","D","1","D",0.0475,"D",321,"F",1676,"F","01","D",27000,"F"
"20134",2712413,25,0,"1","01","D","100","D","1","D",0.0475,"D",2969,"D",-812,"D","01","D",339573,"T"
"20134",2712483,30,0,"5","01","D","100","D","1","D",0.0475,"D",143,"D",1057,"D","01","D",12000,"D"
"20134",2712883,35,0,"5","01","D","100","D","1","D",0.0475,"D",416,"D",34,"D","01","D",35000,"D"
"20134",2713043,23,0,"5","01","D","100","D","1","D",0.0475,"D",309,"D",441,"D","01","D",26000,"D"
"20134",2713572,30,0,"5","02","D","300","D","1","D",0.0475,"D",131,"D",37421,"T","01","D",11000,"D"
"20134",2714062,30,0,"5","01","D","100","D","1","D",0.0475,"D",184,"F",1016,"F","01","D",15512,"F"
"20134",2715512,33,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20134",2716592,30,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20134",2717002,22,0,"5","01","D","100","D","1","D",0.0475,"D",594,"D",606,"D","01","D",50000,"D"
"20134",2717452,21,0,"5","01","D","100","D","1","D",0.0475,"D",1663,"D",5837,"D","01","D",140000,"D"
"20134",2717582,23,0,"5","01","D","100","D","1","D",0.0475,"D",371,"D",-41,"D","01","D",31200,"D"
"20134",2717802,26,0,"5","01","D","100","D","1","D",0.0475,"D",831,"D",-231,"D","01","D",70000,"D"
"20134",2719222,26,0,"1","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20134",2719322,53,0,"5","01","D","100","D","1","D",0.0475,"D",4,"D",-4,"D","01","D",325,"D"
"20134",2719492,40,0,"5","01","D","100","D","1","D",0.0475,"D",416,"D",79,"D","01","D",35000,"D"
"20134",2719802,28,0,"5","01","D","100","D","1","D",0.0475,"D",641,"D",1411,"D","01","D",54000,"D"
"20134",2719922,20,0,"5","01","D","100","D","1","D",0.0475,"D",0,"D",0,"D","01","D",0,"D"
"20134",2720682,16,0,"5","01","D","100","D","1","D",0.0475,"D",0,"D",0,"D","01","D",0,"D"
"20134",2720852,40,0,"5","01","D","100","D","1","D",0.0475,"D",2969,"F",-812,"F","01","D",339573,"V"
"20134",2721252,29,0,"5","01","D","100","D","1","D",0.0475,"D",243,"D",582,"D","01","D",20500,"D"
"20134",2721262,11,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20134",2721302,26,0,"5","01","D","100","D","1","D",0.0475,"D",594,"D",606,"D","01","D",50000,"D"
"20134",2721352,26,0,"5","01","D","100","D","1","D",0.0475,"D",297,"D",108,"D","01","D",24990,"D"
"20134",2721732,10,0,"5","01","D","100","D","1","D",0.0475,"D",255,"D",705,"D","01","D",21500,"D"
"20134",2722392,20,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",339573,"T"
"20134",2723102,33,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20134",2723892,38,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20134",2724222,15,0,"5","01","D","100","D","2","D",0.0475,"D",6,"F",594,"F","01","D",500,"F"
"20134",2725272,20,0,"5","01","D","100","D","1","D",0.0475,"D",238,"D",1106,"D","01","D",20000,"D"
"20134",2726132,57,0,"5","01","D","100","D","1","D",0.0475,"D",0,"D",0,"D","01","D",0,"D"
"20134",2726682,19,0,"1","01","D","100","D","1","D",0.0475,"D",594,"D",1242,"D","01","D",50000,"D"
"20134",2727422,15,0,"5","01","D","100","D","1","D",0.0475,"D",1140,"D",285,"D","01","D",96000,"D"
"20134",2727722,31,0,"5","01","D","100","D","1","D",0.0475,"D",11,"D",889,"D","01","D",900,"D"
"20134",2728023,38,0,"5","01","D","200","D","2","D",0.0475,"D",.,"A",.,"A","01","D",151000,"D"
"20134",2728392,25,0,"5","01","D","100","D","1","D",0.0475,"D",153,"F",147,"F","01","D",12900,"F"
"20134",2728502,23,0,"5","01","D","100","D","1","D",0.0475,"D",188,"D",1496,"D","01","D",15800,"D"
"20134",2729112,33,0,"5","01","D","100","D","1","D",0.0475,"D",390,"D",-90,"D","01","D",32800,"D"
"20134",2730172,27,0,"5","01","D","100","D","1","D",0.0475,"D",59,"D",91,"D","01","D",5000,"D"
"20134",2730422,30,0,"5","01","D","100","D","1","D",0.0475,"D",1663,"D",1829,"D","01","D",140000,"D"
"20134",2730422,31,0,"5","01","D","100","D","1","D",0.0475,"D",1180,"D",-361,"D","02","D",99409,"D"
"20134",2730422,32,0,"5","01","D","100","D","1","D",0.0475,"D",395,"D",-125,"D","03","D",33239,"D"
"20134",2730862,22,0,"5","01","D","100","D","1","D",0.0475,"D",285,"D",984,"D","01","D",24000,"D"
"20134",2731122,22,0,"1","02","D","300","D","1","D",0.0475,"D",12,"D",888,"D","01","D",1000,"D"
"20134",2731542,45,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20134",2731602,44,0,"5","01","D","100","D","1","D",0.0475,"D",151,"D",33379,"T","01","D",12700,"D"
"20134",2732152,33,0,"5","01","D","100","D","1","D",0.0475,"D",594,"F",606,"F","01","D",50000,"F"
"20134",2732252,44,0,"5","01","D","100","D","1","D",0.0475,"D",230,"D",33379,"T","01","D",19400,"D"
"20134",2732822,24,0,"5","01","D","100","D","1","D",0.0475,"D",0,"D",0,"D","01","D",0,"D"
"20134",2733272,33,0,"5","01","D","100","D","1","D",0.0475,"D",713,"D",787,"D","01","D",60000,"D"
"20134",2733702,34,0,"5","01","D","100","D","1","D",0.0475,"D",190,"D",53,"D","01","D",16000,"D"
"20134",2733892,30,0,"5","01","D","100","D","1","D",0.0475,"D",1125,"D",900,"D","01","D",94700,"D"
"20134",2735252,36,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20134",2736012,27,0,"5","01","D","100","D","1","D",0.0475,"D",475,"D",1745,"D","01","D",40000,"D"
"20134",2736282,16,0,"5","01","D","100","D","1","D",0.0475,"D",115,"F",185,"F","01","D",9700,"F"
"20134",2736702,36,0,"5","01","D","100","D","2","D",0.0475,"D",1152,"F",48,"F","01","D",97000,"F"
"20134",2737042,39,0,"5","01","D","100","D","1","D",0.0475,"D",404,"D",646,"D","01","D",34000,"D"
"20134",2737292,75,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",22000,"D"
"20134",2737642,20,0,"5","01","D","100","D","1","D",0.0475,"D",713,"F",37,"F","01","D",60000,"F"
"20134",2737842,22,0,"1","01","D","100","D","1","D",0.0475,"D",202,"D",698,"D","01","D",17000,"D"
"20134",2738982,29,0,"5","01","D","100","D","1","D",0.0475,"D",214,"D",1036,"D","01","D",18000,"D"
"20134",2739232,31,0,"5","01","D","100","D","1","D",0.0475,"D",1009,"D",1991,"D","01","D",85000,"D"
"20134",2739392,22,0,"5","01","D","100","D","1","D",0.0475,"D",255,"F",705,"F","01","D",21500,"F"
"20134",2740222,9,0,"1","01","D","100","D","1","D",0.0475,"D",59,"D",342,"D","01","D",4980,"D"
"20134",2741182,40,0,"5","01","D","100","D","1","D",0.0475,"D",65,"D",535,"D","01","D",5467,"D"
"20134",2741262,42,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20134",2742352,33,0,"5","01","D","100","D","1","D",0.0475,"D",232,"D",128,"D","01","D",19500,"D"
"20134",2742512,35,0,"5","01","D","100","D","1","D",0.0475,"D",559,"D",-34,"D","01","D",47056,"D"
"20134",2742522,43,0,"5","01","D","100","D","1","D",0.0475,"D",451,"D",1829,"D","01","D",38000,"D"
"20134",2742742,12,0,"5","01","D","100","D","1","D",0.0475,"D",297,"D",1353,"D","01","D",25000,"D"
"20134",2743522,13,0,"5","01","D","100","D","1","D",0.0475,"D",59,"F",342,"F","01","D",4980,"F"
"20134",2744432,30,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",6000,"D"
"20134",2744502,25,0,"5","01","D","100","D","1","D",0.0475,"D",1484,"D",406,"D","01","D",125000,"D"
"20134",2744842,18,0,"5","01","D","100","D","2","D",0.0475,"D",243,"F",582,"F","01","D",20500,"F"
"20134",2746502,11,0,"1","01","D","100","D","1","D",0.0475,"D",9,"F",341,"F","01","D",754,"F"
"20134",2746992,42,0,"5","01","D","100","D","1","D",0.0475,"D",505,"D",245,"D","01","D",42500,"D"
"20134",2750675,28,0,"1","01","D","200","D","1","D",0.0475,"D",0,"D",0,"D","01","D",0,"D"
"20134",2779414,7,0,"1","02","D","200","D","1","D",0.0475,"D",123,"F",477,"F","01","D",10350,"F"
"20141",2647205,34,0,"5","01","D","100","D","1","D",0.0475,"D",784,"D",716,"D","01","D",66000,"D"
"20141",2647435,25,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",29000,"D"
"20141",2648105,35,0,"5","01","D","100","D","1","D",0.0475,"D",416,"D",85,"D","01","D",35000,"D"
"20141",2648325,21,0,"5","01","D","100","D","1","D",0.0475,"D",226,"D",374,"D","01","D",19000,"D"
"20141",2649205,60,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",50000,"D"
"20141",2649885,17,0,"5","01","D","100","D","1","D",0.0475,"D",178,"F",972,"F","01","D",15000,"F"
"20141",2650275,53,0,"5","01","D","100","D","1","D",0.0475,"D",475,"D",-112,"D","01","D",40000,"D"
"20141",2650735,38,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20141",2650865,28,0,"5","01","D","100","D","1","D",0.0475,"D",448,"D",1232,"D","01","D",37697,"D"
"20141",2651195,25,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",25000,"D"
"20141",2651505,17,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",6000,"D"
"20141",2652705,21,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",39000,"D"
"20141",2653195,45,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",21631,"D"
"20141",2653225,44,0,"5","01","D","100","D","1","D",0.0475,"D",56,"D",94,"D","01","D",4743,"D"
"20141",2654595,26,0,"5","01","D","100","D","1","D",0.0475,"D",238,"D",362,"D","01","D",20000,"D"
"20141",2655265,19,0,"5","01","D","100","D","1","D",0.0475,"D",226,"D",134,"D","01","D",19000,"D"
"20141",2655365,39,0,"5","01","D","100","D","1","D",0.0475,"D",249,"D",-39,"D","01","D",21000,"D"
"20141",2655585,17,0,"5","01","D","100","D","1","D",0.0475,"D",534,"D",6266,"D","01","D",45000,"D"
"20141",2655625,35,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",99000,"D"
"20141",2656795,19,0,"5","01","D","100","D","1","D",0.0475,"D",368,"F",382,"F","01","D",31000,"F"
"20141",2657425,22,0,"5","01","D","100","D","1","D",0.0475,"D",546,"D",2004,"D","01","D",46000,"D"
"20141",2657905,30,0,"5","01","D","100","D","1","D",0.0475,"D",53,"D",286,"D","01","D",4500,"D"
"20141",2658185,18,0,"5","01","D","100","D","2","D",0.0475,"D",380,"F",-80,"F","01","D",32000,"F"
"20141",2658885,32,0,"5","01","D","100","D","1","D",0.0475,"D",297,"D",453,"D","01","D",25000,"D"
"20141",2659225,19,0,"5","01","D","100","D","1","D",0.0475,"D",48,"F",1002,"F","01","D",4000,"F"
"20141",2659555,40,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20141",2659715,77,0,"5","01","D","100","D","1","D",0.0475,"D",499,"D",1751,"D","01","D",42000,"D"
"20141",2659735,39,0,"5","01","D","100","D","1","D",0.0475,"D",867,"D",-207,"D","01","D",73000,"D"
"20141",2660605,41,0,"5","01","D","100","D","1","D",0.0475,"D",1905,"F",726,"F","01","D",160380,"F"
"20141",2660635,39,0,"5","01","D","100","D","1","D",0.0475,"D",475,"D",521,"D","01","D",40000,"D"
"20141",2661155,17,0,"5","01","D","100","D","2","D",0.0475,"D",1484,"F",33379,"V","01","D",125000,"F"
"20141",2661165,42,0,"5","01","D","300","D","1","D",0.0475,"D",926,"D",265,"D","01","D",78000,"D"
"20141",2661385,62,0,"5","01","D","100","D","1","D",0.0475,"D",321,"D",33379,"T","01","D",27000,"D"
"20141",2661575,24,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",28938,"D"
"20141",2662065,17,0,"5","01","D","100","D","1","D",0.0475,"D",445,"D",290,"D","01","D",37500,"D"
"20141",2662785,39,0,"5","01","D","100","D","1","D",0.0475,"D",143,"D",607,"D","01","D",12000,"D"
"20141",2663275,60,0,"5","01","D","100","D","1","D",0.0475,"D",344,"D",1856,"D","01","D",29000,"D"
"20141",2663795,36,0,"5","01","D","100","D","1","D",0.0475,"D",229,"D",189,"D","01","D",19283,"D"
"20141",2665135,20,0,"5","01","D","100","D","1","D",0.0475,"D",238,"D",812,"D","01","D",20000,"D"
"20141",2665305,21,0,"5","01","D","100","D",,"C",0.0475,"D",143,"F",1057,"F","01","D",12000,"F"
"20141",2665405,44,0,"5","01","D","100","D","1","D",0.0475,"D",392,"D",1408,"D","01","D",33000,"D"
"20141",2666365,33,0,"5","02","D","300","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20141",2666525,48,0,"5","01","D","100","D","1","D",0.0475,"D",2957,"D",-107,"D","01","D",339573,"T"
"20141",2667025,21,0,"5","01","D","100","D","1","D",0.0475,"D",356,"D",244,"D","01","D",30000,"D"
"20141",2667125,43,0,"5","01","D","100","D","1","D",0.0475,"D",2078,"D",-1178,"D","01","D",175000,"D"
"20141",2667145,28,0,"5","01","D","100","D","1","D",0.0475,"D",48,"D",352,"D","01","D",4000,"D"
"20141",2667195,24,0,"5","01","D","100","D","1","D",0.0475,"D",36,"F",1564,"F","01","D",3000,"F"
"20141",2667325,42,0,"5","01","D","100","D","1","D",0.0475,"D",1045,"D",2555,"D","01","D",88000,"D"
"20141",2667525,36,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20141",2668835,27,0,"5","01","D","100","D","1","D",0.0475,"D",12,"F",588,"F","01","D",1000,"F"
"20141",2669215,30,0,"5","01","D","100","D","1","D",0.0475,"D",416,"D",2584,"D","01","D",35000,"D"
"20141",2669475,25,0,"5","01","D","100","D","1","D",0.0475,"D",143,"D",157,"D","01","D",12000,"D"
"20141",2669665,28,0,"5","01","D","100","D","1","D",0.0475,"D",303,"D",597,"D","01","D",25500,"D"
"20141",2669805,46,0,"5","01","D","100","D","1","D",0.0475,"D",297,"D",3,"D","01","D",25000,"D"
"20141",2669935,38,0,"5","01","D","100","D","1","D",0.0475,"D",344,"D",-44,"D","01","D",29000,"D"
"20141",2670075,11,0,"5","01","D","100","D","2","D",0.0475,"D",813,"F",837,"F","01","D",68500,"F"
"20141",2670665,47,0,"5","01","D","100","D","1","D",0.0475,"D",1176,"D",-613,"D","01","D",99000,"D"
"20141",2671445,34,0,"5","01","D","100","D","1","D",0.0475,"D",83,"D",2917,"D","01","D",7000,"D"
"20141",2671445,35,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","02","D",0,"D"
"20141",2671585,42,0,"5","01","D","100","D","1","D",0.0475,"D",1905,"D",726,"D","01","D",160380,"D"
"20141",2673095,29,0,"5","01","D","100","D","1","D",0.0475,"D",36,"D",2964,"D","01","D",3000,"D"
"20141",2673285,18,0,"5","01","D","100","D","1","D",0.0475,"D",368,"D",382,"D","01","D",31000,"D"
"20141",2673905,36,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20141",2674635,31,0,"5","01","D","100","D","1","D",0.0475,"D",238,"D",1148,"D","01","D",20000,"D"
"20141",2674755,42,0,"5","01","D","100","D","1","D",0.0475,"D",1484,"D",16,"D","01","D",125000,"D"
"20141",2675645,42,0,"5","01","D","100","D","1","D",0.0475,"D",772,"D",-172,"D","01","D",65000,"D"
"20141",2675725,8,0,"5","01","D","100","D","1","D",0.0475,"D",1116,"F",3484,"F","01","D",94000,"F"
"20141",2676315,19,0,"5","01","D","100","D","1","D",0.0475,"D",338,"D",862,"D","01","D",28500,"D"
"20141",2676765,26,0,"5","01","D","100","D","2","D",0.0475,"D",43,"F",1457,"F","01","D",3600,"F"
"20141",2678245,42,0,"5","01","D","100","D","1","D",0.0475,"D",0,"F",0,"F","01","D",0,"F"
"20141",2678605,35,0,"5","01","D","100","D","1","D",0.0475,"D",321,"F",1653,"F","01","D",27000,"F"
"20141",2678625,57,0,"5","01","D","100","D","1","D",0.0475,"D",119,"D",171,"D","01","D",10000,"D"
"20141",2678625,58,0,"5","01","D","100","D","1","D",0.0475,"D",238,"D",662,"D","02","D",20000,"D"
"20141",2679725,51,0,"5","01","D","100","D","1","D",0.0475,"D",1888,"D",-33,"D","01","D",159000,"D"
"20141",2680185,41,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",5000,"D"
"20141",2680904,43,0,"5","01","D","100","D","1","D",0.0475,"D",48,"D",1002,"D","01","D",4000,"D"
"20141",2681544,42,0,"5","01","D","100","D","1","D",0.0475,"D",0,"D",0,"D","01","D",0,"D"
"20141",2681784,25,0,"5","01","D","100","D","1","D",0.0475,"D",192,"D",1458,"D","01","D",16164,"D"
"20141",2681914,30,0,"5","01","D","100","D","1","D",0.0475,"D",404,"F",196,"F","01","D",34000,"F"
"20141",2683164,43,0,"5","01","D","100","D","1","D",0.0475,"D",667,"D",180,"D","01","D",56129,"D"
"20141",2683434,35,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",100000,"D"
"20141",2684334,34,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",50000,"D"
"20141",2685094,34,0,"5","01","D","100","D","1","D",0.0475,"D",116,"D",499,"D","01","D",9750,"D"
"20141",2685974,20,0,"5","01","D","100","D","1","D",0.0475,"D",282,"D",-81,"D","01","D",23755,"D"
"20141",2686754,28,0,"5","01","D","100","D","1","D",0.0475,"D",344,"D",985,"D","01","D",29000,"D"
"20141",2687024,17,0,"5","01","D","100","D","2","D",0.0475,"D",116,"F",499,"F","01","D",9750,"F"
"20141",2687854,14,0,"5","01","D","100","D","1","D",0.0475,"D",143,"D",57,"D","01","D",12000,"D"
"20141",2688314,33,0,"5","01","D","100","D","1","D",0.0475,"D",53,"D",947,"D","01","D",4500,"D"
"20141",2688874,13,0,"5","01","D","100","D","1","D",0.0475,"D",202,"F",6798,"F","01","D",17000,"F"
"20141",2689184,37,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",6260,"D"
"20141",2690284,13,0,"5","01","D","100","D","1","D",0.0475,"D",71,"D",529,"D","01","D",6000,"D"
"20141",2691064,26,0,"5","01","D","100","D","1","D",0.0475,"D",285,"F",415,"F","01","D",24000,"F"
"20141",2692844,16,0,"5","01","D","100","D",,"C",0.0475,"D",2019,"F",-819,"F","01","D",170000,"F"
"20141",2693334,49,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20141",2694104,29,0,"5","01","D","100","D","1","D",0.0475,"D",48,"F",352,"F","01","D",4000,"F"
"20141",2694984,41,0,"5","01","D","100","D","1","D",0.0475,"D",356,"D",694,"D","01","D",30000,"D"
"20141",2695274,49,0,"5","01","D","100","D","1","D",0.0475,"D",214,"D",986,"D","01","D",18000,"D"
"20141",2696564,32,0,"5","01","D","100","D","1","D",0.0475,"D",166,"D",284,"D","01","D",14000,"D"
"20141",2696564,33,0,"5","01","D","100","D","1","D",0.0475,"D",428,"D",1372,"D","02","D",36000,"D"
"20141",2697984,32,0,"5","01","D","100","D","1","D",0.0475,"D",582,"D",528,"D","01","D",49000,"D"
"20141",2698084,21,0,"5","01","D","100","D","2","D",0.0475,"D",100,"F",1919,"F","01","D",8451,"F"
"20141",2699664,34,0,"5","01","D","100","D","1","D",0.0475,"D",1603,"D",-1303,"D","01","D",135000,"D"
"20141",2699694,38,0,"5","01","D","100","D","1","D",0.0475,"D",170,"D",40,"D","01","D",14331,"D"
"20141",2700064,40,0,"5","01","D","100","D","1","D",0.0475,"D",2375,"D",-974,"D","01","D",200000,"D"
"20141",2700214,22,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",82000,"D"
"20141",2700354,41,0,"5","01","D","100","D","1","D",0.0475,"D",392,"D",208,"D","01","D",33000,"D"
"20141",2700534,46,0,"5","01","D","100","D","1","D",0.0475,"D",772,"D",-172,"D","01","D",65000,"D"
"20141",2700574,39,0,"5","01","D","100","D","1","D",0.0475,"D",1948,"D",-591,"D","01","D",164000,"D"
"20141",2700774,20,0,"5","01","D","100","D","1","D",0.0475,"D",1769,"D",-464,"D","01","D",149000,"D"
"20141",2701414,19,0,"5","01","D","100","D","1","D",0.0475,"D",160,"D",740,"D","01","D",13500,"D"
"20141",2702004,57,0,"5","01","D","100","D","2","D",0.0475,"D",238,"F",362,"F","01","D",20000,"F"
"20141",2702134,49,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20141",2702724,46,0,"5","01","D","100","D","1","D",0.0475,"D",523,"D",77,"D","01","D",44000,"D"
"20141",2705044,38,0,"5","01","D","100","D","2","D",0.0475,"D",226,"F",374,"F","01","D",19000,"F"
"20141",2706064,24,0,"5","01","D","100","D","1","D",0.0475,"D",36,"D",1564,"D","01","D",3000,"D"
"20141",2706074,26,0,"5","01","D","100","D","1","D",0.0475,"D",303,"F",597,"F","01","D",25500,"F"
"20141",2706324,44,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20141",2706584,69,0,"5","01","D","100","D","1","D",0.0475,"D",90,"D",860,"D","01","D",7564,"D"
"20141",2707284,34,0,"5","01","D","100","D","1","D",0.0475,"D",102,"D",198,"D","01","D",8600,"D"
"20141",2707454,32,0,"5","01","D","100","D","1","D",0.0475,"D",321,"D",1653,"D","01","D",27000,"D"
"20141",2707834,20,0,"5","01","D","100","D","1","D",0.0475,"D",143,"F",607,"F","01","D",12000,"F"
"20141",2708494,29,0,"5","01","D","100","D","1","D",0.0475,"D",236,"D",-59,"D","01","D",19866,"D"
"20141",2709024,33,0,"5","01","D","100","D","1","D",0.0475,"D",986,"D",2014,"D","01","D",83000,"D"
"20141",2709144,22,0,"5","01","D","100","D","1","D",0.0475,"D",392,"D",718,"D","01","D",33000,"D"
"20141",2709814,23,0,"5","01","D","100","D","1","D",0.0475,"D",74,"D",2026,"D","01","D",6200,"D"
"20141",2710004,26,0,"5","01","D","100","D","1","D",0.0475,"D",143,"D",757,"D","01","D",12000,"D"
"20141",2710304,23,0,"5","01","D","100","D","1","D",0.0475,"D",10,"D",140,"D","01","D",800,"D"
"20141",2710904,32,0,"5","01","D","100","D","1","D",0.0475,"D",321,"D",33379,"T","01","D",27000,"D"
"20141",2711564,38,0,"5","01","D","100","D","1","D",0.0475,"D",219,"D",81,"D","01","D",18472,"D"
"20141",2711714,44,0,"5","01","D","100","D","1","D",0.0475,"D",277,"D",1223,"D","01","D",23300,"D"
"20141",2712064,16,0,"5","01","D","100","D","1","D",0.0475,"D",42,"D",258,"D","01","D",3500,"D"
"20141",2712264,14,0,"5","01","D","100","D","1","D",0.0475,"D",2019,"D",-819,"D","01","D",170000,"D"
"20141",2712414,41,0,"5","01","D","100","D","1","D",0.0475,"D",2969,"D",-779,"D","01","D",339573,"T"
"20141",2712484,26,0,"5","01","D","100","D","1","D",0.0475,"D",143,"D",1057,"D","01","D",12000,"D"
"20141",2712884,40,0,"5","01","D","100","D","1","D",0.0475,"D",416,"D",34,"D","01","D",35000,"D"
"20141",2713044,26,0,"5","01","D","100","D","1","D",0.0475,"D",285,"D",315,"D","01","D",24000,"D"
"20141",2713573,29,0,"5","02","D","300","D","1","D",0.0475,"D",0,"D",0,"D","01","D",0,"D"
"20141",2714063,38,0,"5","01","D","100","D","1","D",0.0475,"D",0,"D",0,"D","01","D",0,"D"
"20141",2714323,14,0,"5","01","D","100","D","1","D",0.0475,"D",534,"F",6266,"F","01","D",45000,"F"
"20141",2715413,12,0,"1","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",200,"D"
"20141",2715513,31,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20141",2716593,43,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",108014,"D"
"20141",2717003,13,0,"5","01","D","100","D","1","D",0.0475,"D",439,"D",713,"D","01","D",37000,"D"
"20141",2717453,23,0,"5","01","D","100","D","1","D",0.0475,"D",1484,"D",6016,"D","01","D",125000,"D"
"20141",2717803,28,0,"5","01","D","100","D","1","D",0.0475,"D",831,"D",-306,"D","01","D",70000,"D"
"20141",2719223,50,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20141",2719323,54,0,"5","01","D","100","D","1","D",0.0475,"D",404,"D",-154,"D","01","D",34000,"D"
"20141",2719493,33,0,"5","01","D","100","D","1","D",0.0475,"D",356,"D",2944,"D","01","D",30000,"D"
"20141",2719803,34,0,"5","01","D","100","D","1","D",0.0475,"D",641,"D",1411,"D","01","D",54000,"D"
"20141",2719923,30,0,"5","01","D","100","D","1","D",0.0475,"D",445,"F",290,"F","01","D",37500,"F"
"20141",2720683,19,0,"5","01","D","100","D","1","D",0.0475,"D",4,"D",446,"D","01","D",300,"D"
"20141",2720853,46,0,"5","01","D","100","D","1","D",0.0475,"D",174,"D",487,"D","01","D",14694,"D"
"20141",2721253,25,0,"5","01","D","100","D","1","D",0.0475,"D",243,"D",507,"D","01","D",20500,"D"
"20141",2721263,16,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",10000,"D"
"20141",2721303,28,0,"5","01","D","100","D","1","D",0.0475,"D",594,"D",606,"D","01","D",50000,"D"
"20141",2721353,33,0,"5","01","D","100","D","1","D",0.0475,"D",238,"F",362,"F","01","D",20000,"F"
"20141",2721733,10,0,"5","01","D","100","D","1","D",0.0475,"D",238,"D",722,"D","01","D",20000,"D"
"20141",2721973,21,0,"5","01","D","100","D","1","D",0.0475,"D",226,"D",139,"D","01","D",19000,"D"
"20141",2721983,34,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20141",2722393,21,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",2,"D"
"20141",2722503,45,0,"5","01","D","100","D","1","D",0.0475,"D",44,"D",-44,"D","01","D",3700,"D"
"20141",2723103,29,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20141",2723893,45,0,"5","01","D","100","D","1","D",0.0475,"D",82,"D",-82,"D","01","D",6878,"D"
"20141",2724223,14,0,"5","01","D","100","D","2","D",0.0475,"D",.,"A",.,"A","01","D",0,"D"
"20141",2725273,14,0,"5","01","D","100","D","1","D",0.0475,"D",131,"F",40,"F","01","D",11000,"F"
