"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","VOPMOA","VOPMOA_","VOPEXPX","VOPEXPX_","VOPRMBXA","VOPR_BXA","QVOPEQPX","QVOP_QPX","VOPSERVY","VOPS_RVY","VOPLABOR","VOPL_BOR","VOPREIMB","VOPR_IMB","VPSRVY1","VPSRVY1_","VPSRVY2","VPSRVY2_","VPSRVY3","VPSRVY3_","VPSRVY4","VPSRVY4_","VPSRVY5","VPSRVY5_","VPSRVY6","VPSRVY6_","VPSRVY7","VPSRVY7_","VPSRVY8","VPSRVY8_","VPSRVY9","VPSRVY9_"
"20131",2511505,63,0,"1","12","D",18,"D",.,"A",18,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511575,61,0,"1","11","D",120,"D",.,"A",120,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511595,76,0,"1","12","D",150,"D",.,"A",150,"D","370","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511625,39,0,"1","11","D",600,"D",.,"A",.,"H","115","D","1","D","2","D","100","D","110","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511625,39,1,"1","11","D",.,"B",.,"A",120,"E","100","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511625,39,2,"1","11","D",.,"B",.,"A",480,"E","110","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511675,54,0,"1","11","D",50,"D",.,"A",50,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511695,126,0,"1","12","D",59,"D",.,"A",59,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511695,127,0,"1","10","D",26,"D",.,"A",26,"D","365","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511695,128,0,"1","11","D",24,"D",.,"A",24,"D","365","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511695,129,0,"1","12","D",24,"D",.,"A",24,"D","365","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511735,66,0,"1","12","D",40,"D",.,"A",40,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511735,67,0,"1","12","D",210,"D",.,"A",210,"D","120","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511735,68,0,"1","12","D",48,"D",.,"A",48,"D","370","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511765,51,0,"1","10","D",35,"D",.,"A",35,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511765,52,0,"1","11","D",77,"D",.,"A",77,"D","160","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511815,44,0,"1","12","D",850,"D",.,"A",.,"H","500","D","1","D","2","D","110","D","300","D","500","D","140","D","180","D",,"A",,"A",,"A",,"A"
"20131",2511815,44,1,"1","12","D",.,"B",.,"A",21,"E","100","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511815,44,2,"1","12","D",.,"B",.,"A",86,"E","110","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511815,44,3,"1","12","D",.,"B",.,"A",124,"E","120","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511815,44,4,"1","12","D",.,"B",.,"A",192,"E","140","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511815,44,5,"1","12","D",.,"B",.,"A",129,"E","180","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511815,44,6,"1","12","D",.,"B",.,"A",120,"E","300","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511815,44,7,"1","12","D",.,"B",.,"A",168,"E","330","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511815,44,8,"1","12","D",.,"B",.,"A",10,"E","365","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511955,43,0,"1","12","D",250,"D",.,"A",250,"D","370","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511955,44,0,"2","10","D",120,"D",.,"A",120,"D","370","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511995,93,0,"1","11","D",25,"D",.,"A",25,"D","100","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511995,94,0,"1","12","D",34,"D",.,"A",34,"D","110","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511995,95,0,"1","12","D",95,"D",.,"A",95,"D","110","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511995,96,0,"1","12","D",2226,"D",.,"A",2226,"D","190","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511995,97,0,"1","11","D",487,"D",.,"A",487,"D","140","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511995,98,0,"1","10","D",530,"D",.,"A",530,"D","320","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511995,99,0,"1","11","D",16,"D",.,"A",16,"D","365","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2511995,100,0,"2","10","D",25,"D",.,"A",25,"D","100","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512045,60,0,"1","12","D",30,"D",.,"A",30,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512055,37,0,"1","10","D",60,"D",.,"A",.,"H","500","D","1","D","2","D","120","D","100","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512055,37,1,"1","10","D",.,"B",.,"A",51,"E","120","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512055,37,2,"1","10","D",.,"B",.,"A",9,"E","100","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512105,57,0,"1","11","D",50,"D",.,"A",50,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512145,49,0,"1","12","D",21,"D",.,"A",21,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512145,50,0,"1","12","D",21,"D",.,"A",21,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512165,61,0,"1","11","D",35,"D",.,"A",35,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512285,57,0,"1","12","D",46,"D",.,"A",46,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512295,48,0,"1","12","D",80,"D",.,"A",80,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512295,49,0,"1","11","D",200,"D",.,"A",200,"D","340","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512295,50,0,"2","10","D",70,"D",.,"A",.,"H","500","D","2","D","2","D","370","D","100","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512295,50,1,"2","10","D",.,"B",.,"A",39,"E","370","D","2","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512295,50,2,"2","10","D",.,"B",.,"A",31,"E","100","D","2","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512305,78,0,"1","10","D",21,"D",.,"A",21,"D","365","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512305,79,0,"1","11","D",21,"D",.,"A",21,"D","365","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512305,80,0,"1","12","D",21,"D",.,"A",21,"D","365","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512335,45,0,"1","12","D",40,"D",.,"A",40,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512335,46,0,"1","11","D",12,"D",.,"A",12,"D","365","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512335,47,0,"1","12","D",12,"D",.,"A",12,"D","365","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512335,48,0,"1","10","D",12,"D",.,"A",12,"D","365","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512375,80,0,"1","11","D",40,"D",.,"A",40,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512395,65,0,"1","12","D",200,"D",.,"A",200,"D","120","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512395,66,0,"1","12","D",750,"D",.,"A",750,"D","180","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512475,40,0,"2","10","D",40,"D",.,"A",40,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512535,40,0,"1","10","D",45,"D",.,"A",45,"D","370","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512545,94,0,"1","12","D",50,"D",.,"A",50,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512585,69,0,"1","11","D",35,"D",.,"A",35,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512585,70,0,"1","10","D",50,"D",.,"A",50,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512655,53,0,"1","12","D",16,"D",.,"A",16,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512675,37,0,"1","11","D",350,"D",.,"A",350,"D","140","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512685,59,0,"1","12","D",45,"D",.,"A",45,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512685,60,0,"1","12","D",60,"D",.,"A",60,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512715,90,0,"1","12","D",25,"D",.,"A",25,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512715,91,0,"1","12","D",848,"D",.,"A",.,"H","500","D","1","D","2","D","140","D","170","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512715,91,1,"1","12","D",.,"B",.,"A",399,"E","140","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512715,91,2,"1","12","D",.,"B",.,"A",449,"E","170","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512735,73,0,"1","12","D",35,"D",.,"A",35,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512735,74,0,"1","11","D",35,"D",.,"A",35,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512765,35,0,"1","10","D",75,"D",.,"A",.,"H","500","D","1","D","2","D","160","D","100","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512765,35,1,"1","10","D",.,"B",.,"A",57,"E","160","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512765,35,2,"1","10","D",.,"B",.,"A",18,"E","100","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512845,40,0,"1","12","D",27,"D",.,"A",27,"D","100","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2512975,33,0,"1","12","D",100,"D",.,"A",100,"D","120","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513095,40,0,"1","10","D",165,"D",.,"A",165,"D","110","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513105,59,0,"1","12","D",90,"D",.,"A",90,"D","130","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513105,60,0,"1","12","D",200,"D",.,"A",200,"D","320","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513115,52,0,"1","10","D",27,"D",.,"A",27,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513235,61,0,"1","10","D",45,"D",.,"A",45,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513235,62,0,"1","12","D",200,"D",.,"A",200,"D","110","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513235,63,0,"1","10","D",100,"D",.,"A",100,"D","370","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513235,64,0,"2","10","D",98,"D",.,"A",98,"D","140","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513255,30,0,"1","12","D",22,"D",.,"A",22,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513265,59,0,"1","12","D",233,"D",.,"A",233,"D","110","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513265,60,0,"1","11","D",657,"D",.,"A",657,"D","140","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513275,47,0,"1","12","D",200,"D",.,"A",.,"H","500","D","1","D","2","D","210","D","180","D","100","D",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513275,47,1,"1","12","D",.,"B",.,"A",64,"E","210","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513275,47,2,"1","12","D",.,"B",.,"A",117,"E","180","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513275,47,3,"1","12","D",.,"B",.,"A",19,"E","100","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513285,41,0,"1","10","D",60,"D",.,"A",60,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513355,53,0,"1","10","D",70,"D",.,"A",70,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513355,54,0,"1","12","D",70,"D",.,"A",70,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513405,62,0,"1","12","D",199,"D",.,"A",.,"H","115","D","1","D","2","D","110","D","100","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513405,62,1,"1","12","D",.,"B",.,"A",159,"E","110","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513405,62,2,"1","12","D",.,"B",.,"A",40,"E","100","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513435,82,0,"2","10","D",39,"D",.,"A",39,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513435,83,0,"2","10","D",10,"D",.,"A",10,"D","365","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513455,34,0,"1","11","D",105,"D",.,"A",105,"D","130","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513455,35,0,"1","11","D",150,"D",.,"A",150,"D","190","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513455,36,0,"1","11","D",75,"D",.,"A",75,"D","210","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513455,37,0,"1","12","D",20,"D",.,"A",20,"D","365","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513505,53,0,"1","12","D",27,"D",.,"A",27,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513525,39,0,"1","12","D",10,"D",.,"A",10,"D","370","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513535,40,0,"1","10","D",287,"D",.,"A",287,"D","180","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513565,66,0,"1","10","D",40,"D",.,"A",40,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513565,67,0,"1","12","D",36,"D",.,"A",36,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513565,68,0,"2","10","D",25,"D",.,"A",25,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513565,69,0,"2","10","D",10,"D",.,"A",10,"D","160","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513605,49,0,"1","11","D",190,"D",.,"A",.,"H","500","D","1","D","2","D","100","D","160","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513605,49,1,"1","11","D",.,"B",.,"A",46,"E","100","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513605,49,2,"1","11","D",.,"B",.,"A",144,"E","160","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513605,50,0,"1","12","D",120,"D",.,"A",120,"D","365","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513615,60,0,"1","11","D",320,"D",.,"A",320,"D","140","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513615,61,0,"1","12","D",500,"D",.,"A",500,"D","140","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513645,57,0,"1","12","D",600,"D",.,"A",600,"D","370","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513645,58,0,"2","10","D",1200,"D",.,"A",1200,"D","120","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513715,60,0,"1","11","D",100,"D",.,"A",100,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513715,61,0,"1","11","D",700,"D",.,"A",700,"D","140","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513855,56,0,"1","12","D",30,"D",.,"A",30,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513895,45,0,"1","11","D",35,"D",.,"A",35,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513925,61,0,"1","11","D",216,"D",.,"A",216,"D","140","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513935,77,0,"1","11","D",40,"D",.,"A",40,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513975,49,0,"1","12","D",22,"D",.,"A",22,"D","100","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513975,50,0,"1","10","D",25,"D",.,"A",25,"D","120","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513975,51,0,"1","12","D",75,"D",.,"A",75,"D","370","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513985,38,0,"1","11","D",30,"D",.,"A",30,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2513995,28,0,"1","12","D",40,"D",.,"A",40,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2514015,33,0,"1","10","D",40,"D",.,"A",40,"D","370","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2514195,62,0,"1","11","D",60,"D",.,"A",60,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2514195,63,0,"1","12","D",40,"D",.,"A",40,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2514215,54,0,"1","12","D",33,"D",.,"A",33,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2514215,55,0,"2","10","D",31,"D",.,"A",31,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2514215,56,0,"2","10","D",118,"D",.,"A",118,"D","370","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2514285,41,0,"1","12","D",30,"D",.,"A",30,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2514325,48,0,"1","11","D",350,"D",.,"A",350,"D","180","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2514385,67,0,"1","10","D",218,"D",.,"A",.,"H","115","D","1","D","2","D","110","D","100","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2514385,67,1,"1","10","D",.,"B",.,"A",175,"E","110","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2514385,67,2,"1","10","D",.,"B",.,"A",43,"E","100","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2514475,44,0,"1","10","D",15,"D",.,"A",15,"D","210","D","2","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2514475,45,0,"1","11","D",400,"D",.,"A",400,"D","180","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2514485,41,0,"1","11","D",23,"D",.,"A",23,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2514515,90,0,"1","12","D",375,"D",.,"A",375,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2514515,91,0,"1","12","D",215,"D",.,"A",215,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2514515,92,0,"1","12","D",250,"D",.,"A",250,"D","370","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2514515,93,0,"2","10","D",600,"D",.,"A",600,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2514535,63,0,"1","11","D",38,"D",.,"A",38,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2514595,70,0,"1","11","D",22,"D",.,"A",22,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2514595,71,0,"1","10","D",22,"D",.,"A",22,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2514595,72,0,"1","11","D",63,"D",.,"A",63,"D","130","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2514595,73,0,"2","10","D",169,"D",.,"A",169,"D","180","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2514595,74,0,"2","10","D",32,"D",.,"A",32,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2514605,47,0,"1","12","D",30,"D",.,"A",30,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2514605,48,0,"1","12","D",30,"D",.,"A",30,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2514605,49,0,"1","12","D",130,"D",.,"A",130,"D","120","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2514605,50,0,"2","10","D",40,"D",.,"A",40,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2514645,49,0,"1","12","D",1000,"D",.,"A",.,"H","500","D","1","D","2","D","100","D","160","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2514645,49,1,"1","12","D",.,"B",.,"A",243,"E","100","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2514645,49,2,"1","12","D",.,"B",.,"A",757,"E","160","D","1","D",,"B",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20131",2514675,42,0,"1","11","D",80,"D",.,"A",80,"D","100","D","1","D","2","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
