"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","PROP_NOG","PROP0NOG","OWNYG","OWNYG_","NEWMRTG","NEWMRTG_","ORGMRTG","ORGMRTG_","QMRTTRMG","QMRT_RMG","MRTPMTG","MRTPMTG_","PAYPRTXG","PAYP_TXG","PAYPRING","PAYP_ING","PAYMRING","PAYM_ING","PAYOTHRG","PAYO_HRG","QESCROWG","QESC_OWG","QPRINM1G","QPRI_M1G","QPRINM2G","QPRI_M2G","QPRINM3G","QPRI_M3G","QADINT1G","QADI_T1G","QADINT2G","QADI_T2G","QADINT3G","QADI_T3G","QRFINDTG","QRFI_DTG","FRSTPYMG","FRST_YMG","FRSTPYRG","FRST_YRG","FIXDRTEG","FIXD_TEG","QNEWDATG","QNEW_ATG","QBLNCM1G","QBLN_M1G","QBLNCM2G","QBLN_M2G","QBLNCM3G","QBLN_M3G","LOAN_NOG","LOAN0NOG","VARRTEG","VARRTEG_","INTONLYG","INTO_LYG","OTHRTEG","OTHRTEG_","PAYMT1G","PAYMT1G_","PAYMT2G","PAYMT2G_","PAYMT3G","PAYMT3G_","PAYPRNPG","PAYP_NPG","PAYINTG","PAYINTG_"
"20131",2570594,56,0,"5","01","D","100","D",0.0859,"D",12593,"D",7,"D",200,"D",,"A",,"A",,"A",,"A",0,"D",196,"D",197,"D",199,"D",4,"D",3,"D",1,"D",,"A","03","D","2006","D","1","D",,"A",591,"D",396,"D",198,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2570884,66,0,"5","01","D","100","D",0.065,"D",15333,"D",5,"D",300,"D",,"A",,"A",,"A",,"A",0,"D",255,"D",256,"D",258,"D",45,"D",44,"D",42,"D",,"A","06","D","2010","D","1","D",,"A",8287,"D",8032,"D",7775,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2571954,29,0,"5","01","D","100","D",0.0859,"F",52222,"F",10,"F",650,"F",,"A",,"A",,"A",,"A",0,"F",305,"F",307,"F",310,"F",345,"F",343,"F",340,"F",,"A","08","F","2011","F","1","F",,"A",48170,"F",47865,"F",47558,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2572204,52,0,"5","01","D","100","D",0.06,"F",80000,"F",10,"F",888,"F",,"A",,"A",,"A",,"A",0,"F",404,"F",406,"F",408,"F",172,"F",170,"F",168,"F",,"A","10","F","2008","F","2","F",,"A",52971,"F",52348,"F",51721,"F","01","D",,"A",,"A",,"A",576,"F",576,"F",576,"F","1","D","2","D"
"20131",2574084,22,0,"5","01","D","100","D",0.0859,"F",9192,"F",15,"F",91,"F",,"A",,"A",,"A",,"A",0,"F",72,"F",72,"F",73,"F",19,"F",19,"F",18,"F",,"A","09","F","2000","F","1","F",,"A",2667,"F",2595,"F",2523,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2574554,30,0,"5","01","D","100","D",0.0859,"F",22374,"F",5,"F",460,"F",,"C",,"C",,"C",,"C",0,"F",369,"F",371,"F",374,"F",91,"F",89,"F",86,"F",,"A","06","F","2010","F","1","F",,"A",12748,"F",12380,"F",12008,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",,"C",,"A"
"20131",2576324,48,0,"5","01","D","100","D",0.109,"D",11000,"D",15,"D",247,"D",,"B",,"B",,"B",,"B",123,"D",26,"D",26,"D",27,"D",98,"D",98,"D",97,"D",,"A","03","D","2012","D","1","D",,"A",10775,"D",10749,"D",10723,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2577764,51,0,"5","01","D","100","D",0.0859,"D",13000,"D",7,"D",348,"D",,"B",,"B",,"B",,"B",142,"D",161,"D",162,"D",164,"D",45,"D",44,"D",42,"D",,"A","10","D","2008","D","1","D",,"A",6239,"D",6078,"D",5915,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2578963,75,0,"5","01","D","100","D",0.0859,"D",35311,"D",5,"D",726,"D",,"A",,"A",,"A",,"A",0,"D",639,"D",643,"D",648,"D",87,"D",83,"D",78,"D",,"A","04","D","2009","D","1","D",,"A",12220,"D",11581,"D",10938,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2579003,44,0,"5","01","D","100","D",0.09,"D",30629,"D",10,"D",388,"D",,"A",,"A",,"A",,"A",0,"D",327,"D",329,"D",332,"D",61,"D",59,"D",56,"D",,"A","09","D","2004","D","1","D",,"A",8168,"D",7841,"D",7512,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2579143,55,0,"5","01","D","100","D",0.0859,"F",58000,"F",14,"F",664,"F",,"B",,"B",,"B",,"B",69,"F",423,"F",426,"F",429,"F",172,"F",169,"F",166,"F",,"A","10","F","2002","F","1","F",,"A",23998,"F",23575,"F",23149,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2580153,27,0,"5","01","D","100","D",0.0675,"F",65000,"F",15,"F",640,"F",,"B",,"B",,"B",,"B",65,"F",437,"F",439,"F",441,"F",138,"F",136,"F",134,"F",,"A","01","F","2002","F","1","F",,"A",24611,"F",24174,"F",23735,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2581693,23,0,"5","01","D","100","D",0.0449,"D",80000,"D",10,"D",829,"D",,"A",,"A",,"A",,"A",0,"D",569,"D",572,"D",574,"D",231,"D",228,"D",226,"D",,"A","05","D","2010","D","2","D",,"A",63816,"D",63226,"D",62634,"D","01","D","1","D",,"A",,"A",800,"D",800,"D",800,"D","1","D","2","D"
"20131",2581963,39,0,"5","01","D","100","D",0.04,"D",40000,"D",20,"D",242,"D",,"A",,"A",,"A",,"A",0,"D",118,"D",118,"D",118,"D",124,"D",124,"D",124,"D",,"A","10","D","2010","D","1","D",,"A",37290,"D",37172,"D",37054,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2582843,49,0,"5","01","D","100","D",0.0613,"D",61339,"D",10,"D",685,"D",,"A",,"A",,"A",,"A",0,"D",0,"D",0,"D",0,"D",685,"D",685,"D",685,"D",,"A","07","D","2006","D","1","D",,"A",61339,"D",61339,"D",61339,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",,"A","2","D"
"20131",2585013,45,0,"5","01","D","100","D",0.0859,"D",68094,"D",5,"D",1400,"D",,"A",,"A",,"A",,"A",0,"D",932,"D",939,"D",946,"D",468,"D",461,"D",454,"D",,"A","07","D","2012","D","1","D",,"A",65337,"D",64404,"D",63465,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2585473,36,0,"5","01","D","100","D",0.05,"D",53000,"D",15,"D",560,"D",,"B",,"B",,"B",,"B",141,"D",.,"A",289,"D",291,"D",.,"A",130,"D",128,"D",,"A","04","D","2005","D","1","D","112012","D",.,"A",31126,"D",30837,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2585473,52,0,"5","01","D","100","D",0.0859,"D",53000,"D",15,"D",621,"D",,"A",,"A","5","D",,"A",96,"D",279,"D",.,"A",.,"A",246,"D",.,"A",.,"A","112012","D","03","D","2005","D","1","D",,"A",34412,"D",.,"A",.,"A","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2588043,58,0,"5","01","D","100","D",0.058,"F",95000,"F",10,"F",1045,"F",,"A",,"A",,"A",,"A",0,"F",935,"F",940,"F",944,"F",110,"F",105,"F",101,"F",,"A","09","F","2004","F","1","F",,"A",22721,"F",21786,"F",20846,"F","01","D","1","D",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2588063,29,0,"5","01","D","100","D",0.08,"D",51000,"D",15,"D",500,"D",,"B",,"B",,"B",,"B",13,"D",160,"D",161,"D",162,"D",327,"D",326,"D",325,"D",,"A","09","D","2011","D","1","D",,"A",49011,"D",48850,"D",48689,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2588173,66,0,"5","01","D","100","D",0.0859,"F",47676,"F",15,"F",472,"F",,"A",,"A",,"A",,"A",0,"F",243,"F",245,"F",247,"F",229,"F",227,"F",225,"F",,"A","07","F","2005","F","1","F",,"A",31972,"F",31729,"F",31484,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2588533,33,0,"5","01","D","100","D",0.0859,"D",58000,"D",14,"D",664,"D",,"B",,"B",,"B",,"B",69,"D",423,"D",426,"D",429,"D",172,"D",169,"D",166,"D",,"A","10","D","2002","D","1","D",,"A",23998,"D",23575,"D",23149,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2589003,38,0,"5","01","D","100","D",0.0859,"D",18500,"D",10,"D",230,"D",,"A",,"A",,"A",,"A",0,"D",189,"D",191,"D",192,"D",41,"D",39,"D",38,"D",,"A","01","D","2005","D","1","D",,"A",5670,"D",5480,"D",5290,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2594063,48,0,"5","01","D","100","D",0.05,"F",110585,"F",8,"F",1400,"F",,"A",,"A",,"A",,"A",0,"F",1381,"V",1389,"V",1397,"V",295,"F",291,"F",286,"F",,"A","07","F","2009","F","1","F",,"A",70900,"F",69796,"F",68687,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2594863,32,0,"5","01","D","100","D",0.0859,"D",164541,"D",10,"D",3334,"T","3","D","4","D",,"A",,"A",0,"D",883,"D",889,"D",895,"D",1165,"D",1159,"D",1153,"D",,"A","09","D","2012","D","1","D",,"A",162794,"D",161912,"D",161023,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2597173,36,0,"5","01","D","100","D",0.0859,"F",33665,"F",6,"F",600,"F",,"A",,"A",,"A",,"A",0,"F",488,"F",491,"F",495,"F",112,"F",109,"F",105,"F",,"A","04","F","2009","F","1","F",,"A",15662,"F",15175,"F",14683,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2597723,54,0,"5","02","D","200","D",0.06,"D",7204,"D",1,"D",620,"D",,"C",,"C",,"C",,"C",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","02","D","2006","D","1","D",,"A",.,"A",.,"A",.,"A","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",,"C",,"A"
"20131",2599053,53,0,"5","01","D","100","D",0.0859,"F",20000,"F",12,"F",225,"F",,"B",,"B",,"B",,"B",2,"F",108,"F",108,"F",109,"F",115,"F",115,"F",114,"F",,"A","04","F","2009","F","1","F",,"A",16105,"F",15997,"F",15888,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2599333,32,0,"5","01","D","100","D",0.0859,"D",4000,"D",15,"D",125,"D",,"B",,"B",,"B",,"B",85,"D",15,"D",15,"D",16,"D",25,"D",25,"D",24,"D",,"A","05","D","2009","D","1","D",,"A",3445,"D",3430,"D",3415,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2600803,75,0,"5","01","D","100","D",0.05,"D",5000,"D",15,"D",40,"D",,"A",,"A",,"A",,"A",0,"D",32,"D",32,"D",32,"D",23,"D",23,"D",23,"D",,"A","08","D","2008","D","2","D",,"A",3939,"D",3916,"D",3893,"D","01","D","1","D",,"A",,"A",55,"D",55,"D",55,"D","1","D","2","D"
"20131",2600943,37,0,"5","01","D","100","D",0.0859,"D",84106,"D",9,"D",1147,"D",,"B",,"B",,"B",,"B",26,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","06","D","2001","D","1","D",,"A",.,"A",.,"A",.,"A","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2600943,38,0,"5","01","D","100","D",0.0859,"F",22374,"F",5,"F",460,"F",,"C",,"C",,"C",,"C",0,"F",369,"F",371,"F",374,"F",91,"F",89,"F",86,"F",,"A","06","F","2010","F","1","F",,"A",12748,"F",12380,"F",12008,"F","02","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",,"C",,"A"
"20131",2601163,61,0,"5","01","D","100","D",0.065,"D",15412,"D",10,"D",175,"D",,"A",,"A",,"A",,"A",0,"D",92,"D",92,"D",93,"D",83,"D",83,"D",82,"D",,"A","11","D","2012","D","1","D","112012","D",15412,"D",15320,"D",15228,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2602453,38,0,"5","01","D","100","D",0.0859,"D",19942,"D",5,"D",410,"D",,"A",,"A",,"A",,"A",0,"D",317,"D",319,"D",322,"D",93,"D",91,"D",88,"D",,"A","12","D","2010","D","1","D",,"A",12971,"D",12654,"D",12335,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2602873,56,0,"5","01","D","100","D",0.0859,"D",75000,"D",17,"D",700,"D",,"A",,"A",,"A",,"A",0,"D",205,"D",206,"D",208,"D",495,"D",494,"D",492,"D",,"A","04","D","2010","D","1","D",,"A",69157,"D",68952,"D",68746,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2605083,25,0,"5","01","D","100","D",0.0859,"D",15000,"D",18,"D",143,"D",,"B",,"B",,"B",,"B",6,"D",51,"D",51,"D",51,"D",86,"D",86,"D",86,"D",,"A","09","D","2006","D","1","D",,"A",12072,"D",12022,"D",11971,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2605383,33,0,"5","01","D","100","D",0.0859,"D",309156,"T",10,"D",3334,"T",,"A",,"A",,"A",,"A",0,"D",1381,"T",1389,"T",1397,"T",1637,"D",1627,"D",1617,"D",,"A","04","D","2012","D","1","D",,"A",231876,"T",229892,"T",227896,"T","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2607893,46,0,"5","01","D","100","D",0.062,"D",309156,"T",20,"D",3334,"T",,"A",,"A",,"A",,"A",0,"D",1381,"T",1389,"T",1397,"T",217,"D",207,"D",197,"D",,"A","09","D","1994","D","1","D",,"A",42014,"D",40120,"D",38216,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2609193,42,0,"5","01","D","100","D",0.0675,"D",5000,"D",5,"D",98,"D",,"A",,"A",,"A",,"A",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",,"A","07","D","2010","D","2","D",,"A",2793,"D",2710,"D",2627,"D","01","D",,"A",,"A","3","D",0,"D",0,"D",0,"D","1","D","2","D"
"20131",2610053,31,0,"5","01","D","100","D",0.0675,"D",65000,"D",15,"D",640,"D",,"B",,"B",,"B",,"B",65,"D",437,"D",439,"D",441,"D",138,"D",136,"D",134,"D",,"A","01","D","2002","D","1","D",,"A",24611,"D",24174,"D",23735,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2610583,42,0,"5","01","D","100","D",0.059,"D",309156,"T",20,"D",1864,"D",,"A",,"A",,"A",,"A",0,"D",1381,"T",1389,"T",1397,"T",683,"D",677,"D",671,"D",,"A","09","D","2000","D","1","D",,"A",138859,"D",137677,"D",136490,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2612623,35,0,"5","01","D","100","D",0.0859,"F",20000,"F",15,"F",198,"F",,"A",,"A",,"A",,"A",0,"F",56,"F",57,"F",57,"F",142,"F",141,"F",141,"F",,"A","06","F","2012","F","1","F",,"A",19778,"F",19722,"F",19665,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2612683,38,0,"5","01","D","100","D",0.0859,"D",11650,"D",10,"D",145,"D",,"A",,"A",,"A",,"A",0,"D",.,"A",62,"D",62,"D",.,"A",83,"D",83,"D",,"A","01","D","2013","D","1","D",,"A",.,"A",11650,"D",11588,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2613193,33,0,"1","01","D","100","D",0.0859,"D",3472,"D",1,"D",303,"D",,"A",,"A",,"A",,"A",0,"D",280,"D",282,"D",284,"D",23,"D",21,"D",19,"D",,"A","09","D","2012","D","1","D",,"A",3194,"D",2914,"D",2632,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2614212,46,0,"1","01","D","100","D",0.09,"F",64000,"F",15,"F",729,"F","3","F","4","F",,"A",,"A",80,"F",215,"F",216,"F",218,"F",434,"F",433,"F",431,"F",,"A","03","F","2010","F","1","F",,"A",57913,"F",57699,"F",57483,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2614262,37,0,"5","01","D","100","D",0.063,"D",40000,"D",10,"D",496,"D",,"B",,"B",,"B",,"B",46,"D",339,"D",341,"D",343,"D",111,"D",109,"D",107,"D",,"A","04","D","2007","D","1","D",,"A",21128,"D",20789,"D",20448,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2615892,38,0,"5","01","D","100","D",0.0859,"D",6829,"D",10,"D",85,"D",,"A",,"A",,"A",,"A",0,"D",0,"D",0,"D",0,"D",85,"D",85,"D",85,"D",,"A","07","D","2005","D","1","D",,"A",6829,"D",6829,"D",6829,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",,"A","2","D"
"20131",2616122,49,0,"5","01","D","100","D",0.0859,"D",30000,"D",5,"D",617,"D","3","D",,"A",,"A",,"A",0,"D",.,"A",.,"A",423,"D",.,"A",.,"A",194,"D",,"A","05","D","2012","D","1","D","122012","D",.,"A",.,"A",27123,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2616122,74,0,"5","01","D","100","D",0.045,"D",30000,"D",5,"D",1000,"D",,"B",,"B",,"B",,"B",441,"D",455,"D",457,"D",.,"A",104,"D",102,"D",.,"A","122012","D","05","D","2012","D","1","D",,"A",27751,"D",27296,"D",.,"A","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2617222,43,0,"5","01","D","100","D",0.0859,"D",20202,"D",15,"D",200,"D",,"A",,"A",,"A",,"A",0,"D",164,"D",165,"D",166,"D",36,"D",35,"D",34,"D",,"A","02","D","2000","D","1","D",,"A",5059,"D",4896,"D",4731,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2620172,25,0,"1","01","D","100","D",0.0859,"F",309156,"V",10,"F",3334,"V",,"A",,"A",,"A",,"A",0,"F",1381,"V",1389,"V",1397,"V",1637,"F",1627,"F",1617,"F",,"A","04","F","2012","F","1","F",,"A",231876,"V",229892,"V",227896,"V","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2621112,40,0,"5","02","D","200","D",0.0859,"D",100000,"D",10,"D",1245,"D",,"A",,"A",,"A",,"A",0,"D",0,"D",0,"D",0,"D",884,"D",884,"D",884,"D",,"A","12","D","2010","D","2","D",,"A",100000,"D",100000,"D",100000,"D","01","D","1","D",,"A",,"A",930,"D",930,"D",930,"D",,"A","2","D"
"20131",2621152,25,0,"5","01","D","100","D",0.05,"D",110585,"D",8,"D",1400,"D",,"A",,"A",,"A",,"A",0,"D",1381,"T",1389,"T",1397,"T",295,"D",291,"D",286,"D",,"A","07","D","2009","D","1","D",,"A",70900,"D",69796,"D",68687,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2621922,42,0,"5","01","D","100","D",0.0859,"F",35311,"F",5,"F",726,"F",,"A",,"A",,"A",,"A",0,"F",639,"F",643,"F",648,"F",87,"F",83,"F",78,"F",,"A","04","F","2009","F","1","F",,"A",12220,"F",11581,"F",10938,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2622082,56,0,"5","01","D","100","D",0.0649,"D",35000,"D",15,"D",409,"D",,"B",,"B",,"B",,"B",104,"D",131,"D",132,"D",132,"D",174,"D",173,"D",173,"D",,"A","11","D","2010","D","1","D",,"A",32174,"D",32043,"D",31912,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2623382,51,0,"5","01","D","100","D",0.0859,"D",10000,"D",10,"D",200,"D",,"B",,"B",,"B",,"B",76,"D",80,"D",80,"D",81,"D",40,"D",40,"D",39,"D",,"A","11","D","2007","D","1","D",,"A",6169,"D",6089,"D",6008,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2623762,29,0,"5","01","D","100","D",0.06,"D",6000,"D",15,"D",100,"D",,"B",,"B",,"B",,"B",49,"D",23,"D",23,"D",24,"D",28,"D",28,"D",27,"D",,"A","01","D","2011","D","1","D",,"A",5536,"D",5513,"D",5489,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2625602,50,0,"5","01","D","100","D",0.04,"D",50000,"D",10,"D",525,"D",,"B",,"B",,"B",,"B",19,"D",464,"D",466,"D",467,"D",42,"D",40,"D",39,"D",,"A","01","D","2005","D","1","D",,"A",12612,"D",12148,"D",11683,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2628312,53,0,"5","01","D","100","D",0.05,"D",11216,"D",10,"D",119,"D",,"A",,"A",,"A",,"A",0,"D",84,"D",84,"D",85,"D",35,"D",35,"D",34,"D",,"A","11","D","2009","D","1","D",,"A",8415,"D",8331,"D",8247,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2628742,43,0,"5","01","D","100","D",0.0859,"D",22374,"D",5,"D",460,"D",,"C",,"C",,"C",,"C",0,"D",369,"D",371,"D",374,"D",91,"D",89,"D",86,"D",,"A","06","D","2010","D","1","D",,"A",12748,"D",12380,"D",12008,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",,"C",,"A"
"20131",2629662,48,0,"5","01","D","100","D",0.0859,"D",18000,"D",10,"D",224,"D",,"A",,"A",,"A",,"A",0,"D",188,"D",189,"D",191,"D",174,"D",173,"D",171,"D",,"A","07","D","2010","D","2","D",,"A",15060,"D",14944,"D",14827,"D","01","D","1","D",,"A",,"A",362,"D",362,"D",362,"D","1","D","2","D"
"20131",2630242,83,0,"5","01","D","100","D",0.05,"D",30000,"D",15,"D",440,"D",,"B",,"B",,"B",,"B",203,"D",144,"D",145,"D",146,"D",93,"D",92,"D",91,"D",,"A","10","D","2007","D","1","D",,"A",22240,"D",22095,"D",21950,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2630692,42,0,"5","01","D","100","D",0.06,"D",80000,"D",10,"D",888,"D",,"A",,"A",,"A",,"A",0,"D",404,"D",406,"D",408,"D",172,"D",170,"D",168,"D",,"A","10","D","2008","D","2","D",,"A",52971,"D",52348,"D",51721,"D","01","D","1","D",,"A",,"A",576,"D",576,"D",576,"D","1","D","2","D"
"20131",2631062,50,0,"5","01","D","100","D",0.0859,"F",33232,"F",15,"F",329,"F",,"A",,"A",,"A",,"A",0,"F",234,"F",235,"F",237,"F",95,"F",94,"F",92,"F",,"A","12","F","2001","F","1","F",,"A",13326,"F",13092,"F",12857,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2632402,43,0,"5","01","D","100","D",0.14,"D",4881,"D",15,"D",65,"D",,"A",,"A",,"A",,"A",0,"D",61,"D",61,"D",62,"D",4,"D",4,"D",3,"D",,"A","05","D","1998","D","1","D",,"A",376,"D",315,"D",254,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2635322,41,0,"5","01","D","100","D",0.0524,"D",34929,"D",5,"D",663,"D",,"A",,"A",,"A",,"A",0,"D",564,"D",567,"D",569,"D",99,"D",96,"D",94,"D",,"A","12","D","2010","D","1","D",,"A",22606,"D",22042,"D",21475,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2635552,43,0,"5","01","D","100","D",0.053,"D",45500,"D",10,"D",489,"D",,"A",,"A",,"A",,"A",0,"D",0,"D",0,"D",0,"D",500,"D",500,"D",500,"D",,"A","12","D","2004","D","2","D",,"A",45500,"D",45500,"D",45500,"D","01","D","1","D",,"A",,"A",500,"D",500,"D",500,"D",,"A","2","D"
"20131",2635702,20,0,"5","01","D","100","D",0.058,"F",95000,"F",10,"F",1045,"F",,"A",,"A",,"A",,"A",0,"F",935,"F",940,"F",944,"F",110,"F",105,"F",101,"F",,"A","09","F","2004","F","1","F",,"A",22721,"F",21786,"F",20846,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2640052,50,0,"5","01","D","100","D",0.0859,"D",22290,"D",7,"D",354,"D",,"A",,"A",,"A",,"A",0,"D",197,"D",199,"D",200,"D",157,"D",155,"D",154,"D",,"A","10","D","2012","D","1","D",,"A",21900,"D",21702,"D",21504,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2640962,35,0,"1","01","D","100","D",0.0859,"F",15000,"F",18,"F",143,"F",,"B",,"B",,"B",,"B",6,"F",51,"F",51,"F",51,"F",86,"F",86,"F",86,"F",,"A","09","F","2006","F","1","F",,"A",12072,"F",12022,"F",11971,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2641632,54,0,"1","01","D","100","D",0.0859,"D",40000,"D",15,"D",816,"D",,"B",,"B",,"B",,"B",420,"D",164,"D",165,"D",166,"D",232,"D",231,"D",230,"D",,"A","04","D","2008","D","1","D",,"A",32478,"D",32314,"D",32150,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2643085,59,0,"5","01","D","100","D",0.05,"F",53000,"F",15,"F",560,"F",,"B",,"B",,"B",,"B",141,"F",.,"A",289,"F",291,"F",.,"A",130,"F",128,"F",,"A","04","F","2005","F","1","F","112012","F",.,"A",31126,"F",30837,"F","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2644122,84,0,"5","01","D","100","D",0.08,"D",225953,"D",18,"D",1977,"D",,"A",,"A",,"A",,"A",0,"D",563,"D",567,"D",571,"D",1414,"D",1410,"D",1406,"D",,"A","09","D","2010","D","1","D",,"A",231876,"T",229892,"T",227896,"T","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2644992,67,0,"5","01","D","100","D",0.09,"D",54000,"D",10,"D",695,"D",,"B",,"B",,"B",,"B",11,"D",519,"D",523,"D",527,"D",165,"D",161,"D",157,"D",,"A","01","D","2006","D","1","D",,"A",22036,"D",21517,"D",20994,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
"20131",2645142,61,0,"5","01","D","100","D",0.08,"D",30000,"D",12,"D",325,"D",,"A",,"A",,"A",,"A",0,"D",208,"D",210,"D",211,"D",117,"D",115,"D",114,"D",,"A","07","D","2006","D","1","D",,"A",17475,"D",17266,"D",17056,"D","01","D",,"A",,"A",,"A",.,"A",.,"A",.,"A","1","D","2","D"
