"NEWID","REFMO","REFYR","UCC","PUBFLAG","VALUE","VALUE_"
"02792115","01","2015","005400","2",62.5,
"02792115","11","2014","005410","2",62.5,
"02792115","12","2014","005410","2",62.5,
"02792115","01","2015","005410","2",62.5,
"02792115","11","2014","800940","2",390.4,
"02792115","12","2014","800940","2",390.4,
"02792115","01","2015","800940","2",390.4,
"02792115","11","2014","900000","2",3245.0167,
"02792115","12","2014","900000","2",3245.0167,
"02792115","01","2015","900000","2",3245.0167,
"02792115","11","2014","900030","2",700.6333,
"02792115","12","2014","900030","2",700.6333,
"02792115","01","2015","900030","2",700.6333,
"02792115","11","2014","900160","2",508.9667,
"02792115","12","2014","900160","2",508.9667,
"02792115","01","2015","900160","2",508.9667,
"02792115","11","2014","980000","2",4454.6167,
"02792115","12","2014","980000","2",4454.6167,
"02792115","01","2015","980000","2",4454.6167,
"02792115","11","2014","980010","2",0.3333,
"02792115","12","2014","980010","2",0.3333,
"02792115","01","2015","980010","2",0.3333,
"02792115","11","2014","980020","2",5.3333,
"02792115","12","2014","980020","2",5.3333,
"02792115","01","2015","980020","2",5.3333,
"02792115","11","2014","980030","2",0.1667,
"02792115","12","2014","980030","2",0.1667,
"02792115","01","2015","980030","2",0.1667,
"02792115","11","2014","980040","2",0.0833,
"02792115","12","2014","980040","2",0.0833,
"02792115","01","2015","980040","2",0.0833,
"02792115","11","2014","980060","2",0.0833,
"02792115","12","2014","980060","2",0.0833,
"02792115","01","2015","980060","2",0.0833,
"02792115","11","2014","980071","2",4042.8667,
"02792115","12","2014","980071","2",4042.8667,
"02792115","01","2015","980071","2",4042.8667,
"02792115","11","2014","980220","2",8.3333,
"02792115","12","2014","980220","2",8.3333,
"02792115","01","2015","980220","2",8.3333,
"02792115","11","2014","980260","2",8.3333,
"02792115","12","2014","980260","2",8.3333,
"02792115","01","2015","980260","2",8.3333,
"02792115","11","2014","980282","2",8.3333,
"02792115","12","2014","980282","2",8.3333,
"02792115","01","2015","980282","2",8.3333,
"02792115","11","2014","980286","2",8.3333,
"02792115","12","2014","980286","2",8.3333,
"02792115","01","2015","980286","2",8.3333,
"02792115","11","2014","980310","2",8.3333,
"02792115","12","2014","980310","2",8.3333,
"02792115","01","2015","980310","2",8.3333,
"02792115","11","2014","980330","2",8.3333,
"02792115","12","2014","980330","2",8.3333,
"02792115","01","2015","980330","2",8.3333,
"02792115","11","2014","980350","2",8.3333,
