NEWID,AGE,AGE_,ANGOVRTX,ANGO_RTX,ANPRVPNX,ANPR_PNX,ANRRDEDX,ANRR_EDX,ARM_FORC,ARM__ORC,CU_CODE,EARNER,EARNER_,EARNTYPE,EARN_YPE,EDUCA,EDUCA_,EMPLCONT,EMPL_ONT,GOVRETX,GOVRETX_,GROSPAYX,GROS_AYX,IN_COLL,IN_COLL_,INC_HRSQ,INC__RSQ,INCMEDCR,INCM_DCR,INCNONWK,INCN_NWK,INCOMEY,INCOMEY_,INCWEEKQ,INCW_EKQ,INDRETX,INDRETX_,JSSDEDX,JSSDEDX_,MARITAL,MEDICOV,MEDICOV_,MEMBNO,OCCUCODE,OCCU_ODE,PAYPERD,PAYPERD_,PRIVPENX,PRIV_ENX,RRRDEDX,RRRDEDX_,RRRETIRX,RRRE_IRX,SALARYX,SALARYX_,SCHMLWKQ,SCHM_WKQ,SEX,SLFEMPSS,SLFE_PSS,SOCRRX,SOCRRX_,SS_RRQ,SS_RRQ_,SSIX,SSIX_,SSNORM,SSNORM_,SALARYB,SALARYB_,SALARYBX,SALA_YBX,RRRETIRB,RRRE_IRB,RRRETRBX,RRRE_RBX,SSIB,SSIB_,SSIBX,SSIBX_,HORIGIN,HISPANIC,HISP_NIC,MEMBRACE,RC_WHITE,RC_W_ITE,RC_BLACK,RC_B_ACK,RC_NATAM,RC_N_TAM,RC_ASIAN,RC_A_IAN,RC_PACIL,RC_P_CIL,RC_OTHER,RC_O_HER,RC_DK,RC_DK_,ASIAN,ASIAN_,ANGOVRTM,ANGO_RTM,ANPRVPNM,ANPR_PNM,ANRRDEDM,ANRR_EDM,JSSDEDXM,JSSD_DXM,JSSDEDX1,JSSDEDX2,JSSDEDX3,JSSDEDX4,JSSDEDX5,RRRETIRM,RRRE_IRM,RRRETIR1,RRRETIR2,RRRETIR3,RRRETIR4,RRRETIR5,RRRETIRI,SALARYXM,SALA_YXM,SALARYX1,SALARYX2,SALARYX3,SALARYX4,SALARYX5,SALARYXI,SLFEMPSM,SLFE_PSM,SLFEMPS1,SLFEMPS2,SLFEMPS3,SLFEMPS4,SLFEMPS5,SOCRRXM,SOCRRXM_,SOCRRX1,SOCRRX2,SOCRRX3,SOCRRX4,SOCRRX5,SSIXM,SSIXM_,SSIX1,SSIX2,SSIX3,SSIX4,SSIX5,SSIXI,PAYSTUB,PAYSTUB_,SCHLMLPD,SCHL_LPD,SEMPFRM1,SEMPFRM2,SEMPFRM3,SEMPFRM4,SEMPFRM5,SEMPFRMI,SCHLMLX,SCHLMLX_,SEMPFRMX,SEMP_RMX,SEMPFRMM,SEMP_RMM,SMPFRMB,SMPFRMB_,SMPFRMBX,SMPF_MBX,SOCSRRET,SOCS_RET,TAX__NIT,TU_CODE_,TU_D_NDT,WKSTATUS,TRAN_MTX,TRAN_AYX,TRANPD_,TRANPD,TRANDAYX,TRANAMTX,TAX_UNIT,TU_CODE,TU_DPNDT
03513594,64,D,,A,,A,,A,2,D,2,1,D,1,D,7,D,2,D,,A,1600,D,3,D,40,D,,A,,A,1,D,52,D,,C,4208,D,1,1,D,2,01,D,2,D,,A,,A,,A,55000,D,,A,2,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,4208.0,D,4208,4208,4208,4208,4208,,A,,,,,,100,55000.0,D,55000,55000,55000,55000,55000,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,A,1,A,A,A,,,,1,2,
03513604,25,D,,A,,A,,A,2,D,1,1,D,1,D,7,D,2,D,,A,840,D,3,D,36,D,,A,,A,1,D,52,D,,A,2417,D,5,2,D,1,10,D,2,D,,A,,A,,A,30000,D,,A,2,122,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,1,D,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2417.0,D,2417,2417,2417,2417,2417,,A,,,,,,100,30000.0,D,30000,30000,30000,30000,30000,100,122.0,D,122,122,122,122,122,,A,,,,,,,A,,,,,,100,2,D,,A,800,800,800,800,800,100,,A,800,D,800,D,,A,,A,2,D,D,D,A,1,A,A,A,,,,1,1,
03513654,52,D,,A,,A,,A,2,D,1,1,D,1,D,8,D,1,D,,A,3780,D,3,D,42,D,,A,,A,1,D,52,D,226,D,7497,D,1,2,D,1,01,D,2,D,,A,,A,,A,98000,D,,A,2,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,2,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,7497.0,D,7497,7497,7497,7497,7497,,A,,,,,,100,98000.0,D,98000,98000,98000,98000,98000,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,1,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,A,1,A,A,A,,,,1,1,
03513654,51,D,,A,,A,,A,2,D,2,2,D,,A,5,D,,A,,A,,A,3,D,,A,,A,4,D,,A,0,D,,A,,A,1,,A,2,,A,,A,,A,,A,,A,,A,,A,1,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,D,,A,A,A,,,,1,2,1
03523874,50,D,,A,,A,,A,2,D,1,1,D,1,D,5,D,,A,,A,,A,3,D,60,D,,A,,A,5,D,52,D,,A,5814,D,1,,A,1,12,D,,A,,A,,A,,A,,A,,A,1,5814,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5814.0,D,5814,5814,5814,5814,5814,,A,,,,,,100,,A,,,,,,100,5814.0,D,5814,5814,5814,5814,5814,,A,,,,,,,A,,,,,,100,,A,,A,38000,38000,38000,38000,38000,100,,A,38000,D,38000,D,,A,,A,2,D,D,D,A,2,A,A,A,,,,1,1,
03523874,54,D,,A,,A,,A,2,D,2,1,D,1,D,6,D,1,D,,A,,C,3,D,40,D,,A,,A,1,D,52,D,,A,2754,D,1,2,D,2,04,D,2,D,,A,,A,,A,36000,D,,A,2,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2754.0,D,2754,2754,2754,2754,2754,,A,,,,,,100,36000.0,D,36000,36000,36000,36000,36000,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,A,1,A,A,A,,,,1,2,
03523874,19,D,,A,,A,,A,2,D,3,1,D,4,D,5,D,2,D,,A,,C,1,D,20,D,,A,,A,1,D,24,D,,A,306,D,5,2,D,3,05,D,1,D,,A,,A,,A,4000,D,,A,2,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,306.0,D,306,306,306,306,306,,A,,,,,,100,4000.0,D,4000,4000,4000,4000,4000,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,D,1,A,A,A,,,,1,3,1
03523874,12,D,,A,,A,,A,,A,3,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,,A,4,,A,,A,,A,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,A,,,,,,,,A,,A,,A,,A,,A,,A,D,D,D,,A,A,A,,,,1,3,1
03523914,62,D,7267,D,11628,D,,A,2,D,1,1,D,1,D,7,D,1,D,200,D,2247,D,3,D,40,D,,A,,A,1,D,52,D,,A,6246,D,1,1,D,1,03,D,2,D,320,D,,A,,A,81650,D,,A,1,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,7267,D,11628,D,,A,6246.0,D,6246,6246,6246,6246,6246,,A,,,,,,100,81650.0,D,81650,81650,81650,81650,81650,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,1,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,A,1,A,A,A,,,,1,1,
03523914,55,D,4158,D,,A,,A,2,D,2,1,D,3,D,8,D,2,D,320,D,4002,D,3,D,50,D,,A,,A,4,D,36,D,,A,3978,D,1,1,D,2,02,D,3,D,,A,,A,,A,52000,D,,A,2,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,4158,D,,A,,A,3978.0,D,3978,3978,3978,3978,3978,,A,,,,,,100,52000.0,D,52000,52000,52000,52000,52000,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,1,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,A,1,A,A,A,,,,1,2,
03523924,36,D,,A,,A,,A,2,D,1,1,D,3,D,7,D,2,D,,A,2375,D,3,D,40,D,,A,,A,2,D,2,D,,A,6273,D,1,2,D,1,04,D,2,D,,A,,A,,A,82000,D,,A,1,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,6,D,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,6273.0,D,6273,6273,6273,6273,6273,,A,,,,,,100,82000.0,D,82000,82000,82000,82000,82000,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,A,1,A,A,A,,,,1,1,
03523924,36,D,,A,,A,,A,2,D,2,1,D,1,D,8,D,2,D,,A,1475,D,3,D,42,D,,A,,A,2,D,52,D,,A,2831,D,1,2,D,2,04,D,2,D,,A,,A,,A,37000,D,,A,2,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,4,D,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2831.0,D,2831,2831,2831,2831,2831,,A,,,,,,100,37000.0,D,37000,37000,37000,37000,37000,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,A,1,A,A,A,,,,1,2,
03523924,8,D,,A,,A,,A,,A,3,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,,A,3,,A,,A,,A,,A,,A,,A,,A,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,4,D,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,A,,,,,,,,A,,A,,A,,A,,A,,A,D,D,D,,A,A,A,,,,1,3,1
03523924,6,D,,A,,A,,A,,A,3,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,,A,4,,A,,A,,A,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,4,D,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,A,,,,,,,,A,,A,,A,,A,,A,,A,D,D,D,,A,A,A,,,,1,3,1
03523954,60,D,,A,,A,,A,2,D,2,1,D,1,D,4,D,2,D,,A,1900,D,3,D,40,D,,A,,A,1,D,52,D,,A,2864,D,1,2,D,1,12,D,2,D,,A,,A,,A,37440,D,,A,1,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,4,D,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2864.0,D,2864,2864,2864,2864,2864,,A,,,,,,100,37440.0,D,37440,37440,37440,37440,37440,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,A,1,A,A,A,,,,1,1,
03523954,51,D,,A,,A,,A,2,D,1,1,D,1,D,5,D,,A,,A,,A,3,D,60,D,,A,,A,5,D,52,D,,A,2601,D,1,,A,2,10,D,,A,,A,,A,,A,,A,,A,2,2601,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,1,4,D,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2601.0,D,2601,2601,2601,2601,2601,,A,,,,,,100,,A,,,,,,100,2601.0,D,2601,2601,2601,2601,2601,,A,,,,,,,A,,,,,,100,,A,,A,17000,17000,17000,17000,17000,100,,A,17000,D,17000,D,,A,,A,2,D,D,D,A,2,A,A,A,,,,1,2,
03523964,43,D,,A,,A,,A,2,D,1,1,D,1,D,7,D,1,D,,A,,C,3,D,50,D,,A,,A,1,D,52,D,,A,0,D,3,2,D,1,03,D,3,D,,A,,A,,A,,C,,A,2,0,D,0,D,,A,,A,,A,,C,,B,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,12437.3,T,12437,12437,12437,12437,12437,,A,,,,,,100,219466.6,T,219467,219467,219467,219467,219467,201,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,A,1,A,A,A,,,,1,1,
03523964,20,D,,A,,A,,A,2,D,3,2,D,,A,5,D,,A,,A,,A,1,D,,A,,A,3,D,,A,0,D,,A,,A,5,,A,2,,A,,A,,A,,A,,A,,A,,A,1,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,D,,A,A,A,,,,1,3,1
03523964,17,D,,A,,A,,A,2,D,3,2,D,,A,3,D,,A,,A,,A,,A,,A,,A,3,D,,A,0,D,,A,,A,5,,A,3,,A,,A,,A,,A,,A,,A,,A,2,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,D,,A,A,A,,,,1,3,1
03523994,47,D,,A,,A,,A,2,D,1,2,D,,A,8,D,,A,,A,,A,3,D,,A,,A,4,D,,A,0,D,,A,,A,1,,A,1,,A,,A,,A,,A,,A,,A,,A,2,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,D,,A,A,A,,,,1,1,1
03523994,59,D,,A,11000,D,,A,2,D,2,1,D,1,D,8,D,2,D,,A,6000,D,3,D,55,D,,A,,A,1,D,52,D,,A,10061,D,1,2,D,2,01,D,2,D,440,D,,A,,A,,C,,A,1,0,D,0,D,,A,,A,,A,11,D,150000,D,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,13032,D,,A,12437.3,T,12437,12437,12437,12437,12437,,A,,,,,,100,219466.6,T,219467,219467,219467,219467,219467,301,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,A,1,A,A,A,,,,1,2,
03524024,33,D,,A,,A,,A,2,D,1,1,D,3,D,7,D,1,D,,A,4615,D,3,D,40,D,,A,,A,1,D,40,D,,A,6885,D,5,2,D,1,01,D,2,D,,A,,A,,A,90000,D,,A,1,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,6885.0,D,6885,6885,6885,6885,6885,,A,,,,,,100,90000.0,D,90000,90000,90000,90000,90000,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,A,1,D,A,D,3,,60,1,1,
03524024,27,D,,A,,A,,A,2,D,0,1,D,1,D,7,D,2,D,,A,3075,D,3,D,45,D,,A,,A,1,D,52,D,,A,5738,D,5,2,D,2,01,D,2,D,,A,,A,,A,75000,D,,A,2,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5738.0,D,5738,5738,5738,5738,5738,,A,,,,,,100,75000.0,D,75000,75000,75000,75000,75000,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,A,1,D,A,D,3,,121,2,1,
03524044,25,D,,A,,A,,A,2,D,1,1,D,1,D,7,D,2,D,,A,,C,3,D,40,D,,A,,A,1,D,52,D,,A,2601,D,5,2,D,1,01,D,2,D,,A,,A,,A,,C,,A,2,0,D,0,D,,A,,A,,A,06,D,34000,D,,A,,A,,A,,A,2,,A,2,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2694.8,D,2977,3029,2617,2516,2335,,A,,,,,,100,35222.8,D,38916,39592,34203,32884,30519,301,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,A,1,A,A,A,,,,1,1,
03524044,27,D,,A,,A,,A,2,D,0,1,D,1,D,7,D,2,D,,A,,C,3,D,40,D,,A,,A,1,D,52,D,,A,0,D,5,2,D,2,09,D,2,D,,A,,A,,A,,C,,A,1,0,D,0,D,,A,,A,,A,,C,,B,,A,,A,,A,,A,2,,A,2,,A,2,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,3362.2,D,3622,4347,2336,3162,3344,,A,,,,,,100,43945.4,D,47343,56817,30532,41329,43706,201,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,A,1,A,A,A,,,,2,1,
03524074,65,D,,A,,A,,A,2,D,1,2,D,,A,4,D,,A,,A,,A,3,D,,A,1,D,1,D,,A,0,D,,A,,A,1,,A,1,,A,,A,,A,,A,,C,,A,,A,2,,A,1608,D,12,D,,A,,A,,A,,A,,C,,B,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,935.2,D,1698,576,712,669,1021,201,,A,,,,,,100,,A,,,,,,12830.0,D,21984,8520,10152,9636,13860,,A,,,,,,100,,A,,A,,,,,,100,,A,,A,,A,,A,,A,1,D,D,D,A,,A,A,A,,,,1,1,
03524074,66,D,,A,,A,,A,,A,2,2,D,,A,5,D,,A,,A,,A,3,D,,A,1,D,1,D,,A,0,D,,A,,A,1,,A,2,,A,,A,,A,,A,,C,,A,,A,1,,A,1608,D,12,D,,A,,A,,A,,A,,C,,B,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,1662.6,D,1780,1956,1253,1469,1855,201,,A,,,,,,100,,A,,,,,,21559.0,D,22968,25080,16644,19236,23868,,A,,,,,,100,,A,,A,,,,,,100,,A,,A,,A,,A,,A,1,D,D,D,A,,A,A,A,,,,1,2,
03524074,87,T,,A,,A,,A,,A,7,2,D,,A,4,D,,A,,A,,A,3,D,,A,1,D,1,D,,A,0,D,,A,,A,5,,A,3,,A,,A,,A,,A,,C,,A,,A,2,,A,1608,D,12,D,,A,,A,,A,,A,,C,,B,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,830.4,D,218,618,1145,1317,854,201,,A,,,,,,100,,A,,,,,,11573.0,D,4224,9024,15348,17412,11856,,A,,,,,,100,,A,,A,,,,,,100,,A,,A,,A,,A,,A,1,D,D,D,A,,A,A,A,,,,2,1,
03524104,60,D,,A,,A,,A,2,D,1,1,D,4,D,5,D,,A,,A,,A,3,D,30,D,,A,,A,5,D,40,D,6800,D,3060,D,1,,A,1,05,D,,A,,A,,A,,A,,A,,A,2,3060,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,3060.0,D,3060,3060,3060,3060,3060,,A,,,,,,100,,A,,,,,,100,3060.0,D,3060,3060,3060,3060,3060,,A,,,,,,,A,,,,,,100,,A,,A,20000,20000,20000,20000,20000,100,,A,20000,D,20000,D,,A,,A,2,D,D,D,A,2,A,A,A,,,,1,1,
03524104,62,D,,A,,A,,A,2,D,2,1,D,1,D,5,D,1,D,,A,2752,D,3,D,45,D,,A,,A,1,D,52,D,6800,D,4284,D,1,1,D,2,07,D,2,D,,A,,A,,A,56000,D,,A,1,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,4284.0,D,4284,4284,4284,4284,4284,,A,,,,,,100,56000.0,D,56000,56000,56000,56000,56000,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,1,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,A,1,A,A,A,,,,1,2,
03524104,42,D,,A,,A,,A,1,D,5,1,D,1,D,8,D,2,D,,A,,C,3,D,50,D,,A,,A,1,D,52,D,,A,5738,D,1,,A,3,03,D,,C,,A,,A,,A,,C,,A,1,0,D,0,D,,A,,A,2,D,09,D,75000,D,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5794.6,D,5672,5712,5400,5887,6302,,A,,,,,,100,75743.8,D,74143,74665,70590,76948,82373,301,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,A,1,A,A,A,,,,2,1,
03524104,37,D,,A,,A,,A,2,D,3,2,D,,A,8,D,,A,,A,,A,3,D,,A,,A,2,D,,A,0,D,,A,,A,1,,A,4,,A,,A,,A,,A,,A,,A,,A,2,,A,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,100,,A,,,,,,100,,A,,,,,,,A,,,,,,,A,,,,,,100,,A,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,D,,A,A,A,,,,2,2,2
03524104,9,D,,A,,A,,A,,A,4,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,,A,5,,A,,A,,A,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,A,,,,,,,,A,,A,,A,,A,,A,,A,D,D,D,,A,A,A,,,,2,3,2
03524104,7,D,,A,,A,,A,,A,4,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,,A,6,,A,,A,,A,,A,,A,,A,,A,1,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,A,,,,,,,,A,,A,,A,,A,,A,,A,D,D,D,,A,A,A,,,,2,3,2
03524104,3,D,,A,,A,,A,,A,4,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,,A,7,,A,,A,,A,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,A,,,,,,,,A,,A,,A,,A,,A,,A,D,D,D,,A,A,A,,,,2,3,2
03524104,1,D,,A,,A,,A,,A,4,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,5,,A,8,,A,,A,,A,,A,,A,,A,,A,2,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,,A,,,,,,,,A,,,,,,,,A,,,,,,,A,,,,,,,A,,,,,,,,A,,A,,,,,,,,A,,A,,A,,A,,A,,A,D,D,D,,A,A,A,,,,2,3,2
03524114,60,D,1170,D,,A,,A,2,D,1,1,D,1,D,5,D,1,D,45,D,900,D,3,D,40,D,,A,,A,4,D,52,D,1500,D,1790,D,5,2,D,1,04,D,2,D,,A,,A,,A,23400,D,,A,2,0,D,0,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,1170,D,,A,,A,1790.0,D,1790,1790,1790,1790,1790,,A,,,,,,100,23400.0,D,23400,23400,23400,23400,23400,100,0.0,D,0,0,0,0,0,,A,,,,,,,A,,,,,,100,2,D,,A,,,,,,100,,A,,A,,A,,A,,A,2,D,D,D,A,1,D,D,D,1,5,5,1,1,
03524134,75,D,,A,,A,,A,,A,1,2,D,,A,4,D,,A,,A,,A,3,D,,A,1,D,1,D,,A,0,D,,A,,A,1,,A,1,,A,,A,,A,,A,1251,D,,A,,A,2,,A,16620,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,1251.0,D,1251,1251,1251,1251,1251,100,,A,,,,,,100,,A,,,,,,16620.0,D,16620,16620,16620,16620,16620,,A,,,,,,100,,A,,A,,,,,,100,,A,,A,,A,,A,,A,1,D,D,D,D,,A,A,A,,,,1,3,1
03524134,74,D,,A,,A,,A,,A,2,2,D,,A,3,D,,A,,A,,A,,A,,A,1,D,1,D,,A,0,D,128050,T,,A,1,,A,2,,A,,A,,A,,A,1222,D,,A,,A,1,,A,16272,D,12,D,,A,,A,,A,,A,,A,,A,,A,,A,2,,A,1,1,D,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,,,,,1222.0,D,1222,1222,1222,1222,1222,100,,A,,,,,,100,,A,,,,,,16272.0,D,16272,16272,16272,16272,16272,,A,,,,,,100,,A,,A,,,,,,100,,A,,A,,A,,A,,A,1,D,D,D,D,,A,A,A,,,,1,3,1
