NEWID,REFMO,REFYR,UCC,PUBFLAG,VALUE_,IMPNUM,VALUE
03386944,11,2016,900030,2,,3,1934
03386944,11,2016,900030,2,,4,1934
03386944,11,2016,900030,2,,5,1934
03386944,12,2016,900030,2,,1,1934
03386944,12,2016,900030,2,,2,1934
03386944,12,2016,900030,2,,3,1934
03386944,12,2016,900030,2,,4,1934
03386944,12,2016,900030,2,,5,1934
03386944,10,2016,900190,2,,1,1100
03386944,10,2016,900190,2,,2,1100
03386944,10,2016,900190,2,,3,1100
03386944,10,2016,900190,2,,4,1100
03386944,10,2016,900190,2,,5,1100
03386944,11,2016,900190,2,,1,1100
03386944,11,2016,900190,2,,2,1100
03386944,11,2016,900190,2,,3,1100
03386944,11,2016,900190,2,,4,1100
03386944,11,2016,900190,2,,5,1100
03386944,12,2016,900190,2,,1,1100
03386944,12,2016,900190,2,,2,1100
03386944,12,2016,900190,2,,3,1100
03386944,12,2016,900190,2,,4,1100
03386944,12,2016,900190,2,,5,1100
03386944,10,2016,980000,2,,1,3034
03386944,10,2016,980000,2,,2,3034
03386944,10,2016,980000,2,,3,3034
03386944,10,2016,980000,2,,4,3034
03386944,10,2016,980000,2,,5,3034
03386944,11,2016,980000,2,,1,3034
03386944,11,2016,980000,2,,2,3034
03386944,11,2016,980000,2,,3,3034
03386944,11,2016,980000,2,,4,3034
03386944,11,2016,980000,2,,5,3034
03386944,12,2016,980000,2,,1,3034
03386944,12,2016,980000,2,,2,3034
03386944,12,2016,980000,2,,3,3034
03386944,12,2016,980000,2,,4,3034
03386944,12,2016,980000,2,,5,3034
03386964,10,2016,800940,2,,1,869.75
03386964,10,2016,800940,2,,2,913.0833
03386964,10,2016,800940,2,,3,850.5833
03386964,10,2016,800940,2,,4,1490.9167
03386964,10,2016,800940,2,,5,1111.5833
03386964,11,2016,800940,2,,1,869.75
03386964,11,2016,800940,2,,2,913.0833
03386964,11,2016,800940,2,,3,850.5833
03386964,11,2016,800940,2,,4,1490.9167
03386964,11,2016,800940,2,,5,1111.5833
03386964,12,2016,800940,2,,1,869.75
03386964,12,2016,800940,2,,2,913.0833
03386964,12,2016,800940,2,,3,850.5833
03386964,12,2016,800940,2,,4,1490.9167
03386964,12,2016,800940,2,,5,1111.5833
03386964,10,2016,900000,2,T,1,18288.8826
03386964,10,2016,900000,2,T,2,18288.8826
03386964,10,2016,900000,2,T,3,18288.8826
03386964,10,2016,900000,2,T,4,18288.8826
03386964,10,2016,900000,2,T,5,18288.8826
03386964,11,2016,900000,2,T,1,18288.8826
03386964,11,2016,900000,2,T,2,18288.8826
03386964,11,2016,900000,2,T,3,18288.8826
03386964,11,2016,900000,2,T,4,18288.8826
03386964,11,2016,900000,2,T,5,18288.8826
03386964,12,2016,900000,2,T,1,18288.8826
03386964,12,2016,900000,2,T,2,18288.8826
03386964,12,2016,900000,2,T,3,18288.8826
03386964,12,2016,900000,2,T,4,18288.8826
03386964,12,2016,900000,2,T,5,18288.8826
03386964,10,2016,900160,2,,1,125.0833
03386964,10,2016,900160,2,,2,408.8333
03386964,10,2016,900160,2,,3,0.1667
03386964,10,2016,900160,2,,4,4185.3333
03386964,10,2016,900160,2,,5,1705.8333
03386964,11,2016,900160,2,,1,125.0833
03386964,11,2016,900160,2,,2,408.8333
03386964,11,2016,900160,2,,3,0.1667
03386964,11,2016,900160,2,,4,4185.3333
03386964,11,2016,900160,2,,5,1705.8333
03386964,12,2016,900160,2,,1,125.0833
03386964,12,2016,900160,2,,2,408.8333
03386964,12,2016,900160,2,,3,0.1667
03386964,12,2016,900160,2,,4,4185.3333
03386964,12,2016,900160,2,,5,1705.8333
03386964,10,2016,900180,2,,1,1295.6667
03386964,10,2016,900180,2,,2,1277.4167
03386964,10,2016,900180,2,,3,1256.25
03386964,10,2016,900180,2,,4,1278.3333
03386964,10,2016,900180,2,,5,1276.8333
03386964,11,2016,900180,2,,1,1295.6667
03386964,11,2016,900180,2,,2,1277.4167
03386964,11,2016,900180,2,,3,1256.25
03386964,11,2016,900180,2,,4,1278.3333
03386964,11,2016,900180,2,,5,1276.8333
03386964,12,2016,900180,2,,1,1295.6667
03386964,12,2016,900180,2,,2,1277.4167
03386964,12,2016,900180,2,,3,1256.25
03386964,12,2016,900180,2,,4,1278.3333
03386964,12,2016,900180,2,,5,1276.8333
03386964,10,2016,980000,2,T,1,20850.8326
03386964,10,2016,980000,2,T,2,20850.8326
03386964,10,2016,980000,2,T,3,20850.8326
03386964,10,2016,980000,2,T,4,20850.8326
03386964,10,2016,980000,2,T,5,20850.8326
03386964,11,2016,980000,2,T,1,20850.8326
03386964,11,2016,980000,2,T,2,20850.8326
03386964,11,2016,980000,2,T,3,20850.8326
03386964,11,2016,980000,2,T,4,20850.8326
03386964,11,2016,980000,2,T,5,20850.8326
03386964,12,2016,980000,2,T,1,20850.8326
03386964,12,2016,980000,2,T,2,20850.8326
03386964,12,2016,980000,2,T,3,20850.8326
03386964,12,2016,980000,2,T,4,20850.8326
03386964,12,2016,980000,2,T,5,20850.8326
03386974,10,2016,900140,2,T,1,5379.6427
03386974,10,2016,900140,2,T,2,5379.6427
03386974,10,2016,900140,2,T,3,5379.6427
03386974,10,2016,900140,2,T,4,5379.6427
03386974,10,2016,900140,2,T,5,5379.6427
03386974,11,2016,900140,2,T,1,5379.6427
03386974,11,2016,900140,2,T,2,5379.6427
03386974,11,2016,900140,2,T,3,5379.6427
03386974,11,2016,900140,2,T,4,5379.6427
03386974,11,2016,900140,2,T,5,5379.6427
03386974,12,2016,900140,2,T,1,5379.6427
03386974,12,2016,900140,2,T,2,5379.6427
03386974,12,2016,900140,2,T,3,5379.6427
03386974,12,2016,900140,2,T,4,5379.6427
03386974,12,2016,900140,2,T,5,5379.6427
03386974,10,2016,900150,2,,1,199
03386974,10,2016,900150,2,,2,208
03386974,10,2016,900150,2,,3,191
03386974,10,2016,900150,2,,4,82
03386974,10,2016,900150,2,,5,209
03386974,11,2016,900150,2,,1,199
03386974,11,2016,900150,2,,2,208
03386974,11,2016,900150,2,,3,191
