NEWID,REFMO,REFYR,UCC,PUBFLAG,VALUE_,IMPNUM,VALUE
03502984,04,2017,900000,2,,2,2916.6667
03502984,04,2017,900000,2,,3,2916.6667
03502984,04,2017,900000,2,,4,2916.6667
03502984,04,2017,900000,2,,5,2916.6667
03502984,05,2017,900000,2,,1,2916.6667
03502984,05,2017,900000,2,,2,2916.6667
03502984,05,2017,900000,2,,3,2916.6667
03502984,05,2017,900000,2,,4,2916.6667
03502984,05,2017,900000,2,,5,2916.6667
03502984,06,2017,900000,2,,1,2916.6667
03502984,06,2017,900000,2,,2,2916.6667
03502984,06,2017,900000,2,,3,2916.6667
03502984,06,2017,900000,2,,4,2916.6667
03502984,06,2017,900000,2,,5,2916.6667
03502984,04,2017,980000,2,,1,2916.6667
03502984,04,2017,980000,2,,2,2916.6667
03502984,04,2017,980000,2,,3,2916.6667
03502984,04,2017,980000,2,,4,2916.6667
03502984,04,2017,980000,2,,5,2916.6667
03502984,05,2017,980000,2,,1,2916.6667
03502984,05,2017,980000,2,,2,2916.6667
03502984,05,2017,980000,2,,3,2916.6667
03502984,05,2017,980000,2,,4,2916.6667
03502984,05,2017,980000,2,,5,2916.6667
03502984,06,2017,980000,2,,1,2916.6667
03502984,06,2017,980000,2,,2,2916.6667
03502984,06,2017,980000,2,,3,2916.6667
03502984,06,2017,980000,2,,4,2916.6667
03502984,06,2017,980000,2,,5,2916.6667
03503014,04,2017,800940,2,,1,573.75
03503014,04,2017,800940,2,,2,573.75
03503014,04,2017,800940,2,,3,573.75
03503014,04,2017,800940,2,,4,573.75
03503014,04,2017,800940,2,,5,573.75
03503014,05,2017,800940,2,,1,573.75
03503014,05,2017,800940,2,,2,573.75
03503014,05,2017,800940,2,,3,573.75
03503014,05,2017,800940,2,,4,573.75
03503014,05,2017,800940,2,,5,573.75
03503014,06,2017,800940,2,,1,573.75
03503014,06,2017,800940,2,,2,573.75
03503014,06,2017,800940,2,,3,573.75
03503014,06,2017,800940,2,,4,573.75
03503014,06,2017,800940,2,,5,573.75
03503014,04,2017,900000,2,,1,7500
03503014,04,2017,900000,2,,2,7500
03503014,04,2017,900000,2,,3,7500
03503014,04,2017,900000,2,,4,7500
03503014,04,2017,900000,2,,5,7500
03503014,05,2017,900000,2,,1,7500
03503014,05,2017,900000,2,,2,7500
03503014,05,2017,900000,2,,3,7500
03503014,05,2017,900000,2,,4,7500
03503014,05,2017,900000,2,,5,7500
03503014,06,2017,900000,2,,1,7500
03503014,06,2017,900000,2,,2,7500
03503014,06,2017,900000,2,,3,7500
03503014,06,2017,900000,2,,4,7500
03503014,06,2017,900000,2,,5,7500
03503014,04,2017,900180,2,,1,5
03503014,04,2017,900180,2,,2,5
03503014,04,2017,900180,2,,3,5
03503014,04,2017,900180,2,,4,5
03503014,04,2017,900180,2,,5,5
03503014,05,2017,900180,2,,1,5
03503014,05,2017,900180,2,,2,5
03503014,05,2017,900180,2,,3,5
03503014,05,2017,900180,2,,4,5
03503014,05,2017,900180,2,,5,5
03503014,06,2017,900180,2,,1,5
03503014,06,2017,900180,2,,2,5
03503014,06,2017,900180,2,,3,5
03503014,06,2017,900180,2,,4,5
03503014,06,2017,900180,2,,5,5
03503014,04,2017,980000,2,,1,7505
03503014,04,2017,980000,2,,2,7505
03503014,04,2017,980000,2,,3,7505
03503014,04,2017,980000,2,,4,7505
03503014,04,2017,980000,2,,5,7505
03503014,05,2017,980000,2,,1,7505
03503014,05,2017,980000,2,,2,7505
03503014,05,2017,980000,2,,3,7505
03503014,05,2017,980000,2,,4,7505
03503014,05,2017,980000,2,,5,7505
03503014,06,2017,980000,2,,1,7505
03503014,06,2017,980000,2,,2,7505
03503014,06,2017,980000,2,,3,7505
03503014,06,2017,980000,2,,4,7505
03503014,06,2017,980000,2,,5,7505
03503044,04,2017,800940,2,,1,242.9167
03503044,04,2017,800940,2,,2,242.9167
03503044,04,2017,800940,2,,3,242.9167
03503044,04,2017,800940,2,,4,242.9167
03503044,04,2017,800940,2,,5,242.9167
03503044,05,2017,800940,2,,1,242.9167
03503044,05,2017,800940,2,,2,242.9167
03503044,05,2017,800940,2,,3,242.9167
03503044,05,2017,800940,2,,4,242.9167
03503044,05,2017,800940,2,,5,242.9167
03503044,06,2017,800940,2,,1,242.9167
03503044,06,2017,800940,2,,2,242.9167
03503044,06,2017,800940,2,,3,242.9167
03503044,06,2017,800940,2,,4,242.9167
03503044,06,2017,800940,2,,5,242.9167
03503044,04,2017,900000,2,,1,3175
03503044,04,2017,900000,2,,2,3175
03503044,04,2017,900000,2,,3,3175
03503044,04,2017,900000,2,,4,3175
03503044,04,2017,900000,2,,5,3175
03503044,05,2017,900000,2,,1,3175
03503044,05,2017,900000,2,,2,3175
03503044,05,2017,900000,2,,3,3175
03503044,05,2017,900000,2,,4,3175
03503044,05,2017,900000,2,,5,3175
03503044,06,2017,900000,2,,1,3175
03503044,06,2017,900000,2,,2,3175
03503044,06,2017,900000,2,,3,3175
03503044,06,2017,900000,2,,4,3175
03503044,06,2017,900000,2,,5,3175
03503044,04,2017,980000,2,,1,3175
03503044,04,2017,980000,2,,2,3175
03503044,04,2017,980000,2,,3,3175
03503044,04,2017,980000,2,,4,3175
03503044,04,2017,980000,2,,5,3175
03503044,05,2017,980000,2,,1,3175
03503044,05,2017,980000,2,,2,3175
03503044,05,2017,980000,2,,3,3175
03503044,05,2017,980000,2,,4,3175
03503044,05,2017,980000,2,,5,3175
03503044,06,2017,980000,2,,1,3175
03503044,06,2017,980000,2,,2,3175
03503044,06,2017,980000,2,,3,3175
03503044,06,2017,980000,2,,4,3175
03503044,06,2017,980000,2,,5,3175
03503054,04,2017,900030,2,,1,2020
03503054,04,2017,900030,2,,2,1832
03503054,04,2017,900030,2,,3,2173
03503054,04,2017,900030,2,,4,1657
03503054,04,2017,900030,2,,5,1795
03503054,05,2017,900030,2,,1,2020
03503054,05,2017,900030,2,,2,1832
03503054,05,2017,900030,2,,3,2173
03503054,05,2017,900030,2,,4,1657
03503054,05,2017,900030,2,,5,1795
03503054,06,2017,900030,2,,1,2020
03503054,06,2017,900030,2,,2,1832
03503054,06,2017,900030,2,,3,2173
03503054,06,2017,900030,2,,4,1657
03503054,06,2017,900030,2,,5,1795
03503054,04,2017,980000,2,,1,2020
03503054,04,2017,980000,2,,2,1832
03503054,04,2017,980000,2,,3,2173
03503054,04,2017,980000,2,,4,1657
03503054,04,2017,980000,2,,5,1795
03503054,05,2017,980000,2,,1,2020
03503054,05,2017,980000,2,,2,1832
03503054,05,2017,980000,2,,3,2173
03503054,05,2017,980000,2,,4,1657
03503054,05,2017,980000,2,,5,1795
03503054,06,2017,980000,2,,1,2020
03503054,06,2017,980000,2,,2,1832
03503054,06,2017,980000,2,,3,2173
03503054,06,2017,980000,2,,4,1657
03503054,06,2017,980000,2,,5,1795
03503064,04,2017,900030,2,,1,2334
03503064,04,2017,900030,2,,2,2334
03503064,04,2017,900030,2,,3,2334
03503064,04,2017,900030,2,,4,2334
03503064,04,2017,900030,2,,5,2334
03503064,05,2017,900030,2,,1,2334
03503064,05,2017,900030,2,,2,2334
03503064,05,2017,900030,2,,3,2334
03503064,05,2017,900030,2,,4,2334
03503064,05,2017,900030,2,,5,2334
03503064,06,2017,900030,2,,1,2334
03503064,06,2017,900030,2,,2,2334
03503064,06,2017,900030,2,,3,2334
03503064,06,2017,900030,2,,4,2334
03503064,06,2017,900030,2,,5,2334
03503064,04,2017,900170,2,,1,1083.3333
03503064,04,2017,900170,2,,2,1083.3333
03503064,04,2017,900170,2,,3,1083.3333
03503064,04,2017,900170,2,,4,1083.3333
03503064,04,2017,900170,2,,5,1083.3333
03503064,05,2017,900170,2,,1,1083.3333
03503064,05,2017,900170,2,,2,1083.3333
03503064,05,2017,900170,2,,3,1083.3333
03503064,05,2017,900170,2,,4,1083.3333
03503064,05,2017,900170,2,,5,1083.3333
03503064,06,2017,900170,2,,1,1083.3333
03503064,06,2017,900170,2,,2,1083.3333
03503064,06,2017,900170,2,,3,1083.3333
03503064,06,2017,900170,2,,4,1083.3333
03503064,06,2017,900170,2,,5,1083.3333
03503064,04,2017,900180,2,,1,12.5
03503064,04,2017,900180,2,,2,12.5
03503064,04,2017,900180,2,,3,12.5
03503064,04,2017,900180,2,,4,12.5
03503064,04,2017,900180,2,,5,12.5
03503064,05,2017,900180,2,,1,12.5
03503064,05,2017,900180,2,,2,12.5
03503064,05,2017,900180,2,,3,12.5
03503064,05,2017,900180,2,,4,12.5
03503064,05,2017,900180,2,,5,12.5
03503064,06,2017,900180,2,,1,12.5
03503064,06,2017,900180,2,,2,12.5
03503064,06,2017,900180,2,,3,12.5
03503064,06,2017,900180,2,,4,12.5
03503064,06,2017,900180,2,,5,12.5
03503064,04,2017,980000,2,,1,3429.8333
03503064,04,2017,980000,2,,2,3429.8333
03503064,04,2017,980000,2,,3,3429.8333
03503064,04,2017,980000,2,,4,3429.8333
03503064,04,2017,980000,2,,5,3429.8333
03503064,05,2017,980000,2,,1,3429.8333
03503064,05,2017,980000,2,,2,3429.8333
03503064,05,2017,980000,2,,3,3429.8333
03503064,05,2017,980000,2,,4,3429.8333
03503064,05,2017,980000,2,,5,3429.8333
03503064,06,2017,980000,2,,1,3429.8333
03503064,06,2017,980000,2,,2,3429.8333
03503064,06,2017,980000,2,,3,3429.8333
03503064,06,2017,980000,2,,4,3429.8333
03503064,06,2017,980000,2,,5,3429.8333
03503084,04,2017,900030,2,,1,894
03503084,04,2017,900030,2,,2,894
03503084,04,2017,900030,2,,3,894
03503084,04,2017,900030,2,,4,894
03503084,04,2017,900030,2,,5,894
03503084,05,2017,900030,2,,1,894
03503084,05,2017,900030,2,,2,894
03503084,05,2017,900030,2,,3,894
03503084,05,2017,900030,2,,4,894
03503084,05,2017,900030,2,,5,894
03503084,06,2017,900030,2,,1,894
03503084,06,2017,900030,2,,2,894
03503084,06,2017,900030,2,,3,894
03503084,06,2017,900030,2,,4,894
03503084,06,2017,900030,2,,5,894
03503084,04,2017,900170,2,,1,117.5
03503084,04,2017,900170,2,,2,117.5
03503084,04,2017,900170,2,,3,117.5
03503084,04,2017,900170,2,,4,117.5
03503084,04,2017,900170,2,,5,117.5
03503084,05,2017,900170,2,,1,117.5
03503084,05,2017,900170,2,,2,117.5
03503084,05,2017,900170,2,,3,117.5
03503084,05,2017,900170,2,,4,117.5
03503084,05,2017,900170,2,,5,117.5
03503084,06,2017,900170,2,,1,117.5
03503084,06,2017,900170,2,,2,117.5
03503084,06,2017,900170,2,,3,117.5
03503084,06,2017,900170,2,,4,117.5
03503084,06,2017,900170,2,,5,117.5
03503084,04,2017,980000,2,,1,1011.5
03503084,04,2017,980000,2,,2,1011.5
03503084,04,2017,980000,2,,3,1011.5
03503084,04,2017,980000,2,,4,1011.5
03503084,04,2017,980000,2,,5,1011.5
03503084,05,2017,980000,2,,1,1011.5
03503084,05,2017,980000,2,,2,1011.5
03503084,05,2017,980000,2,,3,1011.5
03503084,05,2017,980000,2,,4,1011.5
03503084,05,2017,980000,2,,5,1011.5
03503084,06,2017,980000,2,,1,1011.5
03503084,06,2017,980000,2,,2,1011.5
03503084,06,2017,980000,2,,3,1011.5
03503084,06,2017,980000,2,,4,1011.5
03503084,06,2017,980000,2,,5,1011.5
03503094,04,2017,800940,2,,1,948
03503094,04,2017,800940,2,,2,890.4167
03503094,04,2017,800940,2,,3,992.1667
03503094,04,2017,800940,2,,4,989.8333
03503094,04,2017,800940,2,,5,1007.6667
03503094,05,2017,800940,2,,1,948
03503094,05,2017,800940,2,,2,890.4167
03503094,05,2017,800940,2,,3,992.1667
03503094,05,2017,800940,2,,4,989.8333
03503094,05,2017,800940,2,,5,1007.6667
03503094,06,2017,800940,2,,1,948
03503094,06,2017,800940,2,,2,890.4167
03503094,06,2017,800940,2,,3,992.1667
03503094,06,2017,800940,2,,4,989.8333
03503094,06,2017,800940,2,,5,1007.6667
03503094,04,2017,900000,2,,1,12392.5833
03503094,04,2017,900000,2,,2,11639.4167
03503094,04,2017,900000,2,,3,12968.9167
03503094,04,2017,900000,2,,4,12938.8333
03503094,04,2017,900000,2,,5,13171.25
03503094,05,2017,900000,2,,1,12392.5833
03503094,05,2017,900000,2,,2,11639.4167
03503094,05,2017,900000,2,,3,12968.9167
03503094,05,2017,900000,2,,4,12938.8333
03503094,05,2017,900000,2,,5,13171.25
03503094,06,2017,900000,2,,1,12392.5833
03503094,06,2017,900000,2,,2,11639.4167
03503094,06,2017,900000,2,,3,12968.9167
03503094,06,2017,900000,2,,4,12938.8333
03503094,06,2017,900000,2,,5,13171.25
03503094,04,2017,980000,2,,1,12392.5833
03503094,04,2017,980000,2,,2,11639.4167
03503094,04,2017,980000,2,,3,12968.9167
03503094,04,2017,980000,2,,4,12938.8333
03503094,04,2017,980000,2,,5,13171.25
03503094,05,2017,980000,2,,1,12392.5833
03503094,05,2017,980000,2,,2,11639.4167
03503094,05,2017,980000,2,,3,12968.9167
03503094,05,2017,980000,2,,4,12938.8333
03503094,05,2017,980000,2,,5,13171.25
03503094,06,2017,980000,2,,1,12392.5833
03503094,06,2017,980000,2,,2,11639.4167
03503094,06,2017,980000,2,,3,12968.9167
03503094,06,2017,980000,2,,4,12938.8333
03503094,06,2017,980000,2,,5,13171.25
03503104,04,2017,800940,2,,1,102
03503104,04,2017,800940,2,,2,97
03503104,04,2017,800940,2,,3,236.1667
03503104,04,2017,800940,2,,4,334.8333
03503104,04,2017,800940,2,,5,62.9167
03503104,05,2017,800940,2,,1,102
03503104,05,2017,800940,2,,2,97
03503104,05,2017,800940,2,,3,236.1667
03503104,05,2017,800940,2,,4,334.8333
03503104,05,2017,800940,2,,5,62.9167
03503104,06,2017,800940,2,,1,102
03503104,06,2017,800940,2,,2,97
03503104,06,2017,800940,2,,3,236.1667
03503104,06,2017,800940,2,,4,334.8333
03503104,06,2017,800940,2,,5,62.9167
03503104,04,2017,900000,2,,1,1333.3333
03503104,04,2017,900000,2,,2,1268
03503104,04,2017,900000,2,,3,3086.8333
03503104,04,2017,900000,2,,4,4377.1667
03503104,04,2017,900000,2,,5,822.8333
03503104,05,2017,900000,2,,1,1333.3333
03503104,05,2017,900000,2,,2,1268
03503104,05,2017,900000,2,,3,3086.8333
03503104,05,2017,900000,2,,4,4377.1667
03503104,05,2017,900000,2,,5,822.8333
03503104,06,2017,900000,2,,1,1333.3333
03503104,06,2017,900000,2,,2,1268
03503104,06,2017,900000,2,,3,3086.8333
03503104,06,2017,900000,2,,4,4377.1667
03503104,06,2017,900000,2,,5,822.8333
03503104,04,2017,980000,2,,1,1333.3333
03503104,04,2017,980000,2,,2,1268
03503104,04,2017,980000,2,,3,3086.8333
03503104,04,2017,980000,2,,4,4377.1667
03503104,04,2017,980000,2,,5,822.8333
03503104,05,2017,980000,2,,1,1333.3333
03503104,05,2017,980000,2,,2,1268
03503104,05,2017,980000,2,,3,3086.8333
03503104,05,2017,980000,2,,4,4377.1667
03503104,05,2017,980000,2,,5,822.8333
03503104,06,2017,980000,2,,1,1333.3333
03503104,06,2017,980000,2,,2,1268
03503104,06,2017,980000,2,,3,3086.8333
03503104,06,2017,980000,2,,4,4377.1667
03503104,06,2017,980000,2,,5,822.8333
03503114,04,2017,800940,2,,1,446.25
03503114,04,2017,800940,2,,2,446.25
03503114,04,2017,800940,2,,3,446.25
03503114,04,2017,800940,2,,4,446.25
03503114,04,2017,800940,2,,5,446.25
03503114,05,2017,800940,2,,1,446.25
03503114,05,2017,800940,2,,2,446.25
03503114,05,2017,800940,2,,3,446.25
03503114,05,2017,800940,2,,4,446.25
03503114,05,2017,800940,2,,5,446.25
03503114,06,2017,800940,2,,1,446.25
03503114,06,2017,800940,2,,2,446.25
03503114,06,2017,800940,2,,3,446.25
03503114,06,2017,800940,2,,4,446.25
03503114,06,2017,800940,2,,5,446.25
03503114,04,2017,900000,2,,1,5833.3333
03503114,04,2017,900000,2,,2,5833.3333
03503114,04,2017,900000,2,,3,5833.3333
03503114,04,2017,900000,2,,4,5833.3333
03503114,04,2017,900000,2,,5,5833.3333
03503114,05,2017,900000,2,,1,5833.3333
03503114,05,2017,900000,2,,2,5833.3333
03503114,05,2017,900000,2,,3,5833.3333
03503114,05,2017,900000,2,,4,5833.3333
03503114,05,2017,900000,2,,5,5833.3333
03503114,06,2017,900000,2,,1,5833.3333
03503114,06,2017,900000,2,,2,5833.3333
03503114,06,2017,900000,2,,3,5833.3333
03503114,06,2017,900000,2,,4,5833.3333
03503114,06,2017,900000,2,,5,5833.3333
03503114,04,2017,980000,2,,1,5833.3333
03503114,04,2017,980000,2,,2,5833.3333
03503114,04,2017,980000,2,,3,5833.3333
03503114,04,2017,980000,2,,4,5833.3333
03503114,04,2017,980000,2,,5,5833.3333
03503114,05,2017,980000,2,,1,5833.3333
03503114,05,2017,980000,2,,2,5833.3333
03503114,05,2017,980000,2,,3,5833.3333
03503114,05,2017,980000,2,,4,5833.3333
03503114,05,2017,980000,2,,5,5833.3333
03503114,06,2017,980000,2,,1,5833.3333
03503114,06,2017,980000,2,,2,5833.3333
03503114,06,2017,980000,2,,3,5833.3333
03503114,06,2017,980000,2,,4,5833.3333
03503114,06,2017,980000,2,,5,5833.3333
03503124,04,2017,800940,2,,1,1011.4167
03503124,04,2017,800940,2,,2,980.5833
03503124,04,2017,800940,2,,3,943.9167
03503124,04,2017,800940,2,,4,1010.25
03503124,04,2017,800940,2,,5,910.8333
03503124,05,2017,800940,2,,1,1011.4167
03503124,05,2017,800940,2,,2,980.5833
03503124,05,2017,800940,2,,3,943.9167
03503124,05,2017,800940,2,,4,1010.25
03503124,05,2017,800940,2,,5,910.8333
03503124,06,2017,800940,2,,1,1011.4167
03503124,06,2017,800940,2,,2,980.5833
