NEWID,REFMO,REFYR,UCC,PUBFLAG,VALUE_,IMPNUM,VALUE
03639454,10,2017,980000,2,,1,307
03639454,10,2017,980000,2,,2,307
03639454,10,2017,980000,2,,3,307
03639454,10,2017,980000,2,,4,307
03639454,10,2017,980000,2,,5,307
03639454,11,2017,980000,2,,1,307
03639454,11,2017,980000,2,,2,307
03639454,11,2017,980000,2,,3,307
03639454,11,2017,980000,2,,4,307
03639454,11,2017,980000,2,,5,307
03639454,12,2017,980000,2,,1,307
03639454,12,2017,980000,2,,2,307
03639454,12,2017,980000,2,,3,307
03639454,12,2017,980000,2,,4,307
03639454,12,2017,980000,2,,5,307
03639504,10,2017,800940,2,,1,262.0833
03639504,10,2017,800940,2,,2,262.0833
03639504,10,2017,800940,2,,3,262.0833
03639504,10,2017,800940,2,,4,262.0833
03639504,10,2017,800940,2,,5,262.0833
03639504,11,2017,800940,2,,1,262.0833
03639504,11,2017,800940,2,,2,262.0833
03639504,11,2017,800940,2,,3,262.0833
03639504,11,2017,800940,2,,4,262.0833
03639504,11,2017,800940,2,,5,262.0833
03639504,12,2017,800940,2,,1,262.0833
03639504,12,2017,800940,2,,2,262.0833
03639504,12,2017,800940,2,,3,262.0833
03639504,12,2017,800940,2,,4,262.0833
03639504,12,2017,800940,2,,5,262.0833
03639504,10,2017,900000,2,,1,3425.4167
03639504,10,2017,900000,2,,2,3425.4167
03639504,10,2017,900000,2,,3,3425.4167
03639504,10,2017,900000,2,,4,3425.4167
03639504,10,2017,900000,2,,5,3425.4167
03639504,11,2017,900000,2,,1,3425.4167
03639504,11,2017,900000,2,,2,3425.4167
03639504,11,2017,900000,2,,3,3425.4167
03639504,11,2017,900000,2,,4,3425.4167
03639504,11,2017,900000,2,,5,3425.4167
03639504,12,2017,900000,2,,1,3425.4167
03639504,12,2017,900000,2,,2,3425.4167
03639504,12,2017,900000,2,,3,3425.4167
03639504,12,2017,900000,2,,4,3425.4167
03639504,12,2017,900000,2,,5,3425.4167
03639504,10,2017,980000,2,,1,3425.4167
03639504,10,2017,980000,2,,2,3425.4167
03639504,10,2017,980000,2,,3,3425.4167
03639504,10,2017,980000,2,,4,3425.4167
03639504,10,2017,980000,2,,5,3425.4167
03639504,11,2017,980000,2,,1,3425.4167
03639504,11,2017,980000,2,,2,3425.4167
03639504,11,2017,980000,2,,3,3425.4167
03639504,11,2017,980000,2,,4,3425.4167
03639504,11,2017,980000,2,,5,3425.4167
03639504,12,2017,980000,2,,1,3425.4167
03639504,12,2017,980000,2,,2,3425.4167
03639504,12,2017,980000,2,,3,3425.4167
03639504,12,2017,980000,2,,4,3425.4167
03639504,12,2017,980000,2,,5,3425.4167
03639544,10,2017,900030,2,,1,1525
03639544,10,2017,900030,2,,2,1525
03639544,10,2017,900030,2,,3,1525
03639544,10,2017,900030,2,,4,1525
03639544,10,2017,900030,2,,5,1525
03639544,11,2017,900030,2,,1,1525
03639544,11,2017,900030,2,,2,1525
03639544,11,2017,900030,2,,3,1525
03639544,11,2017,900030,2,,4,1525
03639544,11,2017,900030,2,,5,1525
03639544,12,2017,900030,2,,1,1525
03639544,12,2017,900030,2,,2,1525
03639544,12,2017,900030,2,,3,1525
03639544,12,2017,900030,2,,4,1525
03639544,12,2017,900030,2,,5,1525
03639544,10,2017,980000,2,,1,1525
03639544,10,2017,980000,2,,2,1525
03639544,10,2017,980000,2,,3,1525
03639544,10,2017,980000,2,,4,1525
03639544,10,2017,980000,2,,5,1525
03639544,11,2017,980000,2,,1,1525
03639544,11,2017,980000,2,,2,1525
03639544,11,2017,980000,2,,3,1525
03639544,11,2017,980000,2,,4,1525
03639544,11,2017,980000,2,,5,1525
03639544,12,2017,980000,2,,1,1525
03639544,12,2017,980000,2,,2,1525
03639544,12,2017,980000,2,,3,1525
03639544,12,2017,980000,2,,4,1525
03639544,12,2017,980000,2,,5,1525
03639564,10,2017,900030,2,,1,3368
03639564,10,2017,900030,2,,2,3368
03639564,10,2017,900030,2,,3,3368
03639564,10,2017,900030,2,,4,3368
03639564,10,2017,900030,2,,5,3368
03639564,11,2017,900030,2,,1,3368
03639564,11,2017,900030,2,,2,3368
03639564,11,2017,900030,2,,3,3368
03639564,11,2017,900030,2,,4,3368
03639564,11,2017,900030,2,,5,3368
03639564,12,2017,900030,2,,1,3368
03639564,12,2017,900030,2,,2,3368
03639564,12,2017,900030,2,,3,3368
03639564,12,2017,900030,2,,4,3368
03639564,12,2017,900030,2,,5,3368
03639564,10,2017,900170,2,,1,1080
03639564,10,2017,900170,2,,2,1080
03639564,10,2017,900170,2,,3,1080
03639564,10,2017,900170,2,,4,1080
03639564,10,2017,900170,2,,5,1080
03639564,11,2017,900170,2,,1,1080
03639564,11,2017,900170,2,,2,1080
03639564,11,2017,900170,2,,3,1080
03639564,11,2017,900170,2,,4,1080
03639564,11,2017,900170,2,,5,1080
03639564,12,2017,900170,2,,1,1080
03639564,12,2017,900170,2,,2,1080
03639564,12,2017,900170,2,,3,1080
03639564,12,2017,900170,2,,4,1080
03639564,12,2017,900170,2,,5,1080
03639564,10,2017,900180,2,,1,500
03639564,10,2017,900180,2,,2,500
03639564,10,2017,900180,2,,3,500
03639564,10,2017,900180,2,,4,500
03639564,10,2017,900180,2,,5,500
03639564,11,2017,900180,2,,1,500
03639564,11,2017,900180,2,,2,500
03639564,11,2017,900180,2,,3,500
03639564,11,2017,900180,2,,4,500
03639564,11,2017,900180,2,,5,500
03639564,12,2017,900180,2,,1,500
03639564,12,2017,900180,2,,2,500
03639564,12,2017,900180,2,,3,500
03639564,12,2017,900180,2,,4,500
03639564,12,2017,900180,2,,5,500
03639564,10,2017,900190,2,,1,2500
03639564,10,2017,900190,2,,2,2500
03639564,10,2017,900190,2,,3,2500
03639564,10,2017,900190,2,,4,2500
03639564,10,2017,900190,2,,5,2500
03639564,11,2017,900190,2,,1,2500
03639564,11,2017,900190,2,,2,2500
03639564,11,2017,900190,2,,3,2500
03639564,11,2017,900190,2,,4,2500
03639564,11,2017,900190,2,,5,2500
03639564,12,2017,900190,2,,1,2500
03639564,12,2017,900190,2,,2,2500
03639564,12,2017,900190,2,,3,2500
03639564,12,2017,900190,2,,4,2500
03639564,12,2017,900190,2,,5,2500
03639564,10,2017,980000,2,,1,7448
03639564,10,2017,980000,2,,2,7448
03639564,10,2017,980000,2,,3,7448
03639564,10,2017,980000,2,,4,7448
03639564,10,2017,980000,2,,5,7448
03639564,11,2017,980000,2,,1,7448
03639564,11,2017,980000,2,,2,7448
03639564,11,2017,980000,2,,3,7448
03639564,11,2017,980000,2,,4,7448
03639564,11,2017,980000,2,,5,7448
03639564,12,2017,980000,2,,1,7448
03639564,12,2017,980000,2,,2,7448
03639564,12,2017,980000,2,,3,7448
03639564,12,2017,980000,2,,4,7448
03639564,12,2017,980000,2,,5,7448
03639594,10,2017,800940,2,,1,322.1667
03639594,10,2017,800940,2,,2,643.1667
03639594,10,2017,800940,2,,3,242.3333
03639594,10,2017,800940,2,,4,917.75
03639594,10,2017,800940,2,,5,852.5
03639594,11,2017,800940,2,,1,322.1667
03639594,11,2017,800940,2,,2,643.1667
03639594,11,2017,800940,2,,3,242.3333
03639594,11,2017,800940,2,,4,917.75
03639594,11,2017,800940,2,,5,852.5
03639594,12,2017,800940,2,,1,322.1667
03639594,12,2017,800940,2,,2,643.1667
03639594,12,2017,800940,2,,3,242.3333
03639594,12,2017,800940,2,,4,917.75
03639594,12,2017,800940,2,,5,852.5
03639594,10,2017,900000,2,,1,3166.6667
03639594,10,2017,900000,2,,2,3166.6667
03639594,10,2017,900000,2,,3,3166.6667
03639594,10,2017,900000,2,,4,3166.6667
03639594,10,2017,900000,2,,5,3166.6667
03639594,11,2017,900000,2,,1,3166.6667
03639594,11,2017,900000,2,,2,3166.6667
03639594,11,2017,900000,2,,3,3166.6667
03639594,11,2017,900000,2,,4,3166.6667
03639594,11,2017,900000,2,,5,3166.6667
03639594,12,2017,900000,2,,1,3166.6667
03639594,12,2017,900000,2,,2,3166.6667
03639594,12,2017,900000,2,,3,3166.6667
03639594,12,2017,900000,2,,4,3166.6667
03639594,12,2017,900000,2,,5,3166.6667
03639594,10,2017,900160,2,,1,521.9167
03639594,10,2017,900160,2,,2,2620.3333
03639594,10,2017,900160,2,,3,0.0833
03639594,10,2017,900160,2,,4,4414.5833
03639594,10,2017,900160,2,,5,3988.1667
03639594,11,2017,900160,2,,1,521.9167
03639594,11,2017,900160,2,,2,2620.3333
03639594,11,2017,900160,2,,3,0.0833
03639594,11,2017,900160,2,,4,4414.5833
03639594,11,2017,900160,2,,5,3988.1667
03639594,12,2017,900160,2,,1,521.9167
03639594,12,2017,900160,2,,2,2620.3333
03639594,12,2017,900160,2,,3,0.0833
03639594,12,2017,900160,2,,4,4414.5833
03639594,12,2017,900160,2,,5,3988.1667
03639594,10,2017,980000,2,,1,3688.5833
03639594,10,2017,980000,2,,2,5787
03639594,10,2017,980000,2,,3,3166.75
03639594,10,2017,980000,2,,4,7581.25
03639594,10,2017,980000,2,,5,7154.8333
03639594,11,2017,980000,2,,1,3688.5833
03639594,11,2017,980000,2,,2,5787
03639594,11,2017,980000,2,,3,3166.75
03639594,11,2017,980000,2,,4,7581.25
03639594,11,2017,980000,2,,5,7154.8333
03639594,12,2017,980000,2,,1,3688.5833
03639594,12,2017,980000,2,,2,5787
03639594,12,2017,980000,2,,3,3166.75
03639594,12,2017,980000,2,,4,7581.25
03639594,12,2017,980000,2,,5,7154.8333
03639614,10,2017,900030,2,,1,1892
03639614,10,2017,900030,2,,2,1892
03639614,10,2017,900030,2,,3,1892
03639614,10,2017,900030,2,,4,1892
03639614,10,2017,900030,2,,5,1892
03639614,11,2017,900030,2,,1,1892
03639614,11,2017,900030,2,,2,1892
03639614,11,2017,900030,2,,3,1892
03639614,11,2017,900030,2,,4,1892
03639614,11,2017,900030,2,,5,1892
03639614,12,2017,900030,2,,1,1892
03639614,12,2017,900030,2,,2,1892
03639614,12,2017,900030,2,,3,1892
03639614,12,2017,900030,2,,4,1892
03639614,12,2017,900030,2,,5,1892
03639614,10,2017,900170,2,,1,1179
03639614,10,2017,900170,2,,2,1179
03639614,10,2017,900170,2,,3,1179
03639614,10,2017,900170,2,,4,1179
03639614,10,2017,900170,2,,5,1179
03639614,11,2017,900170,2,,1,1179
03639614,11,2017,900170,2,,2,1179
03639614,11,2017,900170,2,,3,1179
03639614,11,2017,900170,2,,4,1179
03639614,11,2017,900170,2,,5,1179
03639614,12,2017,900170,2,,1,1179
03639614,12,2017,900170,2,,2,1179
03639614,12,2017,900170,2,,3,1179
03639614,12,2017,900170,2,,4,1179
03639614,12,2017,900170,2,,5,1179
03639614,10,2017,900180,2,,1,4.1667
03639614,10,2017,900180,2,,2,4.1667
03639614,10,2017,900180,2,,3,4.1667
03639614,10,2017,900180,2,,4,4.1667
03639614,10,2017,900180,2,,5,4.1667
03639614,11,2017,900180,2,,1,4.1667
03639614,11,2017,900180,2,,2,4.1667
03639614,11,2017,900180,2,,3,4.1667
03639614,11,2017,900180,2,,4,4.1667
03639614,11,2017,900180,2,,5,4.1667
03639614,12,2017,900180,2,,1,4.1667
03639614,12,2017,900180,2,,2,4.1667
03639614,12,2017,900180,2,,3,4.1667
03639614,12,2017,900180,2,,4,4.1667
03639614,12,2017,900180,2,,5,4.1667
03639614,10,2017,980000,2,,1,3075.1667
03639614,10,2017,980000,2,,2,3075.1667
03639614,10,2017,980000,2,,3,3075.1667
03639614,10,2017,980000,2,,4,3075.1667
03639614,10,2017,980000,2,,5,3075.1667
03639614,11,2017,980000,2,,1,3075.1667
03639614,11,2017,980000,2,,2,3075.1667
03639614,11,2017,980000,2,,3,3075.1667
03639614,11,2017,980000,2,,4,3075.1667
03639614,11,2017,980000,2,,5,3075.1667
03639614,12,2017,980000,2,,1,3075.1667
03639614,12,2017,980000,2,,2,3075.1667
03639614,12,2017,980000,2,,3,3075.1667
03639614,12,2017,980000,2,,4,3075.1667
03639614,12,2017,980000,2,,5,3075.1667
03639624,10,2017,800940,2,,1,159.4167
03639624,10,2017,800940,2,,2,159.4167
03639624,10,2017,800940,2,,3,159.4167
03639624,10,2017,800940,2,,4,159.4167
03639624,10,2017,800940,2,,5,159.4167
03639624,11,2017,800940,2,,1,159.4167
03639624,11,2017,800940,2,,2,159.4167
03639624,11,2017,800940,2,,3,159.4167
03639624,11,2017,800940,2,,4,159.4167
03639624,11,2017,800940,2,,5,159.4167
03639624,12,2017,800940,2,,1,159.4167
03639624,12,2017,800940,2,,2,159.4167
03639624,12,2017,800940,2,,3,159.4167
03639624,12,2017,800940,2,,4,159.4167
03639624,12,2017,800940,2,,5,159.4167
03639624,10,2017,900000,2,,1,2083.3333
03639624,10,2017,900000,2,,2,2083.3333
03639624,10,2017,900000,2,,3,2083.3333
03639624,10,2017,900000,2,,4,2083.3333
03639624,10,2017,900000,2,,5,2083.3333
03639624,11,2017,900000,2,,1,2083.3333
03639624,11,2017,900000,2,,2,2083.3333
03639624,11,2017,900000,2,,3,2083.3333
03639624,11,2017,900000,2,,4,2083.3333
03639624,11,2017,900000,2,,5,2083.3333
03639624,12,2017,900000,2,,1,2083.3333
03639624,12,2017,900000,2,,2,2083.3333
03639624,12,2017,900000,2,,3,2083.3333
03639624,12,2017,900000,2,,4,2083.3333
03639624,12,2017,900000,2,,5,2083.3333
03639624,10,2017,980000,2,,1,2083.3333
03639624,10,2017,980000,2,,2,2083.3333
03639624,10,2017,980000,2,,3,2083.3333
03639624,10,2017,980000,2,,4,2083.3333
03639624,10,2017,980000,2,,5,2083.3333
03639624,11,2017,980000,2,,1,2083.3333
03639624,11,2017,980000,2,,2,2083.3333
03639624,11,2017,980000,2,,3,2083.3333
03639624,11,2017,980000,2,,4,2083.3333
03639624,11,2017,980000,2,,5,2083.3333
03639624,12,2017,980000,2,,1,2083.3333
03639624,12,2017,980000,2,,2,2083.3333
03639624,12,2017,980000,2,,3,2083.3333
03639624,12,2017,980000,2,,4,2083.3333
03639624,12,2017,980000,2,,5,2083.3333
03639634,10,2017,900030,2,,1,2794
03639634,10,2017,900030,2,,2,2794
03639634,10,2017,900030,2,,3,2794
03639634,10,2017,900030,2,,4,2794
03639634,10,2017,900030,2,,5,2794
03639634,11,2017,900030,2,,1,2794
03639634,11,2017,900030,2,,2,2794
03639634,11,2017,900030,2,,3,2794
03639634,11,2017,900030,2,,4,2794
03639634,11,2017,900030,2,,5,2794
03639634,12,2017,900030,2,,1,2794
03639634,12,2017,900030,2,,2,2794
03639634,12,2017,900030,2,,3,2794
03639634,12,2017,900030,2,,4,2794
03639634,12,2017,900030,2,,5,2794
03639634,10,2017,900180,2,,1,666.6667
03639634,10,2017,900180,2,,2,666.6667
03639634,10,2017,900180,2,,3,666.6667
03639634,10,2017,900180,2,,4,666.6667
03639634,10,2017,900180,2,,5,666.6667
03639634,11,2017,900180,2,,1,666.6667
03639634,11,2017,900180,2,,2,666.6667
03639634,11,2017,900180,2,,3,666.6667
03639634,11,2017,900180,2,,4,666.6667
03639634,11,2017,900180,2,,5,666.6667
03639634,12,2017,900180,2,,1,666.6667
03639634,12,2017,900180,2,,2,666.6667
03639634,12,2017,900180,2,,3,666.6667
03639634,12,2017,900180,2,,4,666.6667
03639634,12,2017,900180,2,,5,666.6667
03639634,10,2017,980000,2,,1,3460.6667
03639634,10,2017,980000,2,,2,3460.6667
03639634,10,2017,980000,2,,3,3460.6667
03639634,10,2017,980000,2,,4,3460.6667
03639634,10,2017,980000,2,,5,3460.6667
03639634,11,2017,980000,2,,1,3460.6667
03639634,11,2017,980000,2,,2,3460.6667
03639634,11,2017,980000,2,,3,3460.6667
03639634,11,2017,980000,2,,4,3460.6667
03639634,11,2017,980000,2,,5,3460.6667
03639634,12,2017,980000,2,,1,3460.6667
03639634,12,2017,980000,2,,2,3460.6667
03639634,12,2017,980000,2,,3,3460.6667
03639634,12,2017,980000,2,,4,3460.6667
03639634,12,2017,980000,2,,5,3460.6667
03639734,10,2017,800940,2,,1,701.25
03639734,10,2017,800940,2,,2,701.25
03639734,10,2017,800940,2,,3,701.25
03639734,10,2017,800940,2,,4,701.25
03639734,10,2017,800940,2,,5,701.25
03639734,11,2017,800940,2,,1,701.25
03639734,11,2017,800940,2,,2,701.25
03639734,11,2017,800940,2,,3,701.25
03639734,11,2017,800940,2,,4,701.25
03639734,11,2017,800940,2,,5,701.25
03639734,12,2017,800940,2,,1,701.25
03639734,12,2017,800940,2,,2,701.25
03639734,12,2017,800940,2,,3,701.25
03639734,12,2017,800940,2,,4,701.25
03639734,12,2017,800940,2,,5,701.25
03639734,10,2017,900000,2,,1,9166.6667
03639734,10,2017,900000,2,,2,9166.6667
03639734,10,2017,900000,2,,3,9166.6667
03639734,10,2017,900000,2,,4,9166.6667
03639734,10,2017,900000,2,,5,9166.6667
03639734,11,2017,900000,2,,1,9166.6667
03639734,11,2017,900000,2,,2,9166.6667
03639734,11,2017,900000,2,,3,9166.6667
03639734,11,2017,900000,2,,4,9166.6667
03639734,11,2017,900000,2,,5,9166.6667
03639734,12,2017,900000,2,,1,9166.6667
03639734,12,2017,900000,2,,2,9166.6667
03639734,12,2017,900000,2,,3,9166.6667
03639734,12,2017,900000,2,,4,9166.6667
03639734,12,2017,900000,2,,5,9166.6667
03639734,10,2017,980000,2,,1,9166.6667
03639734,10,2017,980000,2,,2,9166.6667
03639734,10,2017,980000,2,,3,9166.6667
03639734,10,2017,980000,2,,4,9166.6667
03639734,10,2017,980000,2,,5,9166.6667
03639734,11,2017,980000,2,,1,9166.6667
03639734,11,2017,980000,2,,2,9166.6667
03639734,11,2017,980000,2,,3,9166.6667
03639734,11,2017,980000,2,,4,9166.6667
03639734,11,2017,980000,2,,5,9166.6667
03639734,12,2017,980000,2,,1,9166.6667
03639734,12,2017,980000,2,,2,9166.6667
03639734,12,2017,980000,2,,3,9166.6667
03639734,12,2017,980000,2,,4,9166.6667
03639734,12,2017,980000,2,,5,9166.6667
03639754,10,2017,800940,2,,1,318.75
03639754,10,2017,800940,2,,2,318.75
03639754,10,2017,800940,2,,3,318.75
03639754,10,2017,800940,2,,4,318.75
03639754,10,2017,800940,2,,5,318.75
03639754,11,2017,800940,2,,1,318.75
03639754,11,2017,800940,2,,2,318.75
03639754,11,2017,800940,2,,3,318.75
03639754,11,2017,800940,2,,4,318.75
03639754,11,2017,800940,2,,5,318.75
03639754,12,2017,800940,2,,1,318.75
03639754,12,2017,800940,2,,2,318.75
03639754,12,2017,800940,2,,3,318.75
03639754,12,2017,800940,2,,4,318.75
03639754,12,2017,800940,2,,5,318.75
03639754,10,2017,900000,2,,1,4166.6667
03639754,10,2017,900000,2,,2,4166.6667
03639754,10,2017,900000,2,,3,4166.6667
03639754,10,2017,900000,2,,4,4166.6667
03639754,10,2017,900000,2,,5,4166.6667
03639754,11,2017,900000,2,,1,4166.6667
03639754,11,2017,900000,2,,2,4166.6667
03639754,11,2017,900000,2,,3,4166.6667
03639754,11,2017,900000,2,,4,4166.6667
03639754,11,2017,900000,2,,5,4166.6667
03639754,12,2017,900000,2,,1,4166.6667
03639754,12,2017,900000,2,,2,4166.6667
03639754,12,2017,900000,2,,3,4166.6667
03639754,12,2017,900000,2,,4,4166.6667
03639754,12,2017,900000,2,,5,4166.6667
03639754,10,2017,980000,2,,1,4166.6667
03639754,10,2017,980000,2,,2,4166.6667
03639754,10,2017,980000,2,,3,4166.6667
03639754,10,2017,980000,2,,4,4166.6667
03639754,10,2017,980000,2,,5,4166.6667
03639754,11,2017,980000,2,,1,4166.6667
03639754,11,2017,980000,2,,2,4166.6667
03639754,11,2017,980000,2,,3,4166.6667
03639754,11,2017,980000,2,,4,4166.6667
03639754,11,2017,980000,2,,5,4166.6667
03639754,12,2017,980000,2,,1,4166.6667
03639754,12,2017,980000,2,,2,4166.6667
03639754,12,2017,980000,2,,3,4166.6667
03639754,12,2017,980000,2,,4,4166.6667
03639754,12,2017,980000,2,,5,4166.6667
03639774,10,2017,800940,2,,1,206.8333
03639774,10,2017,800940,2,,2,276.4167
03639774,10,2017,800940,2,,3,234.9167
03639774,10,2017,800940,2,,4,203.75
03639774,10,2017,800940,2,,5,39.5833
03639774,11,2017,800940,2,,1,206.8333
03639774,11,2017,800940,2,,2,276.4167
03639774,11,2017,800940,2,,3,234.9167
03639774,11,2017,800940,2,,4,203.75
03639774,11,2017,800940,2,,5,39.5833
03639774,12,2017,800940,2,,1,206.8333
03639774,12,2017,800940,2,,2,276.4167
03639774,12,2017,800940,2,,3,234.9167
03639774,12,2017,800940,2,,4,203.75
03639774,12,2017,800940,2,,5,39.5833
03639774,10,2017,900000,2,,1,2703.4167
03639774,10,2017,900000,2,,2,3613.0833
03639774,10,2017,900000,2,,3,3071.0833
03639774,10,2017,900000,2,,4,2663.8333
03639774,10,2017,900000,2,,5,517.1667
03639774,11,2017,900000,2,,1,2703.4167
03639774,11,2017,900000,2,,2,3613.0833
03639774,11,2017,900000,2,,3,3071.0833
03639774,11,2017,900000,2,,4,2663.8333
03639774,11,2017,900000,2,,5,517.1667
03639774,12,2017,900000,2,,1,2703.4167
03639774,12,2017,900000,2,,2,3613.0833
03639774,12,2017,900000,2,,3,3071.0833
