NEWID,REFMO,REFYR,UCC,PUBFLAG,VALUE_,IMPNUM,VALUE
03566664,09,2017,980000,2,,5,1061
03566704,07,2017,800940,2,,1,27.5
03566704,07,2017,800940,2,,2,64
03566704,07,2017,800940,2,,3,38
03566704,07,2017,800940,2,,4,176.8333
03566704,07,2017,800940,2,,5,59.25
03566704,08,2017,800940,2,,1,27.5
03566704,08,2017,800940,2,,2,64
03566704,08,2017,800940,2,,3,38
03566704,08,2017,800940,2,,4,176.8333
03566704,08,2017,800940,2,,5,59.25
03566704,09,2017,800940,2,,1,27.5
03566704,09,2017,800940,2,,2,64
03566704,09,2017,800940,2,,3,38
03566704,09,2017,800940,2,,4,176.8333
03566704,09,2017,800940,2,,5,59.25
03566704,07,2017,900000,2,,1,346.75
03566704,07,2017,900000,2,,2,761.6667
03566704,07,2017,900000,2,,3,8.1667
03566704,07,2017,900000,2,,4,2221.6667
03566704,07,2017,900000,2,,5,133.3333
03566704,08,2017,900000,2,,1,346.75
03566704,08,2017,900000,2,,2,761.6667
03566704,08,2017,900000,2,,3,8.1667
03566704,08,2017,900000,2,,4,2221.6667
03566704,08,2017,900000,2,,5,133.3333
03566704,09,2017,900000,2,,1,346.75
03566704,09,2017,900000,2,,2,761.6667
03566704,09,2017,900000,2,,3,8.1667
03566704,09,2017,900000,2,,4,2221.6667
03566704,09,2017,900000,2,,5,133.3333
03566704,07,2017,900030,2,,1,550
03566704,07,2017,900030,2,,2,550
03566704,07,2017,900030,2,,3,550
03566704,07,2017,900030,2,,4,550
03566704,07,2017,900030,2,,5,550
03566704,08,2017,900030,2,,1,550
03566704,08,2017,900030,2,,2,550
03566704,08,2017,900030,2,,3,550
03566704,08,2017,900030,2,,4,550
03566704,08,2017,900030,2,,5,550
03566704,09,2017,900030,2,,1,550
03566704,09,2017,900030,2,,2,550
03566704,09,2017,900030,2,,3,550
03566704,09,2017,900030,2,,4,550
03566704,09,2017,900030,2,,5,550
03566704,07,2017,900160,2,,1,6.25
03566704,07,2017,900160,2,,2,37.5
03566704,07,2017,900160,2,,3,244.4167
03566704,07,2017,900160,2,,4,45
03566704,07,2017,900160,2,,5,320.6667
03566704,08,2017,900160,2,,1,6.25
03566704,08,2017,900160,2,,2,37.5
03566704,08,2017,900160,2,,3,244.4167
03566704,08,2017,900160,2,,4,45
03566704,08,2017,900160,2,,5,320.6667
03566704,09,2017,900160,2,,1,6.25
03566704,09,2017,900160,2,,2,37.5
03566704,09,2017,900160,2,,3,244.4167
03566704,09,2017,900160,2,,4,45
03566704,09,2017,900160,2,,5,320.6667
03566704,07,2017,980000,2,,1,903
03566704,07,2017,980000,2,,2,1349.1667
03566704,07,2017,980000,2,,3,802.5833
03566704,07,2017,980000,2,,4,2816.6667
03566704,07,2017,980000,2,,5,1004
03566704,08,2017,980000,2,,1,903
03566704,08,2017,980000,2,,2,1349.1667
03566704,08,2017,980000,2,,3,802.5833
03566704,08,2017,980000,2,,4,2816.6667
03566704,08,2017,980000,2,,5,1004
03566704,09,2017,980000,2,,1,903
03566704,09,2017,980000,2,,2,1349.1667
03566704,09,2017,980000,2,,3,802.5833
03566704,09,2017,980000,2,,4,2816.6667
03566704,09,2017,980000,2,,5,1004
03566714,07,2017,800940,2,,1,51
03566714,07,2017,800940,2,,2,3.8333
03566714,07,2017,800940,2,,3,165
03566714,07,2017,800940,2,,4,165.75
03566714,07,2017,800940,2,,5,232.6667
03566714,08,2017,800940,2,,1,51
03566714,08,2017,800940,2,,2,3.8333
03566714,08,2017,800940,2,,3,165
03566714,08,2017,800940,2,,4,165.75
03566714,08,2017,800940,2,,5,232.6667
03566714,09,2017,800940,2,,1,51
03566714,09,2017,800940,2,,2,3.8333
03566714,09,2017,800940,2,,3,165
03566714,09,2017,800940,2,,4,165.75
03566714,09,2017,800940,2,,5,232.6667
03566714,07,2017,900000,2,,1,666.5
03566714,07,2017,900000,2,,2,49.6667
03566714,07,2017,900000,2,,3,2156.5
03566714,07,2017,900000,2,,4,2166.6667
03566714,07,2017,900000,2,,5,3041.1667
03566714,08,2017,900000,2,,1,666.5
