"NEWID","REFMO","REFYR","UCC","PUBFLAG","VALUE","VALUE_"
"03184644","01","2016","005100","2",1416.6667,
"03184644","02","2016","005100","2",1416.6667,
"03184644","03","2016","005100","2",1416.6667,
"03184644","01","2016","005110","2",250,
"03184644","02","2016","005110","2",250,
"03184644","03","2016","005110","2",250,
"03184644","01","2016","005200","2",15000,
"03184644","02","2016","005200","2",15000,
"03184644","03","2016","005200","2",15000,
"03184644","01","2016","005210","2",15000,
"03184644","02","2016","005210","2",15000,
"03184644","03","2016","005210","2",15000,
"03184644","01","2016","005400","2",141.6667,
"03184644","02","2016","005400","2",141.6667,
"03184644","03","2016","005400","2",141.6667,
"03184644","01","2016","005410","2",125,
"03184644","02","2016","005410","2",125,
"03184644","03","2016","005410","2",125,
"03184644","01","2016","005600","2",1166.6667,
"03184644","02","2016","005600","2",1166.6667,
"03184644","03","2016","005600","2",1166.6667,
"03184644","01","2016","005610","2",1416.6667,
"03184644","02","2016","005610","2",1416.6667,
"03184644","03","2016","005610","2",1416.6667,
"03184644","01","2016","005800","2",3333.3333,
"03184644","02","2016","005800","2",3333.3333,
"03184644","03","2016","005800","2",3333.3333,
"03184644","01","2016","005810","2",3333.3333,
"03184644","02","2016","005810","2",3333.3333,
"03184644","03","2016","005810","2",3333.3333,
"03184644","01","2016","800940","2",76.5,
"03184644","02","2016","800940","2",76.5,
"03184644","03","2016","800940","2",76.5,
"03184644","01","2016","900000","2",1000,
"03184644","02","2016","900000","2",1000,
"03184644","03","2016","900000","2",1000,
"03184644","01","2016","900030","2",1500,
"03184644","02","2016","900030","2",1500,
"03184644","03","2016","900030","2",1500,
"03184644","01","2016","900160","2",0.0833,
"03184644","02","2016","900160","2",0.0833,
"03184644","03","2016","900160","2",0.0833,
"03184644","01","2016","900190","2",1000,
"03184644","02","2016","900190","2",1000,
"03184644","03","2016","900190","2",1000,
"03184644","01","2016","980000","2",3500.0833,
"03184644","02","2016","980000","2",3500.0833,
"03184644","03","2016","980000","2",3500.0833,
"03184644","01","2016","980010","2",0.0833,
"03184644","02","2016","980010","2",0.0833,
"03184644","03","2016","980010","2",0.0833,
"03184644","01","2016","980020","2",6.0833,
"03184644","02","2016","980020","2",6.0833,
"03184644","03","2016","980020","2",6.0833,
"03184644","01","2016","980030","2",0.0833,
"03184644","02","2016","980030","2",0.0833,
"03184644","03","2016","980030","2",0.0833,
"03184644","01","2016","980040","2",0.0833,
"03184644","02","2016","980040","2",0.0833,
"03184644","03","2016","980040","2",0.0833,
"03184644","01","2016","980060","2",0.0833,
"03184644","02","2016","980060","2",0.0833,
"03184644","03","2016","980060","2",0.0833,
"03184644","01","2016","980090","1",8.3333,
"03184644","02","2016","980090","1",8.3333,
"03184644","03","2016","980090","1",8.3333,
"03184644","01","2016","980220","2",8.3333,
"03184644","02","2016","980220","2",8.3333,
"03184644","03","2016","980220","2",8.3333,
"03184644","01","2016","980240","2",8.3333,
"03184644","02","2016","980240","2",8.3333,
"03184644","03","2016","980240","2",8.3333,
"03184644","01","2016","980281","2",8.3333,
"03184644","02","2016","980281","2",8.3333,
"03184644","03","2016","980281","2",8.3333,
"03184644","01","2016","980286","2",8.3333,
"03184644","02","2016","980286","2",8.3333,
"03184644","03","2016","980286","2",8.3333,
"03184644","01","2016","980310","2",8.3333,
"03184644","02","2016","980310","2",8.3333,
"03184644","03","2016","980310","2",8.3333,
"03184644","01","2016","980330","2",8.3333,
"03184644","02","2016","980330","2",8.3333,
"03184644","03","2016","980330","2",8.3333,
"03184644","01","2016","980350","2",8.3333,
"03184644","02","2016","980350","2",8.3333,
"03184644","03","2016","980350","2",8.3333,
"03184664","01","2016","005100","2",500,
"03184664","02","2016","005100","2",500,
"03184664","03","2016","005100","2",500,
"03184664","01","2016","005110","2",1333.3333,
"03184664","02","2016","005110","2",1333.3333,
"03184664","03","2016","005110","2",1333.3333,
"03184664","01","2016","005200","2",11666.6667,
"03184664","02","2016","005200","2",11666.6667,
"03184664","03","2016","005200","2",11666.6667,
"03184664","01","2016","005210","2",13333.3333,
