"NEWID","TAX_UNIT","TAXYR_CY","TAXYR_PY","DEPCNT","FICAR_CY","FICAR_PY","FILESTAT","FRATE_CY","FRATE_PY","SOI_ST","SOI_ST_","SRATE_CY","SRATE_PY","T65CT_CY","T65C__CY","T65CT_PY","T65C__PY","WAGE_HD","WAGE_HD_","WAGE_SP","WAGE_SP_","OTHTXINC","OTHT_INC","TAXPENS","TAXPENS_","SOSSECB","SOSSECB_","NONTXINC","NONT_INC","RNTPAID","RNTPAID_","PROPTXPD","PROP_XPD","AMTDEDCT","AMTD_DCT","CHLDCARE","CHLD_ARE","DEPUND17","DEPU_D17","OTHDEDCT","OTHD_DCT","FTAXOWE","STAXOWE","FTAXO_PY","FTAXO_CY","STAXO_PY","STAXO_CY","FICA_PY","FICA_CY","FDAGI_PY","FDAGI_CY","STAGI_PY","STAGI_CY","CHDTX_PY","CHDTX_CY","ADDTX_PY","ADDTX_CY","DPCAR_PY","DPCAR_CY","EITCR_PY","EITCR_CY","AMTIN_PY","AMTIN_CY","AMTOW_PY","AMTOW_CY","FRGTX_PY","FRGTX_CY","FTXBC_PY","FTXBC_CY","SSTDD_PY","SSTDD_CY","SITDD_PY","SITDD_CY","SPRCR_PY","SPRCR_CY","SDCAR_PY","SDCAR_CY","SEITC_PY","SEITC_CY","DIVINC"
"03334043",3,"2015","2014",0,0.153,0.153,"1",0.25,0.25,"33","D",0.0645,0.0645,0,"D",0,"D",60911,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",8497,3090,8546.5,8446.5,3096.77,3082.56,9319.38,9319.38,60911,60911,60911.01,60911.01,0,0,0,0,0,0,0,0,60911,60911,0,0,8546.5,8446.5,8546.5,8446.5,7800,7900,0,0,0,0,0,0,0,0,0
"03334063",1,"2015","2014",0,0.153,0.153,"1",0,0,"33","D",0.0574,0.0574,1,"D",1,"D",12000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",1500,"D",150,"D",0,"D",0,"D",0,"D",0,-70,0,0,-68.08,-72.08,1836,1836,12000,12000,12000.01,12000.01,0,0,0,0,0,0,0,0,12000,12000,0,0,30,15,30,15,7800,7900,0,0,188,188,0,0,0,0,0
"03334103",1,"2015","2014",0,0.153,0.153,"1",0.15,0.15,"0","T",0,0,0,"D",0,"D",54600,"D",0,"D",20,"D",0,"D",0,"D",0,"D",0,"D",5000,"D",15,"D",0,"D",0,"D",10692,"D",4783,0,4790.7,4775.7,0,0,8353.8,8353.8,54620,54620,0,0,0,0,0,0,0,0,0,0,43928,43928,0,0,4790.7,4775.7,4790.7,4775.7,0,0,0,0,0,0,0,0,0,0,0
"03334103",2,"2015","2014",0,0.038,0.038,"1",0.3406,0.3404,"0","T",0,0,0,"D",0,"D",285681,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",74942,0,75111.76,74771.65,0,0,23563.88,23749.88,285681,285681,0,0,0,0,0,0,0,0,0,0,285681,285681,0,0,75111.76,74771.65,75111.76,74771.65,0,0,0,0,0,0,0,0,0,0,0
"03334113",1,"2015","2014",1,0.153,0.153,"2",0.15,0.15,"0","T",0,0,0,"D",0,"D",30000,"D",35000,"D",-900,"D",0,"D",0,"D",0,"D",8220,"D",0,"D",33,"D",0,"D",1,"D",0,"D",4036,0,4070,4002.5,0,0,9945,9945,64100,64100,0,0,1000,1000,0,0,0,0,0,0,64100,64100,0,0,5070,5002.5,5070,5002.5,0,0,0,0,0,0,0,0,0,0,0
"03334133",1,"2015","2014",0,0.0304,0.0304,"2",0.2487,0.2487,"10","D",0,0,0,"D",0,"D",130000,"D",1500,"D",0,"D",0,"D",0,"D",0,"D",0,"D",6600,"D",4252,"D",0,"D",0,"D",4564,"D",18394,0,18468.52,18318.52,0,0,18507.5,18693.5,131500,131500,0,0,0,0,0,0,0,0,0,0,126936,126936,0,0,18468.52,18318.52,18468.52,18318.52,0,0,0,0,0,0,0,0,0,0,0
"03334173",1,"2015","2014",0,0.153,0.153,"2",0,0,"14","D",0.0375,0.05,2,"D",2,"D",11000,"D",0,"D",0,"D",0,"D",32192,"D",0,"D",8400,"D",0,"D",280,"D",0,"D",0,"D",3000,"D",0,207,0,0,237.5,176.25,1683,1683,11000,11000,11000.01,11000.01,0,0,0,0,0,0,0,0,11000,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"03334203",1,"2015","2014",0,0.0751,0.0751,"2",0.2695,0.266,"14","D",0.0375,0.05,0,"D",0,"D",87000,"D",147000,"D",6000,"D",0,"D",0,"D",0,"D",0,"D",6900,"D",1807,"D",0,"D",0,"D",13080,"D",43232,9968,42930.74,43532.89,11442.5,8493.75,32082,32268,240000,240000,240000.01,240000.01,0,0,0,0,0,0,0,0,226920,226920,0,0,42930.74,43532.89,42930.74,43532.89,0,0,0,0,345,345,0,0,0,0,0
"03334213",1,"2015","2014",0,0.153,0.153,"1",0.25,0.25,"44","D",0,0,0,"D",0,"D",55000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",14400,"D",0,"D",0,"D",0,"D",0,"D",2400,"D",7019,0,7068.75,6968.75,0,0,8415,8415,55000,55000,0,0,0,0,0,0,0,0,0,0,55000,55000,0,0,7068.75,6968.75,7068.75,6968.75,0,0,0,0,0,0,0,0,0,0,0
"03334243",1,"2015","2014",2,0.153,0.153,"2",0.15,0.15,"0","T",0,0,0,"D",0,"D",14000,"D",37500,"D",0,"D",0,"D",0,"D",0,"D",6480,"D",0,"D",72,"D",0,"D",2,"D",0,"D",550,0,587.5,512.5,0,0,7879.5,7879.5,51500,51500,0,0,2000,2000,0,0,0,0,0,0,51500,51500,0,0,2587.5,2512.5,2587.5,2512.5,0,0,0,0,0,0,0,0,0,0,0
"03334253",1,"2015","2014",2,0.153,0.153,"2",0,0,"14","D",0.0375,0.05,0,"D",0,"D",0,"D",20929,"D",0,"D",0,"D",0,"D",0,"D",3264,"D",0,"D",0,"D",0,"D",0,"D",0,"D",-5504,-9,-5460,-5548,75.45,-92.46,3202.14,3202.14,20929,20929,20929.01,20929.01,0,0,0,0,0,0,5460,5548,20929,20929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546,554.8,0
"03334263",1,"2015","2014",0,0.153,0.153,"2",0.2423,0.2423,"39","D",0.0307,0.0307,0,"D",0,"D",80801,"D",53456,"D",0,"D",0,"D",0,"D",0,"D",0,"D",2000,"D",2280,"D",0,"D",0,"D",4480,"D",20006,4122,20081.33,19931.33,4121.69,4121.69,20541.32,20541.32,134257,134257,134257.01,134257.01,0,0,0,0,0,0,0,0,129777,129777,0,0,20081.33,19931.33,20081.33,19931.33,0,0,0,0,0,0,0,0,0,0,0
