"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","NUMLOC","NUMLOC_","LOCLODGX","LOCL_DGX","ALCMEALX","ALCM_ALX","ALCGROCX","ALCG_OCX","LOCADMSX","LOCA_MSX","FOODLCDL","FOOD_CDL","LODGLCDL","LODG_CDL","ENTRLCDL","ENTR_CDL","ELSELCDL","ELSE_CDL","QLCMLAX","QLCMLAX_","QLCGLAX","QLCGLAX_"
"20164","03550721",13,0,"1",2,"D",178,"G",17,"G",.,"A",41,"G","1","D","1","D","1","D","2","D",64,"G",.,"A"
"20164","03552441",23,0,"1",3,"D",129,"D",30,"D",.,"A",150,"D",,"A",,"A",,"A",,"A",170,"D",.,"A"
"20164","03554301",45,0,"1",2,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",30,"D",.,"A"
"20164","03554341",29,0,"1",1,"D",110,"D",.,"A",.,"A",60,"D",,"A",,"A",,"A",,"A",70,"D",.,"A"
"20164","03555061",18,0,"1",1,"D",55,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20164","03555401",40,0,"1",2,"D",240,"G",10,"D",20,"D",.,"A","2","D","1","D","2","D","2","D",140,"D",40,"D"
"20164","03555821",55,0,"1",1,"D",120,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",75,"D",25,"D"
"20171","03387744",20,0,"1",3,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",100,"D",1,"D"
"20171","03389444",25,0,"1",6,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",500,"D",.,"A"
"20171","03390714",56,0,"1",2,"D",295,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20171","03392754",15,0,"1",3,"D",147,"F",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20171","03396194",52,0,"1",1,"D",95,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20171","03409834",37,0,"1",1,"D",200,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",200,"D",.,"A"
"20171","03421024",47,0,"1",1,"D",115,"D",15,"F",.,"A",85,"D",,"A",,"A",,"A",,"A",100,"F",.,"A"
"20171","03421424",55,0,"1",1,"D",85,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20171","03421924",27,0,"1",7,"D",.,"A",70,"D",.,"A",808,"D",,"A",,"A",,"A",,"A",203,"D",.,"A"
"20171","03422194",24,0,"1",2,"D",110,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",30,"D"
"20171","03423944",56,0,"1",1,"D",60,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20171","03424394",45,0,"1",1,"D",179,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20171","03425764",53,0,"1",3,"D",80,"D",.,"A",.,"A",20,"D",,"A",,"A",,"A",,"A",100,"D",30,"D"
"20171","03441853",28,0,"1",2,"D",500,"D",50,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",150,"D",20,"D"
"20171","03441943",32,0,"1",1,"D",1,"D",.,"A",.,"A",400,"D",,"A",,"A",,"A",,"A",100,"D",.,"A"
"20171","03445153",40,0,"1",1,"D",149,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20171","03445313",48,0,"1",1,"D",140,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20171","03446013",67,0,"1",1,"D",.,"A",30,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",200,"D",.,"A"
"20171","03447243",20,0,"1",1,"D",200,"D",10,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",40,"D",.,"A"
"20171","03447333",72,0,"1",1,"D",225,"D",15,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",100,"D",.,"A"
"20171","03447493",42,0,"1",2,"D",150,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",25,"D",.,"A"
"20171","03449813",19,0,"1",4,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",50,"D"
"20171","03468353",36,0,"1",2,"D",89,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",200,"D",.,"A"
"20171","03471283",43,0,"1",1,"D",120,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",60,"D",.,"A"
"20171","03492073",21,0,"1",2,"D",60,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",25,"D",.,"A"
"20171","03497373",26,0,"1",7,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",200,"D",.,"A"
"20171","03500033",22,0,"1",3,"D",212,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",100,"D"
"20171","03500213",60,0,"1",1,"D",240,"D",.,"A",.,"A",150,"D",,"A",,"A",,"A",,"A",500,"D",.,"A"
"20171","03503832",31,0,"1",3,"D",150,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20171","03504552",22,0,"1",1,"D",90,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20171","03505172",74,0,"1",2,"D",198,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",70,"D",.,"A"
"20171","03509502",55,0,"1",3,"D",460,"D",.,"A",5,"D",320,"D",,"A",,"A",,"A",,"A",200,"D",0,"D"
"20171","03510622",26,0,"1",1,"D",200,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20171","03511592",48,0,"1",1,"D",200,"D",.,"A",.,"A",80,"D",,"A",,"A",,"A",,"A",80,"D",20,"D"
"20171","03512392",13,0,"1",1,"D",15,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20171","03524392",57,0,"1",1,"D",200,"D",7,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",93,"D",.,"A"
"20171","03526682",31,0,"1",1,"D",380,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20171","03527392",52,0,"1",1,"D",140,"D",40,"D",.,"A",50,"D",,"A",,"A",,"A",,"A",110,"D",.,"A"
"20171","03528802",30,0,"1",1,"D",15,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20171","03530472",22,0,"1",2,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",40,"D",.,"A"
"20171","03545662",56,0,"1",2,"D",.,"A",.,"A",.,"A",50,"D",,"A",,"A",,"A",,"A",100,"D",.,"A"
"20171","03546852",17,0,"1",2,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",12,"D",.,"A"
"20171","03547342",44,0,"1",2,"D",325,"D",23,"D",.,"A",60,"D",,"A",,"A",,"A",,"A",177,"D",.,"A"
"20171","03552022",33,0,"1",2,"D",145,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",125,"D",.,"A"
"20171","03552502",71,0,"1",1,"D",140,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",150,"D",.,"A"
"20171","03555402",32,0,"1",2,"D",210,"D",50,"D",.,"A",30,"D",,"A",,"A",,"A",,"A",75,"D",75,"D"
"20171","03555772",33,0,"1",3,"D",100,"D",20,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",180,"D",.,"A"
"20171","03566921",54,0,"1",1,"D",299,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",200,"D",50,"D"
"20171","03569661",14,0,"1",1,"D",75,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20171","03570561",49,0,"1",1,"D",79,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20171","03571931",41,0,"1",2,"D",200,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",100,"D",.,"A"
"20171","03573012",22,0,"1",2,"D",400,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",60,"D",.,"A"
"20171","03573701",12,0,"1",7,"D",653,"G",145,"G",.,"A",130,"G","1","D","1","D","1","D","2","D",472,"G",15,"D"
"20171","03573821",12,0,"1",2,"D",.,"A",11,"D",.,"A",.,"A","2","D","1","D","2","D","2","D",49,"D",.,"A"
"20171","03574491",23,0,"1",1,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",50,"D",.,"A"
"20171","03576391",24,0,"1",1,"D",65,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",15,"D",.,"A"
"20171","03576471",25,0,"1",1,"D",90,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",50,"D",.,"A"
"20171","03594754",25,0,"1",2,"D",240,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",30,"D",15,"D"
"20171","03594821",32,0,"1",6,"D",300,"D",200,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",300,"D",100,"D"
"20171","03594931",27,0,"1",1,"D",90,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",20,"D",.,"A"
"20171","03597641",16,0,"1",2,"D",330,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",100,"F",.,"A"
"20171","03598101",34,0,"1",2,"D",.,"A",.,"A",.,"A",100,"D",,"A",,"A",,"A",,"A",100,"D",20,"D"
"20171","03599261",26,0,"1",2,"D",200,"D",.,"A",.,"A",70,"D",,"A",,"A",,"A",,"A",100,"D",.,"A"
"20171","03599771",58,0,"1",2,"D",259,"G",34,"G",.,"A",111,"G","1","D","1","D","1","D","2","D",96,"G",.,"A"
"20171","03599841",18,0,"1",2,"D",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",400,"D",40,"D"
"20171","03599981",41,0,"1",1,"D",200,"D",16,"D",.,"A",80,"D",,"A",,"A",,"A",,"A",44,"D",.,"A"
"20171","03601021",51,0,"1",1,"D",120,"G",34,"G",.,"A",.,"A","1","D","1","D","2","D","2","D",46,"G",.,"A"
"20171","03602961",53,0,"1",3,"D",150,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",.,"A",.,"A"
"20171","03605781",54,0,"1",1,"D",120,"D",15,"D",.,"A",65,"D",,"A",,"A",,"A",,"A",35,"D",.,"A"
"20171","03606471",40,0,"1",2,"D",700,"D",50,"D",.,"A",.,"A",,"A",,"A",,"A",,"A",250,"D",.,"A"
"20171","03607981",41,0,"1",2,"D",200,"D",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",200,"F",.,"A"
