"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","MEDPCARY","MEDP_ARY","MEDPGFTC","MEDP_FTC","MEDPMTMO","MEDP_TMO","MEDPMTX","MEDPMTX_","MEDPCY1","MEDPCY1_","MEDPCY2","MEDPCY2_","MEDPCY3","MEDPCY3_","MEDPCY4","MEDPCY4_","MEDPCY5","MEDPCY5_","MEDPCY6","MEDPCY6_","MEDPCY7","MEDPCY7_","MEDPCY8","MEDPCY8_","MEDPCY9","MEDPCY9_","MEDPPRNT","MEDP_RNT"
"20161","03145734",17,0,"1","620","D","1","D","13","D",45,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03145814",12,0,"1","620","D","1","D","13","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03145894",9,0,"1","900","D","1","D","11","D",.,"H","200","D","420","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03145894",9,1,"1","200","D","1","D","11","D",225,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03145894",9,2,"1","420","D","1","D","11","D",75,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03145954",16,0,"1","620","D","1","D","13","D",18,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03146094",15,0,"2","420","D","1","D","11","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03146164",13,0,"1","610","D","1","D","11","D",1650,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03146164",14,0,"1","620","D","1","D","13","D",80,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03146174",25,0,"1","410","D","1","D","11","D",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03146174",26,0,"1","410","D","1","D","12","D",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03146174",27,0,"1","200","D","1","D","11","D",170,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03146174",28,0,"1","530","D","1","D","01","D",128,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03146224",25,0,"1","620","D","1","D","13","D",7,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03146234",28,0,"1","200","D","1","D","11","D",1450,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03146234",29,0,"1","200","D","1","D","12","D",1450,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03146234",30,0,"1","620","D","1","D","13","D",55,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03146244",7,0,"1","200","D","1","D","12","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03146254",13,0,"2","420","D","1","D","11","D",60,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03146264",10,0,"1","620","D","1","D","13","D",5,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03146264",11,0,"2","620","D","1","D","11","D",3,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03146364",15,0,"1","200","D","1","D","11","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03146364",16,0,"1","200","D","1","D","12","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03146364",17,0,"1","200","D","1","D","01","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03146364",18,0,"1","120","D","1","D","12","D",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03146364",19,0,"2","410","D","1","D","11","D",43,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03146414",12,0,"1","620","D","1","D","13","D",12,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03146424",10,0,"1","200","D","1","D","11","D",639,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03146424",11,0,"1","200","D","1","D","12","D",93,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03146424",12,0,"1","200","D","1","D","01","D",176,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03146424",13,0,"1","620","D","1","D","11","D",92,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03146524",16,0,"1","530","D","1","D","01","D",250,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03146564",3,0,"1","620","D","1","D","13","D",4,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03146574",17,0,"1","620","D","1","D","12","D",5,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03146684",26,0,"1","620","D","1","D","01","D",36,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03146694",21,0,"1","200","D","1","D","11","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03146694",22,0,"1","200","D","1","D","12","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03146694",23,0,"1","200","D","1","D","01","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03146694",24,0,"2","900","D","1","D","11","D",.,"H","620","D","420","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03146694",24,1,"2","620","D","1","D","11","D",10,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03146694",24,2,"2","420","D","1","D","11","D",10,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03146744",24,0,"1","620","D","1","D","01","D",350,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03146744",25,0,"1","620","D","1","D","11","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03146744",26,0,"1","620","D","1","D","12","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03146754",46,0,"1","120","D","1","D","12","D",250,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03146754",47,0,"1","200","D","1","D","01","D",120,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03146764",30,0,"1","120","D","1","D","12","D",424,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03146764",31,0,"1","620","D","1","D","12","D",9,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03146764",32,0,"1","620","D","1","D","01","D",6,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03146764",33,0,"2","200","D","1","D","11","D",2045,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03146774",11,0,"1","420","D","1","D","01","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03146774",12,0,"1","620","D","1","D","13","D",7,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03146784",6,0,"1","620","D","1","D","13","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03146874",9,0,"1","330","D","1","D","01","D",451,"F",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03146884",14,0,"1","900","D","1","D","01","D",.,"H","510","D","330","D","420","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03146884",14,1,"1","510","D","1","D","01","D",470,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03146884",14,2,"1","330","D","1","D","01","D",1103,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03146884",14,3,"1","420","D","1","D","01","D",427,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03146954",19,0,"1","410","D","1","D","01","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03146954",20,0,"1","410","D","1","D","11","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03146954",21,0,"1","410","D","1","D","12","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03146954",22,0,"1","420","D","1","D","12","D",15,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03146954",23,0,"1","620","D","1","D","13","D",9,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03146954",24,0,"2","410","D","1","D","11","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03146964",15,0,"1","620","D","1","D","13","D",300,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03146964",16,0,"1","655","D","1","D","01","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","1","D"
"20161","03146964",17,0,"1","655","D","1","D","11","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","1","D"
"20161","03146964",18,0,"1","655","D","1","D","12","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","1","D"
"20161","03146964",19,0,"1","655","D","1","D","01","D",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A","2","D"
"20161","03146974",10,0,"1","200","D","1","D","01","D",500,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03147044",60,0,"1","110","D","1","D","01","D",511,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03147044",61,0,"1","620","D","1","D","13","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03147044",62,0,"1","620","D","1","D","01","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03147044",63,0,"1","620","D","1","D","12","D",3,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03147064",13,0,"1","620","D","1","D","13","D",18,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03147074",21,0,"1","620","D","1","D","12","D",11,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03147104",34,0,"2","200","D","1","D","11","D",500,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03147184",16,0,"1","620","D","1","D","13","D",75,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03147234",15,0,"1","620","D","1","D","13","D",150,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03147334",15,0,"1","420","D","1","D","11","D",550,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03147344",16,0,"1","330","D","1","D","01","D",1800,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03147344",17,0,"1","420","D","1","D","12","D",27,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03147344",18,0,"1","620","D","1","D","13","D",115,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03147364",11,0,"1","900","D","1","D","12","D",.,"H","200","D","900","D","420","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03147364",11,1,"1","110","D","1","D","12","D",65,"G",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03147364",11,2,"1","200","D","1","D","12","D",191,"G",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03147364",11,3,"1","410","D","1","D","12","D",69,"G",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03147364",11,4,"1","420","D","1","D","12","D",45,"G",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03147364",11,5,"1","510","D","1","D","12","D",43,"G",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03147364",11,6,"1","530","D","1","D","12","D",47,"G",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03147364",11,7,"1","620","D","1","D","12","D",40,"G",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03147584",17,0,"1","120","D","1","D","12","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03147584",18,0,"1","200","D","1","D","12","D",230,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03147584",19,0,"1","410","D","1","D","01","D",35,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03147584",20,0,"1","420","D","1","D","12","D",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03147584",21,0,"1","620","D","1","D","12","D",3,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03147604",9,0,"1","200","D","1","D","12","D",35,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03147604",10,0,"1","620","D","1","D","12","D",108,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03147634",8,0,"1","110","D","1","D","12","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03147634",9,0,"1","120","D","1","D","11","D",300,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03147634",10,0,"1","620","D","1","D","13","D",15,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03147714",18,0,"1","620","D","1","D","01","D",8,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03147714",19,0,"2","620","D","1","D","11","D",7,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03147734",11,0,"1","620","D","1","D","13","D",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03147744",14,0,"2","620","D","2","D","11","D",68,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03147754",10,0,"1","420","D","1","D","11","D",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03147754",11,0,"1","420","D","1","D","12","D",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03147754",12,0,"1","420","D","1","D","01","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03147754",13,0,"1","620","D","1","D","11","D",60,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03147774",19,0,"1","200","D","1","D","01","D",700,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03147894",8,0,"1","620","D","1","D","13","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03147904",25,0,"1","330","D","1","D","01","D",600,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03147904",26,0,"1","510","D","1","D","01","D",300,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03147924",29,0,"1","420","D","1","D","11","D",131,"F",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03147924",30,0,"1","420","D","1","D","12","D",131,"F",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03147924",31,0,"1","420","D","1","D","01","D",131,"F",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03147924",32,0,"1","620","D","1","D","13","D",150,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03148004",23,0,"1","620","D","1","D","13","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03148024",17,0,"1","120","D","1","D","12","D",240,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03148034",10,0,"1","200","D","1","D","11","D",85,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03148084",40,0,"1","110","D","1","D","01","D",75,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03148084",41,0,"1","200","D","1","D","01","D",3871,"T",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03148084",42,0,"1","510","D","1","D","12","D",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03148084",43,0,"1","620","D","1","D","01","D",250,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03148124",17,0,"1","200","D","1","D","01","D",50,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03148124",18,0,"1","420","D","1","D","01","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03148124",19,0,"1","420","D","1","D","01","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03148124",20,0,"1","420","D","1","D","12","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03148124",21,0,"1","420","D","1","D","11","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03148124",22,0,"2","420","D","1","D","11","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03148164",17,0,"1","130","D","1","D","01","D",.,"H","120","D","110","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03148164",17,1,"1","120","D","1","D","01","D",333,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03148164",17,2,"1","110","D","1","D","01","D",117,"E",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03148174",13,0,"1","620","D","1","D","13","D",6,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03148174",14,0,"1","620","D","1","D","12","D",48,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03148174",15,0,"2","200","D","1","D","11","D",250,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03148184",17,0,"1","200","D","1","D","11","D",300,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03148184",18,0,"1","530","D","1","D","11","D",150,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03148184",19,0,"1","620","D","1","D","13","D",150,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03148204",14,0,"1","420","D","1","D","12","D",131,"F",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03148204",15,0,"1","420","D","1","D","01","D",131,"F",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03148264",28,0,"1","200","D","1","D","11","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03148264",29,0,"1","620","D","1","D","13","D",33,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03148274",80,0,"1","410","D","1","D","12","D",75,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03148274",81,0,"1","410","D","1","D","01","D",75,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03148274",82,0,"1","420","D","1","D","11","D",117,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03148274",83,0,"1","200","D","1","D","12","D",1409,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03148274",84,0,"1","620","D","1","D","11","D",10,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03148274",85,0,"1","620","D","1","D","13","D",35,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03148274",86,0,"2","200","D","1","D","11","D",300,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03148274",87,0,"2","410","D","1","D","11","D",75,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03148284",23,0,"1","620","D","1","D","13","D",35,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03148284",24,0,"2","420","D","1","D","11","D",160,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03148324",13,0,"1","420","D","1","D","11","D",150,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03148324",14,0,"1","420","D","1","D","12","D",150,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03148324",15,0,"2","420","D","1","D","11","D",1964,"T",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03148384",7,0,"1","120","D","1","D","01","D",222,"F",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03148384",8,0,"1","200","D","1","D","01","D",700,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03148404",13,0,"1","420","D","1","D","12","D",150,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03148404",14,0,"1","330","D","1","D","12","D",262,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03148404",15,0,"1","620","D","1","D","13","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03148404",16,0,"2","620","D","1","D","11","D",15,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03148434",21,0,"1","420","D","1","D","11","D",100,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03148434",22,0,"1","620","D","1","D","12","D",30,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03148484",29,0,"1","410","D","1","D","11","D",102,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03148484",30,0,"1","620","D","1","D","13","D",225,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03148514",17,0,"1","330","D","1","D","12","D",255,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03148514",18,0,"1","620","D","1","D","13","D",12,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03148604",14,0,"1","110","D","1","D","11","D",45,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03148604",15,0,"1","200","D","1","D","12","D",55,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03148604",16,0,"1","420","D","1","D","11","D",15,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03148604",17,0,"1","330","D","1","D","12","D",450,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03148604",18,0,"1","620","D","1","D","13","D",125,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03148654",16,0,"1","110","D","1","D","01","D",137,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03148654",17,0,"1","620","D","1","D","01","D",130,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03148654",18,0,"2","620","D","1","D","11","D",116,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03148684",15,0,"1","420","D","1","D","12","D",180,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03148694",14,0,"1","110","D","1","D","01","D",65,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03148694",15,0,"1","120","D","1","D","01","D",230,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03148694",16,0,"1","620","D","1","D","13","D",120,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03148704",20,0,"1","530","D","1","D","12","D",200,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03148704",21,0,"2","110","D","1","D","11","D",40,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03148724",21,0,"1","120","D","1","D","12","D",238,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03148754",16,0,"1","420","D","1","D","11","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03148754",17,0,"1","420","D","1","D","12","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03148754",18,0,"1","420","D","1","D","01","D",25,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
"20161","03148754",19,0,"1","420","D","1","D","01","D",20,"D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A"
