"NEWID","REFMO","REFYR","UCC","PUBFLAG","VALUE","VALUE_"
"02814285","01","2015","005100","2",500,
"02814285","02","2015","005100","2",500,
"02814285","03","2015","005100","2",500,
"02814285","01","2015","005110","2",500,
"02814285","02","2015","005110","2",500,
"02814285","03","2015","005110","2",500,
"02814285","01","2015","800940","2",153,
"02814285","02","2015","800940","2",153,
"02814285","03","2015","800940","2",153,
"02814285","01","2015","900000","2",2000,
"02814285","02","2015","900000","2",2000,
"02814285","03","2015","900000","2",2000,
"02814285","01","2015","980000","2",2000,
"02814285","02","2015","980000","2",2000,
"02814285","03","2015","980000","2",2000,
"02814285","01","2015","980010","2",0.1667,
"02814285","02","2015","980010","2",0.1667,
"02814285","03","2015","980010","2",0.1667,
"02814285","01","2015","980020","2",2.9167,
"02814285","02","2015","980020","2",2.9167,
"02814285","03","2015","980020","2",2.9167,
"02814285","01","2015","980030","2",0.0833,
"02814285","02","2015","980030","2",0.0833,
"02814285","03","2015","980030","2",0.0833,
"02814285","01","2015","980040","2",0.0833,
"02814285","02","2015","980040","2",0.0833,
"02814285","03","2015","980040","2",0.0833,
"02814285","01","2015","980050","2",0.0833,
"02814285","02","2015","980050","2",0.0833,
"02814285","03","2015","980050","2",0.0833,
"02814285","01","2015","980071","2",2206.75,
"02814285","02","2015","980071","2",2206.75,
"02814285","03","2015","980071","2",2206.75,
"02814285","01","2015","980220","2",8.3333,
"02814285","02","2015","980220","2",8.3333,
"02814285","03","2015","980220","2",8.3333,
"02814285","01","2015","980260","2",8.3333,
"02814285","02","2015","980260","2",8.3333,
"02814285","03","2015","980260","2",8.3333,
"02814285","01","2015","980281","2",8.3333,
"02814285","02","2015","980281","2",8.3333,
"02814285","03","2015","980281","2",8.3333,
"02814285","01","2015","980286","2",8.3333,
"02814285","02","2015","980286","2",8.3333,
"02814285","03","2015","980286","2",8.3333,
"02814285","01","2015","980300","2",8.3333,
"02814285","02","2015","980300","2",8.3333,
"02814285","03","2015","980300","2",8.3333,
"02814285","01","2015","980330","2",8.3333,
"02814285","02","2015","980330","2",8.3333,
"02814285","03","2015","980330","2",8.3333,
"02814285","01","2015","980350","2",8.3333,
"02814285","02","2015","980350","2",8.3333,
"02814285","03","2015","980350","2",8.3333,
"02814295","01","2015","005200","2",23333.3333,
"02814295","02","2015","005200","2",23333.3333,
"02814295","03","2015","005200","2",23333.3333,
"02814295","01","2015","005210","2",20833.3333,
"02814295","02","2015","005210","2",20833.3333,
"02814295","03","2015","005210","2",20833.3333,
"02814295","01","2015","005400","2",333.3333,
"02814295","02","2015","005400","2",333.3333,
"02814295","03","2015","005400","2",333.3333,
"02814295","01","2015","005500","2",1500,
"02814295","02","2015","005500","2",1500,
"02814295","03","2015","005500","2",1500,
"02814295","01","2015","005510","2",833.3333,
"02814295","02","2015","005510","2",833.3333,
"02814295","03","2015","005510","2",833.3333,
"02814295","01","2015","800940","2",806.9167,
"02814295","02","2015","800940","2",806.9167,
"02814295","03","2015","800940","2",806.9167,
"02814295","01","2015","900000","2",12000,
"02814295","02","2015","900000","2",12000,
"02814295","03","2015","900000","2",12000,
"02814295","01","2015","900140","2",83.3333,
"02814295","02","2015","900140","2",83.3333,
"02814295","03","2015","900140","2",83.3333,
"02814295","01","2015","980000","2",12083.3333,
"02814295","02","2015","980000","2",12083.3333,
"02814295","03","2015","980000","2",12083.3333,
"02814295","01","2015","980010","2",0.1667,
"02814295","02","2015","980010","2",0.1667,
"02814295","03","2015","980010","2",0.1667,
"02814295","01","2015","980020","2",4.4167,
"02814295","02","2015","980020","2",4.4167,
"02814295","03","2015","980020","2",4.4167,
"02814295","01","2015","980030","2",0.1667,
"02814295","02","2015","980030","2",0.1667,
"02814295","03","2015","980030","2",0.1667,
"02814295","01","2015","980040","2",0.0833,
"02814295","02","2015","980040","2",0.0833,
"02814295","03","2015","980040","2",0.0833,
"02814295","01","2015","980071","2",9541,
"02814295","02","2015","980071","2",9541,
"02814295","03","2015","980071","2",9541,
"02814295","01","2015","980090","1",8.3333,
"02814295","02","2015","980090","1",8.3333,
"02814295","03","2015","980090","1",8.3333,
"02814295","01","2015","980220","2",8.3333,
"02814295","02","2015","980220","2",8.3333,
"02814295","03","2015","980220","2",8.3333,
"02814295","01","2015","980230","2",8.3333,
"02814295","02","2015","980230","2",8.3333,
"02814295","03","2015","980230","2",8.3333,
"02814295","01","2015","980270","2",8.3333,
"02814295","02","2015","980270","2",8.3333,
"02814295","03","2015","980270","2",8.3333,
"02814295","01","2015","980286","2",8.3333,
"02814295","02","2015","980286","2",8.3333,
"02814295","03","2015","980286","2",8.3333,
"02814295","01","2015","980310","2",8.3333,
"02814295","02","2015","980310","2",8.3333,
"02814295","03","2015","980310","2",8.3333,
"02814295","01","2015","980330","2",8.3333,
"02814295","02","2015","980330","2",8.3333,
"02814295","03","2015","980330","2",8.3333,
"02814295","01","2015","980350","2",8.3333,
"02814295","02","2015","980350","2",8.3333,
"02814295","03","2015","980350","2",8.3333,
"02814305","01","2015","005100","2",750,
"02814305","02","2015","005100","2",750,
"02814305","03","2015","005100","2",750,
"02814305","01","2015","005110","2",333.3333,
"02814305","02","2015","005110","2",333.3333,
"02814305","03","2015","005110","2",333.3333,
"02814305","01","2015","005200","2",18333.3333,
"02814305","02","2015","005200","2",18333.3333,
"02814305","03","2015","005200","2",18333.3333,
"02814305","01","2015","005210","2",17666.6667,
"02814305","02","2015","005210","2",17666.6667,
"02814305","03","2015","005210","2",17666.6667,
"02814305","01","2015","005300","2",833.3333,
"02814305","02","2015","005300","2",833.3333,
"02814305","03","2015","005300","2",833.3333,
"02814305","01","2015","005400","2",150,
"02814305","02","2015","005400","2",150,
"02814305","03","2015","005400","2",150,
"02814305","01","2015","005410","2",208.3333,
"02814305","02","2015","005410","2",208.3333,
"02814305","03","2015","005410","2",208.3333,
"02814305","01","2015","800940","2",1381.1162,"T"
"02814305","02","2015","800940","2",1381.1162,"T"
"02814305","03","2015","800940","2",1381.1162,"T"
"02814305","01","2015","900000","2",9416.6667,
"02814305","02","2015","900000","2",9416.6667,
"02814305","03","2015","900000","2",9416.6667,
"02814305","01","2015","900160","2",3615.8167,
