"NEWID","TAX_UNIT","TAXYR_CY","TAXYR_PY","DEPCNT","FICAR_CY","FICAR_PY","FILESTAT","FRATE_CY","FRATE_PY","SOI_ST","SOI_ST_","SRATE_CY","SRATE_PY","T65CT_CY","T65C__CY","T65CT_PY","T65C__PY","WAGE_HD","WAGE_HD_","WAGE_SP","WAGE_SP_","OTHTXINC","OTHT_INC","TAXPENS","TAXPENS_","SOSSECB","SOSSECB_","NONTXINC","NONT_INC","RNTPAID","RNTPAID_","PROPTXPD","PROP_XPD","AMTDEDCT","AMTD_DCT","CHLDCARE","CHLD_ARE","DEPUND17","DEPU_D17","OTHDEDCT","OTHD_DCT","FTAXOWE","STAXOWE","FTAXO_PY","FTAXO_CY","STAXO_PY","STAXO_CY","FICA_PY","FICA_CY","FDAGI_PY","FDAGI_CY","STAGI_PY","STAGI_CY","CHDTX_PY","CHDTX_CY","ADDTX_PY","ADDTX_CY","DPCAR_PY","DPCAR_CY","EITCR_PY","EITCR_CY","AMTIN_PY","AMTIN_CY","AMTOW_PY","AMTOW_CY","FRGTX_PY","FRGTX_CY","FTXBC_PY","FTXBC_CY","SSTDD_PY","SSTDD_CY","SITDD_PY","SITDD_CY","SPRCR_PY","SPRCR_CY","SDCAR_PY","SDCAR_CY","SEITC_PY","SEITC_CY","DIVINC"
2545415,1,"2012","2011",3,0,0,"3",-0.45,-0.45,"47","D",0,0,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",2500,"D",0,"D",0,"D",2,"D",8299,"D",0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2545475,1,"2012","2011",0,0.133,0.133,"2",0.2356,0.2356,"47","D",0.0575,0.0575,2,"D",2,"D",26000,"D",3200,"D",27700,"D",91379,"D",2759,"D",0,"D",0,"D",2600,"D",838,"D",0,"D",0,"D",4600,"D",24149,7350,24209.06,23969.06,7349.91,7349.91,3883.6,3883.6,150624.15,150624.15,148279.01,148279.01,0,0,0,0,0,0,0,0,146024.15,146024.15,0,0,24209.06,23969.06,24209.06,23969.06,6000,6000,8038,8038,0,0,0,0,0,0,0
2545495,1,"2012","2011",2,0,0,"3",-0.4,-0.4,"12","D",0,0,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",400,"D",0,"D",0,"D",0,"D",236,"D",0,-255,0,0,-255,-255,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2920,2920,636.17,636.17,0,0,0,0,0,0,0
2545515,1,"2012","2011",0,0,0,"1",0.225,0.225,"10","D",0,0,1,"D",1,"D",0,"D",0,"D",193,"D",19812,"D",14111,"D",0,"D",7620,"D",0,"D",36,"D",0,"D",0,"D",320,"D",1076,0,1087.79,1040.29,0,0,0,0,21035.25,21035.25,0,0,0,0,0,0,0,0,0,0,21035.25,21035.25,0,0,1087.79,1040.29,1087.79,1040.29,0,0,0,0,0,0,0,0,0,0,0
2545525,1,"2012","2011",0,0.0787,0.029,"2",0.2786,0.2786,"10","D",0,0,0,"D",0,"D",118000,"D",108000,"D",-11999,"D",0,"D",0,"D",0,"D",0,"D",7400,"D",500,"D",0,"D",0,"D",22684,"D",36804,0,36891.43,36542.37,0,0,28768.4,29236.4,214001,214001,0,0,0,0,0,0,0,0,0,0,191317,191317,0,0,36891.43,36542.37,36891.43,36542.37,0,0,0,0,0,0,0,0,0,0,0
2545535,1,"2012","2011",2,0.133,0.133,"3",0.1414,0.1414,"47","D",0.0575,0.0575,0,"D",0,"D",51000,"D",0,"D",12000,"D",0,"D",0,"D",0,"D",0,"D",1900,"D",117,"D",0,"D",1,"D",11844,"D",3723,2408,3737.21,3679.71,2407.57,2407.57,6783,6783,63000,63000,63000.01,63000.01,1000,1000,0,0,0,0,0,0,51156,51156,0,0,4737.22,4679.72,4737.21,4679.71,3000,3000,13861,13861,0,0,0,0,0,0,0
2545535,2,"2012","2011",2,0,0,"3",-0.4,-0.4,"47","D",0,0,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",1,"D",0,"D",0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2545575,1,"2012","2011",0,0.133,0.133,"1",0.1,0.1,"11","D",0.06,0.06,0,"D",0,"D",12331,"D",0,"D",1980,"D",0,"D",0,"D",0,"D",5400,"D",0,"D",0,"D",0,"D",0,"D",0,"D",475,361,481.1,456.1,360.66,360.66,1640.02,1640.02,14311,14311,14311.01,14311.01,0,0,0,0,0,0,0,0,14311,14311,0,0,481.1,456.1,481.1,456.1,2300,2300,0,0,0,0,0,0,0,0,0
2545595,1,"2012","2011",1,0.133,0.133,"2",0.15,0.15,"36","D",0.0365,0.0365,0,"D",0,"D",40000,"D",20000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",1300,"D",175,"D",0,"D",0,"D",4824,"D",4718,1438,4745,4635,1441.96,1425.62,7980,7980,60000,60000,60000.01,60000.01,0,0,0,0,0,0,0,0,60000,60000,0,0,4745,4635,4745,4635,0,0,0,0,0,0,0,0,0,0,0
2545605,1,"2012","2011",1,0.133,0.133,"3",0.25,0.25,"0","T",0,0,0,"D",0,"D",40000,"D",0,"D",25200,"D",0,"D",0,"D",0,"D",0,"D",1600,"D",0,"D",0,"D",0,"D",6692,"D",7037,0,7092.5,6870,0,0,5320,5320,65200,65200,0,0,0,0,0,0,0,0,0,0,65200,65200,0,0,7092.5,6870,7092.5,6870,0,0,0,0,0,0,0,0,0,0,0
2545605,2,"2012","2011",0,0.133,0.133,"1",0.15,0.15,"0","T",0,0,0,"D",0,"D",33063,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",3098,0,3109.45,3061.95,0,0,4397.38,4397.38,33063,33063,0,0,0,0,0,0,0,0,0,0,33063,33063,0,0,3109.45,3061.95,3109.45,3061.95,0,0,0,0,0,0,0,0,0,0,0
2545605,3,"2012","2011",0,0.133,0.133,"1",0.15,0.15,"0","T",0,0,0,"D",0,"D",20482,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",1210,0,1222.3,1174.8,0,0,2724.11,2724.11,20482,20482,0,0,0,0,0,0,0,0,0,0,20482,20482,0,0,1222.3,1174.8,1222.3,1174.8,0,0,0,0,0,0,0,0,0,0,0
2545615,1,"2012","2011",1,0.133,0.133,"2",0.25,0.25,"05","D",0.08,0.08,0,"D",0,"D",103511,"D",0,"D",-6000,"D",0,"D",0,"D",0,"D",0,"D",2400,"D",240,"D",0,"D",0,"D",2160,"D",10868,3202,10952.75,10612.75,3224.07,3136.26,13766.96,13766.96,97511,97511,97511.01,97511.01,0,0,0,0,0,0,0,0,97511,97511,0,0,10952.75,10612.75,10952.75,10612.75,7538,7682,4800,4800,0,0,0,0,0,0,0
2545615,2,"2012","2011",0,0.133,0.133,"1",0.25,0.25,"05","D",0.08,0.08,0,"D",0,"D",48216,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",5765,1716,5804,5646.5,1726.38,1685.47,6412.73,6412.73,48216,48216,48216.01,48216.01,0,0,0,0,0,0,0,0,48216,48216,0,0,5804,5646.5,5804,5646.5,3769,3841,0,0,0,0,0,0,0,0,0
2545655,1,"2012","2011",3,0,0,"3",-0.45,-0.45,"45","D",0,0,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",1400,"D",0,"D",0,"D",0,"D",550,"D",0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2545665,1,"2012","2011",1,0.133,0.133,"2",0.25,0.25,"44","D",0,0,0,"D",0,"D",59000,"D",35000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",4000,"D",0,"D",0,"D",0,"D",6452,"D",9990,0,10075,9735,0,0,12502,12502,94000,94000,0,0,0,0,0,0,0,0,0,0,94000,94000,0,0,10075,9735,10075,9735,0,0,0,0,0,0,0,0,0,0,0
2545665,2,"2012","2011",0,0.133,0.133,"1",0.0765,0.0765,"44","D",0,0,0,"D",0,"D",9000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",-362,0,-356.13,-379.37,0,0,1197,1197,9000,9000,0,0,0,0,0,0,0,0,356.13,379.37,9000,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2545675,1,"2012","2011",4,0.133,0.133,"2",0.15,0.15,"48","D",0,0,0,"D",0,"D",24000,"D",36000,"D",0,"D",0,"D",0,"D",0,"D",14400,"D",0,"D",300,"D",0,"D",3,"D",0,"D",41,0,80,-75,0,0,7980,7980,60000,60000,0,0,3000,2925,0,75,0,0,0,0,60000,60000,0,0,3080,2925,3080,2925,0,0,0,0,0,0,0,0,0,0,0
2545675,2,"2012","2011",0,0.133,0.133,"1",0.15,0.15,"48","D",0,0,0,"D",0,"D",24000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",1738,0,1750,1702.5,0,0,3192,3192,24000,24000,0,0,0,0,0,0,0,0,0,0,24000,24000,0,0,1750,1702.5,1750,1702.5,0,0,0,0,0,0,0,0,0,0,0
2545675,3,"2012","2011",4,0,0,"3",-0.45,-0.45,"48","D",0,0,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",3,"D",0,"D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2545685,1,"2012","2011",1,0.133,0.133,"2",0.2923,0.2923,"39","D",0.0307,0.0307,0,"D",0,"D",26439,"D",85000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",7490,"D",280,"D",0,"D",1,"D",14192,"D",9995,3421,10060.91,9795.91,3421.18,3421.18,14821.39,14821.39,111439,111439,111439.01,111439.01,928.05,928.05,0,0,0,0,0,0,97247,97247,0,0,10988.96,10723.96,10988.96,10723.96,0,0,0,0,0,0,0,0,0,0,0
2545695,1,"2012","2011",1,0.133,0.133,"3",0.3098,0.3098,"50","D",0.0869,0.0869,0,"D",0,"D",34000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",14700,"D",0,"D",35,"D",0,"D",1,"D",0,"D",726,1089,779.64,566.62,1099.53,1057.1,4522,4522,34000,34000,34000.01,34000.01,1000,1000,0,0,0,0,327.86,468.38,34000,34000,0,0,2107.5,2035,2107.5,2035,7329.29,7895.64,0,0,0,0,0,0,13.11,18.74,0
2545695,2,"2012","2011",0,0.133,0.133,"1",0.15,0.15,"50","D",0.0728,0.0728,0,"D",0,"D",30000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",2638,1183,2650,2602.5,1189.83,1163.44,3990,3990,30000,30000,30000.01,30000.01,0,0,0,0,0,0,0,0,30000,30000,0,0,2650,2602.5,2650,2602.5,7457.22,7863.3,0,0,0,0,0,0,0,0,0
2545765,1,"2012","2011",0,0,0,"1",-0.0765,-0.0765,"31","D",-0.0153,-0.0153,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",8940,"D",0,"D",7200,"D",0,"D",40,"D",0,"D",0,"D",0,"D",0,-150,0,0,-150,-150,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2545775,1,"2012","2011",0,0,0,"1",0,0,"05","D",0,0,1,"D",1,"D",0,"D",0,"D",230,"D",1451,"D",13235,"D",0,"D",0,"D",600,"D",20,"D",0,"D",0,"D",2040,"D",0,0,0,0,0,0,0,0,1681,1681,1681.01,1681.01,0,0,0,0,0,0,0,0,1681,1681,0,0,0,0,0,0,3769,3841,2660,2660,0,0,0,0,0,0,0
2545785,1,"2012","2011",0,0.0439,0.0439,"2",0.2384,0.2384,"06","D",0.0463,0.0463,0,"D",0,"D",150000,"D",25000,"D",-14100,"D",0,"D",0,"D",0,"D",0,"D",2000,"D",445,"D",0,"D",0,"D",23432,"D",22619,5907,22678.51,22440.83,5908.95,5899.69,18782.2,19125.4,160900,160900,0,0,0,0,0,0,0,0,0,0,137468,137468,0,0,22678.51,22440.83,22678.51,22440.83,0,0,0,0,0,0,0,0,0,0,0
2545795,1,"2012","2011",0,0.133,0.133,"1",0.15,0.15,"03","D",0.0336,0.0336,0,"D",0,"D",41834,"D",0,"D",0,"D",0,"D",0,"D",0,"D",14400,"D",0,"D",0,"D",0,"D",0,"D",0,"D",4413,1027,4425.1,4377.6,1028.04,1023.67,5563.92,5563.92,41834,41834,41834.01,41834.01,0,0,0,0,0,0,0,0,41834,41834,0,0,4425.1,4377.6,4425.1,4377.6,4703,4833,1028.04,1023.67,0,0,0,0,0,0,0
2545795,2,"2012","2011",0,0.133,0.133,"1",0.1,0.1,"03","D",0.0259,0.0259,1,"D",0,"D",15256,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",533,204,575.6,405.6,218.93,161.18,2029.05,2029.05,15256,15256,15256.01,15256.01,0,0,0,0,0,0,0,0,15256,15256,0,0,575.6,405.6,575.6,405.6,4703,4833,274.23,275.73,0,0,0,0,0,0,0
2545795,3,"2012","2011",0,0.133,0.133,"1",0.1,0.1,"03","D",0.0259,0.0259,0,"D",0,"D",15956,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",639,236,645.6,620.6,237.06,233.7,2122.15,2122.15,15956,15956,15956.01,15956.01,0,0,0,0,0,0,0,0,15956,15956,0,0,645.6,620.6,645.6,620.6,4703,4833,282.15,283.69,0,0,0,0,0,0,0
2545815,1,"2012","2011",0,0,0,"2",0.1,0.1,"10","D",0,0,2,"D",2,"D",0,"D",0,"D",1639,"D",28800,"D",0,"D",0,"D",0,"D",699,"D",271,"D",0,"D",0,"D",1044,"D",901,0,913.9,863.9,0,0,0,0,30439,30439,0,0,0,0,0,0,0,0,0,0,30439,30439,0,0,913.9,863.9,913.9,863.9,0,0,0,0,0,0,0,0,0,0,0
2545835,1,"2012","2011",0,0.133,0.133,"2",0.1,0.1,"39","D",0.0307,0.0307,0,"D",0,"D",0,"D",27000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",394,"D",150,"D",0,"D",0,"D",2412,"D",788,829,800,750,828.9,828.9,3591,3591,27000,27000,27000.01,27000.01,0,0,0,0,0,0,0,0,27000,27000,0,0,800,750,800,750,0,0,0,0,0,0,0,0,0,0,0
2545865,1,"2012","2011",0,0,0,"1",0,0,"0","T",0,0,1,"D",1,"D",0,"D",0,"D",0,"D",0,"D",12287,"D",0,"D",0,"D",743,"D",26,"D",0,"D",0,"D",0,"D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2545885,1,"2012","2011",2,0.133,0.133,"2",0.15,0.15,"0","T",0,0,0,"D",0,"D",23442,"D",41951,"D",0,"D",0,"D",0,"D",0,"D",0,"D",1500,"D",77,"D",0,"D",0,"D",1228,"D",4968,0,4998.95,4873.95,0,0,8697.27,8697.27,65393,65393,0,0,0,0,0,0,0,0,0,0,65393,65393,0,0,4998.95,4873.95,4998.95,4873.95,0,0,0,0,0,0,0,0,0,0,0
2545885,2,"2012","2011",2,0,0,"3",-0.4,-0.4,"0","T",0,0,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2545945,1,"2012","2011",0,0,0,"1",0,0,"14","D",0,0,1,"D",1,"D",0,"D",0,"D",-1300,"D",11700,"D",8219,"D",0,"D",0,"D",700,"D",72,"D",0,"D",0,"D",2400,"D",0,0,0,0,0,0,0,0,10400,10400,-1299.99,-1299.99,0,0,0,0,0,0,0,0,10400,10400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2545975,1,"2012","2011",1,0.133,0.133,"3",0.3,0.3,"18","D",0.06,0.06,0,"D",0,"D",80000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",11220,"D",0,"D",250,"D",0,"D",1,"D",0,"D",9987,4291,10042.5,9820,4291.6,4288.6,10640,10640,80000,80000,80000.01,80000.01,750,750,0,0,0,0,0,0,80000,80000,0,0,10792.5,10570,10792.5,10570,2240,2290,250,250,0,0,0,0,0,0,0
2546015,1,"2012","2011",0,0.133,0.133,"2",0.15,0.15,"50","D",0.0737,0.0737,0,"D",0,"D",0,"D",32241,"D",0,"D",0,"D",9383,"D",0,"D",6540,"D",0,"D",25,"D",0,"D",0,"D",108,"D",1558,636,1570.73,1520.73,647.55,600.61,4288.05,4288.05,34707.25,34707.25,32241.01,32241.01,0,0,0,0,0,0,0,0,34707.25,34707.25,0,0,1570.73,1520.73,1570.73,1520.73,14406.78,15170.03,108,108,0,0,0,0,0,0,0
2546025,1,"2012","2011",0,0.133,0.133,"1",0.25,0.25,"31","D",0.0637,0.0637,0,"D",0,"D",88000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",19200,"D",0,"D",0,"D",0,"D",0,"D",0,"D",15711,3266,15750,15592.5,3265.65,3265.65,11704,11704,88000,88000,88000.01,88000.01,0,0,0,0,0,0,0,0,88000,88000,0,0,15750,15592.5,15750,15592.5,0,0,0,0,0,0,0,0,0,0,0
2546025,2,"2012","2011",0,0.133,0.133,"1",0.15,0.15,"31","D",0.0175,0.0175,0,"D",0,"D",26000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",2038,368,2050,2002.5,367.5,367.5,3458,3458,26000,26000,26000.01,26000.01,0,0,0,0,0,0,0,0,26000,26000,0,0,2050,2002.5,2050,2002.5,0,0,0,0,0,0,0,0,0,0,0
2546035,1,"2012","2011",1,0.133,0.133,"2",0.1489,0.1489,"10","D",0,0,0,"D",0,"D",25581,"D",55000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",2000,"D",99,"D",0,"D",1,"D",18296,"D",5355,0,5371.79,5306.01,0,0,10717.27,10717.27,80581,80581,0,0,1000,1000,0,0,0,0,0,0,62285,62285,0,0,6371.79,6306.01,6371.79,6306.01,0,0,0,0,0,0,0,0,0,0,0
2546075,1,"2012","2011",1,0.133,0.133,"2",0.2275,0.2275,"38","D",0.09,0.09,0,"D",0,"D",78217,"D",74226,"D",-9600,"D",0,"D",0,"D",0,"D",0,"D",4185,"D",1911,"D",0,"D",1,"D",21988,"D",15895,8813,15959.3,15703.17,8821.81,8786.31,20274.92,20274.92,142843,142843,142843.01,142843.01,0,0,0,0,0,0,0,0,120855,120855,0,0,15959.3,15703.17,15959.3,15703.17,3959.94,4050.8,28084,28084,0,0,0,0,0,0,0
2546105,1,"2012","2011",2,0,0,"3",-0.4,-0.4,"0","T",0,0,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",6600,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2546125,1,"2012","2011",0,0.133,0.133,"1",0.25,0.25,"05","D",0.093,0.093,0,"D",0,"D",55000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",700,"D",110,"D",0,"D",0,"D",0,"D",7461,2297,7500,7342.5,2310.83,2257.01,7315,7315,55000,55000,55000.01,55000.01,0,0,0,0,0,0,0,0,55000,55000,0,0,7500,7342.5,7500,7342.5,3769,3841,810,810,0,0,0,0,0,0,0
2546145,1,"2012","2011",2,0.133,0.133,"2",0.1415,0.1415,"47","D",0.0563,0.0563,0,"D",0,"D",55000,"D",10000,"D",300,"D",0,"D",0,"D",0,"D",0,"D",1400,"D",0,"D",0,"D",2,"D",10568,"D",2550,2397,2570.23,2490.23,2397.17,2397.17,8645,8645,65300,65300,65300.01,65300.01,2000,2000,0,0,0,0,0,0,54732,54732,0,0,4570.23,4490.23,4570.23,4490.23,6000,6000,11968,11968,0,0,0,0,0,0,0
2546155,1,"2012","2011",2,0.133,0.133,"2",0.2484,0.2484,"48","D",0,0,0,"D",0,"D",100931,"D",45000,"D",31536,"D",0,"D",0,"D",0,"D",0,"D",9000,"D",0,"D",6800,"D",2,"D",14636,"D",25282,0,25355.57,25062.98,0,0,19408.82,19408.82,177467,177467,0,0,0,0,0,0,1200,1200,0,0,162831,162831,0,0,26555.57,26262.98,26555.57,26262.98,0,0,0,0,0,0,0,0,0,0,0
2546165,1,"2012","2011",0,0.133,0.133,"1",0.25,0.25,"39","D",0.0307,0.0307,0,"D",0,"D",50000,"D",0,"D",-2800,"D",0,"D",0,"D",0,"D",0,"D",1300,"D",0,"D",0,"D",0,"D",100,"D",5511,1535,5550,5392.5,1535,1535,6650,6650,47200,47200,50000.01,50000.01,0,0,0,0,0,0,0,0,47200,47200,0,0,5550,5392.5,5550,5392.5,0,0,0,0,0,0,0,0,0,0,0
