"NEWID","AGE","AGE_","AMTFED","AMTFED_","ANFEDTX","ANFEDTX_","ANGOVRTX","ANGO_RTX","ANPRVPNX","ANPR_PNX","ANRRDEDX","ANRR_EDX","ANSLTX","ANSLTX_","ARM_FORC","ARM__ORC","CU_CODE","EARNER","EARNER_","EARNTYPE","EARN_YPE","EDUCA","EDUCA_","EMPLCONT","EMPL_ONT","GOVRETX","GOVRETX_","GROSPAYX","GROS_AYX","IN_COLL","IN_COLL_","INC_HRSQ","INC__RSQ","INCMEDCR","INCM_DCR","INCNONWK","INCN_NWK","INCOMEY","INCOMEY_","INCWEEKQ","INCW_EKQ","INDRETX","INDRETX_","JSSDEDX","JSSDEDX_","MARITAL","MEDICOV","MEDICOV_","MEMBNO","OCCUCODE","OCCU_ODE","PAYPERD","PAYPERD_","PRIVPENX","PRIV_ENX","RRRDEDX","RRRDEDX_","RRRETIRX","RRRE_IRX","SALARYX","SALARYX_","SCHMLWKQ","SCHM_WKQ","SEX","SLFEMPSS","SLFE_PSS","SLTAXX","SLTAXX_","SOCRRX","SOCRRX_","SS_RRQ","SS_RRQ_","SSIX","SSIX_","SSNORM","SSNORM_","SALARYB","SALARYB_","SALARYBX","SALA_YBX","RRRETIRB","RRRE_IRB","RRRETRBX","RRRE_RBX","SSIB","SSIB_","SSIBX","SSIBX_","HORIGIN","HISPANIC","HISP_NIC","MEMBRACE","RC_WHITE","RC_W_ITE","RC_BLACK","RC_B_ACK","RC_NATAM","RC_N_TAM","RC_ASIAN","RC_A_IAN","RC_PACIL","RC_P_CIL","RC_OTHER","RC_O_HER","RC_DK","RC_DK_","ASIAN","ASIAN_","ANFEDTXM","ANFE_TXM","ANGOVRTM","ANGO_RTM","ANPRVPNM","ANPR_PNM","ANRRDEDM","ANRR_EDM","ANSLTXM","ANSLTXM_","JSSDEDXM","JSSD_DXM","JSSDEDX1","JSSDEDX2","JSSDEDX3","JSSDEDX4","JSSDEDX5","RRRETIRM","RRRE_IRM","RRRETIR1","RRRETIR2","RRRETIR3","RRRETIR4","RRRETIR5","RRRETIRI","SALARYXM","SALA_YXM","SALARYX1","SALARYX2","SALARYX3","SALARYX4","SALARYX5","SALARYXI","SLFEMPSM","SLFE_PSM","SLFEMPS1","SLFEMPS2","SLFEMPS3","SLFEMPS4","SLFEMPS5","SOCRRXM","SOCRRXM_","SOCRRX1","SOCRRX2","SOCRRX3","SOCRRX4","SOCRRX5","SSIXM","SSIXM_","SSIX1","SSIX2","SSIX3","SSIX4","SSIX5","SSIXI","PAYSTUB","PAYSTUB_","SCHLMLPD","SCHL_LPD","SEMPFRM1","SEMPFRM2","SEMPFRM3","SEMPFRM4","SEMPFRM5","SEMPFRMI","SCHLMLX","SCHLMLX_","SEMPFRMX","SEMP_RMX","SEMPFRMM","SEMP_RMM","SMPFRMB","SMPFRMB_","SMPFRMBX","SMPF_MBX","SOCSRRET","SOCS_RET","TAX__NIT","TU_CODE_","TU_D_NDT","WKSTATUS","TAX_UNIT","TU_CODE","TU_DPNDT"
2706652,65,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","7","1","D","4","D","4","D","2","D",.,"A",257,"D","3","D",16,"D",,"A",,"A","1","D",39,"D",.,"A",765,"D","1","2","D",3,"11","D","1","D",.,"A",.,"A",.,"A",9999,"D",.,"A","1",0,"D",.,"A",0,"D",.,"A",.,"A",,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A","2",,"A","4",,"A",,"A",,"A","4","D",,"A",,"A",,"A","6","D",.,"A",.,"A",.,"A",.,"A",.,"A",765,"D",765,765,765,765,765,.,"A",.,.,.,.,.,100,9999,"D",9999,9999,9999,9999,9999,100,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,"2","D",,"A",.,.,.,.,.,100,.,"A",.,"A",.,"A",,"A",.,"A","2","D","D","D","A","1",2,"1",.
2706652,59,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","7","1","D","4","D","4","D","2","D",.,"A",129,"D","3","D",16,"D",,"A",,"A","1","D",39,"D",.,"A",382,"D","1","2","D",4,"11","D","1","D",.,"A",.,"A",.,"A",4999,"D",.,"A","2",0,"D",.,"A",0,"D",.,"A",.,"A",,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A","2",,"A","4",,"A",,"A",,"A","4","D",,"A",,"A",,"A","6","D",.,"A",.,"A",.,"A",.,"A",.,"A",382,"D",382,382,382,382,382,.,"A",.,.,.,.,.,100,4999,"D",4999,4999,4999,4999,4999,100,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,"2","D",,"A",.,.,.,.,.,100,.,"A",.,"A",.,"A",,"A",.,"A","2","D","D","D","D","1",2,"2",2
2706692,65,"D",.,"B",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","1","1","D","2","D","7","D",,"B",.,"B",.,"B","3","D",15,"D",,"A",,"A","1","D",52,"D",.,"A",0,"D","3",,"A",1,"09","D",,"B",.,"B",.,"B",.,"A",.,"B",.,"A","1",0,"D",.,"B",0,"D",.,"A",.,"A",,"A",,"B",.,"B",,"A",.,"A",,"A",.,"A","2",,"A","1","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"B",.,"B",.,"B",.,"B",.,"B",4303.6,"D",6541,1827,8002,1416,3732,.,"A",.,.,.,.,.,100,31328.2,"D",35546,30318,22044,22640,46093,201,2068.6,"D",3822,0,6315,0,206,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,,"A",,"A",24981,-3217,41276,-2068,1346,201,.,"A",.,"C",12464,"D",,"C",.,"B","2","D","D","D","A","1",1,"1",.
2706702,59,"D",.,"A",.,"A",6200,"D",.,"A",.,"A",.,"A","2","D","1","1","D","1","D","8","D",,"C",256,"D",2385,"D","3","D",40,"D",,"A",,"A","4","D",52,"D",12000,"D",4743,"D","1",,"A",1,"02","D","2","D",.,"A",.,"A",.,"A",62000,"D",.,"A","1",0,"D",.,"A",0,"D",.,"A",.,"A","2","D",,"A",.,"A",,"A",.,"A",,"A",.,"A","2",,"A","1","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",6200,"D",.,"A",.,"A",.,"A",4743,"D",4743,4743,4743,4743,4743,.,"A",.,.,.,.,.,100,62000,"D",62000,62000,62000,62000,62000,100,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,"2","D",,"A",.,.,.,.,.,100,.,"A",.,"A",.,"A",,"A",.,"A","2","D","D","D","A","1",1,"1",.
2706702,56,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","1","D","2","D","5","D",,"A",.,"A",.,"A","3","D",8,"D",,"A",,"A","5","D",52,"D",12000,"D",1224,"D","1",,"A",2,"03","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2",1224,"D",.,"A",0,"D",.,"A",.,"A",,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A","2",,"A","1","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1224,"D",1224,1224,1224,1224,1224,.,"A",.,.,.,.,.,100,.,"A",.,.,.,.,.,100,1224,"D",1224,1224,1224,1224,1224,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,,"A",,"A",8000,8000,8000,8000,8000,100,.,"A",8000,"D",8000,"D",,"A",.,"A","2","D","D","D","A","2",1,"2",.
2706702,18,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","3","1","D","4","D","4","D","2","D",.,"A",250,"D","1","D",25,"D",,"A",,"A","1","D",6,"D",.,"A",115,"D","5","1","D",3,"11","D","1","D",.,"A",.,"A",.,"A",1500,"D",.,"A","1",0,"D",.,"A",0,"D",.,"A",.,"A",,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A","2",,"A","1","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",115,"D",115,115,115,115,115,.,"A",.,.,.,.,.,100,1500,"D",1500,1500,1500,1500,1500,100,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,"2","D",,"A",.,.,.,.,.,100,.,"A",.,"A",.,"A",,"A",.,"A","2","D","D","D","D","1",1,"3",1
2706712,26,"D",.,"A",.,"A",.,"B",1200,"D",.,"A",.,"A","2","D","1","1","D","1","D","7","D","2","D",.,"C",1500,"D","3","D",50,"D",,"A",,"A","3","D",52,"D",.,"A",2754,"D","5",,"C",1,"02","D","2","D",50,"D",.,"A",.,"A",36000,"D",.,"A","2",0,"D",.,"A",0,"D",.,"A",.,"A",,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A","2",,"A","1","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"B",1200,"D",.,"A",.,"A",2754,"D",2754,2754,2754,2754,2754,.,"A",.,.,.,.,.,100,36000,"D",36000,36000,36000,36000,36000,100,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,"2","D",,"A",.,.,.,.,.,100,.,"A",.,"A",.,"A",,"A",.,"A","2","D","D","D","A","1",1,"1",.
2706725,22,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","1","D","2","D","4","D","2","D",.,"A",301,"D","2","D",25,"D",,"A",,"A","1","D",52,"D",.,"A",306,"D","5","2","D",1,"06","D","2","D",.,"A",.,"A",.,"A",4000,"D",.,"A","2",0,"D",.,"A",0,"D",.,"A",.,"A",,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A","2",,"A","1","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",306,"D",306,306,306,306,306,.,"A",.,.,.,.,.,100,4000,"D",4000,4000,4000,4000,4000,100,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,"2","D",,"A",.,.,.,.,.,100,.,"A",.,"A",.,"A",,"A",.,"A","2","D","D","D","D","1",1,"1",1
2706732,55,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","1","D","1","D","6","D","2","D",.,"A",2025,"D","3","D",40,"D",,"A",,"A","1","D",52,"D",.,"A",4590,"D","1",,"A",1,"10","D","2","D",.,"A",.,"A",.,"A",60000,"D",.,"A","1",0,"D",.,"A",0,"D",.,"A",.,"A","2","D",,"A",.,"A",,"A",.,"A",,"A",.,"A","2",,"A","1","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4590,"D",4590,4590,4590,4590,4590,.,"A",.,.,.,.,.,100,60000,"D",60000,60000,60000,60000,60000,100,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,"2","D",,"A",.,.,.,.,.,100,.,"A",.,"A",.,"A",,"A",.,"A","2","D","D","D","A","1",1,"1",.
2706732,53,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","1","D","2","D","5","D","2","D",.,"A",240,"D","3","D",20,"D",,"A",,"A","1","D",52,"D",.,"A",918,"D","1",,"A",2,"05","D","1","D",.,"A",.,"A",.,"A",12000,"D",.,"A","2",0,"D",.,"A",0,"D",.,"A",.,"A","2","D",,"A",.,"A",,"A",.,"A",,"A",.,"A","2",,"A","4",,"A",,"A",,"A","4","D",,"A",,"A",,"A","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",918,"D",918,918,918,918,918,.,"A",.,.,.,.,.,100,12000,"D",12000,12000,12000,12000,12000,100,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,"2","D",,"A",.,.,.,.,.,100,.,"A",.,"A",.,"A",,"A",.,"A","2","D","D","D","A","1",1,"2",.
2706742,62,"D",.,"C",.,"B",.,"A",.,"A",.,"A",.,"A","2","D","1","1","D","1","D","7","D",,"C",.,"A",.,"C","3","D",40,"D",,"A",,"A","1","D",52,"D",.,"A",0,"D","1","2","D",1,"01","D",,"C",.,"A",.,"A",.,"A",.,"C",.,"A","1",0,"D",.,"A",0,"D",.,"A",.,"A",,"A",,"C",.,"B",,"A",.,"A",,"A",.,"A","2",,"A","1","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"B",.,"A",.,"A",.,"A",.,"A",6223.4,"D",9001,5740,7017,4735,4624,.,"A",.,.,.,.,.,100,84733.6,"D",134576,75036,91724,61890,60442,201,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,,"C",,"A",.,.,.,.,.,100,.,"A",.,"A",.,"A",,"A",.,"A","2","D","D","D","A","1",1,"1",.
2706742,65,"D",.,"B",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","1","D","2","D","7","D",,"B",.,"B",.,"B","3","D",24,"D",,"A",,"A","1","D",52,"D",.,"A",0,"D","1",,"A",2,"03","D",,"B",.,"B",.,"B",.,"A",.,"B",.,"A","2",0,"D",.,"B",0,"D",.,"A",.,"A",,"A",,"B",.,"B",,"A",.,"A",,"A",.,"A","2",,"A","1","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"B",.,"B",.,"B",.,"B",.,"B",2460.2,"D",2660,2333,929,2336,4043,.,"A",.,.,.,.,.,100,32158.8,"D",34770,30494,12144,30530,52856,201,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,,"A",,"A",.,.,.,.,.,100,.,"A",.,"A",.,"A",,"A",.,"A","2","D","D","D","A","1",1,"2",.
2706752,54,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","1","D","1","D","5","D","2","D",.,"A",.,"C","3","D",40,"D",,"A",,"A","5","D",52,"D",.,"A",2601,"D","3",,"A",1,"07","D","7","D",.,"A",.,"A",.,"A",.,"C",.,"A","1",1683,"D",.,"A",0,"D",.,"A",.,"A","2","D","03","D",12000,"D",,"A",.,"A",,"A",.,"A","2",,"A","1","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2647.6,"D",2596,2565,2635,2792,2650,.,"A",.,.,.,.,.,100,12610.4,"D",11938,11534,12442,14501,12637,301,1683,"D",1683,1683,1683,1683,1683,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,"2","D",,"A",11000,11000,11000,11000,11000,100,.,"A",11000,"D",11000,"D",,"A",.,"A","2","D","D","D","A","2",1,"1",.
2706772,53,"D",.,"A",.,"A",.,"A",3108,"D",.,"A",.,"A","2","D","1","1","D","1","D","8","D","1","D",.,"A",4314,"D","3","D",55,"D",,"A",,"A","4","D",52,"D",.,"A",3960,"D","3","2","D",1,"02","D","3","D",259,"D",.,"A",.,"A",51768,"D",.,"A","2",0,"D",.,"A",0,"D",.,"A",.,"A",,"A",,"A",.,"A",,"A",.,"A",,"A",.,"A","2",,"A","1","1","D",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",.,"A",3108,"D",.,"A",.,"A",3960,"D",3960,3960,3960,3960,3960,.,"A",.,.,.,.,.,100,51768,"D",51768,51768,51768,51768,51768,100,0,"D",0,0,0,0,0,.,"A",.,.,.,.,.,.,"A",.,.,.,.,.,100,"2","D",,"A",.,.,.,.,.,100,.,"A",.,"A",.,"A",,"A",.,"A","2","D","D","D","A","1",1,"1",.
