"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","VOPREGY","VOPREGY_","VOPMO_C","VOPMO_C_","VOPREGX","VOPREGX_","VOPRGY1","VOPRGY1_","VOPRGY2","VOPRGY2_","VOPRGY3","VOPRGY3_","VOPRGY4","VOPRGY4_"
"20132",2572345,38,0,"1","420","D","03","D",84,"D",,"A",,"A",,"A",,"A"
"20132",2572525,62,0,"1","420","D","04","D",84,"D",,"A",,"A",,"A",,"A"
"20132",2572735,32,0,"1","420","D","04","D",106,"D",,"A",,"A",,"A",,"A"
"20132",2572775,53,0,"1","420","D","05","D",375,"D",,"A",,"A",,"A",,"A"
"20132",2572775,54,0,"1","410","D","05","D",15,"D",,"A",,"A",,"A",,"A"
"20132",2572965,37,0,"1","400","D","05","D",22,"D",,"A",,"A",,"A",,"A"
"20132",2573035,54,0,"1","420","D","05","D",2600,"D",,"A",,"A",,"A",,"A"
"20132",2573065,47,0,"1","400","D","05","D",30,"D",,"A",,"A",,"A",,"A"
"20132",2573115,27,0,"1","420","D","05","D",68,"D",,"A",,"A",,"A",,"A"
"20132",2573385,34,0,"1","420","D","03","D",110,"D",,"A",,"A",,"A",,"A"
"20132",2573465,37,0,"1","420","D","05","D",57,"D",,"A",,"A",,"A",,"A"
"20132",2573535,140,0,"1","420","D","03","D",60,"D",,"A",,"A",,"A",,"A"
"20132",2573555,22,0,"1","420","D","05","D",102,"D",,"A",,"A",,"A",,"A"
"20132",2573695,26,0,"2","420","D","03","D",80,"D",,"A",,"A",,"A",,"A"
"20132",2573775,32,0,"2","420","D","03","D",53,"D",,"A",,"A",,"A",,"A"
"20132",2573935,36,0,"1","400","D","05","D",50,"D",,"A",,"A",,"A",,"A"
"20132",2573985,17,0,"1","420","D","05","D",152,"D",,"A",,"A",,"A",,"A"
"20132",2573985,18,0,"1","410","D","05","D",75,"F",,"A",,"A",,"A",,"A"
"20132",2574015,53,0,"1","420","D","05","D",90,"D",,"A",,"A",,"A",,"A"
"20132",2574085,23,0,"1","420","D","05","D",102,"D",,"A",,"A",,"A",,"A"
"20132",2574105,69,0,"1","420","D","04","D",120,"D",,"A",,"A",,"A",,"A"
"20132",2574105,70,0,"1","410","D","04","D",37,"D",,"A",,"A",,"A",,"A"
"20132",2574155,24,0,"1","420","D","03","D",250,"D",,"A",,"A",,"A",,"A"
"20132",2574275,44,0,"1","420","D","04","D",439,"D",,"A",,"A",,"A",,"A"
"20132",2574285,40,0,"2","420","D","03","D",290,"D",,"A",,"A",,"A",,"A"
"20132",2574325,38,0,"2","410","D","03","D",20,"D",,"A",,"A",,"A",,"A"
"20132",2574345,31,0,"1","410","D","05","D",49,"D",,"A",,"A",,"A",,"A"
"20132",2574415,75,0,"1","400","D","04","D",30,"D",,"A",,"A",,"A",,"A"
"20132",2574415,76,0,"1","420","D","04","D",55,"D",,"A",,"A",,"A",,"A"
"20132",2574425,37,0,"1","420","D","04","D",24,"D",,"A",,"A",,"A",,"A"
"20132",2574425,38,0,"1","405","D","04","D",87,"D",,"A",,"A",,"A",,"A"
"20132",2574535,44,0,"1","400","D","05","D",32,"D",,"A",,"A",,"A",,"A"
"20132",2574535,45,0,"1","420","D","04","D",81,"D",,"A",,"A",,"A",,"A"
"20132",2574715,41,0,"2","400","D","03","D",25,"D",,"A",,"A",,"A",,"A"
"20132",2574745,21,0,"1","420","D","05","D",254,"D",,"A",,"A",,"A",,"A"
"20132",2574785,53,0,"1","400","D","05","D",64,"D",,"A",,"A",,"A",,"A"
"20132",2575075,35,0,"2","410","D","03","D",38,"D",,"A",,"A",,"A",,"A"
"20132",2575095,28,0,"1","420","D","04","D",96,"D",,"A",,"A",,"A",,"A"
"20132",2575145,29,0,"1","420","D","05","D",75,"D",,"A",,"A",,"A",,"A"
"20132",2575185,91,0,"2","420","D","03","D",528,"D",,"A",,"A",,"A",,"A"
"20132",2575185,92,0,"2","410","D","03","D",28,"D",,"A",,"A",,"A",,"A"
"20132",2575295,40,0,"1","400","D","05","D",40,"D",,"A",,"A",,"A",,"A"
"20132",2575295,41,0,"1","420","D","04","D",345,"D",,"A",,"A",,"A",,"A"
"20132",2575295,42,0,"2","410","D","03","D",29,"D",,"A",,"A",,"A",,"A"
"20132",2575325,27,0,"1","420","D","05","D",120,"D",,"A",,"A",,"A",,"A"
"20132",2575655,59,0,"1","420","D","04","D",54,"D",,"A",,"A",,"A",,"A"
"20132",2575655,60,0,"1","420","D","03","D",54,"D",,"A",,"A",,"A",,"A"
"20132",2575775,42,0,"1","410","D","05","D",71,"D",,"A",,"A",,"A",,"A"
"20132",2575785,19,0,"2","420","D","03","D",31,"D",,"A",,"A",,"A",,"A"
"20132",2575795,58,0,"1","420","D","03","D",137,"D",,"A",,"A",,"A",,"A"
"20132",2575795,59,0,"2","420","D","03","D",134,"D",,"A",,"A",,"A",,"A"
"20132",2575835,22,0,"1","405","D","05","D",108,"D",,"A",,"A",,"A",,"A"
"20132",2575915,65,0,"1","410","D","05","D",38,"D",,"A",,"A",,"A",,"A"
"20132",2575915,66,0,"1","430","D","05","D",.,"H","425","D","415","D",,"A",,"A"
"20132",2575915,66,1,"1","420","D","05","D",57,"E",,"A",,"A",,"A",,"A"
"20132",2575915,66,2,"1","420","D","05","D",63,"E",,"A",,"A",,"A",,"A"
"20132",2575985,26,0,"1","410","D","05","D",14,"D",,"A",,"A",,"A",,"A"
"20132",2575985,27,0,"1","420","D","05","D",28,"D",,"A",,"A",,"A",,"A"
"20132",2576045,48,0,"2","420","D","03","D",340,"D",,"A",,"A",,"A",,"A"
"20132",2576135,44,0,"1","420","D","03","D",180,"D",,"A",,"A",,"A",,"A"
"20132",2576135,45,0,"1","420","D","05","D",180,"D",,"A",,"A",,"A",,"A"
"20132",2576165,88,0,"1","410","D","04","D",30,"D",,"A",,"A",,"A",,"A"
"20132",2576395,23,0,"1","420","D","03","D",100,"D",,"A",,"A",,"A",,"A"
"20132",2576495,60,0,"1","420","D","05","D",170,"D",,"A",,"A",,"A",,"A"
"20132",2576605,31,0,"2","420","D","03","D",270,"D",,"A",,"A",,"A",,"A"
"20132",2576705,37,0,"1","410","D","05","D",55,"D",,"A",,"A",,"A",,"A"
"20132",2576735,20,0,"1","400","D","05","D",30,"D",,"A",,"A",,"A",,"A"
"20132",2576755,22,0,"1","410","D","05","D",14,"D",,"A",,"A",,"A",,"A"
"20132",2576955,25,0,"1","420","D","05","D",212,"D",,"A",,"A",,"A",,"A"
"20132",2576975,90,0,"1","400","D","05","D",475,"D",,"A",,"A",,"A",,"A"
"20132",2577005,13,0,"1","420","D","04","D",150,"D",,"A",,"A",,"A",,"A"
"20132",2577015,50,0,"2","410","D","03","D",46,"D",,"A",,"A",,"A",,"A"
"20132",2577015,51,0,"2","410","D","03","D",78,"D",,"A",,"A",,"A",,"A"
"20132",2577015,52,0,"2","420","D","03","D",36,"D",,"A",,"A",,"A",,"A"
"20132",2577015,53,0,"2","420","D","03","D",59,"D",,"A",,"A",,"A",,"A"
"20132",2577075,83,0,"1","420","D","04","D",200,"D",,"A",,"A",,"A",,"A"
"20132",2577075,84,0,"1","420","D","05","D",135,"D",,"A",,"A",,"A",,"A"
"20132",2577275,68,0,"1","400","D","03","D",16,"D",,"A",,"A",,"A",,"A"
"20132",2577325,49,0,"1","420","D","04","D",105,"D",,"A",,"A",,"A",,"A"
"20132",2577365,34,0,"1","410","D","03","D",16,"D",,"A",,"A",,"A",,"A"
"20132",2577575,31,0,"1","420","D","05","D",75,"D",,"A",,"A",,"A",,"A"
"20132",2577615,50,0,"1","400","D","05","D",30,"D",,"A",,"A",,"A",,"A"
"20132",2577615,51,0,"1","400","D","05","D",52,"D",,"A",,"A",,"A",,"A"
"20132",2577615,52,0,"1","420","D","04","D",102,"D",,"A",,"A",,"A",,"A"
"20132",2577645,63,0,"1","420","D","05","D",63,"D",,"A",,"A",,"A",,"A"
"20132",2577645,64,0,"1","420","D","04","D",110,"D",,"A",,"A",,"A",,"A"
"20132",2577645,65,0,"2","420","D","03","D",212,"D",,"A",,"A",,"A",,"A"
"20132",2577665,28,0,"1","420","D","05","D",120,"D",,"A",,"A",,"A",,"A"
"20132",2577665,29,0,"1","420","D","05","D",83,"D",,"A",,"A",,"A",,"A"
"20132",2577725,44,0,"1","400","D","05","D",25,"D",,"A",,"A",,"A",,"A"
"20132",2577765,59,0,"1","400","D","04","D",25,"D",,"A",,"A",,"A",,"A"
"20132",2577765,60,0,"1","420","D","04","D",54,"D",,"A",,"A",,"A",,"A"
"20132",2577765,61,0,"1","420","D","04","D",101,"D",,"A",,"A",,"A",,"A"
"20132",2577765,62,0,"1","420","D","04","D",99,"D",,"A",,"A",,"A",,"A"
"20132",2577835,29,0,"1","420","D","05","D",95,"D",,"A",,"A",,"A",,"A"
"20132",2577985,29,0,"1","410","D","03","D",60,"D",,"A",,"A",,"A",,"A"
"20132",2577985,30,0,"1","420","D","03","D",72,"D",,"A",,"A",,"A",,"A"
"20132",2578005,52,0,"1","420","D","04","D",56,"D",,"A",,"A",,"A",,"A"
"20132",2578035,55,0,"1","410","D","04","D",25,"D",,"A",,"A",,"A",,"A"
"20132",2578035,56,0,"1","420","D","05","D",70,"D",,"A",,"A",,"A",,"A"
"20132",2578175,33,0,"1","420","D","04","D",140,"D",,"A",,"A",,"A",,"A"
"20132",2578215,44,0,"2","420","D","03","D",28,"D",,"A",,"A",,"A",,"A"
"20132",2578245,54,0,"2","430","D","03","D",.,"H","415","D","410","D",,"A",,"A"
"20132",2578245,54,1,"2","420","D","03","D",98,"E",,"A",,"A",,"A",,"A"
"20132",2578245,54,2,"2","410","D","03","D",31,"E",,"A",,"A",,"A",,"A"
"20132",2578265,40,0,"1","420","D","03","D",30,"D",,"A",,"A",,"A",,"A"
"20132",2578275,59,0,"1","400","D","05","D",48,"D",,"A",,"A",,"A",,"A"
"20132",2578305,76,0,"1","420","D","05","D",110,"D",,"A",,"A",,"A",,"A"
"20132",2578305,77,0,"2","420","D","03","D",150,"D",,"A",,"A",,"A",,"A"
"20132",2578355,26,0,"1","400","D","05","D",25,"D",,"A",,"A",,"A",,"A"
"20132",2578355,27,0,"1","410","D","05","D",5,"D",,"A",,"A",,"A",,"A"
"20132",2578445,31,0,"1","410","D","03","D",80,"D",,"A",,"A",,"A",,"A"
"20132",2578445,32,0,"2","420","D","03","D",36,"D",,"A",,"A",,"A",,"A"
"20132",2578475,22,0,"1","405","D","05","D",30,"D",,"A",,"A",,"A",,"A"
"20132",2578525,28,0,"1","400","D","04","D",21,"D",,"A",,"A",,"A",,"A"
"20132",2578635,34,0,"1","420","D","05","D",30,"D",,"A",,"A",,"A",,"A"
"20132",2578735,42,0,"1","420","D","05","D",86,"D",,"A",,"A",,"A",,"A"
"20132",2578775,39,0,"1","420","D","04","D",400,"D",,"A",,"A",,"A",,"A"
"20132",2578785,60,0,"1","420","D","04","D",110,"D",,"A",,"A",,"A",,"A"
"20132",2578785,61,0,"1","420","D","04","D",110,"D",,"A",,"A",,"A",,"A"
"20132",2578864,16,0,"1","420","D","03","D",65,"D",,"A",,"A",,"A",,"A"
"20132",2579074,54,0,"1","410","D","03","D",55,"D",,"A",,"A",,"A",,"A"
"20132",2579074,55,0,"1","420","D","03","D",36,"D",,"A",,"A",,"A",,"A"
"20132",2579074,56,0,"2","400","D","01","D",29,"D",,"A",,"A",,"A",,"A"
"20132",2579144,49,0,"1","420","D","01","D",57,"D",,"A",,"A",,"A",,"A"
"20132",2579254,62,0,"1","420","D","01","D",16,"D",,"A",,"A",,"A",,"A"
"20132",2579334,74,0,"1","420","D","03","D",35,"D",,"A",,"A",,"A",,"A"
"20132",2579395,32,0,"1","420","D","02","D",75,"D",,"A",,"A",,"A",,"A"
"20132",2579494,29,0,"1","420","D","03","D",120,"D",,"A",,"A",,"A",,"A"
"20132",2579784,48,0,"1","410","D","02","D",35,"D",,"A",,"A",,"A",,"A"
"20132",2579784,49,0,"1","420","D","02","D",110,"D",,"A",,"A",,"A",,"A"
"20132",2579784,50,0,"2","420","D","01","D",69,"D",,"A",,"A",,"A",,"A"
"20132",2579784,51,0,"2","410","D","01","D",40,"D",,"A",,"A",,"A",,"A"
"20132",2579834,44,0,"1","420","D","02","D",57,"D",,"A",,"A",,"A",,"A"
"20132",2580214,70,0,"1","420","D","03","D",70,"D",,"A",,"A",,"A",,"A"
"20132",2580384,26,0,"1","420","D","03","D",107,"D",,"A",,"A",,"A",,"A"
"20132",2580654,34,0,"1","410","D","02","D",25,"D",,"A",,"A",,"A",,"A"
"20132",2580664,39,0,"1","420","D","02","D",6,"D",,"A",,"A",,"A",,"A"
"20132",2580674,35,0,"1","420","D","03","D",345,"D",,"A",,"A",,"A",,"A"
"20132",2580724,82,0,"1","420","D","01","D",50,"D",,"A",,"A",,"A",,"A"
"20132",2580734,37,0,"1","420","D","01","D",36,"D",,"A",,"A",,"A",,"A"
"20132",2580764,32,0,"1","410","D","02","D",42,"D",,"A",,"A",,"A",,"A"
"20132",2580764,33,0,"1","420","D","02","D",128,"F",,"A",,"A",,"A",,"A"
"20132",2580774,31,0,"1","400","D","03","D",36,"D",,"A",,"A",,"A",,"A"
"20132",2580864,59,0,"1","400","D","02","D",10,"D",,"A",,"A",,"A",,"A"
"20132",2580934,61,0,"1","400","D","01","D",30,"D",,"A",,"A",,"A",,"A"
"20132",2580974,64,0,"1","420","D","03","D",49,"D",,"A",,"A",,"A",,"A"
"20132",2581084,36,0,"1","410","D","03","D",15,"D",,"A",,"A",,"A",,"A"
"20132",2581104,26,0,"1","420","D","03","D",120,"D",,"A",,"A",,"A",,"A"
"20132",2581234,32,0,"1","430","D","02","D",.,"H","415","D","410","D",,"A",,"A"
"20132",2581234,32,1,"1","420","D","02","D",21,"E",,"A",,"A",,"A",,"A"
"20132",2581234,32,2,"1","410","D","02","D",22,"E",,"A",,"A",,"A",,"A"
"20132",2581284,63,0,"1","420","D","01","D",65,"D",,"A",,"A",,"A",,"A"
"20132",2581324,35,0,"1","420","D","02","D",195,"D",,"A",,"A",,"A",,"A"
"20132",2581354,32,0,"1","410","D","03","D",30,"D",,"A",,"A",,"A",,"A"
"20132",2581354,33,0,"1","420","D","03","D",60,"D",,"A",,"A",,"A",,"A"
"20132",2581364,83,0,"1","430","D","02","D",.,"H","415","D","425","D",,"A",,"A"
"20132",2581364,83,1,"1","420","D","02","D",188,"E",,"A",,"A",,"A",,"A"
"20132",2581364,83,2,"1","420","D","02","D",37,"E",,"A",,"A",,"A",,"A"
"20132",2581384,20,0,"1","420","D","01","D",20,"D",,"A",,"A",,"A",,"A"
"20132",2581394,29,0,"1","410","D","03","D",16,"D",,"A",,"A",,"A",,"A"
"20132",2581414,27,0,"2","420","D","01","D",321,"D",,"A",,"A",,"A",,"A"
"20132",2581424,34,0,"1","420","D","01","D",120,"D",,"A",,"A",,"A",,"A"
"20132",2581424,35,0,"1","420","D","01","D",200,"D",,"A",,"A",,"A",,"A"
"20132",2581494,22,0,"1","420","D","03","D",112,"D",,"A",,"A",,"A",,"A"
"20132",2581564,30,0,"1","410","D","03","D",100,"D",,"A",,"A",,"A",,"A"
"20132",2581644,44,0,"1","400","D","03","D",20,"D",,"A",,"A",,"A",,"A"
"20132",2581644,45,0,"1","430","D","01","D",.,"H","425","D","415","D",,"A",,"A"
"20132",2581644,45,1,"1","420","D","01","D",25,"E",,"A",,"A",,"A",,"A"
"20132",2581644,45,2,"1","420","D","01","D",24,"E",,"A",,"A",,"A",,"A"
"20132",2581694,22,0,"1","420","D","02","D",120,"D",,"A",,"A",,"A",,"A"
"20132",2581794,36,0,"1","420","D","02","D",40,"D",,"A",,"A",,"A",,"A"
"20132",2582124,46,0,"1","400","D","01","D",34,"D",,"A",,"A",,"A",,"A"
"20132",2582124,47,0,"1","420","D","02","D",75,"D",,"A",,"A",,"A",,"A"
"20132",2582144,61,0,"1","400","D","03","D",25,"D",,"A",,"A",,"A",,"A"
"20132",2582344,24,0,"2","420","D","01","D",57,"D",,"A",,"A",,"A",,"A"
"20132",2582374,84,0,"1","420","D","03","D",710,"D",,"A",,"A",,"A",,"A"
"20132",2582374,85,0,"2","420","D","01","D",128,"D",,"A",,"A",,"A",,"A"
"20132",2582394,42,0,"1","420","D","03","D",278,"D",,"A",,"A",,"A",,"A"
"20132",2582484,60,0,"1","410","D","01","D",35,"D",,"A",,"A",,"A",,"A"
"20132",2582484,61,0,"1","420","D","01","D",85,"D",,"A",,"A",,"A",,"A"
"20132",2582494,27,0,"1","420","D","03","D",68,"D",,"A",,"A",,"A",,"A"
"20132",2582504,28,0,"1","420","D","03","D",69,"D",,"A",,"A",,"A",,"A"
"20132",2582634,34,0,"1","405","D","01","D",300,"D",,"A",,"A",,"A",,"A"
"20132",2582754,19,0,"1","420","D","01","D",75,"D",,"A",,"A",,"A",,"A"
"20132",2582784,38,0,"1","410","D","03","D",30,"D",,"A",,"A",,"A",,"A"
"20132",2582784,39,0,"1","420","D","03","D",19,"D",,"A",,"A",,"A",,"A"
"20132",2583124,39,0,"1","410","D","02","D",75,"D",,"A",,"A",,"A",,"A"
"20132",2583124,40,0,"1","410","D","02","D",75,"D",,"A",,"A",,"A",,"A"
"20132",2583134,57,0,"1","420","D","02","D",36,"D",,"A",,"A",,"A",,"A"
"20132",2583174,30,0,"1","420","D","03","D",220,"D",,"A",,"A",,"A",,"A"
"20132",2583364,41,0,"1","410","D","01","D",15,"D",,"A",,"A",,"A",,"A"
"20132",2583374,46,0,"1","430","D","02","D",.,"H","415","D","410","D",,"A",,"A"
"20132",2583374,46,1,"1","420","D","02","D",55,"E",,"A",,"A",,"A",,"A"
"20132",2583374,46,2,"1","410","D","02","D",15,"E",,"A",,"A",,"A",,"A"
"20132",2583534,41,0,"1","420","D","03","D",230,"D",,"A",,"A",,"A",,"A"
"20132",2583604,24,0,"1","420","D","03","D",45,"D",,"A",,"A",,"A",,"A"
"20132",2583604,25,0,"1","420","D","03","D",45,"D",,"A",,"A",,"A",,"A"
"20132",2583834,62,0,"1","420","D","01","D",81,"D",,"A",,"A",,"A",,"A"
"20132",2583844,53,0,"1","405","D","02","D",825,"D",,"A",,"A",,"A",,"A"
"20132",2583864,25,0,"1","420","D","03","D",50,"D",,"A",,"A",,"A",,"A"
"20132",2583874,32,0,"1","410","D","03","D",16,"D",,"A",,"A",,"A",,"A"
"20132",2584124,54,0,"1","420","D","01","D",105,"D",,"A",,"A",,"A",,"A"
"20132",2584144,42,0,"1","420","D","02","D",69,"D",,"A",,"A",,"A",,"A"
"20132",2584194,34,0,"1","420","D","02","D",143,"D",,"A",,"A",,"A",,"A"
"20132",2584194,35,0,"1","420","D","03","D",246,"D",,"A",,"A",,"A",,"A"
"20132",2584214,18,0,"2","420","D","01","D",89,"D",,"A",,"A",,"A",,"A"
"20132",2584274,53,0,"1","420","D","01","D",75,"D",,"A",,"A",,"A",,"A"
"20132",2584274,54,0,"1","420","D","01","D",85,"D",,"A",,"A",,"A",,"A"
"20132",2584354,60,0,"1","420","D","02","D",119,"D",,"A",,"A",,"A",,"A"
"20132",2584434,40,0,"1","410","D","03","D",53,"D",,"A",,"A",,"A",,"A"
"20132",2584574,25,0,"1","420","D","02","D",75,"D",,"A",,"A",,"A",,"A"
"20132",2584604,22,0,"1","405","D","03","D",300,"D",,"A",,"A",,"A",,"A"
"20132",2584784,36,0,"1","420","D","03","D",160,"D",,"A",,"A",,"A",,"A"
"20132",2584794,15,0,"2","410","D","01","D",44,"D",,"A",,"A",,"A",,"A"
"20132",2585124,30,0,"1","410","D","02","D",16,"D",,"A",,"A",,"A",,"A"
"20132",2585124,31,0,"1","405","D","01","D",22,"D",,"A",,"A",,"A",,"A"
"20132",2585144,31,0,"1","420","D","03","D",72,"D",,"A",,"A",,"A",,"A"
"20132",2585174,57,0,"1","400","D","01","D",36,"D",,"A",,"A",,"A",,"A"
"20132",2585174,58,0,"2","420","D","01","D",187,"D",,"A",,"A",,"A",,"A"
"20132",2585234,25,0,"1","410","D","03","D",37,"D",,"A",,"A",,"A",,"A"
"20132",2585284,14,0,"2","400","D","01","D",25,"D",,"A",,"A",,"A",,"A"
"20132",2585574,38,0,"1","420","D","01","D",75,"D",,"A",,"A",,"A",,"A"
"20132",2585574,39,0,"1","420","D","03","D",72,"D",,"A",,"A",,"A",,"A"
"20132",2585664,42,0,"1","420","D","01","D",47,"D",,"A",,"A",,"A",,"A"
"20132",2585684,39,0,"1","430","D","03","D",.,"H","425","D","410","D",,"A",,"A"
"20132",2585684,39,1,"1","420","D","03","D",22,"E",,"A",,"A",,"A",,"A"
"20132",2585684,39,2,"1","410","D","03","D",21,"E",,"A",,"A",,"A",,"A"
"20132",2585744,46,0,"1","420","D","03","D",200,"D",,"A",,"A",,"A",,"A"
"20132",2585764,23,0,"1","420","D","03","D",122,"D",,"A",,"A",,"A",,"A"
"20132",2585964,97,0,"1","420","D","01","D",54,"D",,"A",,"A",,"A",,"A"
"20132",2585964,98,0,"1","410","D","02","D",16,"D",,"A",,"A",,"A",,"A"
"20132",2585964,99,0,"1","405","D","01","D",225,"D",,"A",,"A",,"A",,"A"
"20132",2586004,49,0,"1","410","D","01","D",16,"D",,"A",,"A",,"A",,"A"
"20132",2586004,50,0,"2","400","D","01","D",32,"D",,"A",,"A",,"A",,"A"
"20132",2586214,45,0,"1","420","D","01","D",20,"F",,"A",,"A",,"A",,"A"
"20132",2586444,36,0,"1","420","D","02","D",106,"D",,"A",,"A",,"A",,"A"
"20132",2586544,36,0,"1","420","D","01","D",320,"D",,"A",,"A",,"A",,"A"
"20132",2586564,26,0,"1","420","D","03","D",101,"D",,"A",,"A",,"A",,"A"
"20132",2586584,64,0,"1","420","D","03","D",125,"D",,"A",,"A",,"A",,"A"
"20132",2586614,23,0,"1","405","D","03","D",30,"D",,"A",,"A",,"A",,"A"
"20132",2586724,30,0,"1","410","D","01","D",25,"D",,"A",,"A",,"A",,"A"
"20132",2586724,31,0,"1","420","D","01","D",69,"D",,"A",,"A",,"A",,"A"
"20132",2586754,24,0,"1","420","D","03","D",60,"D",,"A",,"A",,"A",,"A"
"20132",2586904,22,0,"1","420","D","02","D",79,"D",,"A",,"A",,"A",,"A"
"20132",2587064,84,0,"2","420","D","01","D",37,"D",,"A",,"A",,"A",,"A"
"20132",2587074,39,0,"1","420","D","03","D",84,"F",,"A",,"A",,"A",,"A"
"20132",2587174,64,0,"1","420","D","02","D",90,"D",,"A",,"A",,"A",,"A"
"20132",2587174,65,0,"1","420","D","02","D",70,"D",,"A",,"A",,"A",,"A"
"20132",2587224,32,0,"1","400","D","02","D",29,"D",,"A",,"A",,"A",,"A"
"20132",2587224,33,0,"1","420","D","02","D",110,"D",,"A",,"A",,"A",,"A"
"20132",2587294,32,0,"2","420","D","01","D",75,"D",,"A",,"A",,"A",,"A"
"20132",2587374,33,0,"1","420","D","03","D",300,"D",,"A",,"A",,"A",,"A"
"20132",2587394,28,0,"2","400","D","01","D",10,"D",,"A",,"A",,"A",,"A"
"20132",2587424,25,0,"1","420","D","02","D",225,"D",,"A",,"A",,"A",,"A"
"20132",2587524,47,0,"1","420","D","02","D",150,"D",,"A",,"A",,"A",,"A"
"20132",2587564,26,0,"1","405","D","02","D",75,"D",,"A",,"A",,"A",,"A"
"20132",2587664,36,0,"1","420","D","03","D",134,"D",,"A",,"A",,"A",,"A"
"20132",2587674,49,0,"1","400","D","02","D",40,"D",,"A",,"A",,"A",,"A"
"20132",2587744,82,0,"1","405","D","03","D",298,"D",,"A",,"A",,"A",,"A"
"20132",2587814,59,0,"1","420","D","03","D",250,"D",,"A",,"A",,"A",,"A"
"20132",2587844,30,0,"1","410","D","03","D",54,"D",,"A",,"A",,"A",,"A"
"20132",2587914,45,0,"1","400","D","02","D",20,"D",,"A",,"A",,"A",,"A"
"20132",2587994,27,0,"1","420","D","01","D",45,"D",,"A",,"A",,"A",,"A"
"20132",2587994,28,0,"1","405","D","02","D",42,"D",,"A",,"A",,"A",,"A"
"20132",2588044,58,0,"1","420","D","03","D",36,"D",,"A",,"A",,"A",,"A"
"20132",2588134,64,0,"1","410","D","03","D",12,"D",,"A",,"A",,"A",,"A"
"20132",2588174,56,0,"1","420","D","01","D",51,"D",,"A",,"A",,"A",,"A"
"20132",2588174,57,0,"1","420","D","02","D",51,"D",,"A",,"A",,"A",,"A"
"20132",2588274,25,0,"1","410","D","01","D",45,"D",,"A",,"A",,"A",,"A"
"20132",2588274,26,0,"1","420","D","01","D",180,"D",,"A",,"A",,"A",,"A"
"20132",2588454,34,0,"1","420","D","03","D",48,"D",,"A",,"A",,"A",,"A"
"20132",2588504,61,0,"1","420","D","03","D",129,"D",,"A",,"A",,"A",,"A"
"20132",2588524,54,0,"1","400","D","01","D",32,"D",,"A",,"A",,"A",,"A"
"20132",2588524,55,0,"2","420","D","01","D",90,"D",,"A",,"A",,"A",,"A"
"20132",2588624,48,0,"1","420","D","03","D",63,"D",,"A",,"A",,"A",,"A"
"20132",2588624,49,0,"1","400","D","03","D",23,"D",,"A",,"A",,"A",,"A"
"20132",2588644,75,0,"1","430","D","02","D",.,"H","415","D","400","D",,"A",,"A"
"20132",2588644,75,1,"1","420","D","02","D",104,"E",,"A",,"A",,"A",,"A"
"20132",2588644,75,2,"1","400","D","02","D",15,"E",,"A",,"A",,"A",,"A"
"20132",2588714,86,0,"1","420","D","01","D",68,"D",,"A",,"A",,"A",,"A"
"20132",2588834,32,0,"1","420","D","02","D",219,"D",,"A",,"A",,"A",,"A"
"20132",2589044,25,0,"1","420","D","01","D",103,"D",,"A",,"A",,"A",,"A"
"20132",2589154,63,0,"2","420","D","01","D",74,"D",,"A",,"A",,"A",,"A"
"20132",2589194,59,0,"1","420","D","02","D",122,"D",,"A",,"A",,"A",,"A"
"20132",2589284,53,0,"2","420","D","01","D",49,"D",,"A",,"A",,"A",,"A"
"20132",2589314,108,0,"1","410","D","03","D",30,"D",,"A",,"A",,"A",,"A"
"20132",2589314,109,0,"1","420","D","03","D",128,"D",,"A",,"A",,"A",,"A"
"20132",2589314,110,0,"1","420","D","03","D",120,"D",,"A",,"A",,"A",,"A"
"20132",2589404,39,0,"1","420","D","03","D",36,"D",,"A",,"A",,"A",,"A"
"20132",2589414,47,0,"2","420","D","01","D",325,"D",,"A",,"A",,"A",,"A"
"20132",2589484,57,0,"1","420","D","02","D",64,"D",,"A",,"A",,"A",,"A"
"20132",2589484,58,0,"1","410","D","03","D",14,"D",,"A",,"A",,"A",,"A"
"20132",2589564,20,0,"1","420","D","03","D",40,"D",,"A",,"A",,"A",,"A"
"20132",2589604,33,0,"1","410","D","03","D",36,"D",,"A",,"A",,"A",,"A"
"20132",2589614,108,0,"1","410","D","02","D",14,"D",,"A",,"A",,"A",,"A"
"20132",2589624,31,0,"1","410","D","02","D",18,"D",,"A",,"A",,"A",,"A"
"20132",2589724,89,0,"1","420","D","02","D",58,"D",,"A",,"A",,"A",,"A"
"20132",2589814,34,0,"1","420","D","01","D",75,"D",,"A",,"A",,"A",,"A"
"20132",2589864,43,0,"1","420","D","02","D",46,"D",,"A",,"A",,"A",,"A"
"20132",2589944,15,0,"1","405","D","03","D",26,"D",,"A",,"A",,"A",,"A"
"20132",2589944,16,0,"2","400","D","01","D",50,"D",,"A",,"A",,"A",,"A"
"20132",2589984,35,0,"1","420","D","03","D",120,"D",,"A",,"A",,"A",,"A"
"20132",2590004,30,0,"1","410","D","03","D",15,"D",,"A",,"A",,"A",,"A"
"20132",2590064,53,0,"1","410","D","03","D",300,"D",,"A",,"A",,"A",,"A"
"20132",2590124,55,0,"1","405","D","03","D",201,"D",,"A",,"A",,"A",,"A"
"20132",2590194,39,0,"1","420","D","03","D",270,"D",,"A",,"A",,"A",,"A"
