"NEWID","TAX_UNIT","TAXYR_CY","TAXYR_PY","DEPCNT","FICAR_CY","FICAR_PY","FILESTAT","FRATE_CY","FRATE_PY","SOI_ST","SOI_ST_","SRATE_CY","SRATE_PY","T65CT_CY","T65C__CY","T65CT_PY","T65C__PY","WAGE_HD","WAGE_HD_","WAGE_SP","WAGE_SP_","OTHTXINC","OTHT_INC","TAXPENS","TAXPENS_","SOSSECB","SOSSECB_","NONTXINC","NONT_INC","RNTPAID","RNTPAID_","PROPTXPD","PROP_XPD","AMTDEDCT","AMTD_DCT","CHLDCARE","CHLD_ARE","DEPUND17","DEPU_D17","OTHDEDCT","OTHD_DCT","FTAXOWE","STAXOWE","FTAXO_PY","FTAXO_CY","STAXO_PY","STAXO_CY","FICA_PY","FICA_CY","FDAGI_PY","FDAGI_CY","STAGI_PY","STAGI_CY","CHDTX_PY","CHDTX_CY","ADDTX_PY","ADDTX_CY","DPCAR_PY","DPCAR_CY","EITCR_PY","EITCR_CY","AMTIN_PY","AMTIN_CY","AMTOW_PY","AMTOW_CY","FRGTX_PY","FRGTX_CY","FTXBC_PY","FTXBC_CY","SSTDD_PY","SSTDD_CY","SITDD_PY","SITDD_CY","SPRCR_PY","SPRCR_CY","SDCAR_PY","SDCAR_CY","SEITC_PY","SEITC_CY","DIVINC"
"03386944",1,"2015","2014",0,0,0,"1",0,0,"28","D",0,0,1,"D",1,"D",0,"D",0,"D",13200,"D",0,"D",23208,"D",0,"D",0,"D",4500,"D",34,"D",0,"D",0,"D",4800,"D",0,0,0,0,0,0,0,0,13200,13200,13200.01,13200.01,0,0,0,0,0,0,0,0,8400,8400,0,0,0,0,0,0,0,0,9334,9334,0,0,0,0,0,0,0
"03386964",1,"2015","2014",2,0.0399,0.0399,"2",0.2406,0.2375,"14","D",0.0375,0.05,0,"D",0,"D",15420,"D",160001,"D",9823,"D",0,"D",0,"D",0,"D",0,"D",10700,"D",115,"D",60,"D",2,"D",43736,"D",18348,8302,18348.2,18726.46,8302.2,6089.15,21507.29,21693.29,185244,185244,185244.01,185244.01,0,0,0,0,12,12,0,0,141508,141508,0,0,18360.2,18738.46,18360.2,18738.46,0,0,0,0,535,535,0,0,0,0,0
"03386974",1,"2015","2014",0,0,0,"1",0.25,0.25,"10","D",0,0,0,"D",0,"D",0,"D",0,"D",58159,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",7859,0,7858.5,7758.5,0,0,0,0,58159,58159,0,0,0,0,0,0,0,0,0,0,58159,58159,0,0,7858.5,7758.5,7858.5,7758.5,0,0,0,0,0,0,0,0,0,0,0
"03386984",1,"2015","2014",0,0,0,"1",-0.0765,-0.0765,"47","D",0,0,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",4800,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"03386984",3,"2015","2014",0,0,0,"1",-0.0765,-0.0765,"47","D",0,0,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",11774,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"03387004",1,"2015","2014",2,0.153,0.153,"3",0.3106,0.3106,"0","T",0,0,0,"D",0,"D",30000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",3600,"D",90,"D",0,"D",2,"D",0,"D",-3992,0,-3992,-4177.39,0,0,4590,4590,30000,30000,0,0,905,875,1095,1125,0,0,2897,3052.39,30000,30000,0,0,905,875,905,875,0,0,0,0,0,0,0,0,0,0,0
"03387004",2,"2015","2014",0,0,0,"2",-0.0765,-0.0765,"0","T",0,0,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",7908,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"03387004",3,"2015","2014",0,0.153,0.153,"1",-0.0765,-0.0765,"0","T",0,0,0,"D",0,"D",1600,"D",0,"D",-137,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",-122,0,-122.4,-122.4,0,0,244.8,244.8,1463,1463,0,0,0,0,0,0,0,0,122.4,122.4,1463,1463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"03387034",1,"2015","2014",0,0.153,0.153,"2",0.15,0.15,"0","T",0,0,0,"D",0,"D",40000,"D",9000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",500,"D",0,"D",0,"D",0,"D",1284,"D",3398,0,3397.5,3337.5,0,0,7497,7497,49000,49000,0,0,0,0,0,0,0,0,0,0,49000,49000,0,0,3397.5,3337.5,3397.5,3337.5,0,0,0,0,0,0,0,0,0,0,0
"03387054",1,"2015","2014",2,0.0775,0.0775,"2",0.2714,0.2714,"39","D",0.0307,0.0307,0,"D",0,"D",90000,"D",140000,"D",-3600,"D",0,"D",0,"D",0,"D",0,"D",9000,"D",200,"D",0,"D",2,"D",29076,"D",33552,6950,33551.59,33300.09,6950.48,6950.48,32338,32524,226400,226400,226400.01,226400.01,0,0,0,0,0,0,0,0,197324,197324,0,0,33551.59,33300.09,33551.59,33300.09,0,0,0,0,0,0,0,0,0,0,0
"03387084",1,"2015","2014",2,0.153,0.153,"2",0.15,0.15,"44","D",0,0,0,"D",0,"D",12000,"D",40000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",3200,"D",320,"D",0,"D",2,"D",4588,"D",663,0,662.5,587.5,0,0,7956,7956,52000,52000,0,0,2000,2000,0,0,0,0,0,0,52000,52000,0,0,2662.5,2587.5,2662.5,2587.5,0,0,0,0,0,0,0,0,0,0,0
"03387084",2,"2015","2014",0,0.153,0.153,"1",0.1,0.1,"44","D",0,0,0,"D",0,"D",16778,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",663,0,662.8,647.8,0,0,2567.03,2567.03,16778,16778,0,0,0,0,0,0,0,0,0,0,16778,16778,0,0,662.8,647.8,662.8,647.8,0,0,0,0,0,0,0,0,0,0,0
"03387094",1,"2015","2014",0,0.153,0.153,"2",0.1,0.1,"18","D",0.0559,0.0559,0,"D",0,"D",9000,"D",25000,"D",0,"D",0,"D",0,"D",0,"D",4800,"D",0,"D",150,"D",0,"D",0,"D",0,"D",1370,1317,1370,1340,1316.8,1312.48,5202,5202,34000,34000,34000.01,34000.01,0,0,0,0,0,0,0,0,34000,34000,0,0,1370,1340,1370,1340,2400,2440,150,150,0,0,0,0,0,0,0
"03387104",1,"2015","2014",0,0.0671,0.0671,"2",0.2639,0.3109,"34","D",0.0575,0.058,0,"D",0,"D",228786,"D",70000,"D",-17608,"D",0,"D",0,"D",0,"D",0,"D",2040,"D",0,"D",0,"D",0,"D",28568,"D",50987,15148,50986.65,50766.13,15148.32,15017.74,32291.87,32477.87,281178,281178,281178.01,281178.01,0,0,0,0,0,0,0,0,252610,252610,0,0,50986.65,50766.13,50986.65,50766.13,15000,15000,20000,20000,0,0,0,0,0,0,0
"03387114",1,"2015","2014",0,0.153,0.153,"1",0.2275,0.2275,"38","D",0.09,0.09,0,"D",0,"D",63910,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",2400,"D",50,"D",0,"D",0,"D",7868,"D",7309,3830,7309.31,7238.31,3829.78,3813.78,9778.23,9778.23,63910,63910,63910.01,63910.01,0,0,0,0,0,0,0,0,56042,56042,0,0,7309.31,7238.31,7309.31,7238.31,2115.6,2144.96,10318,10318,0,0,0,0,0,0,0
"03387114",2,"2015","2014",0,0.153,0.153,"1",0.25,0.25,"38","D",0.09,0.09,0,"D",0,"D",59000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",8069,4126,8068.75,7968.75,4126.1,4107.45,9027,9027,59000,59000,59000.01,59000.01,0,0,0,0,0,0,0,0,59000,59000,0,0,8068.75,7968.75,8068.75,7968.75,2115.6,2144.96,0,0,0,0,0,0,0,0,0
"03387134",1,"2015","2014",3,0.153,0.153,"2",0.3106,0.3106,"05","D",0,0,0,"D",0,"D",20556,"D",20525,"D",0,"D",0,"D",0,"D",0,"D",19200,"D",0,"D",25,"D",0,"D",3,"D",0,"D",-4497,0,-4496.8,-4722.93,0,0,6285.39,6285.39,41081,41081,41081.01,41081.01,893.1,848.1,2106.9,2151.9,0,0,2389.9,2571.03,41081,41081,0,0,893.1,848.1,893.1,848.1,7984,8088,25,25,0,0,0,0,0,0,0
"03387154",1,"2015","2014",0,0.153,0.153,"1",0.2588,0.2588,"12","D",0.0763,0.0763,0,"D",0,"D",78000,"D",0,"D",1512,"D",28000,"D",0,"D",0,"D",26400,"D",0,"D",0,"D",0,"D",0,"D",0,"D",20106,7420,20106.28,19987.78,7419.98,7419.98,11934,11934,107512,107512,107512.01,107512.01,0,0,0,0,0,0,0,0,107512,107512,0,0,20106.28,19987.78,20106.28,19987.78,2200,2200,7381.55,7381.55,0,0,0,0,0,0,0
"03387164",1,"2015","2014",0,0.153,0.029,"1",0.2656,0.2654,"22","D",0.0515,0.052,1,"D",1,"D",118000,"D",0,"D",6337,"D",0,"D",25476,"D",0,"D",0,"D",1200,"D",150,"D",0,"D",0,"D",1440,"D",30459,6096,30459.23,30357.14,6096.32,6037.71,17930,18054,145991.6,145991.6,124337.01,124337.01,0,0,0,0,0,0,0,0,144551.6,144551.6,0,0,30459.23,30357.14,30459.23,30357.14,0,0,0,0,0,0,0,0,0,0,0
"03387194",1,"2015","2014",1,0.029,0.029,"2",0.2671,0.2663,"36","D",0.046,0.0491,0,"D",0,"D",228786,"D",0,"D",-17284,"D",0,"D",0,"D",0,"D",0,"D",1100,"D",0,"D",0,"D",0,"D",4512,"D",39219,8426,39218.85,39129.97,8426.24,7895.45,21142.79,21328.79,211502,211502,211502.01,211502.01,0,0,0,0,0,0,0,0,206990,206990,0,0,39218.85,39129.97,39218.85,39129.97,0,0,0,0,0,0,0,0,0,0,0
"03387224",1,"2015","2014",0,0.153,0.153,"1",0.2356,0.2355,"34","D",0.0575,0.058,0,"D",0,"D",59811,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",890,"D",0,"D",0,"D",0,"D",6728,"D",7160,3027,7160.2,7091.73,3027.19,3001.1,9151.08,9151.08,59811,59811,59811.01,59811.01,0,0,0,0,0,0,0,0,53083,53083,0,0,7160.2,7091.73,7160.2,7091.73,7500,7500,7618,7618,0,0,0,0,0,0,0
"03387234",1,"2015","2014",1,0.153,0.153,"3",0.15,0.15,"39","D",0.0307,0.0307,0,"D",0,"D",40000,"D",0,"D",0,"D",3240,"D",0,"D",0,"D",0,"D",1000,"D",50,"D",0,"D",0,"D",0,"D",3289,1327,3288.5,3241,1327.47,1327.47,6120,6120,43240,43240,43240.01,43240.01,0,0,0,0,0,0,0,0,43240,43240,0,0,3288.5,3241,3288.5,3241,0,0,0,0,0,0,0,0,0,0,0
"03387274",1,"2015","2014",2,0,0,"3",-0.4,-0.4,"33","D",-0.12,-0.12,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",5700,"D",0,"D",0,"D",0,"D",0,"D",65,"D",0,-200,0,0,-200,-200,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10950,11100,0,0,0,0,0,0,0,0,0
"03387304",1,"2015","2014",1,0,0,"3",-0.34,-0.34,"12","D",0,0,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",10968,"D",0,"D",0,"D",300,"D",100,"D",0,"D",0,"D",1752,"D",0,-170,0,0,-170,-170,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3212,3212,2412.31,2412.31,0,0,0,0,0,0,0
"03387314",1,"2015","2014",0,0.0675,0.0675,"2",0.28,0.28,"48","D",0,0,0,"D",0,"D",120469,"D",54289,"D",126,"D",0,"D",0,"D",0,"D",18852,"D",0,"D",0,"D",0,"D",0,"D",0,"D",30531,0,30530.52,30251.02,0,0,26307.82,26493.82,174884,174884,0,0,0,0,0,0,0,0,0,0,174884,174884,0,0,30530.52,30251.02,30530.52,30251.02,0,0,0,0,0,0,0,0,0,0,0
"03387344",1,"2015","2014",0,0,0,"2",-0.0765,-0.0765,"05","D",0,0,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",20397,"D",0,"D",0,"D",2800,"D",0,"D",0,"D",0,"D",8600,"D",0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7984,8088,11400,11400,0,0,0,0,0,0,0
"03387354",1,"2015","2014",0,0.153,0.153,"1",0.25,0.25,"39","D",0.0307,0.0307,0,"D",0,"D",70000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",1300,"D",0,"D",0,"D",0,"D",2508,"D",10819,2149,10818.75,10718.75,2149,2149,10710,10710,70000,70000,70000.01,70000.01,0,0,0,0,0,0,0,0,70000,70000,0,0,10818.75,10718.75,10818.75,10718.75,0,0,0,0,0,0,0,0,0,0,0
"03387384",1,"2015","2014",0,0,0,"1",0,0,"0","T",0,0,1,"D",1,"D",0,"D",0,"D",0,"D",0,"D",14124,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"03387404",1,"2015","2014",0,0.153,0.153,"2",0.25,0.25,"0","T",0,0,0,"D",0,"D",100000,"D",14764,"D",0,"D",0,"D",0,"D",0,"D",0,"D",3500,"D",3000,"D",0,"D",0,"D",15536,"D",12920,0,12919.5,12769.5,0,0,17558.89,17558.89,114764,114764,0,0,0,0,0,0,0,0,0,0,99228,99228,0,0,12919.5,12769.5,12919.5,12769.5,0,0,0,0,0,0,0,0,0,0,0
"03387414",1,"2015","2014",0,0,0,"2",0.15,0.15,"02","D",0,0,2,"D",2,"D",0,"D",0,"D",2044,"D",18742,"D",32580,"D",0,"D",0,"D",0,"D",4260,"D",0,"D",0,"D",0,"D",62,0,62.4,22.4,0,0,0,0,23324,23324,0,0,0,0,0,0,0,0,0,0,23324,23324,0,0,62.4,22.4,62.4,22.4,0,0,0,0,0,0,0,0,0,0,0
"03387424",1,"2015","2014",2,0.0317,0.0317,"2",0.325,0.325,"39","D",0.0307,0.0307,0,"D",0,"D",228786,"D",5000,"D",50,"D",0,"D",0,"D",0,"D",0,"D",6000,"D",7610,"D",0,"D",1,"D",8004,"D",41877,7179,41876.9,41382.9,7178.77,7178.77,21907.79,22093.79,233836,233836,233836.01,233836.01,0,0,0,0,0,0,0,0,225832,225832,1641.79,1399.29,40235.11,39983.61,40235.11,39983.61,0,0,0,0,0,0,0,0,0,0,0
"03387444",1,"2015","2014",0,0,0,"1",-0.0765,-0.0765,"38","D",-0.0061,-0.0061,0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",12600,"D",0,"D",9000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2115.6,2144.96,0,0,0,0,0,0,0,0,0
"03387474",1,"2015","2014",0,0.153,0.153,"1",0.1,0.1,"44","D",0,0,0,"D",0,"D",15000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",9420,"D",0,"D",0,"D",0,"D",0,"D",120,"D",485,0,485,470,0,0,2295,2295,15000,15000,0,0,0,0,0,0,0,0,0,0,15000,15000,0,0,485,470,485,470,0,0,0,0,0,0,0,0,0,0,0
"03387514",1,"2015","2014",1,0.153,0.153,"2",0.1598,0.1598,"18","D",0.029,0.0348,0,"D",0,"D",0,"D",24000,"D",0,"D",0,"D",0,"D",0,"D",5400,"D",0,"D",0,"D",0,"D",1,"D",0,"D",-4187,623,-4186.75,-4303.07,623.28,518.24,3672,3672,24000,24000,24000.01,24000.01,0,0,1000,1000,0,0,3186.75,3303.07,24000,24000,0,0,0,0,0,0,2400,2440,0,0,0,0,0,0,0,0,0
"03387544",1,"2015","2014",0,0.153,0.153,"1",0.15,0.15,"03","D",0.0288,0.0288,0,"D",0,"D",23000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",8028,"D",0,"D",0,"D",0,"D",0,"D",0,"D",1474,429,1473.75,1443.75,428.66,425.83,3519,3519,23000,23000,23000.01,23000.01,0,0,0,0,0,0,0,0,23000,23000,0,0,1473.75,1443.75,1473.75,1443.75,5009,5091,428.66,425.83,0,0,0,0,0,0,0
"03387574",1,"2015","2014",2,0.0605,0.0605,"2",0.2318,0.2318,"33","D",0.0729,0.0726,0,"D",0,"D",147000,"D",50000,"D",-2882,"D",0,"D",0,"D",0,"D",0,"D",9000,"D",0,"D",0,"D",2,"D",18864,"D",26613,10852,26612.94,26532.06,10852.23,10475.75,26421,26607,194118,194118,194118.01,194118.01,0,0,0,0,0,0,0,0,175254,175254,0,0,26612.94,26532.06,26612.94,26532.06,15650,15850,27864,27864,0,0,0,0,0,0,0
"03387584",1,"2015","2014",0,0.153,0.153,"2",0.2376,0.2376,"37","D",0.0499,0.0499,0,"D",0,"D",112075,"D",68769,"D",0,"D",0,"D",0,"D",0,"D",0,"D",6000,"D",1006,"D",0,"D",0,"D",19976,"D",26407,7203,26407.43,26257.43,7203.18,7203.18,27669.13,27669.13,180844,180844,180844.01,180844.01,0,0,0,0,0,0,0,0,160868,160868,0,0,26407.43,26257.43,26407.43,26257.43,12400,12600,34164.29,34164.29,0,0,0,0,0,0,0
"03387594",1,"2015","2014",2,0.153,0.153,"2",0.15,0.15,"50","D",0.0751,0.0751,0,"D",0,"D",29576,"D",25314,"D",0,"D",0,"D",0,"D",0,"D",0,"D",3500,"D",0,"D",0,"D",1,"D",0,"D",2096,1378,2096,2021,1378.22,1348.01,8398.17,8398.17,54890,54890,54890.01,54890.01,1000,1000,0,0,0,0,0,0,54890,54890,0,0,3096,3021,3096,3021,11406.73,11781.99,0,0,0,0,0,0,0,0,0
"03387614",1,"2015","2014",2,0,0,"3",-0.4,-0.4,"18","D",0,0,0,"D",0,"D",0,"D",0,"D",5,"D",0,"D",0,"D",0,"D",0,"D",390,"D",1,"D",0,"D",0,"D",891,"D",0,0,0,0,0,0,0,0,5,5,5.01,5.01,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,2400,2440,1282,1282,0,0,0,0,0,0,0
"03387624",1,"2015","2014",2,0.153,0.153,"2",0.2825,0.2825,"41","D",0.07,0.07,0,"D",0,"D",94000,"D",52000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",2000,"D",0,"D",0,"D",2,"D",14288,"D",18172,7274,18171.94,18000.44,7274.24,7260.24,22338,22338,146000,146000,106637.77,106451.77,200,200,0,0,0,0,0,0,131712,131712,0,0,18371.94,18200.44,18371.94,18200.44,0,0,0,0,0,0,0,0,0,0,0
"03387654",1,"2015","2014",0,0,0,"1",0.2775,0.2775,"36","D",0.0297,0.0317,1,"D",1,"D",0,"D",0,"D",0,"D",24583,"D",25999,"D",0,"D",0,"D",1300,"D",30,"D",0,"D",0,"D",5184,"D",2610,109,2610.47,2580.47,109.05,85.19,0,0,32128.13,32128.13,24583.01,24583.01,0,0,0,0,0,0,0,0,32128.13,32128.13,0,0,2610.47,2580.47,2610.47,2580.47,0,0,0,0,0,0,0,0,0,0,0
"03387664",1,"2015","2014",1,0.153,0.153,"2",0.25,0.25,"45","D",0.063,0.063,0,"D",0,"D",57469,"D",44419,"D",0,"D",0,"D",0,"D",0,"D",16800,"D",0,"D",0,"D",0,"D",1,"D",0,"D",10122,4788,10122,9909.5,4788.35,4764.02,15588.86,15588.86,101888,101888,101888.01,101888.01,1000,1000,0,0,0,0,0,0,101888,101888,0,0,11122,10909.5,11122,10909.5,0,0,0,0,0,0,0,0,0,0,0
"03387684",1,"2015","2014",0,0.029,0.029,"1",0.254,0.254,"05","D",0.093,0.093,0,"D",0,"D",120000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",17508,"D",0,"D",350,"D",0,"D",0,"D",7200,"D",21355,7859,21355.33,21246.17,7858.64,7825.28,17988,18174,120000,120000,120000.01,120000.01,0,0,0,0,0,0,0,0,112800,112800,0,0,21355.33,21246.17,21355.33,21246.17,3992,4044,7550,7550,0,0,0,0,0,0,0
"03387694",1,"2015","2014",2,0.153,0.153,"2",0.15,0.15,"0","T",0,0,0,"D",0,"D",25000,"D",61942,"D",-4424,"D",0,"D",0,"D",0,"D",0,"D",690,"D",220,"D",0,"D",2,"D",1224,"D",5240,0,5240.2,5165.2,0,0,13302.13,13302.13,82518,82518,0,0,2000,2000,0,0,0,0,0,0,82518,82518,0,0,7240.2,7165.2,7240.2,7165.2,0,0,0,0,0,0,0,0,0,0,0
"03387714",1,"2015","2014",2,0.153,0.153,"2",0,0,"36","D",0,0,0,"D",0,"D",600,"D",19200,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",2,"D",0,"D",-7460,0,-7460,-7548,0,0,3029.4,3029.4,19800,19800,19800.01,19800.01,0,0,2000,2000,0,0,5460,5548,19800,19800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546,554.8,0
"03387724",1,"2015","2014",0,0,0,"2",0,0,"29","D",0,0,2,"D",2,"D",0,"D",0,"D",820,"D",7915,"D",23748,"D",0,"D",0,"D",1000,"D",0,"D",0,"D",0,"D",0,"D",0,0,0,0,0,0,0,0,8735,8735,0,0,0,0,0,0,0,0,0,0,8735,8735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
