model,category,share,marshallian_own,compensated_own,income_elasticity,contribution
top_tier_les_no_leisure_reestimated,non_durables,0.2800883748970598,-0.9999999995358166,-0.7720302855878616,1.0021349061473117,-0.2800883747670474
top_tier_les_no_leisure_reestimated,consumer_services,0.15461853207013937,-0.9999999999932285,-0.7330015305384634,1.0021349067423913,-0.15461853206909237
top_tier_les_no_leisure_reestimated,utilities_public_services,0.10797252123581486,-0.9707048874396662,-0.9047632620535777,0.9707077464882197,-0.10480945407278863
top_tier_les_no_leisure_reestimated,housing,0.32821326938999285,-0.9999999999443787,-0.6804585899979674,1.0021349066580143,-0.3282132693717372
top_tier_les_no_leisure_reestimated,transportation,0.12910730240699322,-0.9999998834198109,-0.8804511052841404,1.002134774061858,-0.1291072873556395
