"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","CONTCODE","CONT_ODE","CONTMO","CONTMO_","CONTEXPX","CONT_XPX"
"20162","03296733",1,0,"1","170","D","05","D",15,"D"
"20162","03296794",2,0,"1","150","D","13","D",80,"D"
"20162","03296794",3,0,"1","160","D","13","D",20,"D"
"20162","03296813",1,0,"1","170","D","05","D",107,"D"
"20162","03296833",4,0,"1","110","D","13","D",300,"D"
"20162","03296853",2,0,"1","170","D","13","D",250,"D"
"20162","03296853",3,0,"1","170","D","05","D",150,"D"
"20162","03296853",4,0,"1","170","D","05","D",200,"D"
"20162","03296853",5,0,"1","150","D","13","D",150,"D"
"20162","03296873",3,0,"1","170","D","05","D",50,"D"
"20162","03296923",2,0,"1","160","D","13","D",20,"D"
"20162","03297033",5,0,"1","160","D","05","D",300,"D"
"20162","03297103",1,0,"1","150","D","13","D",200,"D"
"20162","03297183",2,0,"1","130","D","04","D",500,"D"
"20162","03297183",3,0,"1","150","D","05","D",1000,"D"
"20162","03297183",4,0,"1","160","D","04","D",400,"D"
"20162","03297293",3,0,"1","150","D","13","D",90,"D"
"20162","03297333",2,0,"1","110","D","13","D",200,"D"
"20162","03297403",3,0,"1","170","D","13","D",100,"D"
"20162","03297403",4,0,"1","170","D","03","D",200,"D"
"20162","03297403",5,0,"1","170","D","04","D",200,"D"
"20162","03297403",6,0,"1","150","D","13","D",50,"D"
"20162","03297433",1,0,"2","160","D","03","D",30,"D"
"20162","03297483",2,0,"1","150","D","13","D",20,"D"
"20162","03297503",8,0,"1","170","D","04","D",50,"D"
"20162","03297503",9,0,"1","170","D","13","D",60,"D"
"20162","03297503",10,0,"1","170","D","05","D",60,"D"
"20162","03297503",11,0,"1","170","D","04","D",60,"D"
"20162","03297513",4,0,"1","150","D","13","D",400,"D"
"20162","03297524",4,0,"1","170","D","05","D",50,"D"
"20162","03297543",2,0,"1","150","D","13","D",20,"D"
"20162","03297553",9,0,"2","140","D","03","D",100,"D"
"20162","03297643",11,0,"1","100","D","04","D",1780,"D"
"20162","03297723",18,0,"1","170","D","04","D",100,"D"
"20162","03297723",19,0,"1","170","D","13","D",10,"D"
"20162","03297723",20,0,"1","150","D","04","D",50,"D"
"20162","03297723",21,0,"1","150","D","05","D",50,"D"
"20162","03297723",22,0,"1","150","D","03","D",50,"D"
"20162","03297743",5,0,"1","170","D","03","D",20,"D"
"20162","03297743",6,0,"1","150","D","13","D",40,"D"
"20162","03297753",4,0,"1","150","D","03","D",531,"D"
"20162","03297753",5,0,"1","150","D","03","D",170,"D"
"20162","03297753",6,0,"1","150","D","03","D",161,"D"
"20162","03297753",7,0,"1","150","D","04","D",197,"D"
"20162","03297753",8,0,"1","150","D","04","D",98,"D"
"20162","03297753",9,0,"1","150","D","05","D",200,"D"
"20162","03297753",10,0,"1","150","D","05","D",370,"D"
"20162","03297753",11,0,"2","150","D","03","D",531,"D"
"20162","03297773",2,0,"1","170","D","05","D",50,"D"
"20162","03297773",3,0,"1","170","D","05","D",50,"D"
"20162","03297773",4,0,"1","160","D","13","D",10,"D"
"20162","03297803",4,0,"1","160","D","13","D",100,"D"
"20162","03297823",8,0,"1","170","D","04","D",3000,"D"
"20162","03297843",5,0,"1","150","D","13","D",10,"D"
"20162","03297913",4,0,"1","170","D","04","D",200,"D"
"20162","03297913",5,0,"1","150","D","13","D",300,"D"
"20162","03298063",5,0,"1","170","D","13","D",40,"D"
"20162","03298063",6,0,"1","150","D","05","D",920,"D"
"20162","03298063",7,0,"1","150","D","04","D",921,"D"
"20162","03298063",8,0,"1","150","D","03","D",915,"D"
"20162","03298083",1,0,"1","100","D","13","D",222,"F"
"20162","03298083",2,0,"1","160","D","13","D",98,"F"
"20162","03298093",3,0,"1","140","D","13","D",40,"D"
"20162","03298093",4,0,"1","160","D","05","D",25,"D"
"20162","03298093",5,0,"1","160","D","05","D",45,"D"
"20162","03298103",1,0,"1","150","D","13","D",80,"D"
"20162","03298164",4,0,"2","140","D","03","D",200,"D"
"20162","03298243",1,0,"1","170","D","05","D",1000,"D"
"20162","03298263",6,0,"1","130","D","13","D",15,"D"
"20162","03298263",7,0,"1","160","D","05","D",60,"D"
"20162","03298263",8,0,"1","160","D","04","D",70,"D"
"20162","03298293",6,0,"1","160","D","13","D",80,"D"
"20162","03298303",1,0,"1","170","D","05","D",250,"D"
"20162","03298303",2,0,"1","170","D","04","D",250,"D"
"20162","03298303",3,0,"1","170","D","03","D",250,"D"
"20162","03298303",4,0,"1","170","D","03","D",250,"D"
"20162","03298303",5,0,"1","150","D","05","D",200,"D"
"20162","03298303",6,0,"1","150","D","03","D",4000,"D"
"20162","03298303",7,0,"1","150","D","04","D",2000,"D"
"20162","03298303",8,0,"1","150","D","13","D",540,"D"
"20162","03298303",9,0,"1","150","D","05","D",100,"D"
"20162","03298303",10,0,"1","150","D","05","D",250,"D"
"20162","03298343",6,0,"1","170","D","04","D",200,"D"
"20162","03298343",7,0,"1","150","D","13","D",500,"D"
"20162","03298343",8,0,"1","160","D","05","D",20,"D"
"20162","03298343",9,0,"2","160","D","03","D",8,"D"
"20162","03298673",2,0,"1","100","D","05","D",50,"D"
"20162","03298673",3,0,"1","160","D","05","D",100,"D"
"20162","03298763",2,0,"1","170","D","04","D",2000,"D"
"20162","03298853",3,0,"1","160","D","13","D",4,"D"
"20162","03298903",10,0,"1","170","D","04","D",300,"D"
"20162","03298903",11,0,"1","170","D","05","D",300,"D"
"20162","03298903",12,0,"1","100","D","04","D",1000,"D"
"20162","03298923",3,0,"1","170","D","05","D",600,"D"
"20162","03298953",4,0,"1","160","D","13","D",5,"D"
"20162","03299003",5,0,"1","150","D","13","D",40,"D"
"20162","03299063",2,0,"1","150","D","13","D",246,"F"
"20162","03299163",2,0,"1","150","D","13","D",40,"D"
"20162","03299183",2,0,"1","170","D","04","D",300,"D"
"20162","03299183",3,0,"1","150","D","13","D",100,"D"
"20162","03299233",7,0,"1","150","D","13","D",211,"D"
"20162","03299333",3,0,"1","160","D","04","D",40,"D"
"20162","03299393",6,0,"1","170","D","05","D",30,"D"
"20162","03299393",7,0,"2","170","D","03","D",25,"D"
"20162","03299403",1,0,"1","150","D","13","D",250,"D"
"20162","03299413",2,0,"1","150","D","13","D",20,"D"
"20162","03299443",2,0,"1","160","D","03","D",3000,"D"
"20162","03299443",3,0,"1","160","D","05","D",300,"D"
"20162","03299443",4,0,"2","160","D","03","D",3000,"D"
"20162","03299503",3,0,"1","170","D","05","D",10,"D"
"20162","03299523",7,0,"1","170","D","13","D",20,"D"
"20162","03299523",8,0,"1","110","D","13","D",50,"D"
"20162","03299523",9,0,"1","150","D","13","D",30,"D"
"20162","03299523",10,0,"2","160","D","03","D",45,"D"
"20162","03299603",7,0,"1","170","D","13","D",400,"D"
"20162","03299603",8,0,"1","150","D","13","D",150,"D"
"20162","03299653",1,0,"1","150","D","13","D",420,"D"
"20162","03299703",5,0,"1","100","D","13","D",30,"D"
"20162","03299703",6,0,"1","160","D","13","D",50,"D"
"20162","03299753",6,0,"1","150","D","13","D",300,"D"
"20162","03299753",7,0,"1","160","D","13","D",100,"D"
"20162","03299833",3,0,"1","170","D","05","D",550,"D"
"20162","03299853",2,0,"1","160","D","13","D",5,"D"
"20162","03299933",1,0,"1","150","D","13","D",100,"D"
"20162","03299953",3,0,"1","170","D","04","D",200,"D"
"20162","03299953",4,0,"1","150","D","13","D",100,"D"
"20162","03299953",5,0,"1","160","D","03","D",50,"D"
"20162","03299963",2,0,"1","150","D","13","D",300,"D"
"20162","03300033",1,0,"1","150","D","13","D",100,"D"
"20162","03300073",10,0,"1","140","D","04","D",150,"D"
"20162","03300093",5,0,"1","170","D","05","D",5768,"D"
"20162","03300093",6,0,"1","140","D","05","D",100,"D"
"20162","03300113",2,0,"1","150","D","13","D",100,"D"
"20162","03300153",1,0,"1","150","D","13","D",150,"D"
"20162","03300243",4,0,"1","150","D","13","D",126,"F"
"20162","03300263",5,0,"1","150","D","13","D",5,"D"
"20162","03300273",5,0,"1","160","D","13","D",50,"D"
"20162","03300293",2,0,"1","170","D","13","D",100,"D"
"20162","03300293",3,0,"1","150","D","13","D",8,"D"
"20162","03300303",1,0,"1","150","D","13","D",50,"D"
"20162","03300343",1,0,"1","150","D","13","D",150,"D"
"20162","03300343",2,0,"2","150","D","03","D",250,"D"
"20162","03300393",2,0,"1","150","D","13","D",200,"D"
"20162","03300413",4,0,"1","160","D","05","D",100,"D"
"20162","03300473",4,0,"1","170","D","05","D",200,"D"
"20162","03300513",2,0,"1","160","D","03","D",20,"D"
"20162","03300513",3,0,"1","160","D","03","D",10,"D"
"20162","03300523",5,0,"1","170","D","05","D",10,"D"
"20162","03300573",3,0,"1","170","D","13","D",195,"F"
"20162","03300573",4,0,"1","150","D","13","D",50,"D"
"20162","03300623",6,0,"1","160","D","13","D",15,"D"
"20162","03300633",1,0,"1","150","D","04","D",20,"D"
"20162","03300693",5,0,"1","150","D","04","D",50,"D"
"20162","03300713",5,0,"1","170","D","05","D",30,"D"
"20162","03300723",1,0,"1","150","D","13","D",40,"D"
"20162","03300763",4,0,"1","160","D","13","D",20,"D"
"20162","03300793",8,0,"1","110","D","13","D",409,"D"
"20162","03300823",4,0,"1","140","D","04","D",400,"D"
"20162","03300823",5,0,"1","150","D","13","D",1000,"D"
"20162","03300823",6,0,"1","160","D","13","D",50,"D"
"20162","03300833",4,0,"1","150","D","13","D",75,"D"
"20162","03300853",3,0,"2","170","D","03","D",15000,"D"
"20162","03300923",11,0,"1","170","D","04","D",50,"D"
"20162","03300923",12,0,"1","170","D","04","D",115,"D"
"20162","03300923",13,0,"1","140","D","05","D",25,"D"
"20162","03300963",12,0,"1","170","D","03","D",20,"D"
"20162","03300963",13,0,"1","130","D","04","D",15,"D"
"20162","03300963",14,0,"1","160","D","04","D",15,"D"
"20162","03301003",4,0,"1","170","D","13","D",70,"D"
"20162","03301013",2,0,"1","150","D","04","D",150,"D"
"20162","03301013",3,0,"1","150","D","05","D",30,"D"
"20162","03301033",4,0,"1","170","D","05","D",260,"D"
"20162","03301093",8,0,"1","100","D","13","D",150,"D"
"20162","03301093",9,0,"1","150","D","13","D",100,"D"
"20162","03301093",10,0,"1","130","D","13","D",25,"D"
"20162","03301163",9,0,"1","170","D","05","D",600,"D"
"20162","03301163",10,0,"1","170","D","05","D",150,"D"
"20162","03301163",11,0,"1","170","D","04","D",100,"D"
"20162","03301163",12,0,"1","150","D","13","D",160,"D"
"20162","03301163",13,0,"1","160","D","05","D",125,"D"
"20162","03301173",5,0,"1","110","D","13","D",225,"D"
"20162","03301203",4,0,"1","170","D","05","D",50,"D"
"20162","03301233",2,0,"1","150","D","13","D",160,"D"
"20162","03301243",8,0,"1","150","D","04","D",40,"D"
"20162","03301293",6,0,"1","150","D","13","D",20,"D"
"20162","03301413",6,0,"1","160","D","13","D",25,"D"
"20162","03301463",2,0,"1","150","D","13","D",900,"D"
"20162","03301503",3,0,"1","170","D","05","D",4000,"D"
"20162","03301503",4,0,"1","150","D","13","D",50,"D"
"20162","03301523",1,0,"1","150","D","13","D",80,"D"
"20162","03301553",3,0,"1","100","D","05","D",1000,"D"
"20162","03301593",4,0,"1","150","D","13","D",240,"D"
"20162","03301593",5,0,"1","160","D","13","D",20,"D"
"20162","03301833",4,0,"1","170","D","13","D",300,"D"
"20162","03301863",1,0,"1","150","D","13","D",15,"D"
"20162","03301913",3,0,"1","150","D","13","D",5,"D"
"20162","03301913",4,0,"1","160","D","13","D",4,"D"
"20162","03301933",8,0,"1","170","D","03","D",250,"D"
"20162","03301933",9,0,"1","170","D","03","D",21,"D"
"20162","03301933",10,0,"1","150","D","05","D",20,"D"
"20162","03301943",3,0,"1","170","D","03","D",80,"D"
"20162","03301943",4,0,"1","150","D","13","D",40,"D"
"20162","03301953",1,0,"1","160","D","05","D",1,"D"
"20162","03301963",4,0,"1","150","D","13","D",300,"D"
"20162","03301973",4,0,"1","150","D","13","D",50,"D"
"20162","03301983",8,0,"1","100","D","13","D",700,"D"
"20162","03301993",4,0,"1","150","D","13","D",12,"D"
"20162","03302024",4,0,"2","160","D","03","D",50,"D"
"20162","03302063",4,0,"1","170","D","05","D",80,"D"
"20162","03302063",5,0,"1","110","D","13","D",760,"D"
"20162","03302063",6,0,"1","150","D","13","D",5,"D"
"20162","03302083",3,0,"1","150","D","13","D",1700,"D"
"20162","03302083",4,0,"1","160","D","13","D",25,"D"
"20162","03302133",5,0,"1","150","D","13","D",265,"D"
"20162","03302133",6,0,"1","160","D","13","D",35,"D"
"20162","03302213",11,0,"1","170","D","04","D",50,"D"
"20162","03302213",12,0,"1","150","D","04","D",200,"D"
"20162","03302243",4,0,"1","170","D","03","D",100,"D"
"20162","03302243",5,0,"1","170","D","04","D",100,"D"
"20162","03302303",2,0,"1","160","D","13","D",50,"D"
"20162","03302313",1,0,"1","150","D","13","D",246,"F"
"20162","03302323",2,0,"1","130","D","13","D",15,"D"
"20162","03302323",3,0,"1","160","D","13","D",20,"D"
"20162","03302383",1,0,"1","170","D","04","D",200,"D"
"20162","03302423",5,0,"1","150","D","13","D",250,"D"
"20162","03302433",4,0,"1","130","D","05","D",250,"D"
"20162","03302453",4,0,"1","130","D","04","D",500,"D"
"20162","03302453",5,0,"1","140","D","05","D",200,"D"
"20162","03302453",6,0,"1","150","D","13","D",200,"D"
"20162","03302573",2,0,"1","140","D","13","D",30,"D"
"20162","03302583",3,0,"2","170","D","03","D",200,"D"
"20162","03302593",1,0,"1","160","D","03","D",20,"D"
"20162","03302593",2,0,"1","160","D","04","D",40,"D"
"20162","03302593",3,0,"1","160","D","05","D",20,"D"
"20162","03302623",2,0,"1","110","D","13","D",1424,"D"
"20162","03302623",3,0,"1","120","D","13","D",2770,"D"
"20162","03302623",4,0,"1","160","D","05","D",1430,"D"
"20162","03302693",8,0,"1","170","D","13","D",200,"D"
"20162","03302723",6,0,"1","170","D","13","D",5,"D"
"20162","03302723",7,0,"1","150","D","13","D",60,"D"
"20162","03302723",8,0,"2","170","D","03","D",20,"D"
"20162","03302733",4,0,"1","150","D","13","D",150,"D"
"20162","03302753",1,0,"1","150","D","13","D",300,"D"
"20162","03302793",5,0,"1","170","D","05","D",40,"D"
"20162","03302793",6,0,"1","160","D","13","D",10,"D"
"20162","03302903",5,0,"1","170","D","03","D",100,"D"
"20162","03302903",6,0,"1","150","D","13","D",75,"D"
"20162","03302933",3,0,"1","170","D","05","D",50,"D"
"20162","03302933",4,0,"1","150","D","13","D",200,"D"
"20162","03302943",5,0,"1","170","D","13","D",10,"D"
"20162","03302943",6,0,"2","170","D","03","D",50,"D"
"20162","03302953",1,0,"1","160","D","13","D",20,"D"
"20162","03303003",2,0,"1","150","D","13","D",60,"D"
"20162","03303013",1,0,"1","110","D","13","D",360,"D"
"20162","03303013",2,0,"1","150","D","13","D",10,"D"
"20162","03303033",12,0,"1","170","D","05","D",50,"D"
"20162","03303033",13,0,"1","160","D","05","D",150,"D"
"20162","03303043",11,0,"1","160","D","03","D",150,"D"
"20162","03303093",1,0,"1","150","D","13","D",100,"D"
"20162","03303123",4,0,"1","170","D","05","D",100,"D"
"20162","03303133",4,0,"1","110","D","13","D",320,"D"
"20162","03324172",7,0,"1","160","D","13","D",15,"D"
"20162","03324172",8,0,"1","160","D","01","D",275,"D"
"20162","03324182",1,0,"1","150","D","13","D",246,"F"
"20162","03324202",4,0,"1","150","D","13","D",150,"D"
"20162","03324202",5,0,"1","160","D","03","D",100,"D"
"20162","03324202",6,0,"2","170","D","01","D",100,"D"
"20162","03324222",3,0,"1","110","D","13","D",212,"D"
"20162","03324242",3,0,"1","170","D","02","D",30,"D"
"20162","03324242",4,0,"1","160","D","13","D",30,"D"
"20162","03324272",3,0,"1","150","D","01","D",40,"D"
"20162","03324272",4,0,"1","150","D","02","D",40,"D"
"20162","03324272",5,0,"1","150","D","03","D",85,"D"
"20162","03324292",3,0,"1","150","D","13","D",5,"D"
"20162","03324322",4,0,"1","100","D","13","D",50,"D"
"20162","03324322",5,0,"1","170","D","03","D",200,"D"
"20162","03324322",6,0,"1","130","D","03","D",30,"D"
"20162","03324332",9,0,"1","150","D","13","D",40,"D"
"20162","03324342",8,0,"1","160","D","02","D",300,"D"
"20162","03324342",9,0,"1","130","D","03","D",400,"D"
"20162","03324622",6,0,"1","150","D","13","D",100,"D"
"20162","03324652",2,0,"1","170","D","01","D",200,"D"
"20162","03324702",1,0,"1","150","D","13","D",20,"D"
"20162","03324742",3,0,"1","150","D","13","D",5,"D"
"20162","03324752",7,0,"1","170","D","01","D",75,"D"
"20162","03324752",8,0,"1","170","D","02","D",50,"D"
"20162","03324752",9,0,"1","170","D","13","D",10,"D"
"20162","03324762",1,0,"1","170","D","13","D",40,"D"
"20162","03324802",9,0,"1","170","D","01","D",100,"D"
"20162","03324873",20,0,"1","150","D","13","D",30,"D"
"20162","03324892",3,0,"1","150","D","13","D",100,"D"
"20162","03324902",4,0,"1","160","D","01","D",25,"D"
"20162","03324902",5,0,"1","160","D","01","D",25,"D"
"20162","03324912",5,0,"1","110","D","13","D",400,"D"
"20162","03324932",6,0,"1","150","D","13","D",200,"D"
"20162","03325042",8,0,"1","170","D","02","D",100,"D"
"20162","03325042",9,0,"1","160","D","03","D",1,"D"
"20162","03325102",2,0,"1","150","D","13","D",25,"D"
"20162","03325112",19,0,"1","170","D","01","D",25,"D"
"20162","03325112",20,0,"1","130","D","03","D",65,"D"
"20162","03325112",21,0,"1","150","D","13","D",516,"D"
"20162","03325112",22,0,"1","160","D","13","D",38,"D"
"20162","03325112",23,0,"1","160","D","13","D",20,"D"
"20162","03325122",5,0,"1","170","D","13","D",293,"F"
"20162","03325122",6,0,"1","150","D","13","D",178,"F"
"20162","03325152",2,0,"1","150","D","13","D",246,"F"
"20162","03325252",1,0,"1","170","D","03","D",195,"F"
"20162","03325332",6,0,"1","170","D","13","D",75,"D"
"20162","03325372",12,0,"1","170","D","03","D",30,"D"
"20162","03325372",13,0,"1","130","D","03","D",300,"D"
"20162","03325372",14,0,"1","150","D","13","D",300,"D"
"20162","03325382",8,0,"1","150","D","13","D",60,"D"
"20162","03325382",9,0,"1","160","D","13","D",20,"D"
"20162","03325482",5,0,"1","170","D","02","D",200,"D"
"20162","03325482",6,0,"1","160","D","03","D",10,"D"
"20162","03325492",9,0,"1","110","D","13","D",650,"D"
"20162","03325572",1,0,"1","150","D","13","D",5,"D"
"20162","03325592",1,0,"1","160","D","13","D",20,"D"
"20162","03325602",3,0,"1","100","D","13","D",100,"D"
"20162","03325622",1,0,"1","150","D","13","D",10,"D"
"20162","03325712",1,0,"1","160","D","13","D",10,"D"
"20162","03325712",2,0,"1","160","D","13","D",5,"D"
"20162","03325832",5,0,"1","130","D","01","D",70,"D"
"20162","03325832",6,0,"1","160","D","01","D",325,"D"
"20162","03325832",7,0,"1","160","D","03","D",100,"D"
"20162","03325862",3,0,"1","150","D","13","D",227,"D"
"20162","03325892",2,0,"1","150","D","13","D",150,"D"
"20162","03325962",1,0,"1","160","D","03","D",100,"D"
"20162","03325992",5,0,"1","150","D","13","D",80,"D"
"20162","03325992",6,0,"1","160","D","01","D",20,"D"
"20162","03325992",7,0,"1","130","D","01","D",40,"D"
"20162","03325992",8,0,"1","160","D","02","D",50,"D"
"20162","03326012",1,0,"1","150","D","13","D",25,"D"
"20162","03326012",2,0,"1","160","D","13","D",10,"D"
"20162","03326032",2,0,"1","150","D","13","D",40,"D"
"20162","03326042",6,0,"1","100","D","13","D",700,"D"
"20162","03326042",7,0,"1","130","D","03","D",2500,"D"
"20162","03326042",8,0,"1","160","D","03","D",500,"D"
"20162","03326042",9,0,"2","130","D","01","D",5000,"D"
"20162","03326092",4,0,"1","130","D","02","D",10,"D"
"20162","03326102",4,0,"1","100","D","01","D",1300,"D"
"20162","03326152",4,0,"1","150","D","13","D",80,"D"
"20162","03326212",4,0,"1","170","D","13","D",60,"D"
"20162","03326212",5,0,"1","150","D","13","D",20,"D"
"20162","03326242",4,0,"1","170","D","01","D",100,"D"
"20162","03326242",5,0,"1","170","D","02","D",100,"D"
"20162","03326252",1,0,"1","150","D","13","D",300,"D"
"20162","03326262",2,0,"1","150","D","13","D",40,"D"
"20162","03326312",1,0,"1","160","D","01","D",10,"D"
"20162","03326342",1,0,"1","150","D","13","D",200,"D"
"20162","03326342",2,0,"1","160","D","13","D",10,"D"
"20162","03326442",7,0,"1","160","D","13","D",75,"D"
"20162","03326442",8,0,"1","150","D","13","D",75,"D"
"20162","03326452",2,0,"1","150","D","01","D",1350,"D"
"20162","03326462",2,0,"1","150","D","13","D",160,"D"
"20162","03326462",3,0,"1","150","D","13","D",50,"D"
"20162","03326492",7,0,"1","160","D","13","D",5,"D"
"20162","03326522",1,0,"1","100","D","03","D",100,"D"
"20162","03326534",6,0,"1","150","D","13","D",320,"D"
"20162","03326562",5,0,"1","170","D","13","D",20,"D"
"20162","03326562",6,0,"1","110","D","13","D",400,"D"
"20162","03326562",7,0,"1","150","D","13","D",50,"D"
"20162","03326752",4,0,"1","100","D","02","D",100,"D"
"20162","03326752",5,0,"1","170","D","03","D",15,"D"
"20162","03326802",2,0,"1","170","D","02","D",60,"D"
"20162","03326802",3,0,"1","150","D","13","D",300,"D"
"20162","03326812",7,0,"1","160","D","13","D",10,"D"
"20162","03326823",2,0,"1","170","D","01","D",60,"D"
"20162","03326823",3,0,"1","170","D","02","D",60,"D"
"20162","03326823",4,0,"1","170","D","03","D",60,"D"
"20162","03326823",5,0,"1","170","D","01","D",500,"D"
"20162","03326823",6,0,"1","150","D","13","D",160,"D"
"20162","03326842",7,0,"1","170","D","01","D",25,"D"
"20162","03326842",8,0,"1","170","D","02","D",25,"D"
"20162","03326842",9,0,"1","170","D","03","D",50,"D"
"20162","03326842",10,0,"1","150","D","13","D",50,"D"
"20162","03326842",11,0,"1","160","D","13","D",50,"D"
"20162","03326872",4,0,"1","150","D","13","D",178,"F"
"20162","03326932",4,0,"1","110","D","13","D",1000,"D"
"20162","03326932",5,0,"1","120","D","13","D",1000,"D"
"20162","03326932",6,0,"1","160","D","13","D",50,"D"
"20162","03326942",3,0,"1","160","D","13","D",45,"D"
"20162","03327052",4,0,"1","160","D","13","D",25,"D"
"20162","03327052",5,0,"1","160","D","13","D",12,"D"
"20162","03327082",5,0,"1","160","D","13","D",25,"D"
"20162","03327122",15,0,"1","160","D","13","D",50,"D"
"20162","03327142",2,0,"1","170","D","13","D",30,"D"
"20162","03327142",3,0,"1","150","D","13","D",80,"D"
"20162","03327172",13,0,"1","170","D","13","D",660,"D"
"20162","03327172",14,0,"1","160","D","03","D",1500,"D"
"20162","03327282",2,0,"1","150","D","13","D",700,"D"
"20162","03327302",6,0,"1","150","D","02","D",25,"D"
"20162","03327302",7,0,"1","150","D","03","D",25,"D"
"20162","03327322",19,0,"1","150","D","13","D",1300,"D"
"20162","03327322",20,0,"1","150","D","02","D",300,"D"
"20162","03327322",21,0,"1","160","D","13","D",30,"D"
"20162","03327332",4,0,"1","160","D","13","D",35,"D"
"20162","03327332",5,0,"1","160","D","13","D",35,"D"
"20162","03327332",6,0,"1","160","D","13","D",50,"D"
"20162","03327362",6,0,"1","160","D","02","D",8,"D"
"20162","03327412",3,0,"1","160","D","13","D",50,"D"
"20162","03327442",1,0,"1","160","D","03","D",25,"D"
"20162","03327442",2,0,"1","160","D","03","D",25,"D"
"20162","03327502",1,0,"1","150","D","13","D",20,"D"
"20162","03327502",2,0,"2","150","D","01","D",5,"D"
"20162","03327512",1,0,"1","150","D","13","D",13,"D"
"20162","03327532",6,0,"1","150","D","13","D",40,"D"
"20162","03327532",7,0,"1","180","D","02","D",500,"D"
"20162","03327532",8,0,"1","180","D","13","D",15,"D"
"20162","03327532",9,0,"1","180","D","13","D",15,"D"
"20162","03327532",10,0,"2","160","D","01","D",15,"D"
"20162","03327562",3,0,"1","140","D","01","D",100,"D"
"20162","03327562",4,0,"1","160","D","01","D",260,"D"
"20162","03327562",5,0,"1","160","D","02","D",375,"D"
"20162","03327562",6,0,"1","160","D","03","D",185,"D"
"20162","03327592",8,0,"1","160","D","03","D",10,"D"
"20162","03327622",3,0,"1","150","D","13","D",900,"D"
"20162","03327632",1,0,"1","150","D","13","D",100,"D"
"20162","03327632",2,0,"1","160","D","01","D",150,"D"
"20162","03327662",10,0,"1","150","D","13","D",80,"D"
"20162","03327662",11,0,"1","160","D","13","D",35,"D"
"20162","03327672",9,0,"1","150","D","13","D",300,"D"
"20162","03327692",4,0,"1","170","D","02","D",36,"D"
"20162","03327692",5,0,"1","160","D","13","D",50,"D"
"20162","03327712",1,0,"1","110","D","13","D",230,"D"
"20162","03327802",1,0,"1","150","D","13","D",1500,"D"
"20162","03327882",7,0,"1","160","D","03","D",25,"D"
"20162","03327882",8,0,"1","160","D","01","D",20,"D"
"20162","03327882",9,0,"1","150","D","03","D",10,"D"
"20162","03327892",4,0,"1","170","D","03","D",600,"D"
"20162","03327902",11,0,"1","170","D","02","D",10,"D"
"20162","03327902",12,0,"1","160","D","02","D",20,"D"
"20162","03327902",13,0,"1","160","D","03","D",10,"D"
"20162","03327902",14,0,"1","150","D","01","D",60,"D"
"20162","03327902",15,0,"1","150","D","02","D",80,"D"
"20162","03327902",16,0,"1","150","D","03","D",90,"D"
"20162","03327922",1,0,"1","170","D","13","D",200,"D"
"20162","03327973",6,0,"1","150","D","13","D",375,"D"
"20162","03328062",5,0,"1","150","D","13","D",767,"F"
"20162","03328142",2,0,"1","150","D","13","D",10,"D"
"20162","03328162",2,0,"1","170","D","13","D",80,"D"
"20162","03328162",3,0,"1","170","D","13","D",50,"D"
"20162","03328202",7,0,"1","160","D","13","D",25,"D"
"20162","03328242",3,0,"1","100","D","13","D",600,"D"
"20162","03328242",4,0,"1","130","D","01","D",5000,"D"
"20162","03328292",5,0,"1","160","D","13","D",200,"D"
"20162","03328302",2,0,"1","150","D","13","D",120,"D"
"20162","03328392",14,0,"1","170","D","01","D",5,"D"
"20162","03328392",15,0,"1","170","D","02","D",5,"D"
"20162","03328392",16,0,"1","170","D","03","D",5,"D"
"20162","03328392",17,0,"1","160","D","03","D",600,"D"
"20162","03328413",7,0,"1","160","D","13","D",56,"D"
"20162","03328462",10,0,"1","150","D","01","D",60,"D"
"20162","03328462",11,0,"1","150","D","02","D",150,"D"
"20162","03328512",3,0,"1","150","D","13","D",300,"D"
"20162","03328542",1,0,"1","100","D","13","D",60,"D"
"20162","03328542",2,0,"1","110","D","13","D",100,"D"
"20162","03328572",10,0,"1","150","D","13","D",100,"D"
"20162","03328652",3,0,"1","150","D","13","D",100,"D"
"20162","03328822",7,0,"1","110","D","13","D",224,"D"
"20162","03328822",8,0,"1","150","D","01","D",20,"D"
"20162","03328852",5,0,"1","150","D","03","D",300,"D"
"20162","03328892",2,0,"1","170","D","03","D",150,"D"
"20162","03328892",3,0,"1","150","D","13","D",100,"D"
"20162","03328892",4,0,"1","150","D","13","D",75,"D"
"20162","03329032",4,0,"1","150","D","13","D",450,"D"
"20162","03329102",9,0,"1","150","D","13","D",200,"D"
"20162","03329122",2,0,"1","100","D","03","D",200,"D"
"20162","03329122",3,0,"1","100","D","01","D",50,"D"
"20162","03329122",4,0,"1","100","D","02","D",50,"D"
"20162","03329122",5,0,"1","150","D","03","D",300,"D"
"20162","03329122",6,0,"2","170","D","01","D",50,"D"
"20162","03329132",3,0,"1","150","D","13","D",40,"D"
"20162","03329192",5,0,"1","150","D","13","D",800,"D"
"20162","03329202",7,0,"1","170","D","01","D",25,"D"
"20162","03329202",8,0,"1","170","D","01","D",50,"D"
"20162","03329202",9,0,"1","170","D","02","D",50,"D"
"20162","03329202",10,0,"1","150","D","13","D",240,"D"
"20162","03329202",11,0,"1","160","D","03","D",100,"D"
