"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","VOPREGY","VOPREGY_","VOPMO_C","VOPMO_C_","VOPREGX","VOPREGX_","VOPRGY1","VOPRGY1_","VOPRGY2","VOPRGY2_","VOPRGY3","VOPRGY3_","VOPRGY4","VOPRGY4_"
"20161","03089104",33,0,"1","420","D","10","D",73,"D",,"A",,"A",,"A",,"A"
"20161","03089104",34,0,"1","410","D","10","D",25,"D",,"A",,"A",,"A",,"A"
"20161","03089164",90,0,"2","400","D","10","D",18,"D",,"A",,"A",,"A",,"A"
"20161","03089164",91,0,"2","420","D","10","D",118,"D",,"A",,"A",,"A",,"A"
"20161","03090094",37,0,"1","400","D","11","D",30,"D",,"A",,"A",,"A",,"A"
"20161","03090284",26,0,"1","420","D","11","D",36,"D",,"A",,"A",,"A",,"A"
"20161","03090294",40,0,"2","420","D","10","D",14,"D",,"A",,"A",,"A",,"A"
"20161","03090314",45,0,"1","420","D","11","D",98,"D",,"A",,"A",,"A",,"A"
"20161","03090494",30,0,"1","420","D","11","D",50,"D",,"A",,"A",,"A",,"A"
"20161","03090534",60,0,"1","420","D","12","D",170,"D",,"A",,"A",,"A",,"A"
"20161","03090534",61,0,"2","420","D","10","D",170,"D",,"A",,"A",,"A",,"A"
"20161","03090574",31,0,"1","400","D","10","D",32,"F",,"A",,"A",,"A",,"A"
"20161","03090574",32,0,"1","410","D","10","D",52,"F",,"A",,"A",,"A",,"A"
"20161","03091114",26,0,"1","410","D","11","D",35,"D",,"A",,"A",,"A",,"A"
"20161","03091454",28,0,"1","420","D","12","D",175,"D",,"A",,"A",,"A",,"A"
"20161","03091474",53,0,"1","405","D","12","D",450,"D",,"A",,"A",,"A",,"A"
"20161","03091534",24,0,"2","420","D","10","D",120,"D",,"A",,"A",,"A",,"A"
"20161","03091594",61,0,"1","410","D","11","D",45,"D",,"A",,"A",,"A",,"A"
"20161","03091864",49,0,"1","430","D","11","D",.,"H","415","D","405","D",,"A",,"A"
"20161","03091864",49,1,"1","420","D","11","D",96,"E",,"A",,"A",,"A",,"A"
"20161","03091864",49,2,"1","405","D","11","D",323,"E",,"A",,"A",,"A",,"A"
"20161","03092094",31,0,"1","420","D","12","D",98,"D",,"A",,"A",,"A",,"A"
"20161","03092444",56,0,"2","410","D","10","D",50,"D",,"A",,"A",,"A",,"A"
"20161","03092444",57,0,"2","410","D","10","D",50,"D",,"A",,"A",,"A",,"A"
"20161","03092444",58,0,"2","420","D","10","D",160,"D",,"A",,"A",,"A",,"A"
"20161","03092444",59,0,"2","420","D","10","D",90,"D",,"A",,"A",,"A",,"A"
"20161","03092454",28,0,"1","405","D","12","D",218,"D",,"A",,"A",,"A",,"A"
"20161","03092854",51,0,"1","410","D","11","D",60,"D",,"A",,"A",,"A",,"A"
"20161","03092854",52,0,"1","420","D","11","D",740,"D",,"A",,"A",,"A",,"A"
"20161","03092954",46,0,"2","410","D","10","D",24,"D",,"A",,"A",,"A",,"A"
"20161","03092954",47,0,"2","430","D","10","D",.,"H","405","D","415","D",,"A",,"A"
"20161","03092954",47,1,"2","405","D","10","D",38,"E",,"A",,"A",,"A",,"A"
"20161","03092954",47,2,"2","420","D","10","D",13,"E",,"A",,"A",,"A",,"A"
"20161","03093284",26,0,"1","430","D","10","D",.,"H","400","D","410","D","415","D",,"A"
"20161","03093284",26,1,"1","400","D","10","D",55,"E",,"A",,"A",,"A",,"A"
"20161","03093284",26,2,"1","420","D","10","D",65,"E",,"A",,"A",,"A",,"A"
"20161","03093424",22,0,"1","420","D","11","D",50,"D",,"A",,"A",,"A",,"A"
"20161","03093484",74,0,"1","400","D","12","D",33,"D",,"A",,"A",,"A",,"A"
"20161","03093564",19,0,"1","430","D","12","D",.,"H","415","D","400","D",,"A",,"A"
"20161","03093564",19,1,"1","420","D","12","D",67,"E",,"A",,"A",,"A",,"A"
"20161","03093564",19,2,"1","400","D","12","D",33,"E",,"A",,"A",,"A",,"A"
"20161","03093624",28,0,"1","420","D","10","D",100,"D",,"A",,"A",,"A",,"A"
"20161","03093674",55,0,"1","410","D","11","D",45,"D",,"A",,"A",,"A",,"A"
"20161","03093674",56,0,"1","420","D","10","D",150,"D",,"A",,"A",,"A",,"A"
"20161","03093674",57,0,"1","420","D","11","D",160,"D",,"A",,"A",,"A",,"A"
"20161","03093674",58,0,"2","420","D","10","D",177,"D",,"A",,"A",,"A",,"A"
"20161","03093824",43,0,"1","405","D","12","D",59,"D",,"A",,"A",,"A",,"A"
"20161","03093874",41,0,"1","420","D","12","D",55,"D",,"A",,"A",,"A",,"A"
"20161","03093874",42,0,"1","410","D","11","D",22,"D",,"A",,"A",,"A",,"A"
"20161","03094014",40,0,"1","420","D","11","D",20,"D",,"A",,"A",,"A",,"A"
"20161","03094544",40,0,"1","420","D","12","D",83,"D",,"A",,"A",,"A",,"A"
"20161","03095074",83,0,"1","430","D","10","D",.,"H","415","D","405","D","410","D",,"A"
"20161","03095074",83,1,"1","420","D","10","D",161,"E",,"A",,"A",,"A",,"A"
"20161","03095074",83,2,"1","405","D","10","D",13,"E",,"A",,"A",,"A",,"A"
"20161","03095074",83,3,"1","410","D","10","D",55,"E",,"A",,"A",,"A",,"A"
"20161","03095284",32,0,"1","420","D","10","D",180,"D",,"A",,"A",,"A",,"A"
"20161","03095284",33,0,"1","420","D","11","D",75,"D",,"A",,"A",,"A",,"A"
"20161","03095284",34,0,"1","410","D","11","D",40,"D",,"A",,"A",,"A",,"A"
"20161","03095374",52,0,"2","410","D","10","D",67,"D",,"A",,"A",,"A",,"A"
"20161","03095614",50,0,"1","420","D","10","D",48,"D",,"A",,"A",,"A",,"A"
"20161","03096184",42,0,"1","420","D","12","D",155,"D",,"A",,"A",,"A",,"A"
"20161","03096604",37,0,"1","420","D","12","D",130,"D",,"A",,"A",,"A",,"A"
"20161","03096784",41,0,"1","400","D","12","D",80,"D",,"A",,"A",,"A",,"A"
"20161","03097224",28,0,"1","405","D","12","D",648,"D",,"A",,"A",,"A",,"A"
"20161","03097374",44,0,"1","400","D","10","D",35,"D",,"A",,"A",,"A",,"A"
"20161","03097534",38,0,"1","420","D","11","D",102,"D",,"A",,"A",,"A",,"A"
"20161","03097994",31,0,"1","400","D","11","D",99,"D",,"A",,"A",,"A",,"A"
"20161","03097994",32,0,"1","420","D","11","D",70,"D",,"A",,"A",,"A",,"A"
"20161","03098104",16,0,"1","420","D","11","D",55,"D",,"A",,"A",,"A",,"A"
"20161","03098114",39,0,"1","420","D","10","D",150,"D",,"A",,"A",,"A",,"A"
"20161","03098604",53,0,"1","400","D","11","D",88,"D",,"A",,"A",,"A",,"A"
"20161","03098684",27,0,"1","410","D","11","D",35,"D",,"A",,"A",,"A",,"A"
"20161","03098684",28,0,"1","420","D","11","D",95,"D",,"A",,"A",,"A",,"A"
"20161","03099074",26,0,"1","410","D","12","D",10,"D",,"A",,"A",,"A",,"A"
"20161","03099074",27,0,"1","420","D","12","D",150,"D",,"A",,"A",,"A",,"A"
"20161","03099424",74,0,"1","430","D","12","D",.,"H","415","D","405","D",,"A",,"A"
"20161","03099424",74,1,"1","420","D","12","D",33,"E",,"A",,"A",,"A",,"A"
"20161","03099424",74,2,"1","405","D","12","D",114,"E",,"A",,"A",,"A",,"A"
"20161","03099424",75,0,"1","430","D","12","D",.,"H","415","D","405","D",,"A",,"A"
"20161","03099424",75,1,"1","420","D","12","D",33,"E",,"A",,"A",,"A",,"A"
"20161","03099424",75,2,"1","405","D","12","D",114,"E",,"A",,"A",,"A",,"A"
"20161","03099714",26,0,"1","420","D","11","D",59,"D",,"A",,"A",,"A",,"A"
"20161","03099954",26,0,"1","420","D","10","D",39,"D",,"A",,"A",,"A",,"A"
"20161","03100174",51,0,"2","400","D","10","D",24,"D",,"A",,"A",,"A",,"A"
"20161","03100194",58,0,"1","400","D","10","D",50,"D",,"A",,"A",,"A",,"A"
"20161","03100274",28,0,"1","410","D","11","D",25,"D",,"A",,"A",,"A",,"A"
"20161","03100404",41,0,"1","420","D","12","D",111,"D",,"A",,"A",,"A",,"A"
"20161","03101094",52,0,"1","410","D","11","D",68,"D",,"A",,"A",,"A",,"A"
"20161","03101094",53,0,"1","400","D","12","D",36,"D",,"A",,"A",,"A",,"A"
"20161","03101304",26,0,"1","420","D","12","D",112,"D",,"A",,"A",,"A",,"A"
"20161","03101434",29,0,"1","420","D","11","D",83,"D",,"A",,"A",,"A",,"A"
"20161","03101494",30,0,"1","420","D","12","D",200,"D",,"A",,"A",,"A",,"A"
"20161","03102454",34,0,"1","420","D","11","D",98,"D",,"A",,"A",,"A",,"A"
"20161","03102524",39,0,"1","405","D","12","D",747,"D",,"A",,"A",,"A",,"A"
"20161","03102804",18,0,"1","400","D","10","D",75,"D",,"A",,"A",,"A",,"A"
"20161","03103454",32,0,"1","420","D","12","D",100,"D",,"A",,"A",,"A",,"A"
"20161","03103484",22,0,"1","420","D","12","D",109,"D",,"A",,"A",,"A",,"A"
"20161","03103694",16,0,"1","410","D","11","D",55,"D",,"A",,"A",,"A",,"A"
"20161","03103694",17,0,"1","420","D","11","D",100,"D",,"A",,"A",,"A",,"A"
"20161","03103734",71,0,"1","420","D","12","D",15,"D",,"A",,"A",,"A",,"A"
"20161","03103734",72,0,"1","420","D","12","D",10,"D",,"A",,"A",,"A",,"A"
"20161","03103734",73,0,"1","405","D","12","D",50,"D",,"A",,"A",,"A",,"A"
"20161","03104104",29,0,"1","400","D","12","D",65,"D",,"A",,"A",,"A",,"A"
"20161","03104214",58,0,"1","420","D","12","D",68,"D",,"A",,"A",,"A",,"A"
"20161","03104244",44,0,"2","400","D","10","D",21,"D",,"A",,"A",,"A",,"A"
"20161","03104674",69,0,"1","420","D","10","D",117,"D",,"A",,"A",,"A",,"A"
"20161","03104694",31,0,"1","420","D","12","D",75,"D",,"A",,"A",,"A",,"A"
"20161","03104864",33,0,"1","420","D","11","D",90,"D",,"A",,"A",,"A",,"A"
"20161","03104974",24,0,"2","410","D","10","D",40,"D",,"A",,"A",,"A",,"A"
"20161","03105214",25,0,"1","420","D","12","D",75,"D",,"A",,"A",,"A",,"A"
"20161","03105224",51,0,"1","400","D","11","D",78,"F",,"A",,"A",,"A",,"A"
"20161","03105224",52,0,"1","430","D","11","D",.,"H","405","D","415","D",,"A",,"A"
"20161","03105224",52,1,"1","405","D","11","D",110,"E",,"A",,"A",,"A",,"A"
"20161","03105224",52,2,"1","420","D","11","D",10,"E",,"A",,"A",,"A",,"A"
"20161","03105314",40,0,"1","410","D","12","D",25,"D",,"A",,"A",,"A",,"A"
"20161","03105314",41,0,"1","410","D","12","D",25,"D",,"A",,"A",,"A",,"A"
"20161","03105754",34,0,"2","420","D","10","D",75,"D",,"A",,"A",,"A",,"A"
"20161","03105854",64,0,"1","430","D","10","D",.,"H","415","D","405","D","410","D",,"A"
"20161","03105854",64,1,"1","420","D","10","D",98,"E",,"A",,"A",,"A",,"A"
"20161","03105854",64,2,"1","405","D","10","D",9,"E",,"A",,"A",,"A",,"A"
"20161","03105854",64,3,"1","410","D","10","D",33,"E",,"A",,"A",,"A",,"A"
"20161","03106074",82,0,"1","410","D","11","D",16,"D",,"A",,"A",,"A",,"A"
"20161","03106224",72,0,"1","420","D","12","D",80,"D",,"A",,"A",,"A",,"A"
"20161","03106354",32,0,"1","420","D","12","D",224,"D",,"A",,"A",,"A",,"A"
"20161","03106384",49,0,"1","400","D","12","D",26,"D",,"A",,"A",,"A",,"A"
"20161","03106484",17,0,"1","410","D","11","D",25,"D",,"A",,"A",,"A",,"A"
"20161","03106484",18,0,"1","420","D","11","D",165,"D",,"A",,"A",,"A",,"A"
"20161","03106594",39,0,"1","420","D","11","D",145,"D",,"A",,"A",,"A",,"A"
"20161","03106794",33,0,"1","420","D","12","D",100,"D",,"A",,"A",,"A",,"A"
"20161","03106814",41,0,"1","420","D","12","D",240,"D",,"A",,"A",,"A",,"A"
"20161","03106814",42,0,"1","400","D","12","D",60,"D",,"A",,"A",,"A",,"A"
"20161","03107004",53,0,"1","420","D","12","D",100,"D",,"A",,"A",,"A",,"A"
"20161","03107024",29,0,"1","420","D","12","D",85,"D",,"A",,"A",,"A",,"A"
"20161","03107214",37,0,"1","420","D","11","D",380,"D",,"A",,"A",,"A",,"A"
"20161","03107364",38,0,"1","420","D","11","D",385,"D",,"A",,"A",,"A",,"A"
"20161","03107604",114,0,"1","405","D","12","D",98,"D",,"A",,"A",,"A",,"A"
"20161","03107714",30,0,"1","420","D","10","D",75,"D",,"A",,"A",,"A",,"A"
"20161","03107984",45,0,"1","410","D","10","D",38,"D",,"A",,"A",,"A",,"A"
"20161","03107984",46,0,"1","410","D","11","D",38,"D",,"A",,"A",,"A",,"A"
"20161","03108774",16,0,"1","410","D","11","D",100,"D",,"A",,"A",,"A",,"A"
"20161","03108824",26,0,"1","420","D","12","D",60,"D",,"A",,"A",,"A",,"A"
"20161","03108864",34,0,"1","420","D","12","D",154,"D",,"A",,"A",,"A",,"A"
"20161","03108874",52,0,"1","405","D","12","D",600,"F",,"A",,"A",,"A",,"A"
"20161","03108994",44,0,"2","400","D","10","D",41,"D",,"A",,"A",,"A",,"A"
"20161","03109214",15,0,"1","410","D","12","D",22,"D",,"A",,"A",,"A",,"A"
"20161","03109264",27,0,"1","420","D","11","D",101,"D",,"A",,"A",,"A",,"A"
"20161","03109634",34,0,"1","420","D","11","D",75,"D",,"A",,"A",,"A",,"A"
"20161","03109764",47,0,"1","405","D","12","D",600,"D",,"A",,"A",,"A",,"A"
"20161","03109884",44,0,"1","405","D","12","D",175,"D",,"A",,"A",,"A",,"A"
"20161","03109894",71,0,"1","420","D","11","D",75,"D",,"A",,"A",,"A",,"A"
"20161","03110054",27,0,"1","420","D","12","D",145,"D",,"A",,"A",,"A",,"A"
"20161","03110244",23,0,"1","430","D","12","D",.,"H","415","D","410","D",,"A",,"A"
"20161","03110244",23,1,"1","420","D","12","D",69,"E",,"A",,"A",,"A",,"A"
"20161","03110244",23,2,"1","410","D","12","D",28,"E",,"A",,"A",,"A",,"A"
"20161","03110534",43,0,"1","405","D","12","D",420,"D",,"A",,"A",,"A",,"A"
"20161","03110694",55,0,"1","420","D","10","D",180,"D",,"A",,"A",,"A",,"A"
"20161","03110774",26,0,"1","420","D","10","D",176,"D",,"A",,"A",,"A",,"A"
"20161","03110874",36,0,"2","420","D","10","D",36,"D",,"A",,"A",,"A",,"A"
"20161","03111014",40,0,"1","410","D","11","D",14,"D",,"A",,"A",,"A",,"A"
"20161","03142164",35,0,"1","420","D","12","D",340,"D",,"A",,"A",,"A",,"A"
"20161","03142164",36,0,"1","420","D","01","D",365,"D",,"A",,"A",,"A",,"A"
"20161","03142234",31,0,"1","410","D","01","D",38,"D",,"A",,"A",,"A",,"A"
"20161","03142234",32,0,"1","420","D","01","D",314,"D",,"A",,"A",,"A",,"A"
"20161","03142244",24,0,"1","400","D","11","D",12,"D",,"A",,"A",,"A",,"A"
"20161","03142334",53,0,"1","420","D","01","D",100,"D",,"A",,"A",,"A",,"A"
"20161","03142854",43,0,"1","420","D","12","D",97,"D",,"A",,"A",,"A",,"A"
"20161","03143014",62,0,"1","420","D","12","D",180,"D",,"A",,"A",,"A",,"A"
"20161","03143024",64,0,"1","430","D","11","D",.,"H","415","D","425","D","405","D","410","D"
"20161","03143024",64,1,"1","420","D","11","D",8,"E",,"A",,"A",,"A",,"A"
"20161","03143024",64,2,"1","420","D","11","D",164,"E",,"A",,"A",,"A",,"A"
"20161","03143024",64,3,"1","410","D","11","D",3,"E",,"A",,"A",,"A",,"A"
"20161","03143034",50,0,"1","400","D","01","D",35,"F",,"A",,"A",,"A",,"A"
"20161","03143064",31,0,"1","420","D","01","D",118,"D",,"A",,"A",,"A",,"A"
"20161","03143294",37,0,"1","410","D","01","D",15,"D",,"A",,"A",,"A",,"A"
"20161","03143294",38,0,"1","420","D","01","D",86,"D",,"A",,"A",,"A",,"A"
"20161","03143434",18,0,"1","400","D","12","D",25,"D",,"A",,"A",,"A",,"A"
"20161","03143444",24,0,"1","420","D","11","D",150,"D",,"A",,"A",,"A",,"A"
"20161","03143444",25,0,"1","400","D","01","D",40,"D",,"A",,"A",,"A",,"A"
"20161","03143504",31,0,"1","420","D","01","D",100,"D",,"A",,"A",,"A",,"A"
"20161","03143634",31,0,"1","420","D","01","D",76,"D",,"A",,"A",,"A",,"A"
"20161","03143684",49,0,"1","410","D","12","D",65,"D",,"A",,"A",,"A",,"A"
"20161","03143734",30,0,"1","410","D","12","D",35,"D",,"A",,"A",,"A",,"A"
"20161","03144094",46,0,"1","410","D","01","D",250,"D",,"A",,"A",,"A",,"A"
"20161","03144104",31,0,"1","420","D","01","D",71,"D",,"A",,"A",,"A",,"A"
"20161","03144104",32,0,"1","410","D","01","D",8,"D",,"A",,"A",,"A",,"A"
"20161","03144224",20,0,"1","420","D","01","D",100,"D",,"A",,"A",,"A",,"A"
"20161","03144254",46,0,"1","420","D","12","D",161,"F",,"A",,"A",,"A",,"A"
"20161","03144294",49,0,"1","420","D","12","D",40,"D",,"A",,"A",,"A",,"A"
"20161","03144444",39,0,"1","420","D","01","D",57,"D",,"A",,"A",,"A",,"A"
"20161","03144454",37,0,"1","405","D","12","D",220,"D",,"A",,"A",,"A",,"A"
"20161","03144574",47,0,"2","420","D","11","D",54,"D",,"A",,"A",,"A",,"A"
"20161","03144584",90,0,"1","410","D","11","D",40,"D",,"A",,"A",,"A",,"A"
"20161","03144584",91,0,"1","420","D","01","D",36,"D",,"A",,"A",,"A",,"A"
"20161","03144584",92,0,"1","420","D","11","D",100,"D",,"A",,"A",,"A",,"A"
"20161","03144584",93,0,"1","410","D","01","D",100,"D",,"A",,"A",,"A",,"A"
"20161","03144674",78,0,"1","410","D","12","D",87,"D",,"A",,"A",,"A",,"A"
"20161","03144674",79,0,"2","410","D","11","D",41,"D",,"A",,"A",,"A",,"A"
"20161","03144764",45,0,"1","405","D","12","D",60,"D",,"A",,"A",,"A",,"A"
"20161","03144774",10,0,"1","410","D","11","D",65,"D",,"A",,"A",,"A",,"A"
"20161","03144984",36,0,"1","420","D","01","D",144,"D",,"A",,"A",,"A",,"A"
"20161","03145174",22,0,"1","405","D","01","D",142,"D",,"A",,"A",,"A",,"A"
"20161","03145214",21,0,"1","420","D","01","D",200,"D",,"A",,"A",,"A",,"A"
"20161","03145244",29,0,"1","420","D","01","D",150,"D",,"A",,"A",,"A",,"A"
"20161","03145304",26,0,"1","420","D","01","D",95,"D",,"A",,"A",,"A",,"A"
"20161","03145494",36,0,"1","420","D","12","D",26,"D",,"A",,"A",,"A",,"A"
"20161","03145544",36,0,"1","410","D","12","D",21,"D",,"A",,"A",,"A",,"A"
"20161","03145544",37,0,"2","420","D","11","D",52,"D",,"A",,"A",,"A",,"A"
"20161","03145684",55,0,"1","405","D","01","D",1000,"D",,"A",,"A",,"A",,"A"
"20161","03145954",40,0,"1","400","D","12","D",22,"D",,"A",,"A",,"A",,"A"
"20161","03145954",41,0,"1","420","D","12","D",37,"D",,"A",,"A",,"A",,"A"
"20161","03146104",19,0,"1","400","D","01","D",60,"D",,"A",,"A",,"A",,"A"
"20161","03146224",48,0,"1","405","D","12","D",274,"D",,"A",,"A",,"A",,"A"
"20161","03146414",24,0,"1","420","D","01","D",98,"D",,"A",,"A",,"A",,"A"
"20161","03146424",31,0,"1","420","D","01","D",220,"D",,"A",,"A",,"A",,"A"
"20161","03146514",16,0,"1","400","D","12","D",28,"D",,"A",,"A",,"A",,"A"
"20161","03146514",17,0,"1","400","D","12","D",28,"D",,"A",,"A",,"A",,"A"
"20161","03146514",18,0,"1","400","D","12","D",10,"D",,"A",,"A",,"A",,"A"
"20161","03146594",40,0,"1","420","D","01","D",80,"D",,"A",,"A",,"A",,"A"
"20161","03146644",47,0,"1","405","D","01","D",415,"D",,"A",,"A",,"A",,"A"
"20161","03146654",25,0,"2","400","D","11","D",35,"D",,"A",,"A",,"A",,"A"
"20161","03146664",25,0,"1","405","D","01","D",200,"D",,"A",,"A",,"A",,"A"
"20161","03146744",50,0,"1","405","D","01","D",176,"D",,"A",,"A",,"A",,"A"
"20161","03146754",89,0,"1","420","D","12","D",120,"D",,"A",,"A",,"A",,"A"
"20161","03146774",25,0,"1","420","D","12","D",80,"D",,"A",,"A",,"A",,"A"
"20161","03146844",52,0,"2","420","D","11","D",42,"D",,"A",,"A",,"A",,"A"
"20161","03146884",33,0,"1","410","D","12","D",50,"D",,"A",,"A",,"A",,"A"
"20161","03146954",56,0,"1","400","D","01","D",25,"D",,"A",,"A",,"A",,"A"
"20161","03147334",31,0,"1","410","D","01","D",30,"D",,"A",,"A",,"A",,"A"
"20161","03147334",32,0,"1","420","D","01","D",223,"D",,"A",,"A",,"A",,"A"
"20161","03147334",33,0,"1","420","D","01","D",41,"D",,"A",,"A",,"A",,"A"
"20161","03147564",23,0,"1","400","D","01","D",27,"D",,"A",,"A",,"A",,"A"
"20161","03147584",48,0,"2","400","D","11","D",27,"D",,"A",,"A",,"A",,"A"
"20161","03147654",35,0,"1","405","D","12","D",289,"D",,"A",,"A",,"A",,"A"
"20161","03147704",35,0,"1","420","D","12","D",35,"D",,"A",,"A",,"A",,"A"
"20161","03147734",34,0,"2","420","D","11","D",98,"D",,"A",,"A",,"A",,"A"
"20161","03147744",35,0,"1","420","D","11","D",141,"D",,"A",,"A",,"A",,"A"
"20161","03147774",32,0,"1","405","D","12","D",275,"D",,"A",,"A",,"A",,"A"
"20161","03147774",33,0,"1","420","D","12","D",25,"D",,"A",,"A",,"A",,"A"
"20161","03147934",55,0,"1","400","D","11","D",26,"F",,"A",,"A",,"A",,"A"
"20161","03148084",80,0,"1","400","D","01","D",70,"D",,"A",,"A",,"A",,"A"
"20161","03148164",46,0,"1","420","D","01","D",218,"D",,"A",,"A",,"A",,"A"
"20161","03148184",55,0,"1","420","D","12","D",90,"D",,"A",,"A",,"A",,"A"
"20161","03148284",64,0,"1","405","D","01","D",125,"D",,"A",,"A",,"A",,"A"
"20161","03148384",27,0,"2","420","D","11","D",154,"F",,"A",,"A",,"A",,"A"
"20161","03148394",29,0,"1","410","D","01","D",50,"D",,"A",,"A",,"A",,"A"
"20161","03148394",30,0,"1","420","D","01","D",112,"D",,"A",,"A",,"A",,"A"
"20161","03148514",46,0,"1","420","D","01","D",111,"D",,"A",,"A",,"A",,"A"
"20161","03148604",38,0,"1","400","D","12","D",50,"D",,"A",,"A",,"A",,"A"
"20161","03148654",32,0,"1","400","D","01","D",26,"D",,"A",,"A",,"A",,"A"
"20161","03148684",29,0,"1","405","D","11","D",550,"D",,"A",,"A",,"A",,"A"
"20161","03148754",41,0,"1","420","D","01","D",90,"D",,"A",,"A",,"A",,"A"
"20161","03148794",37,0,"2","400","D","11","D",29,"D",,"A",,"A",,"A",,"A"
"20161","03148854",50,0,"1","420","D","01","D",539,"D",,"A",,"A",,"A",,"A"
"20161","03149004",78,0,"1","420","D","12","D",89,"D",,"A",,"A",,"A",,"A"
"20161","03149004",79,0,"1","420","D","01","D",235,"D",,"A",,"A",,"A",,"A"
"20161","03149034",35,0,"1","400","D","01","D",13,"D",,"A",,"A",,"A",,"A"
"20161","03149124",30,0,"1","410","D","01","D",55,"D",,"A",,"A",,"A",,"A"
"20161","03149184",31,0,"1","410","D","12","D",35,"D",,"A",,"A",,"A",,"A"
"20161","03149214",66,0,"1","420","D","11","D",215,"D",,"A",,"A",,"A",,"A"
"20161","03149274",33,0,"1","420","D","01","D",135,"D",,"A",,"A",,"A",,"A"
"20161","03149464",36,0,"1","405","D","12","D",300,"D",,"A",,"A",,"A",,"A"
"20161","03149514",26,0,"1","405","D","12","D",370,"F",,"A",,"A",,"A",,"A"
"20161","03149534",29,0,"1","410","D","01","D",15,"D",,"A",,"A",,"A",,"A"
"20161","03149534",30,0,"1","420","D","01","D",69,"D",,"A",,"A",,"A",,"A"
"20161","03149544",61,0,"1","420","D","01","D",28,"D",,"A",,"A",,"A",,"A"
"20161","03149544",62,0,"1","410","D","01","D",30,"D",,"A",,"A",,"A",,"A"
"20161","03149544",63,0,"1","405","D","01","D",22,"D",,"A",,"A",,"A",,"A"
"20161","03149584",29,0,"1","400","D","12","D",20,"D",,"A",,"A",,"A",,"A"
"20161","03149664",48,0,"1","410","D","11","D",39,"D",,"A",,"A",,"A",,"A"
"20161","03149664",49,0,"1","420","D","11","D",80,"D",,"A",,"A",,"A",,"A"
"20161","03149684",31,0,"1","420","D","11","D",38,"D",,"A",,"A",,"A",,"A"
"20161","03149824",50,0,"1","405","D","12","D",571,"D",,"A",,"A",,"A",,"A"
"20161","03149824",51,0,"1","420","D","01","D",85,"D",,"A",,"A",,"A",,"A"
"20161","03149824",52,0,"1","410","D","12","D",10,"D",,"A",,"A",,"A",,"A"
"20161","03149874",41,0,"1","410","D","01","D",16,"D",,"A",,"A",,"A",,"A"
"20161","03150014",46,0,"1","420","D","11","D",168,"D",,"A",,"A",,"A",,"A"
"20161","03150134",33,0,"1","405","D","12","D",400,"D",,"A",,"A",,"A",,"A"
"20161","03150214",22,0,"1","420","D","11","D",150,"D",,"A",,"A",,"A",,"A"
"20161","03150224",74,0,"1","420","D","12","D",75,"D",,"A",,"A",,"A",,"A"
"20161","03150254",45,0,"2","410","D","11","D",50,"D",,"A",,"A",,"A",,"A"
"20161","03150344",24,0,"1","420","D","11","D",48,"D",,"A",,"A",,"A",,"A"
"20161","03150374",17,0,"1","400","D","01","D",57,"D",,"A",,"A",,"A",,"A"
"20161","03150434",61,0,"1","420","D","11","D",85,"D",,"A",,"A",,"A",,"A"
"20161","03150794",44,0,"2","410","D","11","D",37,"D",,"A",,"A",,"A",,"A"
"20161","03150884",27,0,"1","420","D","01","D",300,"D",,"A",,"A",,"A",,"A"
"20161","03150924",59,0,"1","420","D","12","D",116,"D",,"A",,"A",,"A",,"A"
"20161","03150974",59,0,"1","420","D","12","D",161,"D",,"A",,"A",,"A",,"A"
"20161","03151014",25,0,"1","405","D","11","D",96,"D",,"A",,"A",,"A",,"A"
"20161","03151074",43,0,"1","405","D","12","D",550,"D",,"A",,"A",,"A",,"A"
"20161","03151094",40,0,"1","410","D","12","D",45,"D",,"A",,"A",,"A",,"A"
"20161","03151114",18,0,"1","420","D","01","D",109,"D",,"A",,"A",,"A",,"A"
"20161","03151124",24,0,"1","420","D","12","D",75,"D",,"A",,"A",,"A",,"A"
"20161","03151544",50,0,"1","420","D","01","D",62,"D",,"A",,"A",,"A",,"A"
"20161","03151564",23,0,"1","420","D","01","D",180,"D",,"A",,"A",,"A",,"A"
"20161","03151844",45,0,"2","410","D","11","D",20,"D",,"A",,"A",,"A",,"A"
"20161","03151844",46,0,"2","420","D","11","D",132,"D",,"A",,"A",,"A",,"A"
"20161","03151994",47,0,"1","410","D","12","D",26,"D",,"A",,"A",,"A",,"A"
"20161","03152004",48,0,"1","400","D","01","D",20,"D",,"A",,"A",,"A",,"A"
"20161","03152004",49,0,"1","420","D","01","D",92,"D",,"A",,"A",,"A",,"A"
"20161","03152084",32,0,"1","410","D","11","D",50,"D",,"A",,"A",,"A",,"A"
"20161","03152104",40,0,"1","420","D","12","D",135,"D",,"A",,"A",,"A",,"A"
"20161","03152134",63,0,"1","420","D","01","D",135,"D",,"A",,"A",,"A",,"A"
"20161","03152334",89,0,"1","420","D","01","D",54,"D",,"A",,"A",,"A",,"A"
"20161","03152344",26,0,"1","420","D","12","D",43,"D",,"A",,"A",,"A",,"A"
"20161","03152464",45,0,"2","420","D","11","D",340,"D",,"A",,"A",,"A",,"A"
"20161","03152574",45,0,"1","405","D","01","D",124,"D",,"A",,"A",,"A",,"A"
"20161","03152664",30,0,"1","410","D","01","D",15,"D",,"A",,"A",,"A",,"A"
