"NEWID","TAX_UNIT","TAXYR_CY","TAXYR_PY","DEPCNT","FICAR_CY","FICAR_PY","FILESTAT","FRATE_CY","FRATE_PY","SOI_ST","SOI_ST_","SRATE_CY","SRATE_PY","T65CT_CY","T65C__CY","T65CT_PY","T65C__PY","WAGE_HD","WAGE_HD_","WAGE_SP","WAGE_SP_","OTHTXINC","OTHT_INC","TAXPENS","TAXPENS_","SOSSECB","SOSSECB_","NONTXINC","NONT_INC","RNTPAID","RNTPAID_","PROPTXPD","PROP_XPD","AMTDEDCT","AMTD_DCT","CHLDCARE","CHLD_ARE","DEPUND17","DEPU_D17","OTHDEDCT","OTHD_DCT","FTAXOWE","STAXOWE","FTAXO_PY","FTAXO_CY","STAXO_PY","STAXO_CY","FICA_PY","FICA_CY","FDAGI_PY","FDAGI_CY","STAGI_PY","STAGI_CY","CHDTX_PY","CHDTX_CY","ADDTX_PY","ADDTX_CY","DPCAR_PY","DPCAR_CY","EITCR_PY","EITCR_CY","AMTIN_PY","AMTIN_CY","AMTOW_PY","AMTOW_CY","FRGTX_PY","FRGTX_CY","FTXBC_PY","FTXBC_CY","SSTDD_PY","SSTDD_CY","SITDD_PY","SITDD_CY","SPRCR_PY","SPRCR_CY","SDCAR_PY","SDCAR_CY","SEITC_PY","SEITC_CY","DIVINC"
2579325,1,"2012","2011",0,0,0,"1",0,0,"20","D",0,0,1,"D",1,"D",0,"D",0,"D",0,"D",0,"D",15971,"D",0,"D",0,"D",2350,"D",338,"D",0,"D",0,"D",1200,"D",0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7250,7400,0,0,0,0,0,0,0,0,0
2579335,1,"2012","2011",1,0.133,0.133,"3",0.2339,0.2339,"17","D",0.0645,0.0645,0,"D",0,"D",78434,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",4004,"D",198,"D",0,"D",0,"D",6700,"D",8852,3448,8938.52,8766.02,3447.94,3447.94,10431.72,10431.72,78434,78434,78434.01,78434.01,0,0,0,0,0,0,0,0,71734,71734,0,0,8938.52,8766.02,8938.52,8766.02,4500,4500,10902,10902,0,0,0,0,0,0,0
2579345,1,"2012","2011",2,0,0,"3",-0.4,-0.4,"31","D",-0.08,-0.08,0,"D",0,"D",0,"D",0,"D",0,"D",13127,"D",0,"D",0,"D",0,"D",8400,"D",1,"D",0,"D",0,"D",0,"D",0,0,0,0,0,0,0,0,13127,13127,13127.01,13127.01,0,0,0,0,0,0,0,0,13127,13127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2579375,1,"2012","2011",0,0.133,0.133,"2",0.1,0.1,"47","D",0.05,0.05,0,"D",0,"D",12000,"D",11000,"D",0,"D",0,"D",0,"D",0,"D",9204,"D",0,"D",69,"D",0,"D",0,"D",3600,"D",375,497,400,350,497,497,3059,3059,23000,23000,23000.01,23000.01,0,0,0,0,0,0,0,0,23000,23000,0,0,400,350,400,350,6000,6000,0,0,0,0,0,0,0,0,0
2579375,2,"2012","2011",0,0.133,0.133,"1",0.0765,0.0765,"47","D",0,0,0,"D",0,"D",8584,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",-400,0,-387.96,-411.2,0,0,1141.67,1141.67,8584,8584,8584.01,8584.01,0,0,0,0,0,0,387.96,411.2,8584,8584,0,0,0,0,0,0,3000,3000,0,0,0,0,0,0,77.59,82.24,0
2579405,1,"2012","2011",0,0.133,0.133,"2",0.15,0.15,"0","T",0,0,0,"D",0,"D",0,"D",61322,"D",0,"D",0,"D",0,"D",0,"D",0,"D",1780,"D",0,"D",0,"D",0,"D",4584,"D",5451,0,5498.3,5403.3,0,0,8155.83,8155.83,61322,61322,0,0,0,0,0,0,0,0,0,0,61322,61322,0,0,5498.3,5403.3,5498.3,5403.3,0,0,0,0,0,0,0,0,0,0,0
2579415,1,"2012","2011",0,0,0,"1",0,0,"33","D",0,0,1,"D",1,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",2100,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500,7500,0,0,0,0,0,0,0,0,0
2579425,1,"2012","2011",4,0.133,0.133,"3",0.3046,0.3046,"11","D",0.06,0.06,0,"D",0,"D",38000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",1400,"D",0,"D",0,"D",3,"D",6456,"D",-3304,667,-3165.38,-3441.72,666.64,666.64,5054,5054,38000,38000,38000.01,38000.01,1097.74,1047.74,1902.26,1952.26,0,0,1263.11,1489.46,31544,31544,0,0,1097.74,1047.74,1097.74,1047.74,2300,2300,7856,7856,0,0,0,0,0,0,0
2579425,2,"2012","2011",0,0.133,0.133,"1",0.15,0.15,"11","D",0.06,0.06,0,"D",0,"D",40000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",0,"D",4126,1910,4150,4102.5,1910,1910,5320,5320,40000,40000,40000.01,40000.01,0,0,0,0,0,0,0,0,40000,40000,0,0,4150,4102.5,4150,4102.5,2300,2300,0,0,0,0,0,0,0,0,0
2579445,1,"2012","2011",1,0.133,0.133,"2",0.2329,0.2329,"28","D",0.0684,0.0684,0,"D",0,"D",70000,"D",65000,"D",0,"D",0,"D",0,"D",0,"D",0,"D",2500,"D",150,"D",0,"D",1,"D",3852,"D",19831,6546,19959.31,19701.69,6560.78,6531.26,17955,17955,135000,135000,135000.01,135000.01,0,0,0,0,0,0,0,0,131148,131148,0,0,19959.31,19701.69,19959.31,19701.69,11600,11900,6502,6502,0,0,0,0,0,0,0
